page,url,issued,modified,title,body,caption
34a68178-dbcd-4860-8864-3c823300523e,http://g1.globo.com/sp/sao-jose-do-rio-preto-aracatuba/noticia/2021/06/21/justica-aceita-denuncia-contra-tecnica-de-enfermagem-que-aplicou-vacina-de-vento-em-idoso.ghtml,2021-06-21 14:52:55+00:00,2021-06-21 15:01:14+00:00,Justiça aceita denúncia contra técnica de enfermagem que aplicou 'vacina de vento' em idoso,"Técnica de enfermagem é demitida ao fingir aplicar vacina da Covid em idoso em Votuporanga
A Justiça aceitou a denúncia por improbidade administrativa feita pelo Ministério Público contra a técnica de enfermagem que foi flagrada aplicando ""vacina de vento"" em um idoso durante a vacinação contra Covid-19 em Votuporanga (SP).
O caso foi registrado no dia 3 de março de 2021, no Consultório Municipal Jerônimo Figueira da Costa Neto, onde a profissional exercia as funções pela Santa Casa de Misericórdia de Votuporanga.
Um vídeo feito pela família do idoso mostra o momento em que a mulher fingiu aplicar o imunizante (veja abaixo). A técnica de enfermagem foi demitida no mesmo em dia em que o caso veio à tona.
Técnica de enfermagem foi demitida em Votuporanga (SP) após fingir aplicar vacina da Covid em idoso
Reprodução
Além de acatar a denúncia, o juiz Reinaldo Moura de Souza negou o pedido de segredo de Justiça no processo, visto que “o vídeo é de conhecimento público e foi amplamente divulgado pela mídia”.
O advogado de defesa da técnica de enfermagem afirmou que o vídeo usado como prova no processo era uma “gravação clandestina” e que não há prova que indique dolo e intenção, como alegado pelo Ministério Público.
Para o juiz, o “eventual dolo será objeto de prova em instrução” e o vídeo foi feito “com o conhecimento da autora e serviu como início de prova”.
Na época, a Secretaria de Saúde de Votuporanga informou que o caso foi isolado e que reforçou as orientações à equipe, determinando que o profissional de saúde deve mostrar a seringa cheia antes da aplicação e vazia após o procedimento.
Disse também que, no mesmo dia, uma equipe de saúde aplicou a dose no idoso e um boletim de ocorrência foi registrado. Em seguida, a técnica de enfermagem foi demitida e o caso foi encaminhado ao Ministério Público Federal.
Covid-19: Justiça aceita denúncia contra técnica de enfermagem que aplicou 'vacina de vento' em idoso
Reprodução
Veja mais notícias da região no G1 Rio Preto e Araçatuba
VÍDEOS: mais assistidos da região",Vídeo que mostra suposta aplicação do imunizante contra a Covid-19 em Votuporanga (SP) foi publicado nas redes sociais e viralizou.
98f139f6-a7b1-42fc-a8d9-3df522b2f154,http://g1.globo.com/to/tocantins/noticia/2022/05/07/video-mostra-momento-em-que-caminhao-da-prefeitura-de-gurupi-deixa-mudanca-na-casa-de-secretario-de-saude-preso-por-peculato.ghtml,2022-05-07 13:32:50+00:00,2022-05-07 13:33:31+00:00,Vídeo mostra momento em que caminhão da prefeitura de Gurupi deixa mudança na casa de secretário de saúde preso por peculato,"Vídeo mostra secretário de saúde de Gurupi fazendo mudança em caminhão da Prefeitura
Imagens feitas na tarde desta sexta-feira (6) mostram o momento em que o secretário de saúde de Gurupi, Sinvaldo dos Santos Moraes, foi flagrado fazendo uma mudança com um caminhão da prefeitura. Ele foi preso, autuado pelo crime de peculato e levado para a Casa de Prisão Provisória de Gurupi. O secretário continua detido na manhã deste sábado (7). 
O vídeo do flagrante mostra Sinvaldo sendo questionado enquanto móveis eram retirados do veículo para dentro da casa dele. (Assista acima)
Compartilhe no WhatsApp
Compartilhe no Telegram
A Prefeitura de Gurupi afirmou que ""não apoia e nem compactua com nenhuma irregularidade, ilegalidade ou abuso no uso e gestão da coisa pública"" e que ""após apuração dos fatos serão adotadas todas as medidas cabíveis"". Leia abaixo a nota na íntegra. Nesta sexta-feira a equipe da TV Anhanguera foi até a delegacia onde o secretário prestava depoimento, mas nem ele nem o advogado quiseram comentar a situação. 
O vídeo mostra o momento em que a vereadora Débora Ribeiro (PTB) chega ao endereço e flagra um caminhão descarregando uma mudança na casa do secretário. Ela questiona o uso do veículo para fins particulares e depois chama a polícia, que faz a prisão.
""Uai secretário o senhor está carregando mudança no caminhão da Agricultura Familiar? Isso aqui não é caminhão para mudança"", disse vereadora Débora Ribeiro.
Neste momento o secretário se afasta e a vereadora continua falando. 
""Esse caminhão aqui é o caminhão da Agricultura Familiar. Estou no flagrante, na casa do secretário de saúde, onde a mudança veio de Palmas. E os agricultores estão lá precisando de atendimento e não têm. Olha aqui onde está o caminhão. Mostra aí por favor. Chama a polícia. [...] Isso aqui é um crime cometido pela prefeitura de Gurupi"", disse Débora Ribeiro.
Secretário de saúde de Gurupi foi preso por peculato
Reprodução
Depois a vereadora recebe uma ligação e o vídeo é encerrado. O secretário e o motorista do caminhão foram levados para a delegacia. 
O condutor, que não foi identificado, disse em depoimento ao delegado que estava em Palmas fazendo o transporte de mesas, quando foi orientado a passar na casa do secretário para pegar os móveis. Depois disso ele retornou para Gurupi e iria descarregar o veículo na casa do gestor.
Após depoimento, o secretário foi autuado pelo crime de peculato e levado para a Casa de Prisão Provisória de Gurupi. 
Peculato ocorre quando um servidor utiliza o bem público em seu próprio benefício. A pena para quem comete o crime é de 2 a 12 anos de prisão.
Caminhão da prefeitura estava fazendo mudança do secretário
Jairo Santos/TV Anhanguera
O que diz a prefeitura de Gurupi
A Prefeita de Gurupi vem a público manifestar que não apoia e nem compactua com nenhuma irregularidade, ilegalidade ou abuso no uso e gestão da coisa pública, assegurando apuração quanto aos fatos amplamente divulgados na mídia em relação a subtração de uma betoneira e utilização de veículo público para transporte de mudança de servidor.
Após a apuração dos fatos serão adotadas todas as medidas cabíveis obedecendo aos princípios de legalidade, impessoalidade, moralidade, publicidade e eficiência.
Secretário foi flagrado usando caminhão da prefeitura para mudança
Jairo Santos/TV Anhanguera
Veja mais notícias da região no g1 Tocantins.",Sinvaldo dos Santos Moraes está preso na Casa de Prisão Provisória de Gurupi. Móveis foram levados de Palmas para a cidade do sul do Tocantins. 
1e282c39-f5dd-48d1-bcd8-68f61b5d3673,http://g1.globo.com/to/tocantins/noticia/2019/07/12/bandas-la-gaveta-e-the-norths-sobem-ao-palco-para-comemorar-o-dia-mundial-do-rock.ghtml,2019-07-12 19:32:02+00:00,2019-07-12 22:01:14+00:00,Bandas La Gaveta e The Norths sobem ao palco para comemorar o Dia Mundial do Rock,"Banda The Norths se apresenta em Araguaína, no próximo sábado (13)
Divulgação
No Dia Mundial do Rock, comemorado no próximo sábado (13), os moradores de Palmas e Araguaína poderão curtir shows gratuitos. A banda La Gaveta vai se apresentar na capital e fará uma homenagem a Legião Urbana e Engenheiros do Havaí. Já na segunda maior cidade, localizada ao norte do estado, a banda The Norths irá tocar hits nacionais e internacionais.
Veja abaixo o horário e locais dos shows
A data faz homenagem ao estilo musical, que conquistou o país e revolucionou a música a partir do século XX, o Rock n’ Roll. A promessa é levar nostalgia aos amantes do rock. O evento é organizado por concessionárias que atuam no estado. As apresentações começarão às 11h.
A La Gaveta é uma banda de rock alternativo, formada em 2016, por músicos de Palmas, que investem no novo e no moderno sem perder o padrão da musicalidade brasileira com um sutil molejo das terras tocantinenses.
A The Norths, ou “Os Nortes”, os rumos, os vários pontos de referência ou Região Norte brasileira, norte do Tocantins, ou quem sabe, uma referência pop/rock para o norte do estado, para o norte do pais. Enfim, essa foi a brincadeira que trouxe o nome para banda que desde 2009 anima as noites em Araguaína. 
Banda La Gaveta subirá ao palco em Palmas, no Dia Mundial do Rock
Divulgação
Serviço:
Dia Mundial do Rock - sábado, 13 de julho
Palmas
Local: Estrutura montada na Av. NS 1, Qd 101 Sul (estacionamento das Lojas Grand Canyon e Grande Rio Ronda)
Horário: A partir das 11h
Entrada de graça
Araguaína
Local: Estrutura montada na Av. Marginal Neblina (estacionamento da Grand Canyon)
Horário: A partir das 11h
Entrada de graça
Veja mais notícias da região no G1 Tocantins.","Em Palmas, a banda La Gaveta fará uma homenagem a Legião Urbana e Engenheiros do Havaí. Em Araguaína, a Banda The Norths irá tocar hits nacionais e internacionais. "
19958f96-f901-4e63-bc92-7c13431959d2,http://g1.globo.com/to/tocantins/noticia/2019/07/25/prefeita-de-palmas-exonera-procuradora-geral-e-secretario-de-regularizacao-fundiaria.ghtml,2019-07-26 00:50:06+00:00,2019-07-26 00:50:07+00:00,Prefeita de Palmas exonera procuradora-geral e secretário de regularização fundiária,"Fernanda Cristina Nogueira e Carlos Júnior Spegiorini foram exonerados por Cinthia Ribeiro
Luciana Pires/Prefeitura de Palmas
A prefeita de Palmas, Cinthia Ribeiro (PSDB), exonerou nesta quinta-feira (25) a procuradora-geral do município, Fernanda Cristina Nogueira e o Secretário de Regularização Fundiária da cidade, Carlos Júnior Spegiorin. As demissões dos dois foram colocadas como 'a pedido' no Diário Oficial. Todo o primeiro escalão do governo municipal entregou os cargos após a prefeita informar que começaria uma reforma administrativa.
Os nomes dos substitutos também foram publicados no Diário Oficial. Para comandar a procuradoria foi escolhido Mauro José Ribas. Já para a Secretaria de Regularização Fundiária, o nome de Fábio Barbosa Chaves, que é presidente da Agência de Regulação, foi publicado como substituto interino.
Desde que foi anunciada a reforma, houve trocas em áreas como segurança, educação e a Agência de Regulação. Na época, a prefeita disse que queria resolver questões políticas que estavam permeando as relações interinstitucionais.
As exonerações e nomeações desta quinta-feira (25) já estão em vigor. Coincidentemente, os dois ex-funcionários da prefeitura também tinham sido nomeados na mesma data. Eles estavam na equipe da prefeitura desde abril de 2018, na época Carlos Júnior foi nomeado presidente do PreviPalmas e Fernanda Cristina já ocupava o cargo de procuradora-geral.
Veja mais notícias da região no G1 Tocantins.",Nomes dos substitutos foram publicados no mesmo documento que trouxe as exonerações. Município passa por 'reforma administrativa'.
2ee8112a-69ca-457f-98db-85206de915e8,http://g1.globo.com/to/tocantins/noticia/2022/07/15/boletim-registra-762-novos-casos-de-covid-19-no-tocantins.ghtml,2022-07-15 16:13:43+00:00,2022-07-15 16:13:44+00:00,Boletim registra 762 novos casos de Covid-19 no Tocantins,"Motoristas e entregadores de delivery fazendo testes da Covid, em Palmas
Lia Mara/Prefeitura de Palmas
O estado contabilizou 762 casos de Covid-19 nesta sexta-feira (15), sendo que 319 são das últimas 24 horas. Segundo a Secretaria de Estado da Saúde (SES), não houve registro de mortes neste boletim. Desde o início da pandemia o estado soma 333.042 confirmações da doença e 4.172 óbitos.
Média móvel: veja em quais estados as mortes estão subindo, em estabilidade ou em queda
Mortes e casos de coronavírus nos municípios brasileiros
Novos diagnósticos
Palmas teve 161 diagnósticos neste boletim. Gurupi ficou em segundo com 99, seguida de Araguaína  com 67.
Todos os 139 municípios do Tocantins têm casos confirmados da doença. Veja abaixo as 10 cidades mais afetadas pela pandemia. A lista completa pode ser conferida no site sobre coronavírus da Secretaria Estadual de Saúde.
Do total de casos, 325.834 pacientes se recuperaram e 3.036 estão com o vírus ativo. Ao todo, 65 pessoas estão hospitalizadas por causa da doença, sendo que 56 fazem tratamento em leitos de UTI públicos e nenhum na rede particular. Os outros pacientes estão em leitos clínicos públicos e particulares.
Vacinação contra o coronavírus
De acordo os dados do Vacinômetro, página que monitora a imunização no Tocantins, o estado recebeu 3.241.055 doses de vacinas do Ministério da Saúde, sendo que 3.058.938 doses foram distribuídas aos municípios e 2.621.421 foram aplicadas.
São 1.149.646 referentes a aplicação da primeira dose, 959.700 da segunda dose da vacina e 54.495 da dose única. Além disso, 414.172 doses de reforço foram aplicadas.
Ocupação de leitos de UTI Covid nos hospitais
Instituto Sinai Araguaína - 80% de ocupação
Instituto Sinai Palmas - 92% de ocupação
Cuidare Cuidados Intensivos LTDA - 60% de ocupação
Os dados de estatística hospitalar foram atualizados nesta sexta-feira (15). As informações podem ser conferidas aqui.
Cidades mais afetadas pela pandemia
Palmas – 81.164 casos e 728 mortes
Araguaína – 49.701 casos e 602 mortes
Gurupi – 23.311 casos e 289 mortes
Porto Nacional – 14.885 casos e 221 mortes
Paraíso do Tocantins – 13.245 casos e 211 mortes
Colinas do Tocantins – 9.955 casos e 165 mortes
Formoso do Araguaia – 4.798 casos e 72 mortes
Guaraí – 4.186 casos e 83 mortes
Miranorte – 4.040 casos e 62 mortes
Tocantinópolis – 3772. casos e 60 mortes
Veja mais notícias da região no g1 Tocantins.","Deste total, foram 319 registrados nas últimas 24 horas. Nenhuma morte pela doença foi registrada nesta sexta-feira (15)."
08ba018d-6609-4772-b310-33c4f404a477,http://g1.globo.com/to/tocantins/noticia/2022/06/22/pf-investiga-empresarios-suspeitos-de-superfaturar-leitos-para-pacientes-com-covid-no-to.ghtml,2022-06-22 11:00:03+00:00,2022-06-23 15:00:57+00:00,PF investiga empresários suspeitos de superfaturar leitos para pacientes com Covid no Tocantins,"Hospital Estadual de Combate à Covid do Tocantins - hospital de campanha Palmas
Reprodução/TV Anhanguera
A Polícia Federal fez uma operação nesta quarta-feira (22) para investigar empresários suspeitos de organização criminosa, fraude à licitação e lavagem de dinheiro no Tocantins. As investigações apontam que o grupo teria recebido cerca de R$ 90 milhões do governo para gerenciar leitos para pacientes com Covid em hospitais do estado e superfaturado o valor dos insumos e serviços. A ação criminosa teria a participação de agentes públicos.
O Instituto Saúde e Cidadania (Isac) informou que irá auxiliar nas investigações e quando for notificado vai responder aos questionamentos. A Secretaria de Estado de Saúde (SES) afirmou que não foi notificada e não tem contrato vigente com o instituto investigado. Veja as notas no fim da reportagem.
A Operação Ophiocordyceps cumpriu sete mandados de busca e apreensão em Brasília (DF), Belém (PA), Goiânia (GO) e São Paulo(SP), todos expedidos pela 4ª Vara Federal Criminal do Tocantins. O objetivo é identificar todas as pessoas envolvidas, colher mais provas e recuperar recursos.
A PF informou que iniciou as investigações a partir de uma Nota Técnica emitida pela CGU. Os empresários investigados são de uma organização social contratada pelo governo do Tocantins para o gerenciamento de leitos clínicos e de terapia intensiva no Hospital Estadual de Combate à Covid- 19 (HECC), Hospital Geral de Palmas (HGP) e Hospital Regional de Gurupi (HRG).
O crime aconteceu durante a gestão dos hospitais entre 2020 e 2021. A suspeita é de que parte do valor teria como destino os próprios envolvidos.
""O suposto esquema envolveria superfaturamento, sobrepreço, pagamento por serviço não prestado ou pagamento em duplicidade e subcontratação de empresas de fachada localizadas em outros estados da federação. A ação criminosa teria a participação de agentes públicos e empresário vinculados à citada organização social"", informou a Polícia Federal.
Os investigados poderão responder pelos crimes de lavagem de dinheiro, fraude à licitação e organização criminosa. Somadas as penas podem chegar a 23 anos de prisão, além da perda de bens e valores suficientes para a reparação do dano das infrações.
 O nome “Ophiocordyceps” - fungo parasitário que controla o sistema nervoso de insetos - remete à forma como o sistema de combate ao Covid-19 no Tocantins teria sido dominado pela suposta organização criminosa.
O que diz o ISAC e a SES
O ISAC - Instituto Saúde e Cidadania informa que respeita todas as normas legais, tanto que todos os contratos firmados para a gestão das unidades para tratamento de Covid-19 foram executadas sob o cuidado das normas vigentes.
O Instituto comunica ainda que é de seu interesse responder todos os questionamentos feitos pela CGU - Controladoria Geral da União. De forma que irá auxiliar nas investigações realizadas e está à disposição da Polícia Federal. Afinal, é comum que instituições que fazem gestão de recursos públicos sejam fiscalizadas.
Assim que notificado, o Instituo poderá responder aos questionamentos. Ele irá se inteirar e posicionar-se perante os órgãos de fiscalização.
Secretaria de Saúde
A Secretaria de Estado da Saúde (SES-TO) informa que não foi notificada a respeito da operação realizada pela Polícia Federal, que envolve o Instituto Saúde e Cidadania (Isac) e não possui contrato vigente com a referida empresa.
A SES-TO destaca que até o momento todos os valores repassados à empresa, para os serviços prestados a pacientes com a Covid-19, foram efetuados mediante as prestações de contas da empresa, que inclusive ainda tem valores a receber, por apresentarem inconsistência nos relatórios. 
Por fim, a SES-TO pontua que está à disposição dos órgãos investigativos e de controle, para a elucidação dos fatos.
Veja mais notícias da região no g1 Tocantins.","Grupo contratado pelo governo do estado teria recebido R$ 90 milhões entre 2020 e 2021. Agentes investigam crimes de organização criminosa, fraude à licitação e lavagem de dinheiro. "
72086b84-8a6a-4afe-9930-f6652dffc910,http://g1.globo.com/to/tocantins/noticia/2019/07/04/no-tocantins-422-banhistas-sao-ferroados-por-arraias-em-2018.ghtml,2019-07-04 14:17:47+00:00,2019-07-04 14:27:31+00:00,Tocantins registra mais de 420 casos de banhistas ferroados por arraias em 2018,"Acidentes com arraias aumentam durante temporada de praias
Divulgação/Governo do Tocantins
No Tocantins, 422 banhistas foram ferroados por arraias no ano passado. Cerca de 40% dos casos foram registrados entre os meses de junho e agosto, quando há maior concentração de turistas nas praias do estado por causa da temporada de veraneio. Segundo a Secretaria Estadual da Saúde, no ano de 2017 foram registrados 405 acidentes com arraias.
A assessora de Zoonoses e Animais Peçonhentos da secretaria, Iza Alencar, recomendou que a pessoa ferida deve buscar a unidade de saúde mais próxima. “E como medida de prevenção deve ser recomendado ao andar dentro da água, tatear o caminho com um pedaço de madeira e arrastar os pés no chão cuidadosamente”, finalizou.
Segundo ela, as arraias são animais peçonhentos que possuem ferrão serrilhado na cauda e quando se sentem ameaçadas ou são pisadas, projetam sua cauda na pele da pessoa causando lesões puntiformes, lacerantes e muitas vezes profundas.
“A entrada do ferrão serrilhado na pele por si só já provoca danos extensos e dolorosos, somando-se a possibilidade de pedaços deste permanecerem na pele, podendo gerar graves acidentes com a presença de dor, sangramento local, bordas do ferimento cianóticas, linfangites, reação ganglionar, abscesso, necrose e infecção secundária”, apontou.
O Estado recomendou que as equipes municipais de saúde se mobilizem para fazer ações educativos quanto à prevenção de acidentes nos locais de praias ou onde estes animais costumam ser vistos em seu município, para buscar diminuir o número de pessoas acidentadas.
Orientação aos municípios
Todos os acidentes por arraias devem ser notificados na Ficha de Notificação de Acidentes por Animais Peçonhentos (CID 10: X29), com o registro do “tipo de acidente” (campo 45) como “outro” (campo 6) e fazer a descrição do animal como “arraias”, segundo a secretaria.
No atendimento do paciente é recomendado uso de anestesia local sem adrenalina, debridamento da ferida, deixar dreno, realização da profilaxia do tétano, uso de antibiótico e/ou anti-inflamatório, e tratamento cirúrgico em caso de abscessos e necrose.
Veja mais notícias da região no G1 Tocantins.","Cerca de 40% dos casos aconteceram entre junho e agosto, durante a temporada de praias no estado. Veja dicas para evitar o ataque desse animal."
c97e1f3e-5302-4e84-a7f8-424150aa1abb,http://g1.globo.com/to/tocantins/noticia/2021/12/02/paciente-morre-enquanto-esperava-por-cirurgia-eletiva-no-hgp-fila-tem-mais-de-sete-mil-pessoas.ghtml,2021-12-03 00:44:50+00:00,2021-12-03 01:27:21+00:00,Paciente morre enquanto esperava por cirurgia eletiva no HGP; fila tem mais de sete mil pessoas,"Paciente morre aguardando por cirurgia no HGP; mais de 7 mil estão na fila
Antônio Carlos Carvalho de Lima morreu nesta quinta-feira (2) enquanto aguardava por cirurgia no Hospital Geral de Palmas (HGP). Ele entra para a triste estatística de tocantinenses que precisavam de uma cirurgia eletiva, que não era considerada urgente, mas que acabaram não resistindo porque a demora foi tanta que o quadro de saúde se agravou. Antônio Carlos estava desde o ano passado na fila.
Ele tinha 57 anos. Era trabalhador, marido, pai e avô. Um cidadão tocantinense parecido com muitos outros. Atualmente, outras sete mil pessoas estão na mesma situação em que ele se encontrava, aguardando um procedimento na interminável fila das cirurgias eletivas.
""Meu pai, quando chegou, ele estava em condições de realizar a cirurgia, embora o quadro fosse grave. Mas eles simplesmente negligenciaram, se negaram. O que aconteceu com muitos e que eu nunca imagine que aconteceria comigo aconteceu. E eu fico imaginando quantos serão os próximos"", diz o filho, Rafael Santos Lima.
Antônio Carlos Carvalho de Lima morreu a espera da cirurgia
Reprodução/TV Anhanguera
Antônio foi diagnosticado com um aneurisma na aorta abdominal em 2020. Desde o ano passado a família, que é de Chapada de Areia, lutava por uma cirurgia. Horas antes da morte, uma das filhas chegou a gravar entrevista para a TV Anhanguera cobrando que ele fosse atendido. Ela já temia o pior.
""Cada dia que passa o meu pai está sofrendo. Está sentindo muita dor e o quadro dele só está se agravando, então a gente fica muito aflito. Meu pai precisa desta cirurgia é muito crítico o estado dele. A qualquer hora ele pode vir a óbito"", foram as palavras de Eva Santos.
Esta não é a primeira vez que que familiares fazem denúncias de demora no atendimento no HGP, o maior hospital do Tocantins. Também não é inédito que pacientes morram dentro da unidade de saúde a espera do atendimento adequado.
A lotação é constante, tanto que o governo chegou a tomar a medida extrema de receber apenas pacientes de alta complexidade e quadros graves. A determinação passou a valer em novembro deste ano e ainda está em vigor. A justificativa foi justamente evitar superlotação e pacientes nos corredores.
Na época, a própria Secretaria de Saúde do Estado chegou a confirmar, em nota, que 26 pacientes estavam no corredor esperando transferência, internação ou mesmo alta médica. Em 1º dezembro, ainda segundo a secretaria, o hospital tinha 461 pacientes internados e, dos 19 leitos de UTI, apenas um estava vago.
O governador em exercício, Wanderlei Barbosa (Sem partido) chegou a afirmar, em entrevista, que hospital não era supermercado e, portanto, não poderia fechar as portas. Mas o tempo passou e o novo modelo de atendimento adotado, segue valendo.
""Todos os pacientes que procuram o hospital, nós temos uma equipe que olha, que analisa e que encaminha para outras unidades, unidades municipais, dentro da complexidade. Se for algo que pode ser atendido numa UPA, nós atenderemos na UPA. Se for algo que precise ser atendido no HGP, no Hospital de Araguaína, no Hospital de Gurupi, nós atenderemos lá. Nós queremos, claro, tirar dos corredores dos hospitais as pessoas que estão lá esperando uma cirurgia. São mais de sete mil pessoas tanto na regulação como nos corredores dos hospitais esperando uma cirurgia eletiva"", disse Wanderlei nesta quinta.
A Defensoria Pública do Estado tem agido para garantir que a população tenha acesso ao atendimento que tem direito. ""Muitos pacientes nesta situação. Pacientes que ficaram esperando por conta da justificativa da pandemia. Mas agora nós já temos condições de voltar a operar e nós não estamos vendo esta fila andar. Muitos pacientes têm procurado a Defensoria para isso"", diz o defensor Arthur Pádua.
Para quem sente no peito a dor da perda, nenhuma justificativa é aceitável. ""Muita tristeza, muita revolta. Meu pai, ele veio pra cá, ele tava consciente de tudo, falando, mas só que eles não fizeram a cirurgia"".
Em nota, a Secretaria de Saúde disse que buscou atendimento em outros hospitais do país para atender o paciente, mas que mesmo diante do esforço ele acabou vindo a óbito. Sobe a fila de eletivas, disse que está fazendo busca ativa para verificar quais pacientes ainda precisam de atendimento e para agendar consultas e novos exames. Disse ainda que entre os meses de outubro e novembro realizou mais de 800 procedimentos eletivos.
Veja mais notícias da região no g1 Tocantins.","Antônio Carlos Carvalho de Lima tinha 57 anos e estava aguardando pelo procedimento desde 2020. Ele deixa esposa, filhos e netos."
c2ad64e1-ec3c-4854-9e35-abe299ed7c79,http://g1.globo.com/to/tocantins/noticia/2021/12/01/mais-de-250-pessoas-sao-diagnosticadas-com-hiv-este-ano-no-tocantins.ghtml,2021-12-01 23:40:30+00:00,2021-12-01 23:40:30+00:00,Mais de 250 pessoas são diagnosticadas com HIV este ano no Tocantins ,"Médico fala sobre tipos de tratamentos contra o HIV
Dados da Secretaria Estadual da Saúde apontam que 258 tocantinenses foram diagnosticados com o vírus HIV, no período de janeiro a novembro deste ano. 
Conforme o levantamento, outras 73 pessoas foram identificadas com a Aids, doença infectocontagiosa já desenvolvida pelo organismo humano, para a qual ainda não existe cura.
Viver com o HIV é diferente de ter Aids. HIV é a sigla em inglês para vírus da imunodeficiência humana. Ele ataca principalmente células do sistema de defesa chamadas CD4 e torna o ser humano mais vulnerável a outros vírus, bactérias e ao câncer. No entanto, a maioria das pessoas que têm HIV não têm Aids porque no Brasil o tratamento com remédios chamados antirretrovirais é universal e acessível pelo SUS. 
O teste de detecção do vírus da Aids é simples e rápido
Marcos Vinícius/Prefeitura de Palmas
Apenas as pessoas que não se tratam ou sofrem algum tipo de problema na terapia não conseguem reduzir essa replicação e desenvolvem Aids, que a síndrome da imunodeficiência adquirida, um conjunto de sinais e sintomas relacionados à falência do sistema de defesa, caracterizada por uma série de infecções oportunistas e câncer.
LEI TAMBÉM: HIV e Aids: qual a diferença?
Nesta quarta-feira (1º) quando se comemora o Dia Mundial da Luta Contra a Aids, a Secretaria de Estado da Saúde reforçou a importância da Testagem Rápida do HIV, como também, do uso dos preservativos para a prevenção do HIV/Aids e outras Infecções Sexualmente Transmissíveis (IST). 
Os testes rápidos estão disponíveis nas Unidades Básicas de Saúde da maioria dos municípios do Estado e nos Serviços de Assistência Especializada (SAE) em Araguaína, Palmas, Paraíso do Tocantins, Porto Nacional e Gurupi, bem como nos Centros de Testagem e Aconselhamento (CTA) em Araguaína e Palmas.
Veja mais notícias da região no g1 Tocantins.","Dados da Secretaria Estadual da Saúde apontam também que 73 pessoas foram identificadas com Aids, doença infectocontagiosa já desenvolvida pelo organismo humano, para a qual ainda não existe cura."
51746bd8-c8d9-4fb6-96c0-1d280420c6ab,http://g1.globo.com/to/tocantins/noticia/2021/05/03/grupo-bloqueia-acesso-a-to-020-em-protesto-contra-as-mas-condicoes-da-via.ghtml,2021-05-03 12:15:54+00:00,2021-05-03 14:10:20+00:00,Grupo bloqueia acesso da TO-020 em protesto contra as más condições da via,"TO-020 é bloqueada por carreta, durante protesto
Divulgação 
Manifestantes bloquearam, na manhã desta segunda-feira (3), um trecho da TO-020, rodovia que liga Palmas a Aparecida do Rio Negro. Eles pedem providências do governo estadual, para que realize recapeamento na via e outras manutenções.
A Agência Tocantinense de Transportes e Obras (Ageto) informou que as equipes estão trabalhando na manutenção, com realização de tapa-buracos e limpeza do sistema de drenagem, no trecho da TO-020. (Veja o posicionamento completo abaixo) 
A via foi fechada das 7h às 9h. Apenas ambulâncias, viaturas da polícia e caminhões transportando animais vivos puderam passar. Durante o ato, houve também um minuto de silêncio em homenagem às vítimas de acidentes na rodovia. 
Muitos acidentes já foram registrados no trecho. Um dos últimos ocorreu no dia 21 de abril, quando uma carreta carregada de soja bateu em um caminhonete. Uma pessoa morreu e duas ficaram feridas. A caminhonete envolvida na batida foi levada, em um guincho, para o protesto. 
Caminhonete envolvida em acidente na TO-020 foi levada para protesto para representar vítimas 
Kaliton Mota/TV Anhanguera
Alguns trechos da rodovia não têm mais asfalto. Em outros, a buraqueira deixa o tráfego ainda mais complicado.  
O protesto é realizado por comerciantes, produtores rurais e moradores, que passam diariamente pelo local. Uma carreta foi usada para fechar completamente a pista. 
Com carro de som e faixas, os manifestantes demonstram a insatisfação com relação às más condições do trecho. 
Em um documento encaminhado à Ageto, a comunidade reclama que a manutenção da TO-020, da forma como vem sendo realizada, tem provocado grande indignação. ""Os remendos frequentes são inadequados e ineficazes para o trânsito intenso que ocorre. Aproximadamente 1.000 caminhões nela circulam diariamente"".
Além do recapeamento, eles pedem um acostamento adequado que favoreça o trânsito de veículos e das bicicletas e o corte do capim à beira da TO-020.
Protesto é realizado na rodovia, entre Palmas e Aparecida do Rio Negro
Wilton Dias/TV Anhanguera
A TV Anhanguera e o G1 fazem com frequência reportagens sobre a situação da TO-020 e outras rodovias estaduais. Motoristas reclamam dos riscos de acidentes e dos prejuízos 
Desde 2019 o Ministério Público Estadual tenta, na Justiça, obrigar o Estado a fazer manutenção e reconstruir os trechos em que não existe mais asfalto. Só que até agora nenhuma perícia foi realizada.
Desde o ano passado existe um acordo ente o governo do Tocantins e o governo federal pra transformar essa TO-020 em BR-010, mas esse termo nunca foi assinado. A responsabilidade da manutenção continua com o estado a situação também segue a mesma.
O que diz o governo
O Governo  do Tocantins, por meio da Agência Tocantinense de Transportes e Obras (Ageto)  informou que as equipes  estão trabalhando na manutenção, com realização de tapa-buracos e limpeza do sistema de drenagem, no trecho da TO-020 entre Palmas e Aparecida do Rio Negro. Os serviços estão sendo realizados de maneira intensa, inclusive durante os finais de semana e feriados, destacou.
A Ageto também afirmou que a rodovia, na época de sua construção, não foi projetada para receber o intenso tráfego de cargas e isso, juntamente com a alta incidência de chuvas, tem contribuído para a degradação do pavimento.
""Parte dessa rodovia será reintegrada a malha viária federal, o processo já tramita de maneira adiantada no Departamento Nacional de Infraestrutura e Transportes (DNIT)"", finalizou a nota.
Veja mais notícias da região no G1 Tocantins.","Manifestação é realizada por produtores rurais, moradores e comerciantes da região. Alguns trechos da rodovia, que liga Palmas a Aparecida do Rio Negro, não têm mais asfalto."
