page,url,issued,modified,title,body,caption
272677d8-6114-42d2-9bfc-ffa38f501ef3,http://g1.globo.com/sp/campinas-regiao/terra-da-gente/noticia/2020/04/01/de-onde-vieram-os-virus-e-como-eles-chegaram-ate-nos.ghtml,2020-04-01 15:35:24+00:00,2020-04-03 18:22:59+00:00,De onde vieram os vírus e como eles chegaram até nós?,"Quando o assunto é vírus muito já se sabe, mas muito ainda procura-se saber. É fato que são os menores seres existentes na Terra, que dependem de células de outros organismos para se reproduzir e que, mesmo sem elas, carregam informações. “Como um vírus tem seu próprio material genético capaz de gerar descendentes, uma linha de estudiosos da evolução defende que o vírus é um ser vivo. Mas como ele não consegue gerar descendentes por conta própria e precisa da estrutura celular de um outro ser, alguns biólogos defendem que vírus não é um ser vivo”, explica Gerson Salvador, médico especialista em infectologia e saúde pública da Universidade de São Paulo (USP).
Entenda qual é a origem dos vírus e das doenças que advém desses microrganismos
Os vírus surgiram bilhões de anos antes de nós e até mesmo a origem deles ainda é um fato em debate. Uma parte dos cientistas acredita que foram as primeiras entidades capazes de replicar seu material genético, mas como eles fariam isso sem as células que tanto precisam? A virologista Cíntia Bittar Oliva, pós-doutoranda e docente do Programa de Pós-graduação em Microbiologia da Universidade Estadual Paulista (Unesp), explica que os diferentes vírus hoje existentes evoluem simultaneamente com seus hospedeiros. 
Secreção respiratória, água, comida contaminada e animais selvagens são alguns dos transmissores de vírus
Arte: Guilherme Medeiros/EPTV
Ela mesma foi responsável por lidar com um “parente” do Coronavírus muito antes do microrganismo alcançar essa proporção atual. A bióloga fez parte de uma equipe que investigou a presença do vírus em morcegos de São José do Rio Preto e, em 2017, avaliou que esse outro tipo de vírus não representava uma ameaça para os humanos. 
A convivência entre humanos e vírus, porém, é muito mais primitiva do que se imagina. “Hieróglifos egípcios mostram pessoas com características físicas próprias de infecção pelo vírus da poliomielite, existem registros de múmias com lesões de varíola e outras, encontradas nos Andes, apresentam retrovírus HTLV-1, que causa leucemia”, pontua Cíntia Bittar, provando que o nosso contato com eles é muito anterior ao momento que soubemos nomeá-los. 
A primeira vacina desenvolvida para um vírus foi a da varíola (em 1790) e foi feita por Edward Jenner, 100 anos antes da descoberta dos vírus, em 1892
E quem sabe até nosso destino já esteve na mão de um vírus. O infectologista Gerson Salvador ressalta que, como os vírus são elementos que modificam o material genético constantemente para se replicarem, pode ser que a evolução só tenha acontecido por conta deles. “Eles não só precederam os animais como é possível que as formas de vida que conhecemos hoje só sejam como são por causa dos vírus”, explica. 
Mas o mesmo vírus que talvez um dia nos gerou sabe quando estamos invadindo seu espaço. Quando nos deslocávamos pouco pelo globo as infecções eram localizadas. Mas logo após as primeiras grandes navegações, os microrganismos já mostraram seu poder. Gripe, catapora e varíola são três exemplos de vírus que, ao lado das guerras, dizimaram populações das Américas por serem infecções originárias da Europa que os índios americanos não tinham imunidade.
Conheça algumas das pandemias mundiais recentes, seus transmissores ou causadores 
Gabriela Brumatti/TG
De acordo com o coordenador do curso de Ciências Biológicas do Centro Universitário das Faculdades Metropolitanas Unidas (FMU), Allan Carlos Pscheidt, pensamos muito em vida fora da Terra, mas ainda existe muita vida desconhecida nesse planeta. “Pela expansão rápida da economia a gente acaba tendo que alterar muito rápido a natureza e se esquece de que é um organismo biológico e não dá tempo para o nosso organismo se habituar para esse novo contato”, explica. 
Desmatamento, urbanização, escassez de alimento... A dinâmica humana nos coloca em contato com animais selvagens portadores de doenças que também enfrentam os vírus. Cíntia Bittar ainda alerta: “isso não quer dizer que podemos pegar qualquer vírus de qualquer animal, apenas alguns podem ser transmitidos para humanos. Outra questão é o comportamento humano que potencializa a transmissão. Um exemplo é a dificuldade em controlar mosquitos, como é o caso do Aedes aegypti, devido ao comportamento humano em deixar água parada”.
Apesar de passarem por processos diferentes, animais silvestres dão indícios que nos fazem conhecer alguns vírus. O médico Gerson Salvador explica que, em microscópios, não é possível distinguir a célula humana de uma célula de macaco ou de morcego, por exemplo, “e a interação do vírus com a célula é muito parecida, assim nós conseguimos estudar tanto a patologia (o processo de adoecimento) quanto a terapia (o tratamento)”. Se a presença dos vírus nos animais levanta questões, destruir a natureza ou matá-los é afastar-se de respostas. 
O que são os vírus e como eles se comportam?
Qual é a ""cara"" dos vírus e como eles se multiplicam?
Como funcionam anticorpos e por que vírus são bem menos eficientes do que se imagina?
Por que é tão difícil achar a cura para um vírus?",Episódio três da série “Inimigo Invisível” conta sobre a origem dos microrganismos e relação deles com a natureza.
838e5e6a-0585-42ad-b1af-3fd062d0c9e4,http://g1.globo.com/sp/ribeirao-preto-franca/noticia/apos-4-meses-fechado-museu-eduardo-matarazzo-reabre-para-o-publico-em-bebedouro.ghtml,2017-06-03 22:39:57+00:00,2017-06-03 22:52:04+00:00,"Após 4 meses fechado, Museu Eduardo Matarazzo reabre para o público em Bebedouro","Após quatro meses fechado, Museu Eduardo Matarazzo reabre em Bebedouro
Após permanecer mais de quatro meses fechado, o Museu Eduardo Matarazzo reabriu as portas para o público em Bebedouro (SP). O prédio preserva um dos mais importantes acervos do País contando com armas, carros e até mesmo um canhão utilizado durante a 1ª Guerra Mundial.
Fundado em 1969, o local cultiva relíquias de todos os tamanhos e também mantém em sua área externa o avião que transportou a seleção brasileira em 1958. O museu enfrentava problemas financeiros e disputas judiciais para o tombamento do acervo e acabou culminando com seu fechamento no dia 20 de janeiro deste ano.
Avião que transportou a Seleção Brasileira em 1958 está em exposição em Bebedouro
Reprodução / EPTV
No fim de maio, a Prefeitura de Bebedouro se reuniu com membros do Clube Esplendor do Carro Antigo e da família Matarazzo para viabilizar a reabertura do prédio. O diretor de cultura de Bebedouro afirma que eles ainda tiveram a ajuda da população para que a manutenção do museu fosse realizada antes da reabertura.
“Nos unimos para dar continuidade ao museu da cidade, então tivemos essa junção de todos em prol da cidade de Bebedouro. Sabemos da importância desse museu de tanto que a família Matarazzo deu para o município. Toda a população veio para nos ajudar e a gente sabe hoje da importância das parcerias, então a união entre as três instituições mais o amor do público para com o museu foi muito importante para que isso acontecesse”, afirma Glauco Carvalho Correa.
Localizado na Avenida Sérgio Sessa Stamato no Centro de Bebedouro, o prédio foi cedido pela Prefeitura em um acordo com a família Matarazzo. Até então mantido integralmente pela família, agora a administração municipal busca apoio para manter o prédio em funcionamento.
""O Clube Esplendor do Carro Antigo fará o gerenciamento do custo dos ingressos. A Prefeitura continua com a parte de manutenção e abrindo ainda mais as parcerias buscando patrocínios, buscando empresas que possam conosco dar seguimento nesse trabalho tão importante que é a manutenção do museu"", diz o diretor.
Automóveis antigos são atrações para colecionadores em museu de Bebedouro
Reprodução / EPTV
Para manter o museu em atividade e arcar com os gastos para que ele permanece aberto, o presidente do Clube Esplendor diz ter planos de realizar eventos periódicos para atrair frequentadores que já conhecem o local e outros que estejam visitando o acervo pela primeira vez.
“A nossa ideia é de fazer um movimento não só para aquele visitante comum, do pessoal que vem no dia a dia, mas também em eventos periódicos até para gerar receita porque você não consegue manter um acervo desses. O custo é grande, tem que encerar os carros, fazer manutenção, então várias coisas precisam ser feitas para manter um acervo desses”, diz Cristiano Caom.
Um dos primeiros visitantes no dia da reabertura do Museu Eduardo Matarazzo, o advogado e colecionador de carros Paulo Roberto Joaquim dos Reis destaca a alegria de rever o espaço recebendo público. Ele diz ainda que o museu é um incentivo para antigomobilistas, pessoas que se dedicam a preservar veículos e maquinários antigos.
“Aqui em Bebedouro há muitos e nosso clube tem um número muito grande de associados e até da região. Isso é uma atração não apenas para o antigmobilismo, mas também para o turista que traz o interesse de todo mundo para rever os carros antigos, os carros da época, carros que eram do meu avó, do meu pai”, explica.
Aposentado da função de aviador, Joel Scatolin saiu de Aracaju, em Sergipe, para conferir a reabertura do local. Com a intenção inicial de prestigiar o evento, ele diz que acabou sendo prestigiado e destacou a aeronave que carregou a Seleção Brasileira campeã do mundo de 1958 durante a campanha vitoriosa.
“Teve uma hora que chorei de alegria porque todas essas aeronaves têm um detalhe, um ponto que você fica marcado como, por exemplo, a que transportou os campeões mundiais de 1958. Fica gravado, a gente não esquece nunca. Já voei em todos esses aqui, infelizmente estou parado, mas com uma saudade imensa que matei hoje”, conclui.
O Museu Eduardo Matarazzo funciona de quarta-feira a domingo sempre das 9h às 17h. O ingresso custa R$ 10,00 e crianças de até dez anos não pagam. Estudantes têm direito a pagar meia entrada.
Museu de Bebedouro possui diversos modelos de carros e aeronaves antigas
Reprodução / EPTV",Acervo contém avião usado para transportar a Seleção Brasileira de futebol durante a conquista da Copa do Mundo de 1958. Problemas financeiros forçaram fechamento do local em janeiro.
7e601817-34b7-4228-9b0e-bbe81df511c4,http://g1.globo.com/sp/sorocaba-jundiai/noticia/2021/11/25/menino-autista-espancado-e-torturado-por-casal-recebe-alta-apos-uma-semana-internado-em-sorocaba.ghtml,2021-11-25 14:39:49+00:00,2021-11-25 15:24:44+00:00,Menino autista espancado e torturado por casal recebe alta após uma semana internado em Sorocaba,"Vídeo mostra momento em que homem preso por tortura persegue menino autista
O menino autista de oito anos que foi espancado e torturado por um casal em Sorocaba (SP) recebeu alta do Conjunto Hospitalar (CHS) na última terça-feira (23). A informação foi confirmada à Tv Tem pela família nesta quinta-feira (25).
O casal foi preso no dia 17 de novembro e confessou o crime, afirmou a polícia. Durante o interrogatório, os suspeitos alegaram que agrediram o menino porque acreditaram que ele queria furtar a câmera de segurança da casa, na noite do dia 14 de novembro.
G1 Sorocaba e Jundiaí faz 10 anos: veja coberturas marcantes
O homem foi indiciado por tentativa de homicídio qualificado, tortura, posse ilegal de arma, por manter cerca de 30 botijões de gás em casa, por deixar pássaros em cativeiro e por jogo de azar, já que na residência havia duas máquinas caça-níquel. A mulher, segundo a polícia, é coautora dos crimes.
Menino autista foi encontrado com sinais de tortura e espancamento em Sorocaba
Arquivo pessoal
Menino rendido
O homem, de 57 anos e de nome João, e a esposa, de 59 anos, de nome Valdenice, estavam em casa monitorando o sistema de segurança da casa quando o menino autista apareceu e mexeu na câmera. Apenas os primeiros nomes do casal foram divulgados pela polícia.
""O garoto tinha pedido uma caneta para a mãe e logo saiu de casa, sem a família saber, para procurar a caneta e parou na casa do suspeito. Ele queria corrigir a câmera torta e, neste momento, o autor saiu da casa e o pegou. As coisas horrorosas aconteceram dentro da casa. Durante seis horas ele foi torturado"", contou a delegada Ana Luiza Carvalho, do 4º Distrito Policial.
Casal que torturou e agrediu menino autista em Sorocaba segue preso até julgamento
 Câmeras de segurança do outro lado da rua registraram quando o menino andou pela via até a calçada do agressor. Nas imagens, é possível ver o momento em que ele mexeu em algumas caixas em frente à casa dos suspeitos.
Ele chegou a subir em algumas delas para tentar alcançar a câmera de segurança. Em seguida, pegou um cone que estava na calçada.
A criança saiu correndo e, momentos depois, o homem também saiu correndo atrás dela. Alguns minutos se passaram e outra câmera de segurança flagrou o mesmo homem segurando o menino pelo braço e andando com ele em direção à casa.
Menino foi encontrado ferido em área de mata em Sorocaba
Divulgação
Horas de terror
Segundo a polícia, o menino foi agredido com um pedaço de madeira na cabeça e pelo corpo. Um alicate também teria sido utilizado para tirar parte da orelha dele. Por conta do choro, ele foi dopado com um remédio usado pela esposa do morador.
Imagem mostra momento em que homem preso por tortura puxa menino autista pelo braço
Reprodução/Câmera de segurança
""Ele cortou em duas partes o remédio para o menino não morrer ali. O menino teria desmaiado só com a metade, o que pode imaginar o que o medicamento inteiro poderia ter causado"", explicou a polícia.
Por volta das 2h, o morador colocou um despertador para levar o menino para um matagal no bairro vizinho. A vítima foi colocada dentro de uma caixa.
""O menino chama de floresta. Jogou o menino no chão e pegou outra madeira para bater na cabeça. Depois disso, ele [agressor] saiu para trabalhar com a entrega de alimentos.""
Vídeo mostra momento em que homem persegue e puxa menino autista pelo braço
Desaparecimento
Segundo a família, a criança desapareceu na noite de domingo (14), por volta das 20h. O garoto mora com a mãe na Vila Barão e teria dito que queria uma caneta para desenhar. Quando a mãe se deu conta, ele já havia desaparecido.
A mãe então foi às ruas para procurar pelo filho, pedindo ajuda para parentes e vizinhos. Em seguida, foi até a delegacia para registrar um boletim de ocorrência de desaparecimento. A vítima foi encontrada em um terreno baldio na madrugada de segunda-feira (15), no bairro Nova Esperança.
Família pede por justiça: 'Se quisessem matar, matavam', diz irmã
Vídeo mostra momento em que homem preso por tortura persegue menino 
O menino contou que havia parado em frente a uma casa no bairro para arrumar uma câmera de segurança que estava torta, quando foi abordada por um homem e uma mulher, que o agrediram.
Ainda de acordo com a família, o garoto estava machucado e completamente desnorteado quando foi encontrado por um morador de rua e levado para uma adega, onde a Polícia Militar e o Serviço de Atendimento Móvel de Urgência (Samu) foram acionados.
VÍDEOS: assista às reportagens da Tv Tem
Veja mais notícias da região no g1 Sorocaba e Jundiaí",Criança de 8 anos desapareceu na noite do dia 14 de novembro e foi encontrada na madrugada do dia seguinte com sinais de espancamento. Casal suspeito de torturar menino foi preso temporariamente e confessou o crime.
49ae4c44-1553-4e29-b401-e56b13f27b4c,http://g1.globo.com/sp/sorocaba-jundiai/noticia/2022/05/09/funcionario-e-preso-suspeito-de-furtar-cabos-de-internet-e-telefonia-de-empresa-em-sorocaba.ghtml,2022-05-09 15:56:58+00:00,2022-05-10 00:44:37+00:00,Funcionário é preso suspeito de furtar cabos de internet e telefonia de empresa em Sorocaba,"Deic apreendeu material de empresa em Sorocaba
Reprodução
Um homem foi preso na manhã desta segunda-feira (9) suspeito de furtar cabos de internet e telefonia de empresas, em Sorocaba (SP).
Segundo a Divisão Especializada de Investigações Criminais (Deic), os investigadores identificaram um anúncio na Internet sobre a venda de cabos e peças de instalações.
Foi realizado um acompanhamento e houve uma entrega de 10 caixas de cabos. Segundo a polícia, foi realizada uma abordagem dos investigadores.
Homem é preso suspeito de furtar cabos de internet e telefonia de empresa em Sorocaba
Foram confirmados que os cabos são privativos de uma empresa que oferece o serviço de telefonia e internet e não podem ser vendidos. 
O funcionário, que desviava o material, trabalhava há quatro meses na empresa. Segundo a polícia, ele fazia um serviço usando uma quantidade de cabos, mas informava o dobro. Quando acumulava 100 metros de material, ele vendia pela internet. 
Em seguida, a equipe foi até a empresa que o suspeito trabalha. O homem preso confessou que tinha em casa mais bobinas de cabos e conectores, cintas metálicas entre outros objetos. Ele foi preso em flagrante.
Veja mais notícias da região no g1 Sorocaba e Jundiaí","Segundo a Deic, o homem foi descoberto depois de um anúncio do material."
1d5e2f9e-6e92-4725-aaa0-959c3ea040ee,http://g1.globo.com/sp/sorocaba-jundiai/noticia/2022/02/18/toyota-abre-vagas-de-emprego-em-sorocaba-e-porto-feliz.ghtml,2022-02-18 22:08:04+00:00,2022-02-18 22:08:04+00:00,Toyota abre vagas de emprego em Sorocaba e Porto Feliz ,"Fábrica da Toyota em Sorocaba (SP)
Divulgação; Revista AutoEsporte
A Toyota abriu um processo seletivo para 20 vagas de emprego em Sorocaba (SP). As oportunidades estão distribuídas em áreas administrativas.
Também há vagas abertas para a unidade em Porto Feliz (SP), nas áreas de produção, segurança e saúde. Os interessados podem se cadastrar através deste link.  
De acordo com a empresa, as oportunidades permanecerão disponíveis até o preenchimento das vagas. O site será atualizado constantemente mostrando quais vagas ainda estão abertas.
VÍDEOS: assista às reportagens da Tv Tem
Veja mais notícias da região em g1 Sorocaba e Jundiaí",Oportunidades estão distribuídas em áreas administrativas.
44c48f3a-4850-4d7b-a46a-e98e9bf1656f,http://g1.globo.com/sp/itapetininga-regiao/noticia/2019/07/11/pai-de-tecnica-de-enfermagem-morta-pelo-namorado-fala-sobre-prisao-do-assassino-nunca-tive-desejo-de-vinganca.ghtml,2019-07-11 16:01:00+00:00,2019-07-11 21:02:04+00:00,Pai de técnica de enfermagem morta pelo namorado fala sobre prisão do assassino: 'Nunca tive desejo de vingança',"Alisson Raszejas foi preso e confessou ter matado a namorada
Reprodução/Facebook
O pai da técnica de enfermagem de Itapetininga (SP) Kelly Christina Parreira, de 40 anos, que foi encontrada morta dentro de casa em Sorocaba (SP), disse ao G1 que está aliviado com a prisão do namorado dela. Ele confessou à polícia que estrangulou a vítima por ciúme.
Pai de técnica de enfermagem morta pelo namorado fala sobre prisão do assassino
""Eu nunca tive o desejo de vingança, mas, com a prisão, a Justiça foi feita. Quando eu ia para o culto, eu entregava na mão de Deus este caso"", afirma Adão Parreira.
Adão Parreira falou sobre a prisão do namorado da filha
Reprodução/TV TEM
De acordo com a Delegacia de Investigações Gerais (DIG), Alisson Raszejas foi localizado depois de ter sido visto descendo de um ônibus, em Itapetininga. Segundo a delegada Luciane Bachir, ele teve a prisão temporária decretada, foi indiciado formalmente e está preso na cadeia de São Roque (SP).
Adão afirma que estranhou o sumiço de Kelly quando não conseguiu mais falar com ela. 
Família de Kelly afirma estar aliviada com prisão de Alisson
Heloísa Casonato/G1
""Eu estranhei na segunda-feira antes do ocorrido. Liguei, mas a Kelly não me atendeu, me respondeu por mensagem no aplicativo e depois sumiu. Tentei comunicação por vários lugares, mas sem sucesso"", conta.
O G1 teve acesso à conversa de Adão com a filha. No final da manhã do dia 2 de julho, Kelly disse por mensagem que ligaria para o pai quando chegasse em casa e, desde então, a família não conseguiu contato com ela. (Veja abaixo)
Adão tentou falar com Kelly por mensagens de aplicativo
Reprodução/WhatsApp
Carta	
De acordo com a DIG, Alisson Raszejas tentou sair do país depois do crime, mas não conseguiu. Ele alegou durante o depoimento que brigou com Kelly por ciúme.
""No dia, houve uma conversa, segundo ele, e depois ele a agrediu e a esganou antes de sair com a moto sem destino"", diz a delegada.
Suspeito de matar técnica de enfermagem em Sorocaba foi preso na rodoviária de Itapetininga
Claudia Prates/TV TEM
O homem também contou em depoimento que foi o autor de uma carta, na qual descreveu que a vítima estaria conversando com outros homens. A situação não foi comprovada.
""Assumiu a autoria da carta. Falou que escreveu depois da agressão e deixou sobre o corpo e saiu da casa. Nada justifica ele ter feito isso, ainda mais por uma suposta traição que nem ele sabe se um dia ocorreu"", conta a delegada.
À TV TEM, o advogado de Alysson disse que ele confessou a agressão contra Kelly e que não teve a intenção de matá-la. 
O G1 teve acesso a uma foto que mostra o conteúdo do texto escrito com uma caneta. (Veja abaixo)
""Fizemos tudo um pelo outro. Pensei que fosse sincero, mas conversar com ex, com perfil de aplicativo de encontro. Não suporto isso. Trabalhamos como doidos e olha o que deu.""
Carta foi recolhida pela Polícia Civil em Sorocaba
Arquivo
Encontrada em casa
Kelly foi achada morta na quinta-feira (4) após ficar dois dias sem atender ligações da família, que mora em Itapetininga. A situação preocupou a mãe, que foi até a casa da vítima em um condomínio na zona oeste de Sorocaba.
Ainda de acordo com a delegada, a primeira pessoa a encontrar a vítima sem vida foi a mãe. Kelly estava deitada na cama, com lesões no pescoço e com o corpo parcialmente com um cobertor. A janela do cômodo estava encostada.
Segundo a polícia, a investigação aguarda os laudos de Instituto Médico Legal e do Instituto de Criminalística. A DIG também pediu um exame toxicológico que irá identificar se havia alguma substância no sangue.
O enterro foi realizado no sábado (6), às 9h, em um cemitério particular de Itapetininga. Amigos e parentes participaram emocionados da cerimônia.
Enterro de Kelly foi em cemitério particular de Itapetininga
Reprodução/TV TEM
Veja mais notícias no G1 Itapetininga e Região","Kelly Christina Parreira, de Itapetininga (SP), foi encontrada morta em casa pela mãe, em Sorocaba (SP). Segundo a polícia, o namorado estava desaparecido desde o dia do crime e tentou sair do país."
c7ff92ff-4c2b-45f6-b512-95616a7af7ef,http://g1.globo.com/sao-paulo/sorocaba-jundiai/especial-publicitario/parque-memorial-japi/a-natureza-acolhendo-lembrancas/noticia/tipos-de-cemiterio-voce-sabe-quais-sao-e-qual-a-diferenca-entre-eles.ghtml,2017-09-01 19:49:48+00:00,2017-09-01 19:49:49+00:00,Tipos de cemitério: você sabe quais são e qual a diferença entre eles?,"Para aqueles que acreditam na tradição do sepultamento, além de ser a última morada das pessoas, os cemitérios também têm valor histórico e cultural. Através deles é possível conhecer a história de um lugar, sua colonização, crenças e tradições.
Os cemitérios são divididos em três tipos: horizontal, vertical e jardim ou parque. Cada um com características distintas, mas com uma função final em comum: possibilitar a homenagem aos entes queridos. Entenda cada um deles:
Cemitério horizontal
É o tipo mais comum e mais antigo de cemitério que existe. Nele os corpos são sepultados de forma subterrânea e possuem uma área aberta com túmulos e jazigos, geralmente de mármore. Nos mais antigos é comum encontrar grandes construções, estátuas e mausoléus. São locais de grande valor histórico e turístico. No Brasil, os principais cemitérios horizontais são: o Cemitério da Consolação, em São Paulo; Cemitério Jardim da Saudade, em Salvador; e o Cemitério do Itacorubi São Francisco de Assis, em Santa Catarina.
CASTILHO DE ANDRADE - Arte Tumular - 273 - Cemitério da Consolação, São Paulo
Divulgação
Cemitério vertical
Os cemitérios verticais surgiram para solucionar a falta de espaço para sepultamentos, principalmente nas grandes cidades. O maior cemitério vertical do mundo é o Memorial Necrópole Ecumênica, localizado na cidade de Santos, no Estado de São Paulo.
Memorial Necrópole Ecumênica
Divulgação
Cemitério jardim ou parque
Os cemitérios jardim ou parque possuem uma ampla área verde, contendo trilhas, bosques e demais atrativos naturais. Proporcionam aos visitantes um ambiente tranquilo e sereno. Assim, além de fazer a homenagem ao seu ente querido, o visitante pode passear pelo local e aproveitar a paisagem natural. São características desse tipo de cemitério os jazigos subterrâneos, cobertos por um amplo gramado, e o túmulo normalmente é identificado por uma placa na cor branca, que pode variar de acordo com as regras de cada cemitério. No Brasil, os cemitérios jardim mais conhecidos são: o Cemitério do Morumbi, em São Paulo; o Cemitério Jardim da Saudade, em Salvador; e o Cemitério Flamboyant, em Campinas. O cemitério parque considerado mais antigo do País é o Cemitério Jardim da Saudade Sulacap, no Rio de Janeiro.
Parque Memorial Japi
Divulgação
O Parque Memorial Japi é um empreendimento robusto, com 220 mil m² de área total e capacidade para 35 mil jazigos e contará com um jardim japonês, jardim sensorial, pista de caminhada, arvorismo, academia ao ar livre e o Parque Novos Cabreuvanos, com 55 mil m² e que vai contar também com um sementário e viveiro de mudas para recomposição da flora na cidade.
O empreendimento segue uma tendência mundial de valorização do espaço, transformando os cemitérios-parque em locais de meditação e contemplação da natureza, tornando-se um ponto turístico, a exemplos dos mais famosos ao redor do mundo.
Parque Memorial Japi
Divulgação
Informações: (11) 4521-7550/93802-6000
Acesse: http://parquememorialjapi.com.br
Curta a nossa página nas redes sociais","Cemitérios são divididos em três tipos: horizontal, vertical e jardim ou parque, cada um com características distintas, mas com uma função final em comum."
f8bb0e1b-5a8a-4b12-bc4c-2c8d4317cea7,http://g1.globo.com/sp/piracicaba-regiao/noticia/2021/05/27/com-chuvas-abaixo-da-media-vazao-do-rio-corumbatai-em-piracicaba-fica-50percent-menor-que-o-mesmo-periodo-de-2020.ghtml,2021-05-27 23:57:45+00:00,2021-05-27 23:57:45+00:00,"Com chuvas abaixo da média, vazão do rio Corumbataí em Piracicaba fica 50% menor que o mesmo período de 2020","Falta de chuvas reduz vazões em rios da região de Campinas; veja variações
As chuvas de 2021 não foram suficientes para encher os rios de Piracicaba (SP) e região, alerta o Consórcio das Bacias dos rios Piracicaba, Capivari e Jundiaí (PCJ). Muitas pedras a vista no meio do curso do Rio Piracicaba e do Corumbataí, por exemplo, já entregam o nível abaixo do ideal. 
Segundo o PCJ, há um ano, o rio Corumbataí - na altura de Piracicaba - tinha vazão de 8,33 metros cúbicos por segundo, mas hoje o valor está em 4, isto é, 51,98% menor.
José Cezar Saad, coordenador de projetos do Consórcio PCJ,  ressalta que a falta de chuvas ideais acendeu um sinal de alerta nos sistemas de abastecimento, como o Rio Corumbataí, que abastece quase toda cidade de Piracicaba. 
""O lugar certo da água cair é na área da bacia de drenagem do rio, onde são realizada captações para o abastecimento, ou nas cabeceiras dos rios, que tem barragens para acumular água e que vão promover o enchimento do reservatório"".
Ainda de acordo com o PCJ, no mês de maio choveu 25,75 milímetros até agora, conforme a captação na região do Rio Piracicaba. O número representa menos da metade da chuva média esperada para o mês, de 53,75 milímetros.
Pedras já estão visíveis no rio Corumbataí em Piracicaba
Reprodução
VÍDEOS: Fique por dentro do que acontece na região
Veja mais notícias da região no G1 Piracicaba.","Falta de chuvas acendeu um sinal de alerta nos sistemas de abastecimento, afirma Consórcio PCJ."
439c0226-7ff1-4639-b6ad-f745ecc9e947,http://g1.globo.com/sp/piracicaba-regiao/noticia/2022/08/09/shopping-de-santa-barbara-realiza-feira-noturna-de-adocao-de-caes-e-gatos-nesta-quarta-feira.ghtml,2022-08-09 18:06:22+00:00,2022-08-09 18:06:23+00:00,Shopping de Santa Bárbara realiza feira noturna de adoção de cães e gatos nesta quarta-feira,"Estarão disponíveis animais adultos e filhotes
Letter Comunicação
Realizada mensalmente no Tivolli Shopping em Santa Bárbara d'Oeste (SP), a feira de adoção de animais acontece nesta quarta-feira (10), das 19h às 22h, na loja de produtos para pets, Cobasi. A iniciativa é fruto de uma parceria da rede e da ONG Sociedade Protetora dos Animais de Santa Bárbara d'Oeste (SPASB).
Serão oferecidos para doação filhotes de cães gatos e animais adultos, recolhidos pela ONG, geralmente, animais vítimas de maus-tratos e abandono. Segundo a advogada Kátia Ferrari, também voluntária da ONG, interessados devem passar por entrevista.
Tivoli Shopping em Santa Bárbara d'Oeste 
Baianês-Kaio
“Nessa entrevista, prestamos todas as informações sobre a adoção e a posse responsável e orientamos sobre os cuidados e vacinas que os animais precisam”, explica Kátia.
Os animais entregue para a adoção já estarão microchipados. Adultos serão entregues já castrados. No caso dos filhotes, há a entrega com uma data estipulada para o procedimento, que é opcional ao adotante.
VÍDEOS: Fique por dentro do que acontece nas cidades
Veja mais notícias no g1 Piracicaba","Serão oferecidos para doação filhotes de cães gatos e animais adultos, recolhidos pela ONG, geralmente, animais vítimas de maus-tratos e abandono."
22271e75-efa1-4152-a197-8b84c0eab40e,http://g1.globo.com/sp/piracicaba-regiao/noticia/2022/05/13/pesquisa-aponta-que-comercio-de-limeira-teve-alta-de-10percent-nas-vendas-de-dia-das-maes.ghtml,2022-05-13 16:02:19+00:00,2022-05-13 16:02:20+00:00,Pesquisa aponta que comércio de Limeira teve alta de 10% nas vendas de Dia das Mães,"Movimento no comércio em Limeira
Jefferson Barbosa/ EPTV
Comerciantes de Limeira (SP) estimam que as vendas de Dia das Mães tiveram alta de uma média de 10%, segundo uma pesquisa realizada pela Associação Comercial e Industrial de Limeira (Acil). De acordo com o estudo, as lojas físicas tiveram melhor desempenho que em 2021.
O Dia das Mães é a segunda data mais importante para o varejo brasileiro, ficando atrás apenas do Natal. Por conta da pandemia da Covid-19 e isolamento social, o comércio varejista teve queda no faturamento nessas datas nos últimos dois anos, segundo a Acil.
LEIA TAMBÉM:
Comerciantes têm expectativa de alta de 19% nas vendas do Dias das Mães em Piracicaba
Já este ano, os comerciantes indicam que houve uma recuperação. Segundo a pesquisa feita pela associação, 60% dos empreendedores entrevistados responderam que as expectativas de vendas e faturamento foram alcançadas.
Segundo a Acil, 60% dos lojistas disseram que nesta data não realizaram vendas através do delivery, apenas presencial.
Maior faturamento
Além das expectativas atingidas, 20% dos entrevistados pela Acil relataram aumento de mais de 10% no faturamento. Outros 12% apontaram crescimento de 20%. Mais 12% relataram 5% de alta.
“Como em 2021 o clima ainda era de instabilidade, as vendas nessa época tiveram uma queda muito grande para a maioria dos lojistas, e por isso esse ano você acaba tendo esse aumento bem maior no faturamento. Mas a expectativa de muitos era atingir ou superar os números de 2019, antes da pandemia”, comenta José Mário Bozza Gazzetta, presidente da Acil.
O consumidor também investiu mais na hora de comprar os seus presentes, já que para 48% das lojas entrevistadas o ticket médio de venda foi de produto entre R$ 100 e R$ 200, seguido pelos presentes de R$ 50 a R$ 100.
A maior procura, em geral, foi de produtos relacionados a vestuário, seguido por calçados, perfumaria, óculos e acessórios.
VÍDEOS: Tudo sobre Piracicaba e região
Veja mais notícias no g1 Piracicaba",Comerciantes também apontam uma alta no faturamento e no ticket médio de vendas.
