page,url,issued,modified,title,body,caption
96500d15-afe8-47e5-bdae-e5b2704dd264,http://g1.globo.com/economia/noticia/2021/07/08/governo-leiloa-nesta-quinta-feira-concessao-da-br-163230mtpa.ghtml,2021-07-08 10:38:08+00:00,2021-07-08 10:46:30+00:00,Governo leiloa nesta quinta-feira concessão da BR-163/230/MT/PA ,"A Agência Nacional de Transportes Terrestres (ANTT) realiza nesta quinta-feira (8), a partir das 14h, o leilão para concessão de exploração da infraestrutura do sistema rodoviário BR-163/230/MT/PA.A disputa será realizada na sede da B3, em São Paulo.
O trecho de mais de 1 mil quilômetros liga o estado de Mato Grosso a portos no Pará, entre Sinop (MT) e Itaituba (PA).
O trecho forma um dos principais corredores para o escoar a produção de grãos do Centro Oeste e da região Norte, além da ligação a terminais portuários do Arco Norte (Rio Tapajós).
A previsão do governo federal é de investimentos é da ordem de R$ 1,87 bilhão. A expectativa é que as principais melhorias sejam feitas pela empresa vencedora até o 5º ano da concessão,
Leilão BR-163
Elcio Horiuchi/Arte G1
O prazo da concessão será de 10 anos, prorrogáveis por mais dois anos.
A empresa vencedora será a que oferecer o menor valor de pedágio. O projeto prevê a instalação de três praças de pedágios: Itaúba (MT),  Guarantã do Norte (MT) e Trairão (PA). 
Investimento em infraestrutura tem que dobrar para Brasil dar salto de competitividade, aponta estudo
Disputa judicial
A concessão da BR-163 foi parar na Justiça. No sábado (5), o Tribunal Regional Federal da 1ª Região (TRF-1) derrubou a liminar que suspendia o processo de concessão da BR-163, no trecho entre Sinop e Santarém, no Pará.
A suspensão do leilão ocorre após uma ação civil pública a pedido do Ministério Público Federal, que alegou descumprimento de uma decisão anterior pelo Departamento Nacional de Infraestrutura (Dnit) e pela Fundação Nacional do Índio (Funai).
Vídeos: Últimas notícias de economia","Previsão é de investimentos da ordem de R$ 1,87 bilhão; prazo da concessão é de 10 anos."
762915e6-7d5b-4767-b5f8-9692f8beb0a4,http://g1.globo.com/pa/santarem-regiao/noticia/2019/12/13/apae-santarem-tem-vagas-para-atendimento-de-psicologia-fono-fisioterapia-e-terapia-ocupacional.ghtml,2019-12-13 13:30:09+00:00,2019-12-13 13:30:57+00:00,"Apae Santarém tem vagas para atendimento de psicologia, fono, fisioterapia e terapia ocupacional","Associação de Pais e Amigos Excepcionais (APAE) em Santarém
Fábio Cadete/G1/Arquivo
A Associação dos Pais e Amigos dos Excepcionais (Apae) em Santarém, oeste do Pará, ainda tem vagas para atendimentos especializados nas áreas de fisioterapia, fonoaudiologia, psicologia e terapia ocupacional para o ano de 2020.
A abertura de mais vagas foi possível graças à contratação de mais profissionais na área da saúde para atender os usuários da Apae. Porém, famílias que ainda não fazem parte da clientela, mas têm pessoas em casa com deficiência intelectual ou múltipla podem procurar a Apae para agendar uma avaliação.
""São profissionais que não há pelo SUS. Atualmente, só é ofertado o atendimento de fisioterapia pelo SUS. Aí contratamos outros profissionais para que a nossa clientela não fique sem esses serviços e não dependa da Regulação"", disse a coordenadora de captação de recursos da Apae, Leyna Lopes Lobato Farias.
Durante o mês de dezembro, a Apae funcionará normalmente, sem o recesso de fim de ano. De segunda a sexta-feira, os interessados em vagas para os atendimentos de saúde das especialidades disponíveis podem procurar a secretaria da instituição para fazer agendamento.",Clientela da instituição é de pessoas com deficiência intelectual e múltipla.
a41d84c4-57eb-465f-a842-158b5bff9c1a,http://g1.globo.com/pa/santarem-regiao/noticia/2022/02/05/mutirao-de-limpeza-retira-cerca-de-100-de-lixo-na-orla-do-mapiri-em-santarem.ghtml,2022-02-06 01:04:20+00:00,2022-02-06 13:37:04+00:00,Mutirão de limpeza retira cerca de 100 sacas de lixo na orla do Mapiri em Santarém,"Mutirão de limpeza do bairro Mapiri
Arquivo Pessoal
Um mutirão de limpeza na orla do Mapiri, em Santarém, no Oeste do Pará, recolheu mais de 100 sacas de lixo na região. A ação, que começou às 8h deste sábado (5), além de manter a região limpa, serve para educar e conscientizar frequentadores e turistas sobre o descarte correto dos resíduos.
Compartilhe esta notícia no WhatsApp
Compartilhe esta notícia no Telegram
A iniciativa é uma parceria da Associação de Moradores do bairro do Mapiri (Amobam) com a Associação Santarena de Canoagem e Ecologia (Ascae), acadêmicos da Ufopa, Associação de Artesanato e Cultura e Associação dos Catraieiros do bairro Mapiri.
O presidente da Amobam, Renato da Silva, conta que na região os itens de plásticos mais encontrados são garrafas, embalagens, copos e isopor. “Recolhemos mais de 100 sacas com lixos. Entre os materiais coletados a maioria foi plástico como garrafas pet, caixas de isopor e embalagens. Mas tiramos até materiais velhos como geladeira, fogão e freezer. Objetos de risco que foram descartados no local”, destacou.
Cerca de 40 moradores do bairro Mapiri participaram da coleta e tiveram a oportunidade de saber mais sobre a importância do descarte correto de resíduos e como isso contribui para o ecossistema. 
O presidente da Amobam, enfatiza que o trabalho de conscientização é muito importante e que a região precisa ser preservada. 
“É importante promover a ação de limpeza por questão ambiental e conscientização. A nossa área precisa ser preservada”, disse Renato.
Lixos descartados no rio foram recolhidos pelos moradores e parceiros
Arquivo Pessoal
A Orla do Mapiri é responsável por administrar e revitalizar quiosques e atividades físicas. A falta de limpeza da região impacta diretamente na qualidade da água, além de afetar o turismo, a saúde dos moradores e a diversidade da vida marinha na região.
VÍDEOS: Mais lidos do g1 Santarém e Região",A conscientização sobre o assunto cresce na região e une pessoas para cuidar do meio ambiente.
4efda8c5-d156-4100-9cf8-0110694aedd2,http://g1.globo.com/pa/santarem-regiao/noticia/2021/12/04/moradores-de-bairros-perifericos-tem-trabalho-para-conter-alagamento-de-casas-em-santarem.ghtml,2021-12-04 15:28:37+00:00,2021-12-04 15:40:11+00:00,Moradores de bairros periféricos têm trabalho para conter alagamento de casas em Santarém,"Nos bairros Santarenzinho e Aeroporto Velho, em Santarém, imagens dos transtornos provocados pela chuva
Foto 1: Redes sociais/Foto 2: Geovana Katrine
A manhã chuvosa de sábado (4) em Santarém, oeste do Pará, foi de muitos transtornos para moradores de bairros periféricos do município onde foram registrados diversos pontos de alagamento. De acordo com a Defesa Civil municipal, choveu cerca de 30mm em pouco mais de uma hora.
A forte enxurrada em ruas que foram asfaltadas recentemente ou que estão recebendo serviços de pavimentação potencializou os problemas para moradores de casas que ficaram abaixo do nível da rua e foram invadidas por um grande volume de água e areia.
Moradores da grande área do Santarenzinho, por exemplo, relataram que durante os trabalhos de pavimentação das ruas Angelim e Cruzeiro do Norte, eles ficam ilhados em suas próprias casas correndo sérios riscos de contrair doenças por causa da água contaminada que entra nos imóveis, como aconteceu neste sábado.
Compartilhe esta notícia no Whatsapp
Compartilhe esta notícia no Telegram
Na rua Piçarreira entre as avenidas Verbena e Margarida, também no Santarenzinho, várias residências e quintais ficaram alagados. Moradores precisaram agir rápido para suspender móveis e eletrodomésticos. Mas nos locais onde não haviam ninguém na hora da chuva que começou por volta das 09h e se estendeu até às 10h30, os prejuízos não puderam ser evitados.
Na Rua Duque de Caxias carro precisou ser rebocado por outro de maior porte para sair de uma vala
Reprodução/Redes sociais
Na rua Duque de Caxias, também no Santarenzinho, ao menos três veículos ficaram presos em valas durante a chuva e precisam ser puxados com corda por carros maiores quando o volume de água baixou para sair do local.
Em alguns pontos os alagamentos são resultantes da falta de drenagem, em outros, pelo entupimento das galerias e canaletas por lixo e areia.
Na rua Magnólia entre as avenidas Orquídea e Onze horas, um morador se arriscou atravessando a rua com água na altura da cintura para tentar desobstruir a galeria e, assim, ajudar no escoamento da água  da chuva que invadiu residências. Até mesmo um caminhão com material de construção teve dificuldade de passar pela Magnólia devido ao volume de água empoçada.
Morador da rua Magnólia, no Aeroporto Velho, se arriscou no meio da enxurrada para tentar desobstruir galeria
Reprodução/Redes sociais
Bombeiros precisaram descer da viatura do 4º GBM e caminhar com auxílio de varas pela lateral da rua até chegar às residências que ficaram alagadas.
No bairro Caranazal, comerciantes também tiveram dor de cabeça com a forte chuva. Alguns estabelecimentos foram invadidos pela enxurrada. No cruzamento das avenidas Coaracy Nunes com Bauru, mesas e cadeiras de um restaurante ficaram dentro d'água.
Com rua alagada, bombeiros tiveram dificuldade para chegar a casas alagadas no bairro Aeroporto Velho
Geovane Katrine
No bairro Prainha, o Mercado administrado pelo município também teve boxes de venda de frutas e verduras invadidos pela enxurrada. A escola estadual Júlia Gonçalves Passarinho também ficou alagada e posto de vacinação antirrábica que estava funcionando no local precisou ser remanejado às pressas para a escola municipal Hilda Mota.
*Reportagem em atualização
VÍDEOS: Mais vistos do g1 Santarém e Região",Chuva forte na manhã de sábado (4) causou transtornos em vários pontos da cidade.
01ead264-c147-4e72-908f-8b29bdb78722,http://g1.globo.com/sc/santa-catarina/techsc/noticia/2020/11/22/conheca-dois-projetos-desenvolvidos-por-instituto-em-sistemas-embarcados-de-florianopolis.ghtml,2020-11-22 11:00:49+00:00,2020-11-23 10:50:38+00:00,Conheça dois projetos desenvolvidos por instituto em sistemas embarcados de Florianópolis,"Conheça dois projetos desenvolvidos por instituto em sistemas embarcados de Florianópolis
Os recentes avanços na tecnologia têm possibilitado o desenvolvimento de sistemas embarcados mais robustos para a indústria. Em Florianópolis, o Instituto Senai de Inovação é referência na pesquisa e no desenvolvimento para tornar processos e produtos industriais mais inteligentes e eficientes.
Segundo o líder Paulo Violada, o sistema embarcado é a combinação de um equipamento, de produto eletrônico com um programa, um software. ""Assim, como a gente usa um aplicativo de celular, imagina ele rodando diretamente dentro desse produto. Então, conseguimos criar produtos inteligentes, para realizar processos e funções inteligentes ou otimizadas"", explica.
Segundo Paulo, o Instituto Senai de Inovação tem diversos projetos na área de Indústria 4.0, transformação digital, inteligência artificial, com foco principalmente, em otimizar a produção da indústria. ""Conseguimos agregar sensores em toda planta fabril e trazer isso para um sistema computacional, com inteligência artificial tendo novas funções para melhorar a indústria nacional"", explica.
Instituto desenvolveu um sistema inteligente de monitoramento de barragens
Reprodução/ NSC TV
Um dos projetos desenvolvido no instituto é um sistema inteligente de monitoramento de barragens. Com os dados coletados por sensores eletrônicos, é possível identificar situações críticas e emitir alertas para evitar acidentes. A solução também fornece suporte em caso de anomalias, classificando a urgência delas.
""Desenvolvemos a barragem com uma indústria 4.0 trazendo mais segurança. Criamos novos sensores, atualizamos todo o sistema deles e trouxemos toda expertise em matemática e operacional para essa barragem"", afirma o pesquisador Alexandre de Mello. 
Paulo explica que são desenvolvidos satélite de baixo custo. ""Conseguimos desenvolver e lançar, de forma rápida, para que ele possa desempenhar suas funções como imageamento, ou seja, tirar fotos da Terra de uma altura que um drone não consegue. Conseguimos desenvolver diversas aplicações para a agropecuária, segurança pública, meio ambiente e assim, por diante"". 
Satélite de baixo custo desenvolvido por instituto
Reprodução/ NSC TV
Confira outras novidades na página do Tech SC
Veja os vídeos do Tech SC
Confira outras novidades na página do Tech SC
Veja as notícias do estado no G1 SC",Sistema inteligente de monitoramento de barragens e satélite de baixo custo foram desenvolvidos na instituição. 
ee9c5293-064d-4be2-bc63-764579ef451f,http://g1.globo.com/ba/bahia/noticia/2019/10/04/vaquejada-de-serrinha-na-bahia-entra-na-lista-suja-do-trabalho-escravo.ghtml,2019-10-04 16:05:33+00:00,2019-10-04 16:05:33+00:00,"Vaquejada de Serrinha, na Bahia, entra na 'lista suja' do trabalho escravo ","Vaquejada em Serrinha (BA); eventos movimentam economia com atividades como leilões de cavalos e shows musicais
Eduardo Freire/BBC
A Vaquejada que ocorre anualmente na cidade de Serrinha, a cerca de 200 Km de Salvador, foi incluída na ""lista suja"" do trabalho escravo, divulgada na quinta-feira (3), pelo Ministério da Economia. O documento relaciona empregadores que submeteram trabalhadores à situação análoga à de escravidão. 
Veja a relação completa através do documento oficial disponível de forma online. 
Conforme o documento, 17 trabalhadores foram encontrados em situação de trabalho escravo, durante uma fiscalização feita na vaquejada, no ano de 2016. Apesar disso, a relação não detalha a situação em a qual os trabalhadores eram submetidos. 
O G1 entrou em contato com o Ministério Público do Trabalho da Bahia  (MPT-BA), para obter mais detalhes e aguarda retorno. 
Por meio de nota, a organização do evento disse que o caso se refere a um episódio isolado, em que supostamente foi detectada a presença de trabalhadores em desacordo com a Legislação Trabalhista.
A nota falou ainda que a organização lamenta que tenha sido associada ao uso de mão-de-obra escrava, já que os fatos já foram esclarecidos na época, inclusive sendo autorizada a manutenção do trabalho dos mesmos trabalhadores no evento. 
Disse também que serão tomadas todas as medidas para obter a imediata exclusão de seu nome da lista suja do Ministério do Trabalho, por entender que existem equívocos que necessitam de esclarecimentos.
Veja mais notícias do estado no G1 Bahia.","Segundo Ministério da Economia, 17 trabalhadores foram encontrados no evento em situação de trabalho escravo, durante fiscalização feita em 2016."
e47ba889-44e6-4511-90e3-4297d39248dc,http://g1.globo.com/sp/sorocaba-jundiai/noticia/2021/04/02/imagens-aereas-mostram-covas-abertas-em-mes-com-recorde-de-mortes-em-sorocaba.ghtml,2021-04-02 10:57:30+00:00,2021-04-02 10:58:23+00:00,Imagens aéreas mostram covas abertas em mês com recorde de mortes em Sorocaba,"Imagens aéreas mostram covas abertas em mês com recorde de mortes em Sorocaba
Imagens áreas mostram covas sendo abertas no Cemitério Santo Antônio, em Sorocaba (SP), no fim do mês de março, considerado o mês mais letal da pandemia na cidade.  As imagens chamam a atenção devido ao número alto de sepulturas após o município registrar 357 mortes por Covid. O  número ultrapassou o pico registrado em julho de 2020, quando foram contabilizadas 128 mortes no mês.
Todos os sepultamentos de moradores mortos por Covid-19 são realizados no cemitério, exceto os que possuem jazigo particular.  Segundo a Secretaria de Serviços Públicos e Obras (Serpo), de março de 2020 até fevereiro de 2021, o local registrou cerca de 2 mil sepultamentos. Contudo, o número total não se refere apenas às mortes por coronavírus. 
Covas abertas no Cemitério Santo Antônio em Sorocaba
Witter Veloso/TV TEM
De acordo com a prefeitura, antes da pandemia, o número de covas prontas para o uso diário era de 30 no Cemitério Santo Antônio. Já até 30 de março deste ano, o número de sepulturas prontas para o uso, por dia, passou a ser cerca de 70.
FOTOS: os impactos da pandemia no Brasil em imagens entre 16 e 30 de junho de 2020
Cartórios dizem que nunca registraram tantas mortes por causas naturais no Brasil como em março deste ano
Ainda de acordo com a prefeitura, entre os meses de janeiro e fevereiro deste ano foram sepultadas 857 pessoas nos seis cemitérios públicos e particulares de Sorocaba, sendo 150 de pessoas que morreram por Covid-19.
Recorde de mortes
Em 29 de março deste ano, Sorocaba confirmou 54 óbitos e 879 casos confirmados de Covid-19. O número de mortes divulgados nesse dia foi o pior desde o começo da pandemia.
Abertura de mais covas foram abertas em cemitério de Sorocaba
Witter Veloso/TV TEM
Anteriormente, o maior registro de mortes havia sido em 15 de março, quando foram confirmados 29 óbitos pela doença. Na última sexta-feira (26), Sorocaba ultrapassou a marca de mil mortes por Covid-19.
Média móvel no país
'Perdi quase todos para a Covid': o relato de quem teve a família destroçada pela doença
O Brasil registrou 3.673 mortes por Covid nas últimas 24 horas, totalizando nesta quinta-feira (1º) 325.559 óbitos. 
Com isso, a média móvel de mortes no país nos últimos 7 dias ficou acima da marca de 3 mil pela primeira vez e chegou a 3.119. É o pior número no índice pelo 7º dia consecutivo. Em comparação à média de 14 dias atrás, a variação foi de +43%, indicando tendência de alta nos óbitos pela doença.
Março de 2021 foi o mês mais letal em Sorocaba
Witter Veloso/TV TEM
Os números estão no novo levantamento do consórcio de veículos de imprensa sobre a situação da pandemia de coronavírus no Brasil a partir de dados das secretarias estaduais de Saúde, consolidados às 20h desta quinta.
Já são 71 dias seguidos com a média móvel de mortes acima da marca de mil; o país completa agora 16 dias com essa média acima dos 2 mil mortos por dia; é o sexto dia com a média acima da marca de 2,5 mil.
Cemitério Santo Antônio de Sorocaba 
Witter Veloso/TV TEM
VÍDEOS: veja as reportagens do Bom Dia Cidade e do TEM Notícias de Sorocaba e Jundiaí 
Veja mais notícias da região no G1 Sorocaba e Jundiaí ","Cemitério Santo Antônio é o único que enterra pessoas mortas por Covid-19. Com 357 mortes por Covid-19 confirmadas, o número ultrapassou o pico registrado em julho de 2020, quando a cidade contabilizou 128 mortes no mês."
510f295e-eaff-41ea-92b7-1c0fc5c3f61e,http://g1.globo.com/pi/piaui/noticia/2021/11/08/piauiense-que-ganhou-violao-autografado-de-marilia-mendonca-presta-ultima-homenagem-sempre-serei-fa.ghtml,2021-11-08 20:10:17+00:00,2021-11-08 20:24:49+00:00,Piauiense que ganhou violão autografado de Marília Mendonça presta homenagem: 'sempre serei fã',"Piauiense que ganhou violão autografado da Marília Mendonça presta homenagem a cantora
Arquivo Pessoal
A música 'Deprê' representa o sentimento da jovem cantora piauiense Regina Lopes, de 13 anos, após saber do precoce morte da sua ídola Marília Mendonça, autora da letra. A adolescente junto com a amiga, e também cantora, Railena Show, de 11 anos, ganharam juntas um violão autografado da artista depois de vencerem um concurso nacional promovido por ela.  
""Tá errado, hoje deveria ser feriado / O comércio era pra 'tá fechado / O sol não devia ter saído / Por que todo mundo 'tá sorrindo? / Enquanto a gente 'tá se despedindo [...] Agora você vai embora / E quem fica é sempre quem chora / Deprê / Luto absoluto sem beber, sem comer / Minha doença é grave, eu sinto falta de você / É um sofrimento raro preciso de atestado / Foi traumático"", diz a música.
LEIA TAMBÉM
Primo diz que piloto morto em queda de avião com Marília Mendonça queria voltar ao Piauí
Irmão lamenta morte de piloto: 'Ele era a pedra central da nossa família'
Fãs lembram show surpresa de Marília em Teresina: 'até a chuva esperou pra cair'
Piauienses que ganharam violão autografado da Marília Mendonça prestam última homenagem
Arquivo Pessoal/Regina Lopes 
O desafio, que ocorreu em maio deste ano, era gravar a melhor versão da música 'Troca de Calçada', da Marília Mendonça. Regina e Railena ganharam em primeiro lugar e como prêmio receberam em casa o violão autografado pela cantora e a publicação do cover no Instagram oficial da artista. 
Compartilhe esta notícia no WhatsApp
Compartilhe esta notícia no Telegram
Initial plugin text
A adolescente contou ao g1 que sua família a informou sobre a tragédia, mas, a menina não acreditou. Com a repercussão em portais de notícia e televisão, gradativamente a notícia se tornou mais real e Regina contou que 'ficou sem chão'.
""Meu irmão estava na sala e recebeu uma mensagem da amiga dele dizendo: 'a Marília morreu'. Rapidamente ele veio me contar e eu não acreditei. Era uma notícia absurda. Nesse momento a gente ligou no jornal e viu que, infelizmente, era realmente verdade"", contou.
Regina Lopes canta desde os 6 anos, e em 2015 começou a acompanhar a carreira da sua artista inspiração, Marília Mendonça. Em 2019, a jovem cantora realizou o sonho de conhecer pessoalmente sua ídola durante a turnê do álbum 'Todos os Cantos', que contou com show surpresa na Ponte Estaiada, em Teresina.
""Eu fiquei sem acreditar na morte dela. Eu cheguei a conhecer ela no show que a Marília fez aqui em Teresina e vi o quanto ela era incrível com os fãs, ela me tratou super bem, eu e minha amiga Railena, e desde esse dia eu continuei sendo fã, só aumentou a admiração. E quando eu recebi a notícia da morte da Marília foi um dos piores dias da minha vida. Mas ela disse uma coisa pra mim, quando a gente ganhou o concurso: 'para eu nunca desistir dos meus sonhos'. E eu não vou desistir, Marília. Um dia eu ainda vou conseguir fazer uma grande homenagem pra ela, como ela merece"", disse Regina emocionada. 
Vídeo de Regina Lopes em homenagem a cantora Marília Mendonça:
Piauiense fã de Marília Mendonça canta música e presta homenagem à ídola
Deprê - Marília Mendonça
'Tá errado, hoje deveria ser feriado
O comércio era pra 'tá fechado
O sol não devia ter saído
Por que todo mundo 'tá sorrindo?
Enquanto a gente 'tá se despedindo
Se soubessem o que eu tô sentindo
Era paralisação geral
Quando a gente 'tava junto era bonito demais
Os amigos elogios, torcida dos seus pais
Agora você vai embora
E quem fica é sempre quem chora
Deprê
Luto absoluto sem beber, sem comer
Minha doença é grave, eu sinto falta de você
É um sofrimento raro preciso de atestado
Foi traumático
Deprê
Luto absoluto sem beber, sem comer
Minha doença é grave, eu sinto falta de você
É um sofrimento raro preciso de atestado
Solidão, pós termino traumático
Quando a gente 'tava junto era bonito demais
Os amigos elogios, torcida dos seus pais
Agora você vai embora
E quem fica é sempre quem chora
Deprê
Luto absoluto sem beber, sem comer
Minha doença é grave, eu sinto falta de você
É um sofrimento raro preciso de atestado
Foi traumático
Deprê
Luto absoluto sem beber, sem comer
Minha doença é grave, eu sinto falta de você
É um sofrimento raro preciso de atestado
Solidão, pós termino traumático
Deprê
Luto absoluto sem beber, sem comer
Eu sinto falta de você
É um sofrimento raro preciso de atestado
Solidão, pós termino traumático
Solidão, pós termino traumático","Regina Lopes, de 13 anos, e Railena Show, de 11 anos, ganharam juntas um violão autografado da Marília Mendonça depois de vencerem um concurso nacional promovido pela artista.  "
1bd0a35d-55a5-48e7-aada-599e1d5a69a7,http://g1.globo.com/pi/piaui/noticia/2019/02/01/homem-e-baleado-em-frente-a-escola-na-zona-leste-de-teresina.ghtml,2019-02-01 16:12:39+00:00,2019-02-08 13:54:01+00:00,PM é morto a tiros na frente do filho após discussão com outro policial em Teresina,"Policial é baleado durante discussão na porta de escola em Teresina
José Marcelo/G1 PI
O cabo Samuel de Sousa Borges, do Batalhão de Rondas Ostensivas de Natureza Especial (BPRone), foi baleado e morreu na frente do filho, próximo a uma escola na Zona Leste de Teresina, no início da tarde desta sexta- feira (1º). De acordo com o delegado Willame Moraes, da Divisão de Inteligência e Captura (Dicap), o crime aconteceu após uma discussão e o suspeito foi espancado por populares, em seguida preso.
Samuel de Sousa, 30 anos, era lotado na Cavalaria da Polícia Militar do Piauí e foi atingido por três tiros, um deles na cabeça. Equipe do Serviço Móvel de Urgência (Samu) informou ao G1 que enviou uma ambulância até o local, mas o policial não resistiu aos ferimentos.
Ex-colegas de turma fazem homenagem a cabo da PM
Juiz decreta prisão preventiva de suspeito de matar cabo Samuel
O suspeito de matar Samuel é um policial militar do Maranhão, identificado como Francisco Ribeiro dos Santos Filho. O delegado Willame Moraes informou que estava saindo de uma escola próximo ao local onde tudo aconteceu, quando foi chamado por algumas pessoas que relataram ter visto a situação.
“Disseram que uma pessoa estava sendo morta. Ao chegar no local encontrei a vítima já no chão e o autor do delito sendo agredido. Foi necessária uma intervenção. Solicitei a presença da Polícia Militar e o autor foi conduzido para a Central de Flagrantes”, afirmou o delegado.
PM é morto a tiros na frente do filho após discussão de trânsito com outro policial
Um vídeo gravado por um condutor que passava pelo local alguns minutos após o crime mostra o momento em que o suspeito é agredido por algumas pessoas. No registro também é possível ouvir o choro de uma criança, supostamente filho da vítima, que afirma ter perdido o pai.
A criança entrou em estado de choque e foi socorrida por funcionários da escola, levada para o interior do colégio, onde estava sendo acompanhada. Estava muito abalada
Segundo Willame Moraes, a motivação do crime ainda é apurada, inicialmente acreditou-se tratar em uma discussão de trânsito, o que foi negado posteriormente. “Nós temos testemunhas oculares que viram o exato momento da discussão e a ocorrência dos tiros. Por enquanto só sabemos a versão do autor”, disse.
“Ele disse que estava sendo perseguido pela vítima, que se identificou como policial militar, houve uma discussão e ele acabou por matar o outro policial. Mas não acreditamos nisso, porque a vítima estava com uma criança, o próprio filho, ao lado”, comentou o delegado.
Suspeito de matar PM a tiros após discussão de trânsito é levado para o hospital
Após ser levado para a Central de Flagrantes, o suspeito foi socorrido pelo Serviço de Atendimento Móvel de Urgência (SAMU) e levado para atendimento médico devido aos ferimentos sofridos após o crime, quando algumas testemunhas o agrediram.
Conforme o delegado Willame Moraes, a vítima estava com uma perfuração de arma de fogo na cabeça, mas em virtude do sangue e até pela circunstância do momento não foi possível averiguar se o orifício era de entrada ou de saída. ""Se entrou pela frente e saiu pelas costas ou se foi o contrário”, explicou.
Suspeito responde processo por conduta ilegal em abordagem
Amigos e familiares prestam última homenagem ao cabo Samuel
Investigação
O delegado geral Luccy Keiko revelou que seguranças da escola ainda intercederam na briga entre os policiais e tentaram acalmar o suspeito. ""Nessa hora, o PM do Maranhão estava com arma em punho e depois guardou na cintura, mas por algum motivo sacou novamente e atirou contra o outro policial. Aparentemente uma discussão boba e por motivo fútil"", contou.
Policial foi preso com uma pistola e um revólver 38
Divulgação/PM-PI
De acordo com Luccy Keiko, testemunhas contam ter visto os policiais discutindo no trânsito nas proximidades e depois seguiram de moto até a porta da escola, onde aconteceu o crime. O policial do Maranhão foi preso com uma pistola e um revólver 38, em situação irregular, porque não estava em seu nome.
""Já outras pessoas falam que a vítima ameaçou denunciar o policial maranhense na Corregedoria. Ele foi encaminhado ao hospital, porque ficou ferido após ser agredido por populares, e depois será ouvido. O PM será autuado em flagrante delito por homicídio qualificado e porte irregular de arma de fogo"", informou.
*José Marcelo, estagiário sob supervisão de Gilcilene Araújo e Lucas Marreiros.","Segundo o delegado  Willame Moraes, a vítima é policial do Piauí e o suspeito é um policial militar do Maranhão. Crime aconteceu no início da tarde desta sexta- feira (1) em Teresina."
792273da-4c81-458a-928d-fba31e8e9bf8,http://g1.globo.com/pi/piaui/noticia/2021/03/16/homem-morre-no-hospital-apos-ser-baleado-durante-tentativa-de-assalto-em-teresina.ghtml,2021-03-16 19:36:19+00:00,2021-03-16 21:55:20+00:00,Homem morre em hospital após ser baleado durante tentativa de assalto em Teresina,"Vítima de Hospital de Urgência de Teresina (HUT).
José Marcelo/ G1 PI 
Um homem identificado apenas como Erismar, de 35 anos, morreu na madrugada desta terça-feira (16), no Hospital de Urgência de Teresina (HUT), após ter sido baleado durante uma tentativa de assalto no bairro Itaperu, Zona Norte da capital, na noite de segunda-feira (15).
De acordo com o 9° Batalhão da Polícia Militar do Piauí, a vítima estava na porta de casa, quando dois homens chegaram numa motocicleta e anunciaram o assalto. A dupla tentou roubar a moto do rapaz, mas ele reagiu e foi atingido por um disparo de arma de fogo no pescoço.
A vítima foi levada ao Hospital do bairro Buenos Aires. Devido ao seu estado grave de saúde, Erismar foi transferido ao HUT, onde faleceu.
Os autores do crime fugiram do local e ainda não foram identificados. O caso será encaminhado ao Departamento de Homicídios e Proteção à Pessoa (DHPP).
Confira os vídeos mais assistidos do G1 Piauí","O crime aconteceu na noite dessa segunda-feira (15), na porta da casa da vítima. Os autores da tentativa de assalto ainda não foram identificados."
