page,url,issued,modified,title,body,caption
1bbfb381-631c-42bb-b8c3-f6a6f4cf861a,http://g1.globo.com/mg/centro-oeste/noticia/2022/05/16/aedes-aegypti-2o-liraa-de-2022-aponta-queda-no-indice-de-infestacao-em-divinopolis-cidade-segue-em-alerta.ghtml,2022-05-16 19:21:40+00:00,2022-05-16 19:28:15+00:00,Aedes aegypti: 2º LIRAa de 2022 aponta queda no índice de infestação em Divinópolis; cidade segue em alerta,"Foram mais de 4 mil imóveis vistoriados para o segundo LIRAa em Divinópolis; imagem de arquivo
Getty Images
O segundo Levantamento Rápido de Índices de Infestação pelo Aedes aegypti (LIRAa) de 2022, em Divinópolis, aponta situação de alerta para a presença do mosquito na cidade, com resultado de 3,5%. O número é melhor que o encontrado no primeiro levantamento, quando o índice de infestação foi 8,1%.
Para o segundo levantamento, foram analisados 167 bairros, sendo vistoriados 4.713 imóveis e encontrado focos em 165. Mesmo com a diminuição, três regiões ainda estão com alto risco de epidemia de dengue. São elas: Central, Nordeste e Norte.
O Aedes aegypti transmite doenças como a dengue, zika e chikungunya.
LEIA TAMBÉM:
Aedes aegypti: Centro-Oeste de MG tem mais de 5 mil casos prováveis de dengue
Índice satisfatório
Conforme o Ministério da Saúde, o índice é considerado satisfatório quando fica abaixo de 1%; situação de alerta quando está no intervalo entre 1% e 3,9%; e indica risco de surto quando é igual ou superior a 4%. Das seis regiões de Divinópolis, apenas uma está com risco médio que é a Sudoeste (3,81%).
Pesquisa
Segundo a Prefeitura de Divinópolis, o LIRAa foi feito entre os dias 2 e 6 de maio e serve para direcionar as ações de combate ao vetor. 
A Secretaria Municipal de Saúde (Semusa) disse que a queda no número de infestação é resultado da intensificação das ações dos agentes com relação ao combate ao mosquito. 
Dados da Prefeitura apontam que a cidade tem 172 notificações de dengue. Destes casos, 38 foram descartados, 21 ainda estão em análise e 113 já foram confirmados como positivos. Os bairros com mais de cinco casos notificados foram: Interlagos (25), São Luís (14), Tietê (10), Centro (8), Bom Pastor (7), São José (7), Belvedere (6) e Santa Rosa (5).
Ações realizadas
No primeiro quadrimestre de 2022, o setor de Vigilância em Saúde Ambiental, por meio dos agentes de saúde/endemias e fiscais de saúde, realizou:
149.864 vistorias em imóveis com objetivo de orientar a população com medidas de prevenção e eliminação de focos;
4.396 vistorias de supervisão para controle de qualidade do Programa de Controle das Arboviroses;
671 quarteirões receberam aplicação de “fumacê”;
271 caixas d´água foram teladas;
63 toneladas de reservatórios e 43 toneladas de pneus foram recolhidas nas limpezas realizadas em imóveis;
118 denúncias recebidas foram apuradas, sobre imóveis com suspeita de focos de mosquito. 
Prevenção
A Semusa reforça que o controle da dengue não se restringe a um setor específico, é preciso que haja a participação de todos. 
“Além disso, é fundamental que se tome medidas diárias de verificação de risco com relação à presença do vetor em residências, lotes vagos, locais de trabalho, que se converse com vizinhos sobre o assunto, que se promova mutirões de limpeza, até mesmo pequenas ações é válido no combate à dengue”. 
A pasta alerta ainda que, em caso de algum sintoma, a pessoa não deve tomar medicamento e sim procurar atendimento médico para orientações.
VÍDEOS: veja tudo sobre o Centro-Oeste de Minas","Foram analisados 167 bairros, sendo vistoriados 4.713 imóveis e encontrado focos em 165. Mesmo com a diminuição, três regiões ainda estão com alto risco de epidemia de dengue"
d550357f-04be-4377-857e-e5490804e701,http://g1.globo.com/mg/centro-oeste/noticia/2022/06/24/vereador-ademir-silva-e-eleito-o-novo-vice-presidente-da-mesa-diretora-da-camara-municipal-de-divinopolis.ghtml,2022-06-24 20:09:30+00:00,2022-06-24 20:09:32+00:00,Vereador Ademir Silva é eleito o novo vice-presidente da Mesa Diretora da Câmara Municipal de Divinópolis,"Ademir Silva é eleito o novo vice-presidente da Mesa Diretora
Câmara Municipal de Divinópolis/Divulgação
Após eleição realizada na tarde desta sexta-feira (25), o vereador Ademir Silva (MDB) foi eleito o novo vice-presidente da Mesa Diretora da Câmara Municipal de Divinópolis. O pleito foi feito após renúncia do parlamentar Roger Viegas (Republicanos).
Ademir Silva recebeu 13 votos favoráveis e um voto contrário, do vereador Eduardo Azevedo (PSC).
Durante a reunião, o presidente Eduardo Print Júnior (PSDB) agradeceu ao ex-vice-presidente, vereador Roger Viegas, por ter atuado com ele na gestão. Ele também cumprimentou o novo vice-presidente, que irá fazer parte da Mesa Diretora até o dia 31 de dezembro deste ano.
Ademir Silva está no segundo mandato como vereador, foi eleito para o primeiro mandato, em 2016, com 3.685 votos, tendo sido o mais votado da legislatura. Em 2020 foi reeleito, sendo o 5º mais votado desta atual Legislatura, com 1.922 votos.
Ademir já foi vice-presidente da Câmara Municipal em 2020, na gestão do vereador Kaboja (PSD) e é o requerente da Comissão Parlamentar de Inquérito (CPI) que investiga gastos na Secretaria Municipal de Educação, atualmente em andamento.
VÍDEOS: veja tudo sobre o Centro-Oeste de Minas","O parlamentar recebeu 13 votos favoráveis e um voto contrário, do vereador Eduardo Azevedo (PSC)."
bd2d53a4-0693-4874-8515-8460de77500b,http://g1.globo.com/mg/centro-oeste/noticia/2022/06/30/audiencia-publica-discute-projeto-que-proibe-banheiros-multigeneros-em-divinopolis.ghtml,2022-06-30 23:41:23+00:00,2022-06-30 23:41:24+00:00,Audiência pública discute projeto que proíbe banheiros multigêneros em Divinópolis,"Audiência Pública foi realizada na Câmara de Divinópolis 
reprodução/Tv Integração 
Foi realizada na Câmara de Divinópolis uma audiência pública na quarta-feira (29) para discutir um projeto de lei do vereador Eduardo Azevedo (PSC), que proíbe a instalação de banheiros, toaletes e vestiários multigêneros ou unissex na cidade.
Eduardo sugeriu o projeto depois de receber denúncias de fatos que ele considera constrangedores. O vereador ressaltou ainda que a audiência era para dar a devida importância ao tema que, segundo ele, foi engavetado pela presidência da Câmara em dezembro do ano passado e até hoje não foi para votação no plenário.
“Eu não acredito em um boicote. Mas agora nós esperamos que, após a audiência, seja mostrada a importância e relevância do projeto”, disse Eduardo.
Audiência pública debate projeto que proíbe banheiros multigêneros em Divinópolis
Convidados 
O ex-vereador sargento Elton foi um dos convidados da reunião. Ele explicou que foi convidado por ser um especialista em segurança pública, já que foi policial militar. Na tribuna ele apresentou diversas reportagens em que mulheres foram vítimas de estupros em banheiros.
“Adolescente é estuprada por aluno usando saia em banheiro de escola”, disse ele.
Outro convidado que fez parte da mesa foi o vereador de Belo Horizonte, Nicolas Ferreira (PL), que não explicou o motivo do convite e usou grande parte do tempo de fala para fazer diversas críticas a vereadora Lohanana França (Cidadania), que também é autora de um outro projeto de lei que trata da saúde integral para a classe LGBTQIA+ e não estava em discussão nesta audiência pública. A parlamentar não compareceu à audiência.
“Já que se trata de um projeto para a saúde pública LGBT, que assim ela diz. Mas o que chamou nossa atenção foi um artigo do projeto que fala que a pessoa que se reconhece conforme a identidade de gênero, para quem não sabe o que é identidade de gênero, a pessoa, ela se comporta como achar melhor, se um homem do sexo masculino se achar que é mulher, ele pode sim, usar o banheiro. E lá fala o seguinte, que ele vai usar o banheiro em um ambiente SUS, sem constrangimento. O que nos preocupa é que isso vai ser implantado no SUS, se passar, esperamos que não passe, para depois alguém querer implantar na Câmara, na Prefeitura e possivelmente em escolas"", disse. 
O outro convidado da mesa foi o professor José Heleno Ferreira, que explicou que estava presente na audiência como presidente do Conselho Municipal da Educação. Ele foi vaiado e interrompido diversas vezes pelo público.
José Heleno apresentou dados do Fórum Brasileiro de Segurança Pública que revelou quem em 2021, mais de 35 mil crianças foram estupradas no Brasil, 40% dos crimes foram cometidos por pais ou padrastos, 37% por primos, irmãos e tios e 9% por avós. 
“Mais de 70% das denúncias após essa discussão ser feitas nas escolas, é nas escolas que as crianças vulneráveis a esse tipo de violência têm encontrado um porto seguro para colocar as questões que estão sofrendo”, disse José Heleno.
A audiência pública foi aberta para quem estava no plenário e já no final, o prefeito Gledson Azevedo (PSC), que havia chegado de Brasília, também discursou a favor do projeto de Eduardo.
O autor do projeto ainda disse que já existem banheiros multigêneros na cidade.
Posicionamento por notas
Vereadora Lohanna França
Em nota, a vereadora Lohanna França, citada durante a reportagem e durante a audiência, reforçou que a reunião de quarta-feira não era para discutir o projeto dela. 
Disse ainda que o projeto de autoria dela trata sobre a saúde integral das pessoas LGBTQIA+ e que a única vez que a palavra banheiro aparece no projeto, é para garantir que as pessoas tenham a identidade de gênero respeitada ao usarem os banheiros do Sistema Único de Saúde (SUS) em Divinópolis - que são individuais. 
Presidente da Câmara
Já o presidente do legislativo, Eduardo Print Júnior (Cidadania), disse que a Câmara tem as comissões temáticas que analisam os projetos e encaminham para o presidente colocar na pauta da ordem do dia sempre 24 horas antes e que não tem projeto do vereador Eduardo Azevedo apto a ser votado. 
VÍDEOS: veja tudo sobre o Centro-Oeste de Minas",Projeto é do vereador Eduardo Azevedo (PSC) e ainda não foi votado no Legislativo. A reunião aberta ao público lotou o plenário da Câmara; veja como foi.
5d5aecf5-8fee-4bf8-a317-d3d31ac8ae65,http://g1.globo.com/mg/triangulo-mineiro/noticia/2022/05/17/policia-militar-resgata-tres-foragidos-da-justica-em-campos-altos.ghtml,2022-05-17 15:02:59+00:00,2022-05-17 15:02:59+00:00,Polícia Militar resgata três foragidos da Justiça em Campos Altos ,"A Polícia Militar (PM) prendeu três homens foragidos da Justiça nesta segunda-feira (16) durante patrulhamento de rotina em Campos Altos. Os suspeitos, com idades entre 24 e 50 anos, foram encaminhados para a Delegacia de Polícia Civil.
A primeira prisão ocorreu quando a guarnição policial deparou com um suspeito de 50 anos, na Rua do Norte, no Centro. Ao ser procedida a abordagem, durante verificação do prontuário, foi constatado que ele era foragido da Justiça. O homem foi preso e encaminhado ao delegado de plantão.
Na mesma data, por volta das 22h, outra equipe, que estava em patrulhamento pela Rua Pastor Expedito Nunes, no Bairro Lázaro Leite, encontrou com outro suspeito, de 28 anos, e após abordagem, foi constatado o mandado de prisão em aberto. O foragido foi preso e levado para a delegacia.
Logo em seguida, a guarnição policial se deparou com outro suspeito, de 24 anos, na Rua José Maria da Costa, no Bairro Camposaltinho. Também ao ser procedida a abordagem, foi constatado um mandado de prisão, e ele foi conduzido à delegacia.
A PM não informou sobre os crimes cometidos pelos suspeitos presos.  
VÍDEOS: veja tudo sobre o Triângulo, Alto Paranaíba e Noroeste de Minas","Trio foi abordado durante patrulhamento de rotina. A PM não informou sobre os crimes cometidos pelos suspeitos presos.  
"
9b7d71ba-6f62-4a74-a81a-e487e7407e2c,http://g1.globo.com/mg/triangulo-mineiro/noticia/2022/07/04/triangulo-alto-paranaiba-e-noroeste-de-minas-devem-ter-mais-uma-semana-de-sol-veja-a-previsao.ghtml,2022-07-04 22:58:34+00:00,2022-07-04 22:58:34+00:00,"Triângulo, Alto Paranaíba e Noroeste de Minas devem ter mais uma semana de sol; veja a previsão","Uberaba tem céu limpo e a previsão é de que permaneça sem chuvas esta semana
Felipe Santos/g1
Uberlândia permanece com céu claro
Kauê Altrão
O inverno no Triângulo, Alto Paranaíba e Noroeste de Minas vem sendo de dias ensolaradas nas três regiões. Segundo a professora e climatologista Alcione Wagner, as cidades não têm previsão de chuva para toda a semana e as temperaturas devem ficar entre 28°C a 30°C durante a tarde e entre 10°C e 14°C ao longo da madrugada na maioria das cidades. 
Tardes quentes e madrugadas frias
Alcione explicou que essa variação entre altas temperaturas no período da tarde e as baixas durante as madrugadas é decorrente da circulação de um anticiclone, que retém o calor e causa a amplitude térmica.
Umidade
A climatologista informou que a umidade relativa do ar segue em baixos níveis. Segundo Alcione, os indicadores devem ficar entre 30% e 40% nesta semana, o que deixa um alerta à população para o risco de desidratação ou até da incidência de queimadas. 
Uberlândia
Assim como a última semana em Uberlândia, a cidade deve permanecer sem chuvas. A previsão é que os termômetros variem entre 11°C e 31°C e os dias sejam de sol. 
Uberaba
Uberaba também deve ter uma semana ensolarada, sem nuvens no céu e sem chuvas. Segundo a previsão do tempo para a cidade, as temperaturas ficam entre 14°C e 33°C. 
Confira as temperaturas em outras cidades
Veja aqui como fica a temperatura na sua cidade.
Dia a dia
De segunda-feira (4) a sábado (9), a previsão para todas as cidades listadas acima é de que os dias sejam de sol e sem chuvas. Todas registram céu aberto e indicadores preveem aumento de nebulosidade para as regiões na próxima semana. Na maioria das cidades, essas nuvens devem ser notadas já a partir do domingo (10), mas não suficientes para gerar chuvas.
Fonte: Climatempo
VÍDEOS: veja tudo sobre o Triângulo, Alto Paranaíba e Noroeste de Minas",Céu aberto e mais uma semana sem chuvas devem ser as características dos próximos dias nas regiões. Veja como fica o tempo em cada cidade. 
7d568662-c2d7-4deb-914b-e36799312a1f,http://g1.globo.com/mg/grande-minas/noticia/2022/07/19/homem-e-morto-com-golpes-de-facao-pelo-irmao-em-montes-claros-suspeito-afirma-ter-sido-agredido-com-corrente-de-aco-diz-policia.ghtml,2022-07-19 13:04:04+00:00,2022-07-19 13:04:05+00:00,"Homem é morto com golpes de facão pelo irmão em Montes Claros; suspeito afirma ter sido agredido com corrente de aço, diz polícia","Um homem, de 41 anos, foi morto com golpes de facão pelo próprio irmão, de 33, no Povoado de Morro Vermelho, em Montes Claros. De acordo com a Polícia Militar, o suspeito confessou o crime e foi preso em flagrante. 
O homem disse aos policiais que ele e a companheira eram agredidos constantemente pelo irmão que sempre se deslocava para a casa onde eles moram, quando fazia uso de bebida alcoólica. Ainda segundo a PM, o suspeito contou que o irmão chegou ao imóvel, nesta segunda-feira (18), armado com uma corrente de aço e passou a agredi-los. 
Para se defender e proteger a mulher, o homem disse que se armou com um facão e cometeu o crime. A mulher foi ouvida pelos policiais e confirmou a mesma versão. 
O corpo da vítima foi encontrado no quintal da casa e segundo a polícia, a corrente de aço estava nas mãos dele. A perícia compareceu no local e liberou o corpo para o Instituto Médico Legal. 
O suspeito foi levado para a delegacia e a Polícia Civil deve investigar o caso. 
  Vídeos do Norte, Centro e Noroeste de MG
 
Veja mais notícias da região em g1 Grande Minas. ","Crime foi no Povoado de Morro Vermelho e o suspeito foi preso em flagrante. Segundo a Polícia Militar, ele contou que a companheira também foi agredida pelo irmão e as agressões eram constantes. "
05633689-4fed-4baf-a1b3-b0ece8458463,http://g1.globo.com/mg/grande-minas/noticia/2022/07/20/homem-e-transferido-de-helicoptero-apos-ficar-gravemente-ferido-em-acidente-de-moto-na-zona-rural-de-sao-francisco.ghtml,2022-07-20 14:16:20+00:00,2022-07-20 14:16:21+00:00,Homem é transferido de helicóptero após ficar gravemente ferido em acidente de moto na zona rural de São Francisco,"Vítima foi transferida na manhã desta quarta
Samu/Divulgação
Um motociclista, de 48 anos, ficou gravemente ferido em um acidente na zona rural de São Francisco, no Norte de Minas.  
Segundo informações do Samu, ele caiu da moto na comunidade de Boca do Mato na noite desta terça-feira (19) e foi socorrido com traumatismo cranioencefálico grave. O homem recebeu o primeiro atendimento no local e depois foi levado para o hospital de São Francisco, mas precisou ser transferido para a Santa Casa de Montes Claros. 
Ainda de acordo com o Samu, o paciente foi intubado e transferido pelo Suporte Aéreo Avançado de Vida (SAAV) na manhã desta quarta-feira (20). 
  Vídeos do Norte, Centro e Noroeste de MG
 
Veja mais notícias da região em g1 Grande Minas. ","Segundo informações do Samu, acidente foi na noite desta terça-feira (19) e a vítima sofreu traumatismo cranioencefálico grave."
47a6aaa6-bd79-4226-acfe-bbe43cf2c477,http://g1.globo.com/mg/grande-minas/noticia/2022/07/19/policia-civil-indicia-homem-por-matar-irmao-a-tiros-em-montes-claros.ghtml,2022-07-19 18:46:14+00:00,2022-07-19 20:51:07+00:00,Polícia Civil indicia homem por matar  irmão a tiros em Montes Claros,"Local onde o crime ocorreu
Inter TV/Reprodução
A Polícia Civil indiciou um homem por matar o irmão a tiros em Montes Claros. O assassinato ocorreu no bairro Santa Lúcia em 26 de abril. No entendimento da PCMG, ficou caracterizado o crime de homicídio qualificado por vingança e recurso que impossibilitou a defesa da vítima.  
Homem é morto com vários tiros pelo irmão no bairro Santa Lúcia, em Montes Claros 
O delegado Bruno Rezende explica que o autor não foi encontrado no dia dos fatos. Mas o advogado dele procurou pela PCMG manifestando o interesse em apresentá-lo.  
“Tanto pelo autor, quando pelos familiares, a motivação teve relação com ameaças que a vítima teria praticado contra diversos familiares, especialmente, contra a família desse autor, irmão, inclusive ameaçando o filho menor desse autor”, explica o delegado.  
Por meio de nota (leia a íntegra abaixo), o advogado Sérgio Diniz destacou que o réu é primário, possui bons antecedentes, residência fixa e trabalho lícito. Afirmou ainda que ele se apresentou à polícia e colaborou com as investigações. O defensor reforçou também que o acusado e seus familiares vinham sofrendo ameaças de morte.  
Ainda conforme Rezende, por conta dessas ameaças e do temor do que pudesse ocorrer, o homem aguardou o irmão na porta de casa, onde efetuou 18 disparos contra ele, atingindo-o nas costas, cabeça e braços. Após o homicídio, o autor fugiu do local.  
O responsável pela investigação ainda afirma que as circunstâncias identificadas nas diligências comprovaram que o assassinato foi planejado.  
“Houve planejamento inicial, tanto da utilização da arma de fogo quanto na utilização de veículos, inclusive um foi abandonado. O autor teria interpelado vizinhos que saíssem das proximidades do local já prevendo que haveria disparos de arma de fogo. Inclusive teria narrado naquele momento e naquelas circunstâncias que estaria praticando aquele homicídio contra seu irmão porque ele teria ameaçado seu filho.” 
Por ter se apresentado à polícia depois do período de flagrante, o homem respondeu ao inquérito em liberdade. Ele ainda continua nessa condição, já que, de acordo com o delegado, “não houve nenhum elemento no inquérito que autorizasse a representação por prisão temporária e/ou preventiva.”  
“Fica o apelo do estado e da Polícia Civil para que as pessoas procurem minimizar esses conflitos familiares, procurem o estado para que possa intermediar na mediação e controle desses conflitos para que a vingança privada não aconteça e para que a justiça com as próprias mãos não persevere. Que o estado possa controlar essas animosidades e que essas tragédias familiares como aconteceu nesse caso e no de ontem possam não ocorrer. O abalo emocional e familiar que isso traduz é indissociável, a família nunca mais será a mesma.”  
O outro caso mencionado pelo delegado é o de um homem que foi morto com golpes de facão pelo irmão. O suspeito afirmou ter sido agredido com uma corrente de aço.
O que diz a defesa
Leia a nota na íntegra: 
De suma importância é destacar que, o réu é primário, possui bons antecedentes, residência fixa e trabalho lícito. Ainda assim, não possui qualquer ligação com o crime organizado que possa macular a sua imagem de bom pai de família.
Conforme relatado pelo Delegado de Polícia, o acusado, bem como, todos os seus familiares, vinham a tempos sofrendo veladas ameaças de morte, inclusive contra uma inocente criança de apenas dois anos de idade, sem qualquer percepção da realidade do mundo e do que agoniavam seus pais e avós.
Neste sentido, a defesa entende o deslinde das acusações, mas desde já, refuta qualquer ligação com a realidade experimentada, até mesmo pelos depoimentos colhidos em sede de inquérito, o que, será plenamente demonstrado em sede de juízo no decorrer da instrução processual.
Por fim, conforme fala do Delegado, o acusado se apresentou à polícia, tendo a todo instante colaborado com as investigações, estando, portanto, livre para responder as acusações que lhe são impostas, estas que, conforme exposto alhures, destoam da realidade fática vivida pela família.
Confiantes no Poder Judiciário, e no bom trabalho desenvolvido pela Polícia Civil de Montes Claros, e, na imprensa séria, estes são os esclarecimentos que entendemos suficientes para o momento, nos colocando à disposição.
PC conclui inquérito sobre morte de homem atingido por vários tiros em Montes Claros
Sobre o crime
Um homem, de 25 anos, foi morto com vários tiros no bairro Santa Lúcia, em Montes Claros, na noite do dia 26 de abril. Segundo a Polícia Militar, o irmão da vítima, considerado suspeito do crime, fugiu após os disparos. 
O corpo foi encontrado pela polícia na rua Antônio Prates. A perícia foi acionada e constatou que ele foi atingido com vários tiros no tórax, cabeça e no rosto.  
Consta no boletim de ocorrência que a esposa do suspeito contou à polícia que o marido efetuou os tiros contra o irmão e, em seguida, fugiu de carro. A mulher relatou ainda que o crime foi motivado por desavenças familiar, mas o caso deve ser investigado pela Polícia Civil. 
Durante o rastreamento, a PM encontrou o carro usado na fuga estacionado em frente a uma mercearia na Rua Armelindo Dias. Os militares tiveram acesso a imagens das câmeras do circuito de segurança que mostraram que o homem continuou a fuga na garupa de uma motocicleta.  
VÍDEOS: veja tudo sobre o Norte, Centro e Noroeste de MG
Veja mais notícias da região em g1 Grande Minas.","Assassinato ocorreu no bairro Santa Lúcia em 26 de abril. No entendimento da PCMG, ficou caracterizado o crime de homicídio qualificado por vingança e recurso que impossibilitou a defesa da vítima. "
9ef11cec-1edf-4eca-ad6e-871bdb50b07c,http://g1.globo.com/mg/grande-minas/noticia/2022/05/27/carga-de-eucalipto-fica-destruida-apos-um-incendio-na-mgc-367-entre-aracuai-e-virgem-da-lapa.ghtml,2022-05-27 17:43:07+00:00,2022-05-27 17:43:07+00:00,"Carga de eucalipto fica destruída após um incêndio na MGC-367, entre Araçuaí e Virgem da Lapa","Carga ficou completamente destruída
Copo de Bombeiros
Uma carga de eucalipto ficou destruída após um incêndio na MGC-367, entre Araçuaí e Virgem da Lapa, nessa quinta-feira (26). Ninguém ficou ferido e a rodovia precisou ser interditada durante parte do trabalho de combate.  
Segundo o Corpo de Bombeiros, o fogo começou pelas rodas e se propagou para a madeira. O motorista conseguiu desengatar o cavalo mecânico. Ele estava consciente e orientado e não precisou ser conduzido para receber atendimento médico.  
Ainda de acordo com o Corpo de Bombeiros, três militares atuaram no combate, que usou aproximadamente 30 mil litros de água. A ocorrência teve o apoio da Polícia Militar.  
 Vídeos do Norte, Centro e Noroeste de MG
 
Veja mais notícias da região em g1 Grande Minas. ","Segundo o Corpo de Bombeiros, o fogo começou pelas rodas e se propagou para a madeira. O motorista conseguiu desengatar o cavalo mecânico. Ele estava consciente e orientado e não precisou ser conduzido para receber atendimento médico.  "
14698dea-68d5-4008-9108-d0fbb70a6bc9,http://g1.globo.com/mg/grande-minas/noticia/2022/08/11/homem-e-morto-dentro-de-casa-em-porteirinha-pm-encontrou-corpo-em-cima-de-cama.ghtml,2022-08-11 11:31:38+00:00,2022-08-11 11:31:39+00:00,Homem é morto dentro de casa em Porteirinha; PM encontrou corpo em cima de cama,"Um homem, de 43 anos, foi assassinado dentro de casa no bairro Renascença Três, em Porteirinha, nesta quarta-feira (10). Três suspeitos, de 18, 22 e 27 anos, foram presos. 
O corpo de Narciso Evangelista Barbosa foi encontrado pela Polícia Militar em cima de uma cama no quarto da residência. A perícia foi acionada e constatou duas perfurações no pescoço causadas por instrumento perfurocortante, provavelmente uma faca.  
Segundo a Polícia Militar, um dia antes do crime, a vítima teria conversado com uma guarnição na rua e relatou que estava sendo ameaçada de morte por conta de uma dívida de drogas. 
Ainda de acordo com a PM, uma denúncia anônima indicou que um dos suspeitos teria visto a conversa e disse para os outros envolvidos que a vítima estaria repassando informações sobre o tráfico de drogas para a polícia, o que teria motivado o crime.  
Os três homens foram presos no mesmo bairro onde aconteceu o homicídio. A PM apreendeu um facão, um canivete e uma faca, que pode ter sido usada no crime.  
Eles foram conduzidos à delegacia, juntamente com o material apreendido. O caso deve ser investigado pela Polícia Civil. 
VÍDEOS: veja tudo sobre o Norte, Centro e Noroeste de MG
Veja mais notícias da região em g1 Grande Minas.","Segundo a Polícia Militar, a perícia foi acionada e constatou duas perfurações no pescoço causadas por instrumento perfurocortante, provavelmente uma faca.  Três suspeitos foram presos. "
