userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
02a57cd7d6693e6db3f26fe764cca3aa106caee5d4a0d079b9a720ffb3db308a,Non-Logged,2,"ea12f8aa-58b6-4ad8-97c7-2a4266f95c57, f1d95e28-a1e7-4da0-99bd-570d01bde04e","1656892268944, 1660302065731","0, 4","38650, 250000","18.7, 51.04","1, 1","1656892268944, 1660302065731"
b8bbccb22941bceed4656af5225ce8d143e648594f420548f5df1c74a4ea3d27,Non-Logged,2,"82206221-05a0-4f89-aa10-e8c8dc0cc418, 8dcb7821-3b3e-48e0-aa16-fd3d989dd923","1659570638629, 1660003221691","0, 0","40000, 16243","8.76, 32.51","1, 1","1659570638629, 1660003221691"
e8ec1e47417f60056275de52fcf3d6646cabb49d89bfa5bcd103ab057a122357,Non-Logged,2,"7dc4a13a-d404-43d2-8e86-3710cd0132af, a87d6980-d9ca-4719-b4d7-64c721c9484c","1657247229853, 1657424159738","2, 13","39877, 175856","12.2, 74.81","1, 1","1657247229853, 1657424159738"
fc53679380b9da16e79d5d8cb1eceedc30b6a4a154a9346e91cc032f56bae737,Non-Logged,3,"56775de8-913d-479d-b0f1-508024591b50, 7d13c511-5656-4386-84d4-0dd397807862, 6f40710c-dcca-4697-9e87-9868cee203a6","1660051102040, 1660163728613, 1660301152638","0, 0, 0","100000, 81851, 30000","76.08, 78.94, 30.99","1, 1, 1","1660051102040, 1660163728613, 1660301152638"
22f238ce034e00d4d09705fe8dfffbfea76528c20153ed744cc0f0bebc4c44db,Logged,3,"5fc43290-06bd-49fe-8d23-b8cb0f892548, f6d1a410-830e-4144-bd75-84dd4c11dfa8, ebf19cd7-59ad-4541-9ee3-58d95b2ba720","1657012351006, 1658100103307, 1660166147149","19, 13, 1","69840, 41858, 80000","32.09, 31.24, 67.12","1, 1, 1","1657012351006, 1658100103307, 1660166147149"
5856b7327fea73c45d5948bb48c9e6724f29d1530459bd9acc789ca1382f7513,Non-Logged,3,"7f3848ec-1739-4116-b567-bc7f7accee5a, 61957f81-e622-4bef-9bf5-75226bf6d079, 2e85c760-b633-43c1-ba2c-134939e9476b","1659968152960, 1660253722965, 1660253729914","0, 1, 0","15426, 5529, 11903","56.9, 25.33, 10.37","1, 1, 1","1659968152960, 1660253722965, 1660253729914"
c990fc4e711d188de235c64629e7b4fda94f92ecc1cce67d93517fde9998e32e,Non-Logged,3,"bb3fafac-57fd-46c4-bad9-23e52d416950, e2b4203f-ea2e-4cba-bf77-4004dc85fe41, 46fd2c8e-9759-4c39-91e4-94255a55c994","1657388101415, 1657388154793, 1659292207588","9, 2, 3","20000, 25017, 30000","38.43, 15.8, 14.91","1, 1, 1","1657388101415, 1657388154793, 1659292207588"
bab28833c68ade1f3cd495cc12338182b8cb3395f200a82f4a977817c906f30c,Logged,3,"6da3dfb3-c525-4a80-b65d-63d2e916dd3e, 7d3b822e-0254-4ff7-9910-87854fa4a124, e5a8a624-a260-4907-abc4-cdda48dae722","1657064418182, 1659215000902, 1659215048456","1, 1, 1","34361, 30828, 150842","33.81, 34.0, 81.11","1, 1, 1","1657064418182, 1659215000902, 1659215048456"
7dcdd955ad057c11fc6280ab97cae7055196d4596f6e3df88f3892b20b92ab51,Non-Logged,3,"7fe849c0-4a55-429d-b480-11ee216909dd, 58f350e5-cf09-4958-9703-84c0e56468ea, 7df942bc-4703-47d5-b479-dfb15b6c1d1a","1658432537413, 1659374026140, 1659374084081","0, 29, 15","10000, 54675, 40000","100.0, 59.05, 14.8","1, 1, 1","1658432537413, 1659374026140, 1659374084081"
0fedff262b1f18d3fea4d4ee3ea247891860cba6b6b0ae8565615835a4fcf7f8,Non-Logged,3,"2008f497-c05f-49e0-88dd-86aa1e395f15, 62b06251-01ff-4b83-97b3-e28053d2e734, f8e5f892-64e6-4d04-b468-4649783c63f5","1657202928031, 1657203015273, 1660153318256","2, 1, 0","61144, 100000, 100000","43.41, 46.03, 30.38","1, 1, 1","1657202928031, 1657203015273, 1660153318256"
