userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
94e0618290916edbc726c071fb10b387918060a724d75ca5b53ac0594bf40d25,Logged,2,"f6d907e8-921d-4fb0-96bb-87a0747baf14, 9c3be2ab-78ad-4f65-8431-b41910f7b3e2","1657279400133, 1659735033582","5, 1","110000, 7053","31.91, 17.38","1, 1","1657279400133, 1659735033582"
abba9cdc8e8c41d599eaae012eaf33fcdb4ed9c5abca5a479d468764d7af617a,Non-Logged,2,"6de7cbdc-e3e6-4e17-85e7-79c2f8dec025, 308179df-ce6a-4f41-8d17-8169aaf2ea10","1656707639256, 1656707721456","0, 0","13583, 17504","10.94, 35.85","1, 1","1656707639256, 1656707721456"
7d2857e6b02b585d15448740a37bea3afd4b92df48e49ab16a65cd5df6f305d1,Non-Logged,2,"3c8ebe31-d977-46a7-b127-ab1a6dfa9c07, 3b8cd1b0-4cbf-44a5-9261-7b1dba64fcc2","1659641663507, 1659644494977","2, 2","120000, 120000","38.44, 37.75","1, 1","1659641663507, 1659644494977"
d9046aff22babf50e7a931455200de5c431a67cb3b6e90f1fe7c2e21e99a28d3,Non-Logged,2,"167ce5b6-5108-4ed0-97b5-ba119fe5cc5f, 5fe26f13-0ce6-4cad-b5b5-2a226b747ea9","1656789074176, 1656866293614","0, 1","14773, 75060","14.42, 14.24","1, 1","1656789074176, 1656866293614"
2782f5334ec571a4b3abeb719e1c136bf37851e165980efc4ee59c50f248bff3,Non-Logged,2,"c053cf85-9287-4255-8b90-50ce97390a6e, 1814dc65-a68f-473d-9847-f4a337a43994","1657100949521, 1657640421278","0, 0","16323, 30000","15.92, 59.26","1, 1","1657100949521, 1657640421278"
bd687a1979f9696d6b982d1376c72cdfa91fc11a7c67ac34ce2870a83852fcfd,Non-Logged,2,"a0f7e532-71cc-4df4-a09a-7a69ea4739a9, ff62eabc-fb8c-424b-94c3-26779370e441","1658625573684, 1658625728707","12, 3","30000, 20000","18.11, 16.94","1, 1","1658625573684, 1658625728707"
bc1602978a8d73378776f896adb1d4dff3e3f40c9ea7f788f7ca54582adb054a,Non-Logged,2,"b7d8870c-3d65-488f-9ba8-885dc68c62ad, 1f65f735-e5bc-4a99-8eec-90c1b9cec1e8","1660427925289, 1660427960864","37, 30","31167, 42474","66.49, 71.22","1, 1","1660427925289, 1660427960864"
eeb1d87d00c6f3660a1bb152c4a9ea020cc247fb12c41d74116afd83f39c5ea5,Non-Logged,2,"4fa06866-14bb-4536-9673-7bbeaf06ec9e, 4c5fd46e-bf42-40f0-8521-985de3ccb2f9","1660089935480, 1660167130393","2, 0","40506, 230000","40.02, 99.89","1, 1","1660089935480, 1660167130393"
cad2f8c9167458f766e9adc7fda87b1461107b12dfe5ec7d7a2068a644edb8e7,Non-Logged,2,"37564864-356e-4c47-9422-86a6646a229f, ad9bd871-35e4-4a3d-aaba-8faae98c5262","1658541357344, 1658541493991","43, 8","117410, 36969","32.52, 14.51","1, 1","1658541357344, 1658541493991"
9d68c68221ac8bcb998f550c4f033845ac1841efd1cbee4980974fbbffdb9876,Logged,2,"33b8607c-f4aa-4379-a18d-f7dddd2dd52e, 00ac1fd4-c392-45c8-8729-f97cb0be4e5e","1659447105678, 1659447224977","2, 0","116115, 30000","89.35, 32.59","1, 1","1659447105678, 1659447224977"
541087eb912a46fbd5995a5b2a9051b7ce37106564a5bb8978dde4c7aa739ac9,Non-Logged,2,"08927ecc-0dcb-40a4-b6ea-9a17e7dfcacf, fb8553ab-06f9-4271-91a0-db14875b61cf","1657253628122, 1657696111025","4, 1","20000, 10162","26.34, 22.65","1, 1","1657253628122, 1657696111025"
754bd2a960a726c2b44b724f060574781b0f6a5f25b7734445aea3ab7345184b,Non-Logged,2,"fe1160ea-1fe5-49b2-9dbe-8a24e7b2c35e, 6716d741-3379-4672-94b8-ab70f0004527","1656895733030, 1656896139946","0, 0","150000, 180000","54.34, 66.3","1, 1","1656895733030, 1656896139946"
9c773b03ccc7f1f2217e7f43bfda76adb7fefe9173bedf5cb778f2dbcb260515,Non-Logged,2,"0b5caeed-ff6f-4b9d-8375-9ad25827a4ae, 4476d763-bfee-40a0-bfa5-e90102b6a979","1657584075429, 1657590500069","1, 1","6882, 89246","9.06, 30.62","1, 1","1657584075429, 1657590500069"
39178dc57dba01c0e28712fafd72e9d057b17b6072df432ea81943840190a454,Non-Logged,2,"128cf1b3-2f05-48b2-9da9-efd626a9fc81, 4fa9d1ff-b2eb-40c7-93b7-b9bc29e1f18f","1656876487100, 1656876553477","0, 2","15312, 70000","25.98, 26.24","1, 1","1656876487100, 1656876553477"
f5d836c715ddb010c68fb4404ad16e8965d869e85757853d506230735ec6954b,Non-Logged,2,"964b1652-4950-4a58-bcf6-25497e6ed62e, 08f200db-a790-480c-b7e6-7e5744c658e4","1659721328778, 1659721565851","7, 47","10000, 90000","9.45, 20.36","1, 1","1659721328778, 1659721565851"
85d3acca0a581bcba5335e7adfded67b1a3139b78cc4e909f4d9c1039251f8e1,Non-Logged,2,"da334017-465b-4a06-a25a-4badb739c7b4, 21532265-cfd0-4301-a58d-dd615d0189d6","1660001619038, 1660088565589","2, 5","290000, 200000","98.06, 68.74","1, 1","1660001619038, 1660088565589"
664c51f41c3ac9e27e4a0c38890e333e03d06d88c5e5c77a0a317ae268bc0467,Logged,2,"b8bdc404-f011-45aa-b89c-9483e8149c78, 54d7ee2b-2ca2-454b-af18-9fe62e4fae8d","1658323400939, 1658323503505","0, 1","22834, 83353","39.15, 37.47","1, 1","1658323400939, 1658323503505"
a29638d65bdfc44815498af7a8b3d476aa9384f76bab2565c6a5666888ed9733,Logged,2,"7cfb21ba-5e3a-45ab-a0d8-d2d4baaf8823, 815d8855-24c7-4dbb-93ed-16547da21880","1658246398079, 1658246409044","12, 0","130000, 20000","59.0, 8.39","1, 1","1658246398079, 1658246409044"
bfa6700fc414d02fb59d2c0b7034261eaef28f9e8383bca86861f75bb88d48fb,Non-Logged,2,"6500320f-9b9b-41b8-a191-06c6739c9710, ca0b2d4c-3c76-4327-a159-bf6d5893165e","1659849487953, 1659849552626","2, 5","5037, 15818","24.32, 32.16","1, 1","1659849487953, 1659849552626"
642fa1379ad65214096b31981184f1a172041c815629118accb228586d6e0570,Non-Logged,2,"4138beac-129d-4974-8e31-1ecbdd96bcc9, a500655d-f449-48d0-9496-b3d799d6a563","1657336730362, 1657671403299","30, 123","80000, 230000","17.47, 49.71","1, 1","1657336730362, 1657671403299"
ba2510fd53a6ba9a8165691e5aab0ca88f74d810f974cc4e1baf49cb12c0f6d5,Non-Logged,2,"9cd955b0-bb8c-461a-b463-d7d0f759938d, acc2b722-2444-4cb2-9060-148ae572b184","1657061644591, 1657061644709","0, 0","8073, 13001","69.22, 78.46","1, 1","1657061644591, 1657061644709"
de727a1b70961b1a8200ff79c4f1ca7e7ed80839ce1fc70e6dfcb8168aff118b,Logged,2,"1c6475ac-ce73-4b16-ad75-4495422a4433, 85beb942-01d5-44ce-a5aa-296139c73667","1657491574390, 1659387206429","11, 9","59075, 60377","26.6, 53.66","1, 1","1657491574390, 1659387206429"
e3f8187685454b328acace7ac08d4a436942d50689128005159c8ebd1e1f60c5,Non-Logged,2,"d27c9139-2769-4456-8db6-f6624007b4b9, bcdc520b-fb02-457f-864a-340e7975d38a","1657126995194, 1657126997319","19, 4","34872, 10039","32.69, 12.3","1, 1","1657126995194, 1657126997319"
ada512a07753957ab6079a9e9fcef637d8ef4cc57f9ab82aebda66eb8956470a,Non-Logged,2,"345f8759-047b-4e5e-b0f6-3066cc868791, 649526f3-be3a-47fb-bedc-4199297e785d","1660416889518, 1660418101480","0, 0","71291, 20050","48.38, 80.35","1, 1","1660416889518, 1660418101480"
4f17cb83b6e6e28f3d0d8ab8b118bed3dccc1378654f004e8b7b633fdc4434a9,Non-Logged,2,"9f66a310-b683-46e0-8a45-c553bb54264b, 0c166289-ff31-4bc1-97cb-26a3282013ce","1659042016410, 1659042016573","2, 0","20072, 10000","23.24, 11.28","1, 1","1659042016410, 1659042016573"
5c93d8034ca59549dd18a7e228452a599f201d3244ba460d1321b5e17a06e10b,Non-Logged,2,"8eb05140-b70e-48b4-8c84-463d80d027ee, 637aeb5b-9b5f-4829-acd5-0d4e78f115dd","1657313069122, 1657725234274","0, 0","67939, 43360","35.14, 31.92","1, 1","1657313069122, 1657725234274"
c18a1f8158f7b2e4c25b15e6b171c316e1035b11614b75feadf6196bad826807,Non-Logged,2,"046124c0-fb2c-4f18-95a9-3233ad1df97f, 08e6afd6-6351-44f8-a93d-1a826b796392","1656769707760, 1658611552090","1, 1","50000, 65087","8.46, 17.36","1, 1","1656769707760, 1658611552090"
7a609b7a8660ea7240cdc18eac9d41da097e0390bc6345bac58a69bf5aa173ab,Non-Logged,2,"f7c61208-d8b2-43ef-9014-73bf80bc9f25, 7ce41385-ac15-4f29-b123-7686aad27d82","1658760055820, 1660169127644","0, 0","7127, 12040","18.25, 21.02","1, 1","1658760055820, 1660169127644"
eba3a5eda7fc44faf05e62f1743e2555e873da22e206fe81ace4c6f151cb9e22,Non-Logged,2,"d61c5cc7-2a4f-42c5-ab06-bef4a6314808, 283a0372-4e74-4239-936a-0a6225bda7d7","1659866472879, 1659866702005","34, 25","110000, 70000","80.44, 39.64","1, 1","1659866472879, 1659866702005"
a7c605f32b61e19d3dd2da00a3b8ff38e54564949e6f3a84b6efee8ded7b7c8a,Non-Logged,2,"91107520-a1f9-4f16-b9b3-dd37323af5d1, f56f5d0c-1b32-44b0-a1e2-7e496a183903","1657825859170, 1657825903519","0, 1","40000, 70000","39.71, 32.43","1, 1","1657825859170, 1657825903519"
c6db309b0c51be7891b32136b7af59e88a66b9ba9b1a4f027f9d4ddc5018067d,Non-Logged,2,"787c7ef8-9adf-4e46-8d26-35b58e93df16, 34cb43c5-72e1-4321-bf09-5a6c478819ef","1658350278583, 1658350643600","14, 6","80000, 80000","74.4, 79.91","1, 1","1658350278583, 1658350643600"
92f1a5018d57a872ffc8526867a1b58806155384cc703d861957cb073472daca,Non-Logged,2,"10c51d3c-40dc-4d3c-9789-ada31b3fa1d3, ac11eb45-b31f-4dc4-aad6-66d27bc02af8","1657047841344, 1660443826771","1, 1","100900, 113429","10.2, 68.58","1, 1","1657047841344, 1660443826771"
8fbf0d31383d2366ab74b8d950f00e993456b97aeb61d2618ed125eda7b5dedc,Non-Logged,2,"708c0553-911f-48a1-a41e-058c99b39f94, 6e1fcf96-32a0-42a7-ba45-07855b67b18f","1659377351831, 1659377369299","0, 0","11909, 54747","14.93, 49.24","1, 1","1659377351831, 1659377369299"
158fece52a89917226b3e760bc8c4876ec30d0a29ccfbd74f2cadf269e97d3f6,Non-Logged,2,"5c04b21c-9c89-4333-a852-cd6d30a19584, 49e84576-f0f5-4ca9-89a6-09d28502d485","1658956548420, 1658956697755","1, 0","45195, 43101","52.0, 67.5","1, 1","1658956548420, 1658956697755"
d0dbbaae6fcc63561e5de9a479a359f7fc9f0472b46b2e4ebee7964227c9dd7c,Non-Logged,2,"d1333c63-abf4-4202-861f-784f817f8716, 22bf004d-5ed0-4712-94ed-99bf4f758866","1659361099539, 1659361397198","0, 0","213925, 7143","47.33, 15.16","1, 1","1659361099539, 1659361397198"
5cd5388ab72b03b86d7bad0edff30cd545a3a1f5b797264afb45a08a5f56c72a,Non-Logged,2,"8efd1424-e819-492d-9901-9d956ba26017, 36265172-4b1d-4ea3-9889-5c6beb0f8ff6","1657120085622, 1657120098022","5, 5","6295, 8756","38.96, 35.14","1, 1","1657120085622, 1657120098022"
561a1b6eb0182932cc96e62a54ac1b37d7ca47b3855f6f1200406505861ef725,Non-Logged,2,"11cdab41-edc5-4af3-ba9a-bf53e5681263, 78f442cc-1fb3-4bf0-a9c7-ab6cf5a73526","1660152736338, 1660159665584","2, 3","113856, 137699","83.93, 84.2","1, 1","1660152736338, 1660159665584"
b234d1a795a705866bdb739f3ba4431c781e514fdfd8f010bfeb5b530428179b,Non-Logged,2,"1d22f204-4cea-4b1d-95da-f6fbe57cd622, a0f76278-8f58-49e7-89c5-3655da5f042a","1659493614861, 1659494290827","35, 22","170000, 29791","92.17, 86.39","1, 1","1659493614861, 1659494290827"
