userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
2ac90d4e8e9d40d382e33f4ce2a033a5df84d7af84470695d58f8741fa144e62,Non-Logged,1,52c30cf1-eb76-421b-b5ad-49bf73a4366d,1657728515665,1,51815,61.51,1,1657728515665
cf5b4b1040b7705fb0ad068070c00d453e9255f453453253b91ced220c168505,Non-Logged,1,4a027dbd-12d8-443b-9980-e289013ab2e8,1659907483723,0,10000,12.04,1,1659907483723
34f03d00894f559d67a68bd857142d73475fca7fe163b41ff18d3f2f51d36d8d,Non-Logged,1,89191ca8-498d-4bd4-b450-24aa6faf3a68,1658181983560,0,200000,77.14,1,1658181983560
78b3ed09124524fd4f2193837200a50e7e90c2e8bf9eca6fd8aebba1e1cf1126,Non-Logged,1,7d7dbf98-ef18-4711-91f0-286cc963216e,1659638843833,2,25063,52.03,1,1659638843833
ab567e32f52c79900e696e733093e2ab1a2f54099301367e7f7dff9eed198700,Non-Logged,1,6889f55d-8f47-47a9-bb3f-492d1e58b225,1659319240853,1,26519,38.34,1,1659319240853
f6c01537544b372d3ac4afa98a757d1a4ea45f18a1ab03b9f3fbb92c319ed2a4,Non-Logged,1,bc75f6b7-45d0-4bb4-b57e-d1b39bc29ad7,1660295804075,69,187717,57.55,1,1660295804075
8b0c4a27a76d7c3e34b2d98e47bfe3f0c1617366ea8315d39f7a3839c90a0719,Non-Logged,1,577c6409-53b5-473d-ba3a-b60e8482ed9e,1657036510676,27,80000,61.64,1,1657036510676
a84cea6fdeb1169f7647dd9ffc15fe3114b05645fa7adde5dce63f1f6f9182eb,Logged,1,c919b86e-18d0-4af4-8d91-b63bc93d7c80,1658516281196,7,10001,10.41,1,1658516281196
f3d97ab9b9f97197cd5ba4c7b302bf201a459da2f8782fa1ed4567a24e9ca88c,Non-Logged,1,2f889a06-c545-4884-91d7-97a2b234e6f6,1659471818365,0,39601,26.15,1,1659471818365
df4230e6617939e7c1c872096030e98f2962e72c7f879abafcb24fde640b7b58,Non-Logged,1,ee4e070d-0c4a-4a91-b24b-c178873bd9d0,1657721379635,0,40000,24.86,1,1657721379635
