userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
d96be8cf6667986c3a58eedb24afc295ed96b32407488d0c71aa83a327a14de9,Non-Logged,1,06fbf25c-0bc6-40c4-8feb-cacb2b05e16b,1660163992243,15,31643,47.13,1,1660163992243
54f3490451d0065247c55e987139b68cfa01ed2f36425c15a86abc6c7d992728,Non-Logged,1,5d221a15-2c8e-46b7-afed-da389b422daf,1660236222167,0,40000,74.05,1,1660236222167
7c15e7f7f4864477862ce6a7a41086fa66c1f9286b9b3b126ab9052ecd39dfc3,Logged,1,3f2d6c37-25ab-478c-ba90-9388626d8824,1657331069143,2,10993,8.58,1,1657331069143
80881e30656bcba2beaa549bfb231562f0f94fb87f4aa6e2436f1a9dc2b94a67,Non-Logged,1,4919db18-1061-40a0-a3c3-2c1614004e7f,1657290375223,0,80023,44.19,1,1657290375223
6ff576ce4c73adb87570af5985dc001b7974ad8477d3f4832a96221592249e61,Non-Logged,1,d1a9cac9-aeaf-4a89-bc8b-8e5febe5e372,1657046637756,1,30359,44.1,1,1657046637756
a4510ac17cf7e538567c2342d7be3bfcfc6d555c27299983ab2f3656c0a4e8cc,Non-Logged,1,2e99e4f9-b7e6-40ce-b7e7-ff31f461596e,1660491590551,1,45910,51.35,1,1660491590551
3eed7c2ef8032471f47b3aba8fc884005848385a1a9def0821856f3f49d65993,Non-Logged,1,ee6d3d27-5d10-4c68-a902-3269de74ed2e,1656814675089,0,10000,5.17,1,1656814675089
de0ee061b1a1bd76d2d31878ca0b0b6ff50048d0d0547b4130f59b8a8aca55e9,Non-Logged,1,0764f26a-a932-468d-b70e-86a9df224c7d,1658165364784,0,10178,17.07,1,1658165364784
d61a31f7a2348a74a1a9d29d30044b371497dd1385f821d9373f61721fb7154f,Non-Logged,1,3c5352e6-e840-4893-a01c-32c46b3835fc,1660519530837,0,20000,9.75,1,1660519530837
e10674e57d5968e701e7b03ce8a5cd1a1ef5b96909d6e8e4f84ba485b055903e,Non-Logged,1,e444d28f-3917-4843-ab0e-c47fdb2cc0d7,1658463076077,0,9342,10.36,1,1658463076077
be0d7d88bedd49b4d0a76de661e567a3484149d327dbc5b8d0b4753965e2ca30,Non-Logged,1,afb5431a-be32-44f7-8a17-2baf59be0d0a,1660045787844,84,186210,100.0,1,1660045787844
4baebb004c52cd8781c44e8baf1ab6a881cb9349be911ea2929fc1e0c4bed51c,Non-Logged,1,18b5b0ce-4645-4c95-aa97-bcba3e175fed,1658245531695,28,42931,40.28,1,1658245531695
dfd28a4886509c37e83cc32fffd239eb64389ca4b2e9bb5cfc45adca8b837a5c,Non-Logged,1,0c5f5bc1-d052-42c9-a405-06bfcd41918d,1658427904662,7,20000,51.45,1,1658427904662
914c939208ae5fd3d50110a3bf314493478f6ad305ab1ec6d5455366936eceeb,Non-Logged,1,70c7ff8a-b3d9-4e85-ab6a-21c43185f070,1658759902867,2,100000,41.66,1,1658759902867
c1d716df6e7c110241405b40b104b5b764b9edb0d9f9fcc1aaf4db05903e1644,Non-Logged,1,a336a91e-d1c0-4098-8d39-3ac8345742a8,1658015927093,13,50000,31.22,1,1658015927093
fb21b889834443b436d2cdaaf2a9ef3a0900a72dd849f96816f0f2bc7e2bddf2,Non-Logged,1,3e4c9460-475a-47d5-9ff8-c9ef47e25b3d,1660008055186,0,48544,32.54,1,1660008055186
f01e53f17b55f5043132c2b4fe31fa05af9dececba7824d58ec69822b3762aa5,Non-Logged,1,375bc4f2-be78-4c2a-a299-323c4e4d4b95,1658186578422,5,20036,20.28,1,1658186578422
