userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
b8cb0a892aa7d480f4cf5dcfd90ea13085a901a0c27e404fbb32214e71c3ad05,Non-Logged,1,fc3d6ac6-0800-45c4-935b-8d3c95b1b2ef,1659005181217,4,6459,50.69,1,1659005181217
88699021fba7a6e8f69486995f9b79474230ca60bde35e3d11d5f031d3d893fe,Non-Logged,1,0383403d-a39d-4002-9f1e-45b313293128,1658707345139,18,20000,54.33,1,1658707345139
99871042bb96e157ad91230b58c9a57eeb4c722adda2706ed5fc74648c6c191f,Non-Logged,1,50aa893e-7e0c-4bfd-ae81-09e5c64eee59,1659200072320,11,74511,59.35,1,1659200072320
65cca28dae02df07077f84182fa779f6e6fa8c1957d952f6ccb1e15ee09781ca,Non-Logged,1,9bfe3bee-f909-4081-81b6-4a7dc98a5235,1659290238788,19,30000,18.76,1,1659290238788
62be5067090a2c4b1b64ffe8e35e5ceebe17d532e7d6598b2fbef77d92992e1d,Non-Logged,1,67089b52-e156-470b-9698-f868f22034d6,1660216187825,8,60000,65.36,1,1660216187825
fb5e26d5d0c6a283faa4396297c0a59b2adbe52f6aa4eb56cd62d9c83ea549d7,Non-Logged,1,e3fc50d9-f1a9-4fe2-ae72-933db19fcb6e,1657633352890,2,40000,31.7,1,1657633352890
2b5434679f939c6b451c3aa5b03d374136de0a6ce1d48434de79280d5a7f3ac8,Non-Logged,1,65e7750a-a788-4c16-8766-e25a1473f2bd,1658861132346,21,51261,51.33,1,1658861132346
a9d585cf89488495bec547876364f98ab8a6eb35802c3c835b763f4b85eb54e2,Non-Logged,1,0877cb50-d102-4dbc-8723-79616a5c2aed,1658543696463,3,29786,26.26,1,1658543696463
68e6552181b9e338243a44aa2fc9c35b2388cdd93a58aaa36c555776059a2dc7,Non-Logged,1,9e772b8b-434a-4da8-b568-ffb96106ecd3,1657119156843,0,8209,38.99,1,1657119156843
e311119169f4fa191bf0cd2a48a3f3b055eb99a499a64ca1418ce87dffe71d11,Logged,1,704fddbd-86a4-4c2b-9045-e59d09dfa581,1658351077820,1,25064,54.45,1,1658351077820
f9d937e2f6f7a2189d53d2b729f96e7cbf7d295f39c02d4943f5a1a27677a44d,Logged,1,b9dabfc5-215f-4cfe-81c5-dbb40ff8426c,1657471302257,25,60000,34.0,1,1657471302257
267313d3d393b79a8c965f4957a1edbc8a53d5dbdbc9dafbad53d15efa22ddaf,Non-Logged,1,eff18c6d-a3e3-4a77-993f-053f9ef700df,1659904025126,15,103076,32.94,1,1659904025126
a49cfcea4d4aabd4a5e172d63779b24029da8fbb7ddb6245ba5c3398ef2b5154,Non-Logged,1,ed7f3612-43e2-426c-bb76-02699039dc86,1657753706544,1,46401,81.86,1,1657753706544
48f87c568e8f072d225bb7d674565be02c84b43dfad0e00dc108ba83b210b2f8,Non-Logged,1,c0a4a0ff-1ee4-4979-97ca-a644e6888446,1659142605325,39,101877,80.63,1,1659142605325
f13c9438f6b46cbd0f1421253b892c6ad6634dc820aada7cb5688ab18aca17d6,Non-Logged,1,dfe328e2-32e9-4188-8d14-ce51674f141e,1658066824947,12,20179,67.44,1,1658066824947
2f105235381249ca6d414d2b89a1d37fc5a92bfb9858dc9f127ba48d4de673f4,Non-Logged,1,2a5f224b-def3-4240-8907-3c3fecd73c19,1660143792759,8,22128,26.59,1,1660143792759
fa87e8ea5a286104f69ced97b66472e7c116f1c79de4fdd467002954074b94fb,Non-Logged,1,7db9d511-aa33-4a4d-ac55-1f4e57099cb4,1656737673899,109,299387,95.47,1,1656737673899
822c891a445fe7109da0928893d4e519b09054e64b204fbcc2002549b581fce6,Non-Logged,1,45a23540-7c1b-4d3f-89bc-74d897e2a489,1656683856403,0,22411,42.21,1,1656683856403
46ff45e82905fa38e9d5473327bddfa194b65993829fd0dc1d962b83c925cce2,Non-Logged,1,62ab0f39-b896-4b39-b144-ae7ffb667846,1657309590288,15,44830,45.44,1,1657309590288
af15672babd64c5ab09316206aa6450c2cc3a33d1509353aa28d4ab1ef766194,Non-Logged,1,cd7e7d0d-6407-4886-bcf1-c16a620060da,1658524729675,7,53301,33.32,1,1658524729675
273998dd6205063fa7c8396a040f721fe8a076d8ecc1c0b3a219ae79928a0fc9,Logged,1,5778a7dc-915c-4a5d-9fb1-6cf9b7c633c8,1658594709143,2,60000,36.22,1,1658594709143
55b91ce9e427f9338e084b48953627d01ac8580b241127b099eb3989459fa221,Non-Logged,1,f106e2be-8d00-41d2-8976-e327f53c4fd7,1657930670374,43,120000,62.02,1,1657930670374
b3309cd00ca349f9b08a3fa5f8066502c6539eb682c382d82ebe0714e0531c5f,Non-Logged,1,67c67f87-0eb1-4953-9d3e-780d1db49940,1660269303887,41,185594,59.64,1,1660269303887
75ecfbd92b1b67784810df25ff0aa2307deb0f4d48d5b82782deaa1c20318ffb,Non-Logged,1,715c968f-107c-4d9c-852e-42241d7d0d75,1657298009928,100,240000,66.2,1,1657298009928
f6806e6877f6d5dbc897ed6ea4016c7091eea1a7844f3b55ae8b6ba5500ba7d9,Non-Logged,1,1c7756d0-adf8-41e1-8f3a-79ca22cf628b,1658647023002,0,23691,51.11,1,1658647023002
ae9adf84b0a0f1f5db8731dfc8272e3585d0074d6e0cdad8b31a4982dfb1cbdf,Logged,1,69cfa91b-9d53-432b-8a7c-b4447f65df62,1658428316000,0,28777,24.97,1,1658428316000
bbbf3ad4940bb6203ff21faf85e6b305141c2b78c40b6638a3d845d80a58f60c,Non-Logged,1,9127c10e-3bdd-4a44-ae02-e20ddf5683f5,1658794576580,1,56266,81.12,1,1658794576580
0eb22092406fa8f84aa229252f95c64a1134a77c73413ecba217e97721074d04,Logged,1,56fad777-3e74-4ee2-add6-0e03630fe2fd,1658708742586,5,11649,58.74,1,1658708742586
81f7f1106c260a62988dc458cc0ffc2ab59cc18bb89f122de99e03ce23427bac,Non-Logged,1,1a61c798-cf91-462b-af8a-1979293d93be,1659626327266,7,10000,33.32,1,1659626327266
fd1bf9feed3dc4667ed8fcf245eb49efe90157126d18bdb8349e6b7f838e4ae6,Non-Logged,1,c9d87306-9091-4d62-af1c-bd84d9a96256,1657722292747,5,40000,43.1,1,1657722292747
73125291ec3d8205267d82dd7239051e3650bd25111e001b1a6359366ba6e434,Non-Logged,1,7f504245-d350-4661-baf8-b94184537ea1,1660402134296,8,12597,26.69,1,1660402134296
84511537b514342c381d09cc4d368b63631ca54220aee87e46d549148b6cbf3e,Non-Logged,1,7d7dbf98-ef18-4711-91f0-286cc963216e,1659981429214,5,5837,24.93,1,1659981429214
1d74edd7f962b9f827943baeec9189b239bf9608a276531528149c4529137901,Logged,1,1c44d678-3ca4-4dd3-b060-6dbdbd990d78,1657930128769,8,11207,27.1,1,1657930128769
