userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
1dfe63fc6fe1c91a0330a30278e361256374124206e50e7f86317f73613a10be,Non-Logged,2,"54942eeb-4534-43fe-b335-385b86083d17, 463f3b3a-afb6-49c2-a704-60773f986882","1657236101720, 1657239254265","0, 0","130000, 12922","68.71, 20.0","1, 1","1657236101720, 1657239254265"
a10a6b926f6b1099e6120a7fbc7e86ce712dbddcfbb4eaba7b08ca5ed78132f6,Non-Logged,2,"da7dab3f-41b1-4f36-a78a-f69c7c32b6c4, 696b60f6-b267-4c35-adaf-9d4caa830eb1","1658180444779, 1658180639412","0, 0","28122, 90000","24.26, 28.29","1, 1","1658180444779, 1658180639412"
028d1c55237b7b9e075b5c0e268d2f2d6ee32ed3c3d97b476115a1782c3c7019,Non-Logged,2,"345f8759-047b-4e5e-b0f6-3066cc868791, 58fb86f8-7ff1-4339-9552-2d0b551d50a7","1657214848689, 1658785514681","0, 0","53975, 130000","47.79, 76.69","1, 1","1657214848689, 1658785514681"
2ad213d98077bb6d2d0e50d7237990b004d2ced6b9c69c23ada1089a923ddbdd,Logged,2,"7d9db4d3-1020-465c-ac0c-93f0d8dfa645, 753e6600-99ad-4eb9-bcd9-0f39ad2eae3f","1657936336316, 1658775408044","5, 22","50000, 60000","30.74, 75.85","1, 1","1657936336316, 1658775408044"
612a42ce47ef46b82310890b5dcb33dbb25939d326c1acb335e20c78a483ce3f,Non-Logged,2,"65283ac5-5c05-4294-8c44-aa88032158ee, 0834d7de-5062-4cfc-a14b-04f2c6bd212e","1658641366842, 1658642907189","62, 2","158331, 24253","61.2, 6.11","1, 1","1658641366842, 1658642907189"
b1c0e48f6664239c874dfc13bd05af1ddcb87ab662278e97708987821df8bb40,Non-Logged,2,"90bbe66f-f368-430d-b30a-9744fd116ba6, 51547baa-2b2d-40f0-899b-cc596df65f2e","1657282700618, 1657287159166","1, 0","16945, 75854","51.04, 51.94","1, 1","1657282700618, 1657287159166"
7c6fef4436f85ffad0d5be931f576af2f7513dbae9905ff440d29c84c32d80e4,Non-Logged,2,"2a6d85db-5d21-4958-af4d-42dcaab01dae, ecd8ad53-8758-410b-b370-392a9538f82a","1657215539054, 1657215979953","3, 0","150000, 198499","88.35, 79.26","1, 1","1657215539054, 1657215979953"
de8aa70990966c2edc9ef21c6fcc2d21a604872d3bb03b27615488a5103485ed,Non-Logged,2,"6a83890a-d9e9-4f6b-a6c6-90d031785bbf, a682a918-cb4a-414b-8361-093ecb80b1a9","1658946285858, 1658948628269","0, 1","170000, 120000","99.3, 83.3","1, 1","1658946285858, 1658948628269"
c0163036cab29301293fd66f7a847e62cbc6ae90ed136f4091247f3377ef7f0a,Non-Logged,2,"c38300cc-f534-4a0b-91bf-f34803186e83, ec0716fb-39e4-450c-a88a-12974aa3fde6","1658940449586, 1658940759310","41, 2","238023, 10795","41.95, 33.9","1, 1","1658940449586, 1658940759310"
db7ad3b0f340d49f4456739dc424ffc240361abda3a8713fe8e014c8891be39b,Non-Logged,2,"264c9fe9-1bce-43bd-abcf-3d3878ef479b, 4d160552-aecc-49ee-8024-35ab14c23ca1","1656885264744, 1658435625286","1, 1","8886, 30000","7.8, 5.41","1, 1","1656885264744, 1658435625286"
00ab551ac572b1b14691fee4bf95d34c54ebf9180a1304fb0395017b88b2e459,Non-Logged,2,"a506234b-689f-40fc-a7e5-4b912a619b35, 97663e2f-92c0-489f-a5e0-7a31b3952488","1657647625438, 1658233167075","1, 0","20002, 110408","29.36, 43.87","1, 1","1657647625438, 1658233167075"
511427fe500eca4d1770750537fddc7674f5610e882a44d50b5d4df1a58c90a7,Non-Logged,2,"d54ac831-e6fc-49c9-9f91-1c4ffdf08685, 94a87c70-9db9-4f9f-a0fe-2df18790201f","1658696462770, 1660243121237","0, 0","16341, 10000","42.34, 16.85","1, 1","1658696462770, 1660243121237"
fdf5015a5829022d5cc95dbacc269fa9a0d596a0ad98df6254cc359267f5e535,Non-Logged,2,"a9355632-a3b8-4a4e-8498-6d1085aa5f79, dd594ca5-5c06-46b3-bbf9-bf27b19cb518","1658938399411, 1658941671459","0, 0","41450, 20000","45.99, 15.48","1, 1","1658938399411, 1658941671459"
b71eef8072ed07a4ba0081ac0162160bc34424f400aa660679a46168bba43534,Non-Logged,2,"539c0c29-885e-452d-86dc-562209ba9f3f, 168bc80f-b9b1-4c4a-8d90-5d5775878fc3","1656960377191, 1659612830244","0, 0","22382, 10202","26.88, 29.74","1, 1","1656960377191, 1659612830244"
295bf8df156e2c13d2855ce75a9affcc442341eb4278af311b8fe6387530fa8d,Logged,2,"0baa8cd7-1eef-4960-aeb4-4128e58efba3, eff18c6d-a3e3-4a77-993f-053f9ef700df","1657847350334, 1658793981360","5, 27","22093, 148467","22.32, 88.67","1, 1","1657847350334, 1658793981360"
09f8e8ee48af96c4d265483cc4e87bc46a5b1ae48ff191668e84fb534ed055da,Non-Logged,2,"eff18c6d-a3e3-4a77-993f-053f9ef700df, 91266575-23d3-4ce6-91b1-5d0ad7c3936d","1657543815105, 1658940262216","3, 23","97144, 126502","11.53, 58.07","1, 1","1657543815105, 1658940262216"
8b494219b7a758052745aaf98a74b4e9bf378bfb4e469094f32d520d46953d15,Non-Logged,2,"9f4e9b8b-c83b-419d-b849-9af21a766bde, 10daeaba-0f13-49d5-a553-4a7c571b1dcc","1659464612501, 1659464775818","11, 6","50000, 20000","24.39, 21.78","1, 1","1659464612501, 1659464775818"
c0268fc60a76fc4d7718e3ea16edefb4f2bb45df32e58cdc719ae1aa8a2b178d,Non-Logged,2,"4352d140-0cca-410f-8e40-cd25a92e386b, d6da04f4-7bcc-48b9-ab2b-b0b6435d75de","1659464397651, 1659464414646","1, 0","20000, 30027","28.21, 43.85","1, 1","1659464397651, 1659464414646"
3745dcdecb4f6012a656cb6338953fc0d8dd6b6f6172867799a7d93b8c4b6764,Non-Logged,2,"9c746c6a-e3e9-4382-a2df-b1d3a1771480, a6ab18ec-e32f-474b-964b-987309c61581","1658497839868, 1658842051495","7, 19","50000, 123675","38.62, 38.9","1, 1","1658497839868, 1658842051495"
8b602c6e39dc24b0778af17deb95738f48da87026528e566072ff2ed459b2fa7,Non-Logged,2,"f74f03e2-adfa-4931-935f-a2ec2be3e158, aed49799-59f8-4f15-94be-566e753d9325","1656987432020, 1657495306354","14, 3","40000, 10000","38.34, 13.89","1, 1","1656987432020, 1657495306354"
d9fd6b1972bcadb418c96d77f2d305253a162884dfc38ca453020cfe9702e43b,Non-Logged,2,"bcad21ff-3792-4cdb-a9eb-5c81abf847bf, 9a91ffe4-8e17-43c5-8178-6edf3de61656","1659726372415, 1659726636372","1, 0","130000, 10000","62.88, 6.42","1, 1","1659726372415, 1659726636372"
8ba018c12f427186e63cd929df6c7c878d021bb75fd6a796cc3636f405b5d370,Logged,2,"ebd91c07-131a-4ef9-bf31-8cf6f4eac3fb, 9ebd2d1f-8533-457b-be8c-5c5ddcab8d79","1657644522019, 1660179479387","1, 1","32798, 29230","20.37, 49.72","1, 1","1657644522019, 1660179479387"
