userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
f6e76b3abb8178749191e2d1494ac924943491644190c11e1298d853741e9cd2,Non-Logged,4,"84daff6f-3bd9-4197-85a9-99fe78286d0f, 509aeb12-cb09-4943-81b7-d689fd854ef3, d05c0270-b38e-4e97-9bdc-02106d088069, 55372f5b-ad21-49cf-a8e4-df53f8403d9a","1657720346168, 1657720443134, 1657721406659, 1657721408742","4, 3, 0, 4","60000, 60000, 10000, 60000","15.09, 51.2, 8.84, 11.31","1, 1, 1, 1","1657720346168, 1657720443134, 1657721406659, 1657721408742"
54ecfb1b461b08829c21abfe292675521f92ea97cbc943fe6453ba6eb02e149b,Non-Logged,4,"647db6e5-62fe-41c9-b2ad-d4bfaf7edc19, c9d6ae43-5fae-4901-8ad9-3bf538a0cace, e8fca01f-d9e8-4440-ab08-b26596e317d9, 77a6b377-3eca-4ecc-8e22-c89b8507ac11","1657117830031, 1659472349438, 1659472789924, 1659472869041","1, 0, 0, 0","90000, 39887, 66066, 14750","15.03, 15.66, 59.17, 51.56","1, 1, 1, 1","1657117830031, 1659472349438, 1659472789924, 1659472869041"
2ddb85e08744c049de6b2cdd6b40393e25171464e0cdf79117ee46cafb8bfc99,Logged,4,"098b34eb-2292-480a-80ec-ef008564e5b3, 6506ab28-f7ea-4218-9b1d-0dbad7a36e62, 0eff0f00-2a75-4620-b742-c8890e5e09b8, 93718d42-14e8-4e89-b5ac-55bf3b926e1d","1659493741416, 1659987034801, 1659987655050, 1659999263217","0, 1, 4, 2","20000, 70000, 30000, 59814","10.58, 13.97, 12.67, 16.24","1, 1, 1, 1","1659493741416, 1659987034801, 1659987655050, 1659999263217"
2f5e48d4d404e59ed5c2c43bdf0e09093c2829035c86f136a926302b54aeabfb,Non-Logged,4,"7bdb33b0-b709-47dc-93af-a4cf5f13c77c, 99ce8d1f-76d6-420b-891b-1f6fb49c561d, 5b90df37-0b8b-44d6-abdb-6fad31217c26, 54e644bb-c81e-4e3c-a70b-7d71eeead0ae","1657046910431, 1657653340314, 1658504691562, 1658506410936","4, 7, 0, 6","39176, 276246, 23098, 90000","26.69, 48.46, 11.87, 86.11","1, 1, 1, 1","1657046910431, 1657653340314, 1658504691562, 1658506410936"
dad1830a3093e18ea00f249a69a862f90306ff64532f35ef626626c94ba6bae4,Non-Logged,4,"734d77c9-e130-4994-a8d5-266891ee9e6c, a0cbf16c-a887-43a5-9718-73bdb3879f83, 67aa549b-9ad5-44b8-873b-1cfca2d016a6, 626739a6-79ff-48ef-8e94-d8defcd81571","1657105755428, 1657127048876, 1657710798193, 1658707884779","0, 1, 0, 5","50000, 37034, 20000, 41765","43.42, 24.73, 43.8, 18.44","1, 1, 1, 1","1657105755428, 1657127048876, 1657710798193, 1658707884779"
54809235b9dd54b724d0824be370452e69051aaa8bdc595e778076d584f25efa,Non-Logged,4,"9e46c075-2386-4256-b416-1bece365f710, 78154e46-5198-47ef-859d-42d75fc357ca, 18261660-2d36-4a44-ab39-2a4ffd58d279, a7d0a18d-f34b-4d81-bc60-01fa2891f8b5","1658629183650, 1658966496222, 1659056671999, 1659134611772","0, 3, 0, 0","22853, 160000, 15073, 28798","24.65, 55.63, 36.16, 67.06","1, 1, 1, 1","1658629183650, 1658966496222, 1659056671999, 1659134611772"
3533d18ac7aecfcd36d6958d7959fce54a2e1ff397442a34201db8da1bfc9987,Logged,4,"a391bc29-36e4-47c7-a057-17daa40204ef, e398f2c7-079f-40b4-8dd6-fa214772ad70, 53619a4b-bbc3-4b13-812d-b14e0546adf6, 5c3cd823-44ce-495f-bd3e-c308699ea403","1658245056826, 1658367386162, 1659583151543, 1659894324931","0, 0, 0, 24","42955, 20747, 22021, 69304","58.89, 43.79, 37.01, 37.45","1, 1, 1, 1","1658245056826, 1658367386162, 1659583151543, 1659894324931"
20ddfd72e05ca0b6eb03a58c7943347b5b42bb9c91ee71320b7e4a3660b5ce40,Non-Logged,4,"c4a2221d-a1b5-48c2-9c1b-efa4b12fe204, 06aca67e-d102-4da9-aab6-8117d2da2387, f52a1d51-728c-4b9c-9e25-dff7b781e8c7, 74a11aa9-10ba-4e19-966c-e361f9f0af32","1659723778811, 1659723971317, 1659724077008, 1659724100288","0, 49, 8, 82","10000, 101794, 7409, 198953","25.5, 93.03, 17.24, 100.0","1, 1, 1, 1","1659723778811, 1659723971317, 1659724077008, 1659724100288"
3143c09f04a3731ee2dc7f5db3c47ab3db8201686f11400182ff87ef9e3de377,Non-Logged,4,"796b3b3c-2489-479a-8182-d75d4a1d9dd6, 81659c10-e3b7-4fbb-ad38-233326d3b729, 71c870c7-0ef3-4f4a-8b91-3b91815bfcea, 8eb3124a-3d00-4658-91e6-3cc90d2dd838","1659043831414, 1659238306068, 1659238403005, 1659386161710","0, 1, 30, 1","85081, 95103, 170000, 70000","36.69, 83.34, 80.83, 37.14","1, 1, 1, 1","1659043831414, 1659238306068, 1659238403005, 1659386161710"
0744cf4a985baee98084dba47537e254c6e9b46a4b556aa0d370a187e63879fd,Non-Logged,4,"0130d5a0-02d1-44ae-a354-b9a7b214878c, cebacf47-e895-4037-a20c-3d744f0faad7, 7949f2be-563a-45d2-a565-011be858bc37, c009a1c7-145a-4015-8d71-1853c4cda544","1658513014440, 1658857739282, 1658857754382, 1658857804600","1, 0, 2, 0","20000, 10000, 42345, 134873","13.77, 12.75, 76.18, 72.13","1, 1, 1, 1","1658513014440, 1658857739282, 1658857754382, 1658857804600"
fc94c8f65becc969cf435efc053ae8d7dc1650cafc2850a1c475809f9ed93ead,Non-Logged,4,"6d3d7ed2-bd28-4acf-b888-5440c23b1690, 5e4bc67f-e505-4168-be9a-48d3ab6178c9, 4a108326-b19d-42ce-94f6-807abf6e4679, 6d25b332-fa21-438b-b421-3e711cce04b6","1656688443290, 1659097395877, 1659097894405, 1659099226970","0, 0, 1, 0","9784, 70000, 52490, 19711","35.8, 54.24, 93.37, 19.1","1, 1, 1, 1","1656688443290, 1659097395877, 1659097894405, 1659099226970"
192b2bb1abf122f22363dbc3224d892d767782578ec2185a6574133ffe65cff1,Non-Logged,4,"853d90bb-2708-4882-89f8-3a80eef6c82c, 0e84c81d-7723-479f-a6f9-2fb7b5c744c9, 3b1db573-2001-423d-b48a-09b1d3f12547, 447227aa-b9e1-402d-a3a4-5715ade2a234","1656732412360, 1657337090306, 1658026992643, 1659663202728","0, 1, 0, 1","6968, 80000, 10000, 21898","18.3, 65.31, 7.0, 20.58","1, 1, 1, 1","1656732412360, 1657337090306, 1658026992643, 1659663202728"
d0c7178b182c618ff3eeb02dff0053e4b97eb47d811ee35ac2a681caef27abde,Non-Logged,4,"376da5de-6197-4fc9-af8f-752cf3b6b5a3, e658b0e9-3d4f-4259-a3aa-afff04418e3c, f6c25b30-5216-459d-81e7-918485cb11bd, 99190d6b-07f2-4b67-888b-b608b4e8c126","1656797290215, 1656797438118, 1656799212115, 1656799403333","9, 29, 22, 48","75639, 126459, 63354, 167621","40.31, 61.43, 44.61, 48.96","1, 1, 1, 1","1656797290215, 1656797438118, 1656799212115, 1656799403333"
5d942402e7385a725b098d5c3b63919bf07270db42b175e0d3195d472aa48249,Non-Logged,4,"cb3d54ce-ddaa-4493-b670-e7093483381b, 2f0cc2e8-2b16-4ef8-87c4-4208d06d0b0c, 458bf0ec-efb4-4bfd-9446-c80295e6aa87, 15422f2a-e7e4-4f0d-9beb-59b1bbfacbad","1656879819345, 1657587312667, 1658246793620, 1659458635270","0, 0, 0, 0","6749, 116957, 50150, 16509","3.13, 18.56, 22.98, 60.35","1, 1, 1, 1","1656879819345, 1657587312667, 1658246793620, 1659458635270"
5077b284276d52187a3b0e8b792829ce3d0613d0bd8df3a6604f306edf32a45a,Non-Logged,4,"99566c41-bd03-4b37-9ed7-4ba3485e7de5, 65a0185e-8bdf-4b90-b49d-b405edde9a42, b77371f7-0727-4133-bf22-0c74a0ed21fd, 4d1875b4-ee81-4bb2-a857-25dc42abc2b0","1657713916230, 1658419999316, 1659369095447, 1659531271204","0, 1, 1, 8","34283, 65648, 31762, 66499","31.29, 42.48, 43.97, 55.6","1, 1, 1, 1","1657713916230, 1658419999316, 1659369095447, 1659531271204"
f772369bd4e6aa2823d4443773acf5da13ca4e539e10cf97ea063fed36f071b5,Logged,4,"6df21142-f614-4c3c-bbbb-8361f0275446, e3826c83-d285-4712-8734-b7e9e03d03b0, 2f7f2433-276e-4f7d-95b4-b625057ef7cd, 55f21b4c-f441-4d0d-8e6b-3d666823fdf6","1659387387989, 1659387510462, 1660134055835, 1660134084293","52, 2, 7, 1","109234, 7662, 14037, 10455","48.79, 43.75, 33.55, 26.99","1, 1, 1, 1","1659387387989, 1659387510462, 1660134055835, 1660134084293"
130b8bf8b1097909563db90921c5b177260a5ab27e0b408f45a7c94a2e094dd6,Logged,4,"f7bb5ea7-47cf-44d2-89ab-38fb8e49d6b0, 4b715f78-cfb2-4cef-bce4-7f50c8c9ecd4, 5a8c0d96-e126-4472-bc01-e581564c6575, 66a8f57b-df0a-4aa9-b658-b3a14a4ccb93","1658181801717, 1659669766464, 1659743283293, 1659743489186","3, 6, 4, 19","91469, 30000, 30455, 70000","37.69, 13.67, 38.93, 16.44","1, 1, 1, 1","1658181801717, 1659669766464, 1659743283293, 1659743489186"
