userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
ee392f0294f6dcec585a94127ed2b0a6706afd7d72d8de07a54f338e43018c0f,Logged,4,"08fddd5e-5e17-49c6-924e-78cc3a24cedf, 1c27cf97-b20c-4e40-b1f1-288b721517b3, ee58686b-c703-4fc6-93dd-acdffd30f2de, 93fddc18-8969-420c-8401-e008d31489ec","1657646332901, 1658447359879, 1658830481972, 1658830574523","64, 5, 0, 18","177486, 35189, 5770, 30214","61.88, 31.6, 8.97, 31.55","1, 1, 1, 1","1657646332901, 1658447359879, 1658830481972, 1658830574523"
615819080237077e39ed944324a89fe41e1966627c3cf664b6b05518264fae07,Non-Logged,4,"61e07f64-cddf-46f2-b50c-ea0a39c22050, 4c63d7cd-4902-4ffb-9b94-578b1b2151f0, ff26f5dd-71d1-4364-940b-8647e048a209, 10daeaba-0f13-49d5-a553-4a7c571b1dcc","1657328763842, 1657328844572, 1657328925191, 1657328986754","8, 10, 5, 87","36463, 38044, 36707, 170000","46.99, 50.72, 26.5, 40.25","1, 1, 1, 1","1657328763842, 1657328844572, 1657328925191, 1657328986754"
c39b548e037efbcbfa8807bb0d18fd37b3cc9d2e0b10a40d654177810eaf9e34,Non-Logged,4,"esid:conteudo_editorial_g1#materia#https://especiais.g1.globo.com/to/tocantins/eleicoes/2018/apuracao-zona-eleitoral-presidente/palmas/1-turno/, esid:conteudo_editorial_g1#materia#https://especiais.g1.globo.com/sp/ribeirao-preto-franca/eleicoes/2018/apuracao-zona-eleitoral-presidente/franca/1-turno/, esid:conteudo_editorial_g1#materia#https://especiais.g1.globo.com/df/distrito-federal/eleicoes/2018/apuracao-zona-eleitoral-presidente/brasilia/1-turno/, esid:conteudo_editorial_g1#materia#https://especiais.g1.globo.com/go/goias/eleicoes/2018/apuracao-zona-eleitoral-presidente/anapolis/1-turno/","1658020107206, 1658020206704, 1658020435547, 1658020565670","2, 9, 2, 5","10000, 30000, 11956, 22485","43.38, 38.31, 39.75, 42.09","1, 1, 1, 1","1658020107206, 1658020206704, 1658020435547, 1658020565670"
ae196e4062e42ceabf32e466cd6808c9e2891954ac53222694749d023f90196f,Non-Logged,4,"5ff1d239-95ee-40ba-898f-05c7d3a018b3, f6ebc95e-9dbc-4740-8ffb-11291b0e9488, 3b1dd2f1-3d97-4687-872e-789d2f4c904d, 779dc160-3188-42cc-93c9-9adfdd1ee2ba","1660074393038, 1660074561816, 1660089890433, 1660133133809","1, 0, 0, 0","12433, 30000, 10000, 24454","14.29, 24.19, 8.07, 25.11","1, 1, 1, 1","1660074393038, 1660074561816, 1660089890433, 1660133133809"
f8dc5bf120fd841dc917438e523b8d4659c8350f1e0874e253e11572aaccb69c,Non-Logged,4,"a36c98b5-f159-48f8-9f5a-1fc6ea9956c8, 41acf1b0-926b-46da-a3d7-30ea39d4ee45, 414847f8-2a87-4e9f-8907-0d48f2d56743, aec890da-a909-4387-ac00-1ec68d1aa768","1657022467053, 1658866641033, 1659134467253, 1659886852129","30, 44, 23, 67","110000, 120000, 80000, 206649","68.44, 36.76, 43.94, 53.44","1, 1, 1, 1","1657022467053, 1658866641033, 1659134467253, 1659886852129"
c2eb38c5179e9f9c2cdc3d97553e5d80a28e2501911de29865d669a6348a3ddc,Non-Logged,4,"4e9c2825-ff13-41ca-8e91-edd848060d19, 4f126ed4-66ca-4379-8779-6afa1b4d1662, 177eb2ba-2fe6-447d-9dd6-1296bf4560f8, 9206945b-664e-4518-b475-3a940386bbed","1659448916416, 1659449101581, 1659449185962, 1659449449445","0, 0, 0, 0","60566, 60000, 50000, 17281","30.57, 12.99, 23.11, 69.92","1, 1, 1, 1","1659448916416, 1659449101581, 1659449185962, 1659449449445"
a935dfd8564d54e122cf94135b306eed1fad460e22d7ad604a6f8366a581790d,Non-Logged,4,"465e8a77-8f02-4953-9b2b-f601b3098a92, 83506762-b582-4b54-8899-edc979d27891, f5ee9234-ae94-4799-97b4-b2f9ab383534, da0f0ce4-925e-4d96-ac6e-a4e02e3ec46f","1657136779625, 1657285184296, 1657285236590, 1659461806375","0, 0, 0, 0","47154, 69276, 99492, 90000","34.37, 48.64, 12.1, 56.07","1, 1, 1, 1","1657136779625, 1657285184296, 1657285236590, 1659461806375"
75d0e1a66837041e356da8bb47607dcf55ee194a83f6b72dced0c3df7a706cd7,Logged,4,"82206221-05a0-4f89-aa10-e8c8dc0cc418, d2593c3d-2347-40d9-948c-b6065e8459a9, 458bf0ec-efb4-4bfd-9446-c80295e6aa87, 9929eaae-7536-4dbb-a05d-8261c8df07e6","1657578179563, 1657578322189, 1657578354744, 1660085526638","28, 0, 1, 1","129036, 18094, 11401, 10000","63.66, 17.32, 13.78, 15.66","1, 1, 1, 1","1657578179563, 1657578322189, 1657578354744, 1660085526638"
7af2debcb70a8d2eb5ff017a41e0401c9bb5378b6e1cf0f150c3a631810cc9c5,Non-Logged,4,"6cdb5481-9e72-465a-a18a-dd75b8f53708, c0a99483-50e8-405f-83b5-a8bb127d2f70, f103c9de-c5e4-4363-a32c-7efa3cea39f4, 64dd5b2a-0963-401c-bf69-ade920ce7e28","1658241128301, 1659009644472, 1659009733041, 1660401439778","13, 7, 8, 1","30000, 20000, 20000, 10000","44.27, 17.76, 15.69, 7.37","1, 1, 1, 1","1658241128301, 1659009644472, 1659009733041, 1660401439778"
cc9657f1cc35fdc44a2903647151ede0ef2060f8b2ed15156af7b469c17b13d0,Non-Logged,4,"ebc00bed-3e2e-45d3-8a9b-0ce430f30d0f, 45c3a570-b714-4011-961a-44b1d2b92cb3, e5185368-70f8-4998-a738-ca22f300da7b, 65558002-4161-41b1-993c-d61e0aedfe90","1656679459791, 1656692548048, 1656962993211, 1658951745098","0, 0, 5, 1","10225, 69770, 400000, 70000","16.03, 74.12, 97.29, 49.21","1, 1, 1, 1","1656679459791, 1656692548048, 1656962993211, 1658951745098"
