userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
a97f72687d318741f0705309e4447107e89348c25fcc83253d769b6fb9f7ccb4,Non-Logged,3,"598ed114-fd5a-4d82-90d8-f1e893cb0892, 457425f6-343c-4bd4-9f84-368af77da6a8, 5f0ffb57-c88b-41bb-b427-ff9fe126dc7d","1660314204836, 1660314462637, 1660314767379","0, 1, 0","138589, 302925, 64264","76.23, 93.36, 47.27","1, 1, 1","1660314204836, 1660314462637, 1660314767379"
1f04328937a9be7e6091530a43a41907161a9cc340a74a131cd83921adb4afc5,Non-Logged,3,"fb3df94e-d574-41bc-af2f-ce8cc7221088, 121191b9-8214-44bb-94fc-76078f3cd6c1, 7027015a-6eec-4118-89ea-d6f87c20c4c8","1657188469777, 1657238676659, 1657238794693","55, 4, 52","45502, 10533, 80000","63.3, 62.84, 39.55","1, 1, 1","1657188469777, 1657238676659, 1657238794693"
ef394f0bc041b98f6b3cab00544a11cb5594cfa9e8614c2ee9b0250437e49e4e,Logged,3,"bfbd0aa0-3ca9-4285-9a98-e2a42e198eb2, 37613ff0-fb5d-46f6-9c2c-ed822582710b, c280a23b-3244-459e-9964-943dcc751f29","1658006354328, 1658392321214, 1660004792904","22, 16, 6","110000, 78473, 10077","40.72, 32.97, 11.74","1, 1, 1","1658006354328, 1658392321214, 1660004792904"
2fac769d0c74afb623c7909719506ffd57fd8e3cbd64a2b35d06b02319bfff9f,Non-Logged,3,"106e6c31-5aa8-4d21-8d76-2fd90d35dba1, 579fec68-3785-4d30-a430-d5e51ff47ff4, 85c0697f-e7de-4932-8280-f3d8bee05074","1657151322553, 1657248542445, 1657248729124","2, 1, 2","40000, 185807, 54310","45.12, 90.48, 19.58","1, 1, 1","1657151322553, 1657248542445, 1657248729124"
b54634a058b4f96509104a68462d743e5953d8549b08ea366710819d7c8a23a5,Non-Logged,3,"0cac9dab-965e-458d-b0aa-4c3cfa812a7e, 3d0d8c2a-c5d7-4fb0-98ed-92c03f9b5fd6, a4776ee3-b950-4134-82a4-66cab1c4f830","1657570613000, 1659108043952, 1659701481168","1, 1, 0","10000, 31443, 26158","34.66, 65.7, 61.97","1, 1, 1","1657570613000, 1659108043952, 1659701481168"
b02c1044fb89848851e2a61f9dbf84ab4e1a1370912a7474f740515a3eeeef47,Logged,3,"4b842fca-5d77-44dc-9ee9-380b9049da06, 3169f0fc-a8d3-43f1-99b3-87a8bd76138b, 0fa75574-cda1-46f0-926f-c2f365e00b0f","1660323267494, 1660323511420, 1660337117864","1, 0, 2","52456, 13346, 139060","82.09, 51.75, 91.52","1, 1, 1","1660323267494, 1660323511420, 1660337117864"
8b42edffde8b7714e7738aac99b3d84a5cfbe464f2a5b251bda349711541d804,Non-Logged,3,"d959fcc0-8534-4ae2-946a-b28ae63f8384, 1cd11238-d5df-43f2-b2a7-2cd6e4dcac03, 713d4f48-bbbc-4dd0-913a-4b78a7b729b7","1659023592585, 1660321962533, 1660335405601","6, 0, 1","160000, 10000, 160000","39.67, 6.85, 34.36","1, 1, 1","1659023592585, 1660321962533, 1660335405601"
743e02d0e26b845dac6c8dedac872152b797c766068fee2156acab2ac85be1de,Non-Logged,3,"bd4e7054-4043-4acf-9a49-7d883152189d, 58075d9c-16c9-401d-b1a5-fa53684f127b, 42478a6f-45cc-433a-959f-58715280fcb7","1657758212574, 1657758291509, 1657758440144","31, 36, 52","163461, 142442, 216374","100.0, 89.68, 70.23","1, 1, 1","1657758212574, 1657758291509, 1657758440144"
a2deddd1c4a872b74a2039be72517052c395cc82b0ddec292e87945fc5bae96b,Non-Logged,3,"4845a5c8-4b24-4630-ab00-226d5e206098, d27db1e4-e90b-40f3-8be9-5b1c6086c52a, f04471bf-df6c-4a2a-894b-a0849e867bcb","1658321283614, 1659055134996, 1659718679348","0, 6, 6","10007, 41109, 73007","28.3, 58.81, 41.38","1, 1, 1","1658321283614, 1659055134996, 1659718679348"
0c7e14d610cc3fb57e23373fbd0f2b0f8a250d87f0231326290bb01930eda832,Logged,3,"96d328b9-5da7-4389-a9ac-765e98971ab7, 127dc467-cdde-4738-aa8c-e18ab0e3e81c, 5c5626b0-f390-4863-9336-1473b7621011","1656690330552, 1657715017908, 1659550053766","8, 1, 26","20000, 55286, 58562","54.84, 65.7, 47.63","1, 1, 1","1656690330552, 1657715017908, 1659550053766"
8ee1708a4d4685e0e7af2d8938d333406b608c8d31fd82c2053f6ea113ad56d2,Non-Logged,3,"58daf259-41f6-4447-9cd7-b76d79b03be9, 19a102a3-389e-4845-8602-1ab313c6771b, 73b9f4e5-3047-4b2a-acce-3232b959c41a","1659353251761, 1659524763636, 1659726941042","5, 5, 4","50000, 40000, 20000","16.62, 14.14, 13.94","1, 1, 1","1659353251761, 1659524763636, 1659726941042"
061626dccbd65223e4b754fe96e756792dcff68c92d11515db612e2390f8f082,Non-Logged,3,"0af7cc04-3b08-4021-9780-9f1953d3135d, 8df9d791-110b-4a0d-b9e5-8b0797b46212, 28742d98-649a-4bd0-8ad4-772eb12386ba","1657854026652, 1657854158679, 1657854239696","30, 14, 6","86420, 19945, 12056","63.45, 60.61, 38.48","1, 1, 1","1657854026652, 1657854158679, 1657854239696"
b2253beb2fb319897e5990f1d299dcf9f0d3a9649df09f6738cb441a82372667,Non-Logged,3,"cb759020-7d54-4c2c-b863-5e1b77cd89ee, bfec08b4-841c-4e6d-9b75-b4e81e3ff649, 3a54bc78-a1f6-4a3c-a1f8-d541597eb6a0","1657047984205, 1657738442321, 1658109925053","2, 17, 1","106260, 280970, 64172","46.48, 83.53, 64.7","1, 1, 1","1657047984205, 1657738442321, 1658109925053"
