userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
6f8cde31b7f68005e02b34aa95f3cbbd33c2443b29b6ee452f54fabc5b860831,Logged,1,d5f66879-8167-4e21-8f81-b969a0c5e296,1658233957985,39,100000,26.59,1,1658233957985
a786dec7b52531594e8baddd452eadf27c4e5c7fa36554b83b0fdf0513968008,Non-Logged,1,fa2e9853-8c4f-4399-ac7a-e9dcab5743cc,1658545318721,0,10000,4.2,1,1658545318721
0079d4a8117ce837d123af23b2712f0bc5211961e9a9149f532049e77373a989,Non-Logged,1,6f7f6d9c-8e93-4d7a-8473-7061d9df4840,1659452561881,4,10269,33.2,1,1659452561881
2e6f1c16a5e7c3d4e1b68d5a7fee6cd459a67cc15bf8fc5f13574894c1750be3,Non-Logged,1,c93cb3bd-66d1-4217-b28d-c007b4164a8a,1658784956556,100,140000,30.1,1,1658784956556
5a09214edee0ced29dbb54142555a1a73f162a412a7ecce512c6fa98131fdb34,Non-Logged,1,7e4263f4-6226-4df5-b3c9-2756457f54fc,1658486059275,0,90000,53.84,1,1658486059275
b16248f125da0a6a4df9085c009fefb578ba68630f263e2c3ec38b610ee36670,Non-Logged,1,c6382638-8687-4b2d-b3f1-8e7cd0cf3438,1656981398957,0,10000,17.16,1,1656981398957
81b6f82c0f819381a8cea1b79f2305ac02bd5adfd3cf6e1f3f6b304440a9ee05,Logged,1,f9e8b4a6-ac5d-4efe-9f07-cd9b1ffb006e,1657324625647,9,6211,7.97,1,1657324625647
ae5d86865df1e308708759e706b7307584bde2438db3345cc5db400d3107285b,Logged,1,d1a9cac9-aeaf-4a89-bc8b-8e5febe5e372,1658773722365,14,66201,43.46,1,1658773722365
d1244c6f3fc0b027e8da6616cc73f3261d6bf01dadfd1582f2e96ad3761bb5dc,Non-Logged,1,e6b86528-b3b2-40fc-b863-dc5746cb082e,1656972778011,14,30000,21.74,1,1656972778011
9db559beb9c886092e7eb9dc9f96119f7f105686b76367c9ca10373affdc949d,Non-Logged,1,d980a6b9-6e50-4f3b-8d25-457b74feeee5,1658115628481,2,60000,50.67,1,1658115628481
1886ee084dfb6a77bfdc771afe544c9d8524d787242b1a8900ddea43ef01dc1b,Non-Logged,1,6f0fb2c2-b36e-4a17-97e9-ec3979688885,1658078525927,0,10000,6.24,1,1658078525927
0208237f74a11dd9ad56459b60b67b98a8711cd797bfb98556c511f06ad9003e,Non-Logged,1,7fce8a11-f46a-429e-96b8-0e533ab49f6a,1656701355275,23,30899,71.88,1,1656701355275
b20452f7aa49638da2e031b294ea5eaccf6598d1c02d9f0f2991c496ea72d75a,Non-Logged,1,105cbfe1-9933-41bd-ad82-91c8e85d5ffd,1657047505487,1,18708,20.63,1,1657047505487
8def20efbe034671c70bf955b2ffcb95017f8216928286ae2eafd4b1d4a4c1d7,Non-Logged,1,6652a223-5a41-4908-b63b-d6db042d7cbd,1659124815098,0,24785,34.8,1,1659124815098
e74725f782424969314068104a14e3ea672e0577de4bd912c89b1487b7a9717b,Non-Logged,1,ee2bf4f2-9f27-42f2-a33e-c0cfed12f054,1659361336574,0,6744,50.34,1,1659361336574
231d5f2f6c2b2515fa03913120ffe7d022648e3f37adedcf0eaf7dbd76ab34b1,Logged,1,629b5ff5-3d31-4074-acd9-215052232594,1658866132700,4,10000,8.46,1,1658866132700
ba620f0fdee50fb401775f23e9f5b5f8aeabd3afdb558c502eba628141716603,Non-Logged,1,7ca3e106-af28-4cbf-b7fc-9fabffb47107,1659437242759,0,42601,29.17,1,1659437242759
adefa33b4f50ab57ca4e9c1b8cd00f706fbe68ecc51867f4f4f2a95c1023c39d,Non-Logged,1,72e74c5e-f169-48e1-9b88-fefc1c994f2c,1660081707919,0,52059,69.25,1,1660081707919
683d853f370ad06216299da4a56c68eb7f2fd1f9068d301391a72bf5cd1e9592,Non-Logged,1,ebc1bd48-22ba-42a5-951d-59c94f0ace97,1658874335546,0,49950,81.2,1,1658874335546
378544e5480ee9782f5f15fa35b652a008e0ba8377f6e4a12f5cea599a5f8cd7,Non-Logged,1,35f4177b-9fc1-479f-9003-d66f4b11e9a0,1658793680067,1,53215,48.9,1,1658793680067
93fc502d9bc1ef5042d1e4c72b6fd29a4998e02ecb1fda4981ad07f547b0b6c8,Logged,1,316d66e3-56fd-4e68-9508-fda3922b7fe8,1658631465102,18,93922,47.9,1,1658631465102
50ffda2661d18cbc33434a61a7a2278f0a4200b22f2a85c4361cace940d82955,Logged,1,7988b7a9-cb83-4dd0-9b85-fde0fa23f88d,1658758842973,31,132954,57.87,1,1658758842973
1604bb5f36e4dc0a232198de05b8cee5e94345a9b28a46f18566dc0190331d8e,Non-Logged,1,18b61778-36fe-4710-8c42-239f9a08a4af,1657226120779,0,10000,4.36,1,1657226120779
28411cdc838d4717d03a8069ff27f651fb0641d61d8cd49fc9b0f4ad8ec411e4,Non-Logged,1,a41ede9c-e081-4d5e-a6fc-12528d99023e,1657041665758,1,68731,66.9,1,1657041665758
