userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
22b73426ca8a35dd5c0c108880c57469438463b9603f058782d42542000ef267,Non-Logged,1,b9e9f6aa-a20a-4980-96e3-78e5e0c146bb,1658757781801,0,49169,41.34,1,1658757781801
ef5da52526626224695ced5ea687b07c0db960aa6fd1cec808f8f8d8221df617,Non-Logged,1,9dd94575-5b2c-4217-b7d9-c141c11c6a47,1659107804129,0,47343,32.66,1,1659107804129
330013b1b60ff12048708a4c9860e16e402347033301f012cf3fd41ba06b7e8a,Non-Logged,1,2cafe3b7-3284-4584-ae01-87c6a2c19f0f,1659520678424,0,98677,69.93,1,1659520678424
c8dbd87e85e7aa06cec19a170df8404bdb1005040e647cc9f4c656fbd473215b,Non-Logged,1,26ab96a5-c02a-493f-8f24-3e5f6edaaf84,1660135659952,0,10000,9.88,1,1660135659952
6881038f0de936e01f3eaae392525b83937b0d7c2fc4d0978df0730e7c7ce30d,Non-Logged,1,d9eb7924-8e0c-467b-b0ff-f0eda84fd2d2,1657046609217,2,168832,60.81,1,1657046609217
c80f7531906b8b30680f3464f17fb9e14989caf71dc575ac436d5c43333bbaf8,Non-Logged,1,0469bdc0-f50e-4d6a-986c-a7e0db182292,1660476085461,14,21412,33.68,1,1660476085461
9abf60c4336a450ed29df5194eaba3515d797f1d0e048ca41113a952feb654cc,Non-Logged,1,80a4a053-9848-4184-89ea-20f186874bad,1657806076038,0,10000,5.72,1,1657806076038
c561b429e748acf0a09ddd6fc59a1690535ca6c3f477b68de2559b905ddc2b36,Non-Logged,1,35701260-9079-4504-928b-7f19486a3af3,1659535172072,30,60000,62.59,1,1659535172072
ee5e4472f6e8bee24525e17aa60144302a4a423028d511635b794f48457dd115,Non-Logged,1,921c1b8d-00d1-47e9-9a35-5b72c6adc6b5,1657218897318,0,30000,38.96,1,1657218897318
fd6726b4e51482123537297c5abd1ce6a046ef88b8a078127667614da1e8a351,Non-Logged,1,bc4311c0-9818-4c04-9c0f-a11c45ae8452,1659025358099,8,20000,25.88,1,1659025358099
fd4e54ddedc6dcd8f212ebff42a7b5838333b78af4a303896a8ba57b54823c66,Non-Logged,1,bc8c2bf0-f119-4d11-9c42-b8735dcee90d,1656894784957,9,40000,27.5,1,1656894784957
8f9ec43f11dd12916b41187e20b513a166aa6fef9a9b5d49469b3a359eaa330d,Non-Logged,1,9f22da44-6640-4468-bcf4-e034eb4e627a,1659898284494,6,40000,68.22,1,1659898284494
a9e27082b957e861a21b33d6db1ec03691a2f7b64a9ffb18423899798b21cd3b,Non-Logged,1,4352574e-8729-4615-beae-9319fa165b61,1659529619509,2,70000,47.16,1,1659529619509
80b00de52eb9ea202f8a0801fe58e5ac405e3844d2e72f2a63988b35b1c3901c,Non-Logged,1,9400d8ec-fc72-4cca-b0af-15d8ef5b139f,1657245790895,0,13318,7.53,1,1657245790895
79a08b7040a15a02103141c9a8321d55da1a394f0d5b8e6f2b03b21e448d7edb,Non-Logged,1,c3dba88e-c49f-4118-b055-03776b5784b0,1658756039363,0,20117,51.46,1,1658756039363
49a9e400ee99af1c344b2bf42231a4fd525ac59d119759cb00f97f05f0f5b988,Non-Logged,1,94f87535-8a4c-43c4-bd1c-abeedcdaf191,1657629941391,0,10000,7.46,1,1657629941391
426c29eca6f085aca01c1f1462343687fba9244e51a8b4960a66ff963b7426c6,Non-Logged,1,a1a1540d-516b-400a-8597-ceb95c522780,1658844076570,1,151437,81.25,1,1658844076570
63efcc9495d7a4deae5e29f4fb74148c2e01d83696cc7d5bb2f0a54b543c96ed,Non-Logged,1,2f3c6146-815a-4f6e-9025-c5a11248053a,1658343152016,0,70000,42.94,1,1658343152016
