userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
2c05d06dd997b4fe3c46701f1efc7ae020a07c1c848053d8e3eba2c45cb18fce,Logged,8,"5b1cb0ce-8056-4dec-a64d-623068958061, 82206221-05a0-4f89-aa10-e8c8dc0cc418, e650aae9-2b05-4564-9ce7-108a31c4de20, 8d477e04-3bab-4ad9-8fe3-799059238a9c, d44e7b03-799f-4ec3-beb8-277c69a6a44a, f9f0cb85-61b4-4f1d-87ae-1499826eea22, 8e0884e2-50ba-44c0-87b9-d64d913288af, 48a29d81-161c-4131-b08b-18605a75ed61","1656646107486, 1656889772552, 1656970354720, 1656980347333, 1657634214136, 1658603619811, 1659988367343, 1660081547959","29, 67, 11, 33, 0, 16, 9, 4","88711, 151475, 27631, 110000, 10000, 53990, 20000, 14236","42.22, 81.96, 24.56, 18.75, 22.01, 40.58, 28.55, 23.38","1, 1, 1, 1, 1, 1, 1, 1","1656646107486, 1656889772552, 1656970354720, 1656980347333, 1657634214136, 1658603619811, 1659988367343, 1660081547959"
abec606717df5fb0b9da2739134cd99dc5575131fb3e352315624ffb8c1425b6,Non-Logged,8,"068b6f11-9330-4d80-874f-7c0b2789c685, f0c45837-0476-4bf1-aa4b-73c5a6e635da, 7c9459fe-a6db-4d32-a7b7-17e7a3f2222e, 5ba9dff6-4e6f-4e79-98a4-084f4f33728e, 1c0e5e89-9735-4adc-a17e-6c847008092a, e0425f71-24b4-46e7-b800-408a4de2ca73, a9c82231-49e4-47d3-91a6-9702c24d9705, 97d5bbe9-493b-4086-838e-b7985145c026","1657292340707, 1657992628355, 1658170150841, 1658338926831, 1658339100026, 1658340225115, 1658930802357, 1658946469512","0, 0, 0, 2, 0, 0, 0, 1","94856, 89576, 80000, 180000, 70000, 97328, 85145, 34926","55.44, 54.04, 37.56, 84.96, 64.97, 71.31, 39.16, 53.5","1, 1, 1, 1, 1, 1, 1, 1","1657292340707, 1657992628355, 1658170150841, 1658338926831, 1658339100026, 1658340225115, 1658930802357, 1658946469512"
4a9f80c6ce266666a0630ce4f5bbbe33a796478f05eee784afcc88f5ad327889,Non-Logged,8,"919c22de-dab9-4c59-b0fd-c3f3d18fc0de, 39637899-fc4a-47f2-b5aa-266a97d54cb0, 1db5507f-ba78-4c81-96f1-36a4874fca87, a87d9ded-eac4-4535-aee9-a5fd76ad6ef3, f4b4177a-b00b-46be-a422-d2357d71de34, 44afad69-6dff-4068-9e10-3092b659e6d4, 4e04fdc7-4b86-47dc-9452-6f157857a269, a08b863d-b6fd-4c54-a41c-1e15e9f408f5","1657455392790, 1657486114248, 1657486231035, 1657487326772, 1657487847827, 1657630218746, 1659962301171, 1660045175920","27, 21, 56, 13, 18, 26, 27, 19","54761, 109645, 125988, 48235, 69154, 84883, 130000, 78374","81.39, 67.5, 91.78, 33.36, 51.35, 71.23, 34.52, 74.55","1, 1, 1, 1, 1, 1, 1, 1","1657455392790, 1657486114248, 1657486231035, 1657487326772, 1657487847827, 1657630218746, 1659962301171, 1660045175920"
756e90950a7322e1d8df5f951448f1d61019b3b25c2480d875bdb94faec6f14f,Non-Logged,8,"96d328b9-5da7-4389-a9ac-765e98971ab7, fb96b132-fcde-46cc-86ef-000cb250c361, c4512935-6a81-4f97-81cc-b379cc5784ce, 41acf1b0-926b-46da-a3d7-30ea39d4ee45, d3302868-9c63-4712-9cf0-adfcaad19187, 8956c97a-6d85-4d4b-a6f7-6d42c6be97cc, 4a108326-b19d-42ce-94f6-807abf6e4679, 120e8d3d-4bef-4dfe-8128-170c76a6c730","1656694460607, 1659096212082, 1659096408485, 1659096712132, 1659096893652, 1659096935950, 1659544166314, 1659544514532","1, 0, 3, 0, 0, 1, 2, 0","228129, 191517, 252301, 100000, 130000, 170000, 200000, 115825","77.38, 67.23, 69.07, 53.97, 58.06, 54.31, 59.08, 54.71","1, 1, 1, 1, 1, 1, 1, 1","1656694460607, 1659096212082, 1659096408485, 1659096712132, 1659096893652, 1659096935950, 1659544166314, 1659544514532"
caa48d7b85d35c32872bacc73d46bbf263bfe6e5743ec02ae4819519f753311d,Non-Logged,9,"a59e233f-4d6c-4b7b-9af8-842943f3f413, d5805dd7-038c-4d7c-a401-ca7f3622e2bf, 8279cb8e-2947-4222-a8cc-264f45853a95, 58075d9c-16c9-401d-b1a5-fa53684f127b, ae6cef11-e655-456e-91a9-e57f249a59ff, e2b4203f-ea2e-4cba-bf77-4004dc85fe41, 9bc6f6fa-94fc-4748-b4ff-40aaa6c4f525, 72e5a5af-c657-41c0-a859-d4fcc4b7b933, 5859f00e-f14b-4d29-a66f-a1f1226a2658","1656973592880, 1656974519921, 1656974715073, 1657320110806, 1657751546506, 1657751711112, 1657751783099, 1658500891650, 1659647588757","4, 1, 0, 2, 2, 1, 0, 0, 2","450000, 191372, 226536, 194912, 158516, 66665, 163821, 8073, 83819","85.84, 82.62, 85.11, 88.73, 77.1, 86.93, 75.64, 34.46, 63.84","1, 1, 1, 1, 1, 1, 1, 1, 1","1656973592880, 1656974519921, 1656974715073, 1657320110806, 1657751546506, 1657751711112, 1657751783099, 1658500891650, 1659647588757"
ad0f5651e8223a6f3c2a1629edcef03ddb6f371dcaae2f7094022d5892884e73,Non-Logged,9,"90ca5919-aca9-4b33-8b49-915fd3d73551, e37182e1-c74f-4934-830c-9f3672c5ec71, c7a90ec5-9150-416a-8053-3ff3105271e5, 90e6ea51-3ff8-4f83-970f-da7e5e06979d, 56da8e91-79ff-41f8-9ca7-98d6a544e143, 71d5a51b-8000-45b0-b6f0-6cd00b6994ae, 5bc249ee-e3a5-49ce-9cdb-1faedc97d9f3, 1a22b67e-f530-4bc8-9333-9695169f25b7, 5f0ef6e5-ee5c-4004-b588-bb4e9c13d64e","1659808585454, 1659808605069, 1659818503159, 1659818564961, 1659877998384, 1660431053665, 1660432023956, 1660490246526, 1660490418930","0, 0, 0, 0, 0, 0, 0, 0, 0","10000, 60000, 58122, 150000, 170000, 40000, 30000, 80000, 42848","10.13, 43.97, 38.28, 86.02, 70.57, 19.72, 10.96, 48.27, 31.01","1, 1, 1, 1, 1, 1, 1, 1, 1","1659808585454, 1659808605069, 1659818503159, 1659818564961, 1659877998384, 1660431053665, 1660432023956, 1660490246526, 1660490418930"
98851151b8e2cb4fb9684b36cda4523f422bdd372d42fdb15d21b024be4ed964,Non-Logged,9,"d89e05fd-6a1f-4fb8-85ee-a3280ae97bdb, 384afe67-0b77-47a2-8ded-a41e8d1923d4, c04a5e41-3b28-4d94-84b5-c888a606be7b, a28f4f25-42bb-4828-864f-a7d1e36dd4f4, 727213de-82b8-41b6-9296-2c2ee095c001, d05c0270-b38e-4e97-9bdc-02106d088069, 07a7f0b7-0a74-4189-9cbe-9ea8f3ca7b99, 52c9aba1-35b5-44ae-9cc6-1196fac56d5a, ed7de761-e1eb-43f0-9094-6a9cd5dfa01b","1656673740417, 1656681289416, 1657029147525, 1657279136348, 1657622217733, 1659022061251, 1659091712091, 1660128558090, 1660317962292","1, 0, 0, 0, 0, 0, 0, 0, 0","283928, 110000, 12906, 90000, 165247, 10600, 136724, 100205, 76433","79.96, 43.21, 40.78, 34.52, 65.18, 16.37, 46.05, 42.49, 60.26","1, 1, 1, 1, 1, 1, 1, 1, 1","1656673740417, 1656681289416, 1657029147525, 1657279136348, 1657622217733, 1659022061251, 1659091712091, 1660128558090, 1660317962292"
db2121c9614dc2a500ad5e1fd43ab096828af4c6172804c5283580ea20ccf230,Non-Logged,9,"51b38ce7-11f0-4dc0-8e21-6522b0587ec7, f6b5d170-48b9-4f8e-88d4-c84b6668f3bd, 333e76ae-177a-4eea-aa2c-554b51052cd9, b9469dd0-e836-453f-9fcd-2dd6db445448, b442d94e-f0c5-4fc1-9406-a4b64b595d71, cb79711f-a249-4e48-a106-dcd465145fc6, fdca184d-0ed2-4508-bd1f-9e447144e41c, 11e99467-b34d-48e8-a24a-b12a1ff2aeef, ee32df8d-d066-4711-b678-e0f5876efe20","1657021186478, 1657041234685, 1657280018422, 1657569158317, 1657799248301, 1657969720664, 1657977816671, 1658319376953, 1659181243012","2, 0, 0, 1, 0, 1, 1, 1, 5","94727, 21795, 16296, 74965, 22449, 77989, 250000, 90000, 150000","63.66, 23.63, 26.09, 45.98, 25.37, 54.92, 71.63, 62.93, 57.69","1, 1, 1, 1, 1, 1, 1, 1, 1","1657021186478, 1657041234685, 1657280018422, 1657569158317, 1657799248301, 1657969720664, 1657977816671, 1658319376953, 1659181243012"
8477829428e5a2000778b277f8815faddce809c1e1dd8b86cdb157ce3e62e3e1,Logged,9,"64406c3a-aa01-42a6-af5a-5843db3d5f33, 3c787cdc-99f7-4001-94ac-4edb2e971b94, 279ccbff-f203-4c6d-aa48-83d97f085302, 426e9777-7ad8-4b0f-98f4-48e8ee96ace5, 6ec5702a-68b1-4095-9e52-c8d5c8c7eb67, 047d5e35-90f9-4bb7-b635-037c8efa4ea7, ced7fe89-46e6-4bc2-b5c8-ecfcfd33c577, 64dd5b2a-0963-401c-bf69-ade920ce7e28, 3b94c985-903b-45db-89a2-24d3d4459509","1658115381170, 1658115485460, 1660219743375, 1660267079961, 1660346296711, 1660346395395, 1660435164763, 1660435298391, 1660435349985","11, 0, 27, 8, 24, 13, 19, 12, 13","50000, 10000, 115672, 20422, 85081, 67607, 54612, 32022, 35369","15.36, 8.55, 42.7, 29.19, 38.34, 52.87, 33.31, 36.47, 31.84","1, 1, 1, 1, 1, 1, 1, 1, 1","1658115381170, 1658115485460, 1660219743375, 1660267079961, 1660346296711, 1660346395395, 1660435164763, 1660435298391, 1660435349985"
024e01a8bab9d6da979c657ed2db93a4009a921794fd38c19a8b1297c6a66206,Non-Logged,9,"859e8efa-f153-432c-b41f-b470fd74020c, 1ad907ee-213a-4559-b619-d8c4812626b2, 673f0884-2ae7-43a8-8088-47a7d432a21c, 6ad7d65d-a34b-4ed5-aec8-298fa9c9380f, a23bad0a-c9d8-4018-b989-b1490704708b, 0edadfbf-2b8c-4fe4-bcee-a167a0c41a0d, 4e73dd4e-0e2b-4a11-8f5b-658619b08027, 7f39fa6d-048c-4818-bb44-0d50dc6bf6d0, a9d0d70b-f2b8-4493-b6c1-dcdf78548652","1657801720655, 1657803178649, 1657808801713, 1657896521506, 1657896998537, 1657898365442, 1658235413771, 1658235846371, 1659101282127","0, 0, 0, 0, 0, 0, 0, 0, 0","89456, 10000, 19252, 36561, 26165, 39717, 19852, 30000, 70000","66.32, 8.85, 14.22, 34.01, 48.38, 35.29, 29.45, 37.07, 40.79","1, 1, 1, 1, 1, 1, 1, 1, 1","1657801720655, 1657803178649, 1657808801713, 1657896521506, 1657896998537, 1657898365442, 1658235413771, 1658235846371, 1659101282127"
