userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
7be57fb57deb3c636754062a5bc1b69fe1df427cce334a2ecbd78e59b2a9c02b,Logged,2,"4b703dce-89db-4081-9722-bf8948f8a8eb, d57cd3fc-5185-4b29-8a85-c2f04bf6921c","1658884977892, 1660102262191","6, 20","10471, 30000","45.3, 42.52","1, 1","1658884977892, 1660102262191"
9962f097a36516f926b242f38e0eca94b2cee1479d9cc3e1cd4d118c086d4180,Non-Logged,2,"0a3c65e1-869b-4fab-9b11-22e0b1f02694, f774e860-8103-49bf-b04e-63b316735e4b","1659455949865, 1659724770653","0, 0","51834, 10000","47.85, 38.06","1, 1","1659455949865, 1659724770653"
787c1056542195b9740fb0d1ae06416c3a6ad9a69d5cafa41ecc9c9460fdf732,Non-Logged,2,"2f20a111-2707-4318-a3c4-ed7936f9d096, 787e597f-7ea1-4ad6-8562-633d61a4caad","1658952023859, 1659528305845","0, 0","10646, 48402","38.61, 33.8","1, 1","1658952023859, 1659528305845"
99fff0b387ef355ce42f4ad870d610207074051a7956f332d262e3a3f874d5d4,Non-Logged,2,"8b2eb5c9-ac2c-4ec2-8a10-fa1a30a51337, 12ddf183-9e27-432e-8c5a-b20e529bbe0b","1659860970341, 1659861112541","8, 6","22978, 17296","76.57, 82.34","1, 1","1659860970341, 1659861112541"
389378a5167d6a5f5684ba40a3d90921ad2ad514b2e1006e2cb00b6ccb515659,Non-Logged,2,"136d6aaa-12f9-4f25-9f11-4c76d35ff643, d1f5b862-76ef-4fc7-9f53-0aa06e24cc0e","1657704846705, 1658263476831","0, 0","90000, 10537","51.65, 12.69","1, 1","1657704846705, 1658263476831"
754b02b9099de708b07cc0a015e567a395e477f89ae0777fa55fddf0817cb1bf,Non-Logged,2,"64ba811e-705f-4a14-8152-69b9825bca10, a3f235ea-6574-4b88-b79c-dbb7b11852a7","1659744616281, 1660088373499","0, 0","5615, 80000","11.51, 40.44","1, 1","1659744616281, 1660088373499"
095b19b80f1a25f0b015ac1445fd8b0b89d6c424a732407d394d816b0d807928,Non-Logged,2,"008e55ef-6b23-4da4-beca-e09c5e40df01, bc8c2bf0-f119-4d11-9c42-b8735dcee90d","1657064949914, 1659547287422","1, 0","80000, 80000","64.75, 43.39","1, 1","1657064949914, 1659547287422"
7a99102f372d34cf9fa71a6a8b7dfec1b1c2e2620f955302e677fa5f73d0692a,Non-Logged,2,"4c5fd46e-bf42-40f0-8521-985de3ccb2f9, 35167bcd-9154-4582-b498-50f880799c71","1657344821015, 1657346132375","0, 0","53695, 74179","52.77, 56.93","1, 1","1657344821015, 1657346132375"
6b2a8bc770e56b189dfde7142b300636b36ccb6e3e14bd6036412f7f7b66404d,Non-Logged,2,"dd37268d-d43b-4b44-97f0-b24457541fc0, 80aa7bb2-adce-4a55-9711-912c407927a1","1659629840680, 1660068553645","6, 3","200000, 36316","42.65, 15.33","1, 1","1659629840680, 1660068553645"
5f46a87baaa379b7bc03cca54e50613f96d0196854380df7601540a02beffa62,Logged,2,"b765cab8-299a-46f1-b871-fd7a79d7f496, 835c160f-5d32-4a53-a69c-ad4add0d83de","1657199737682, 1657238490473","1, 14","12083, 40000","16.33, 67.69","1, 1","1657199737682, 1657238490473"
