userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
bc717053f3abe677a71782fb9e8865f55d8d146424ebf9588d66b481e8e3f67d,Non-Logged,1,f6789e98-c4a4-42f8-88c2-9fcd9dc99ae5,1659927991623,11,26105,47.94,1,1659927991623
3f3462a320ca47ccd1b34b2f99fdfbbfde89638a384c23fe29bee0356b34f6c5,Non-Logged,1,9a1a69f3-b68e-4068-a7f7-f7f2ffd3be0c,1660440768187,9,10850,14.34,1,1660440768187
0817ac1248c73e32bcceb4410aebde94850e3987e70fd4f52615667e29b24b74,Non-Logged,1,4cd180ed-dbb6-45dc-8107-68adf11a9974,1656971277913,1,10408,7.26,1,1656971277913
10226f919d352a691cb97160aa7e14f08bdfe9c41d61b470872796566bed4cac,Non-Logged,1,a41f1443-a3c4-47d1-a68c-3d396702ec1d,1660070305354,24,80000,38.56,1,1660070305354
f2cbfb2847e4a042e676a57ef65bc49dc1d42cda2d0c2245c4fff5571c7b06ec,Non-Logged,1,d3742b09-a47c-4ab6-9ea3-b504e49735d7,1658436784683,0,7761,29.05,1,1658436784683
02eb3da5d30877fdd44b1b224a26fb94b3ac14aa6d497cd9f1eb69479eea24ed,Non-Logged,1,23f7299d-9513-407a-b9b0-446efe0a8572,1659470968554,2,10000,34.91,1,1659470968554
072208f92dcb0fd64697039ab46a60ee8c2cc68b0a712a8f4b6779431b758eaa,Non-Logged,1,c69c0a1a-ec38-451c-bc71-506fb85115bc,1660359123002,3,20000,35.88,1,1660359123002
b15cf84ba543e7718c38e75005e66f6dfff023bfcf29d3643316aba4c8bcfad7,Non-Logged,1,d7befaf2-a328-43b8-b89c-f4e86d89f438,1658925675955,1,86280,60.9,1,1658925675955
2d9fbf8462cd4ae39b3f2a6297b620bbeb4c2a906664d3da9e08be6e86ca078d,Non-Logged,1,383caa1c-2040-4437-8cfd-0ea8d04c489f,1658940169651,22,71111,50.05,1,1658940169651
365cb0d02a144443ce548fa4bbbba90bdd00874e47395e54750ed48cd2b457b0,Logged,1,99a4c9b4-f6f7-4997-9fce-7b7c5323f4f4,1657774438320,0,40000,12.5,1,1657774438320
dc023c7e9a5d36eba660c031827fd185b6cacdfd8dc16d7d6206aa337124eb72,Logged,1,afb5431a-be32-44f7-8a17-2baf59be0d0a,1660434675659,37,80705,36.8,1,1660434675659
aff83b90c514a92a6d6e6e42f09d8328e5184e345d71bd84118f3471e0c02821,Non-Logged,1,23386a4a-23c9-4e12-982d-b8d5ab59c097,1658498708057,0,120000,82.7,1,1658498708057
871724ad58bad5724b5e231057f4a5239c3e09698a6e587edf808e9131849c9d,Non-Logged,1,e5d80921-99d8-42c2-afa2-3eb2fa861d15,1657573107038,0,40323,34.94,1,1657573107038
2947167de1f0030c21042c3ee0c82f7e9f98a7f1ff0fdecb8355b29c79406582,Non-Logged,1,fc71ac4c-8a81-402e-99e0-cc6445a34647,1659534822516,4,200000,45.23,1,1659534822516
c541d76f595f644a4fbda369457d6df9505997287b835fad1558898a0b01ff39,Non-Logged,1,bda2c564-996a-4769-8e24-7b2b601aeb6d,1657145163262,0,20000,4.86,1,1657145163262
faff52ccd2046db781eb8e5cf5c05f4368d4a15db295a8d26eb5aaeb8886e23a,Non-Logged,1,0acd99f2-f791-4901-a0e2-142075d4097c,1659643804753,0,243611,49.62,1,1659643804753
535ae8a23972d8c92a690e6de7c41d53ef855c2a678d68a15a950efa58b2aa1e,Non-Logged,1,e49376c0-fb98-4458-9cc3-0c18e4b6a0ca,1658247666398,1,10789,30.03,1,1658247666398
c2fc8622bb1745de64a5ed59e6d3b58629c0874b7a36711133ce0898eefb440e,Non-Logged,1,b89f65c4-9e2e-4cb1-8bff-37352ecf7fce,1659899517815,0,11167,63.21,1,1659899517815
e906dec7e8a9e070acab285df275ece660a436df6c9b86f437de4a58212dcf2f,Non-Logged,1,bbbf454a-1c09-46b5-b6f5-4f8793e343d8,1657025341115,27,33819,49.07,1,1657025341115
a33aaebbc55f197264ce6182d6a7b195b9ecab92c870de3d2a3a87cfdc8a2cf7,Non-Logged,1,5288cfad-7ab0-4a71-99a0-6e6c9d27a908,1659290521453,0,60000,25.64,1,1659290521453
a0621bfd85c2e25c0acc4b2b8ecec24502bfd4a83950cfb0634f42e6d668aea3,Non-Logged,1,751d3197-77f1-47b6-8cd5-5648448b0571,1657112413378,0,37776,15.3,1,1657112413378
174ee9d1cebc981155133102a0064d5ced73b9dd509232e5fc4a262fc2217628,Non-Logged,1,753e6600-99ad-4eb9-bcd9-0f39ad2eae3f,1658898027870,0,78356,59.33,1,1658898027870
6e76c5d10da7b574200c019fb47786f295cc87901e578eb9c016435f31f51921,Logged,1,c1fadb3d-ca49-4ba6-971d-3fe5cce32e30,1658105020216,14,66636,15.62,1,1658105020216
24477cc0fa5545a2dde6bf764baf8dca26389e5568b0fb01b55813309e7a7157,Non-Logged,1,4332378e-3c05-4d8b-87f9-fe16f535f91d,1658260655879,31,240000,76.61,1,1658260655879
9aea884567d77a197156c3800af5862868079fcb58b6da63795752617a708188,Non-Logged,1,1f78e9e7-6ec0-4a8f-a010-39796d581ad4,1660063890459,63,130000,42.17,1,1660063890459
9c6ed4414188f67c7d57d6259ead798794b406af7b2008e7f6fb3d1a529d55a4,Non-Logged,1,5ae26368-69c9-4f2a-af3a-6aad18f0a01c,1657134852831,0,130108,50.41,1,1657134852831
b6efaa6c8ea2f30ccabea0b253f6433bec2f401c46d64445f4e6a49e3efd82d2,Non-Logged,1,13fec4be-f4e2-429d-8b56-98dd5802e0de,1657152957895,19,33615,32.36,1,1657152957895
6073cfbe34c524913992766fe5f5c26b1c57df84b2606391dac19493f4865253,Non-Logged,1,edc81f00-1ffb-41d5-a74a-41984e746eed,1657190628355,6,10162,11.49,1,1657190628355
54541caf598feee1ae6efb59d28b126e8614bbf8d4525f458726bd4837ba7977,Non-Logged,1,490811d2-4696-4cef-a66f-a5da29a77653,1659201959907,0,8773,24.0,1,1659201959907
a04e2be2f9ce47b94f7eafd887990281d240798272b2a9ad80d770ae18a1f086,Non-Logged,1,442b676f-44c9-4424-bef3-19a79f3866e3,1658235840120,0,10000,7.54,1,1658235840120
8f9f7d7be85696bc8544f58d521a381085ef91420fa09959c7ee153b53fe79ca,Non-Logged,1,50028008-aa11-4519-9d75-452c84dd27fb,1660063974164,67,200000,69.46,1,1660063974164
0e113d7882ded330c5bbe104e1266c4da06f9bb115e8d4622d520a0673648ea3,Non-Logged,1,c1bcc16a-e85b-4529-bde3-7fa154ced8cb,1657044859456,21,170000,38.54,1,1657044859456
5fd69e7cbe2ae8f68a18b9e22488d9db0270b1db7a7465f983638ce3a5b356d0,Non-Logged,1,617a9b43-9fe5-4fad-bfe3-2b595e263542,1658012414156,10,24001,43.78,1,1658012414156
7b3af91018fb252a7cc54d19893d03f35b2a5e588f51ad9e59ca8f38bbaeef7f,Non-Logged,1,8a75f998-5a45-466e-9570-4889cbb5e664,1658371931513,0,40000,62.58,1,1658371931513
431f257418b0043aa8a5221f9b1143556e7a0374e18822a6cc1e6182e7cdf3ba,Non-Logged,1,33178385-da56-4eed-93d8-6070ed8a6d92,1658685960143,0,8015,34.21,1,1658685960143
6c5ea6da4ca4cd6f72725a151a8a78f346f0881ecde4d556d171a97cc35338de,Non-Logged,1,18279e0f-7e40-4767-973b-5ca1fc4affd7,1659472937339,0,21859,36.38,1,1659472937339
7d49b3c9f2cbf7de10e41cc18a08dc6c1900c047bfde2f280a6c14b739b2284a,Non-Logged,1,759a6cf0-f15c-4191-a4a3-508df58b33ea,1656991436961,8,92840,51.6,1,1656991436961
b58a33f2e34d8a69b65b445a4130cdc0c615260407f2b1e8f80d495c74263962,Non-Logged,1,81a4f101-87e2-4782-b155-bf045e373ab7,1656833752097,0,7488,6.78,1,1656833752097
67fdcc98aba791fac2c81af7b386f6f5e7485466f9991500144fb5346c3f3036,Logged,1,ff9f20e2-4398-4ccb-b612-02492a5a4c0a,1658940942833,6,30000,40.12,1,1658940942833
4db0fa94d1f150f7faf8281f108524a47c1ade5c2d044fdf1fc4595b4ec47dfc,Non-Logged,1,d00fac42-5f49-4e6f-8903-ac5d64d459c1,1657905281435,0,20000,26.59,1,1657905281435
b943ce97426cbe08852244beb7114cf82de0c8bb6fcde5ea69df3a30459401e9,Logged,1,149a9ce0-7eaa-4969-ba79-43ce738446a1,1659534152123,1,26267,64.87,1,1659534152123
d1f34899d73e484f3f2b33160a7054d0d9a83f5cf55e1564fa2a1e9e98a43453,Non-Logged,1,879563ed-0b3b-456b-8b90-61a44304ce0d,1660391249670,5,10000,20.36,1,1660391249670
6272ec37ee73bcf8f590d484e435af90e94de04eb2251ec417acb874bf2ee757,Logged,1,27da4674-153a-4fe8-b446-f617b454df92,1659306204182,21,53068,27.08,1,1659306204182
daed344439a28b855da34e42353d443d55ef38125e92d627fe3ba52feef127ea,Non-Logged,1,1202921b-3427-4f08-b104-ebf87d4f05f3,1659823857657,0,20000,18.38,1,1659823857657
ec9b18867163c5fbf43986dee7d31d57f901981d3f5c9039804f789cf7fb1f28,Logged,1,d3302868-9c63-4712-9cf0-adfcaad19187,1659070140576,24,67936,37.39,1,1659070140576
3d5d79addcb991fa85f4b04a400a3157da7971374fe2ddb15235235d22836828,Non-Logged,1,1b0911a1-728a-4ee7-89c4-9b06e777bb27,1658747254326,0,21283,59.17,1,1658747254326
ace5d857aa9d2f8fb67427ec97897548d1432aaef39762e72aa59efe69a63939,Non-Logged,1,7d8c5cde-813d-41ee-a919-fac98384fc66,1657237898768,7,24019,30.02,1,1657237898768
068fff749954c01faecd70982be182fa27a64697ba429b9c4577f2defbf3ba4e,Logged,1,ab871376-7dd3-43d2-813e-3b2d7b346b45,1658387858116,1,73704,57.58,1,1658387858116
788e09b6b583720fbc3326b274747a6d5918c8ed09f4de5956eef9c914e64867,Logged,1,f8b18d47-aee9-44b7-9bd6-4c8287d7c436,1658158113252,0,11775,5.88,1,1658158113252
1b1d00e74e1fd25404565a44caa3e92e227fe8c67f07bb9f4860178d4b3156a5,Logged,1,bb61b1e4-7f92-487e-b6fb-da705e5a7c24,1658947983933,4,54127,40.35,1,1658947983933
3b7dafd6b63b363d0e275c06dce6a4f419f59e14d68596b46f8c0a0d421388a8,Logged,1,8948c032-6225-4776-9d9e-981afb3ef91d,1660004419891,13,25036,29.49,1,1660004419891
d2d47c7ffe96a288bd3a45cae7d73e9599e40daf5cae0bdf2df8268d3205cef9,Non-Logged,1,8e1d0c8c-4d09-478b-99d6-25d175f9c107,1657432074196,0,10000,9.42,1,1657432074196
c9ded32a32c7ddc98a9b360c4a8dcb24cfe392a07a7a407f618cd89c21ba24a4,Non-Logged,1,0b3e9012-fb95-43fe-923b-2345958abd98,1659639279636,0,100926,64.01,1,1659639279636
5076ec9b6119053c563a6af90d8d26b24f8411405b82d61e4d35fa6151771fda,Non-Logged,1,88da483a-d191-4af2-93b9-28a7cde22502,1659890495864,12,14941,36.87,1,1659890495864
16c871303840e383a4ae78d9933c756751eb113de9a5fc84e447375f823fab7e,Non-Logged,1,42afbadf-ac7d-459b-b49f-03af0abf5745,1657410544415,0,10000,10.76,1,1657410544415
8fe46006062893a398e08c7ad55670835c42efc91e3c4681940212680a5d5cee,Non-Logged,1,0f7129e5-7902-487c-a2f2-4544635a5a5f,1657158574153,4,90000,36.33,1,1657158574153
cdc1baf609b45ca6f9af6854001028873fc148275bc4bc55c55cb86b0622df48,Non-Logged,1,7d7b4b37-17c7-4127-9814-d72085a4d23a,1657940875542,0,10000,10.4,1,1657940875542
61be0b6a0f7af75948a779fb7d977b60ca5fdc90254a659eebb25824525ec3b9,Non-Logged,1,940b54fa-e1e7-42d8-b16b-9961923329f4,1659540751683,0,56352,49.02,1,1659540751683
f71526eef656836a3459b3336a3b03a077b7856620d7629929a5d0669ec4b804,Non-Logged,1,a9ed468a-ddfd-4aa8-ace0-48b3e5b1b6f7,1658231402938,0,180000,47.27,1,1658231402938
ad6fafa2cf95456c0a798defd8d809a0387059fdb75ef96013d3db48b6f07864,Non-Logged,1,219fc9d7-3994-4813-8a22-37b770dab5db,1658723967444,1,20000,54.87,1,1658723967444
b591aa2e46eba0fcc767715713b7fb394c0330a1be8686bc1e7c60fe71f60a19,Non-Logged,1,4b3b45d3-d5d1-41be-8f01-cdc445a499d2,1660516687008,12,65717,65.99,1,1660516687008
a433cc43b046a83984d69df8157987a6689c7ecf217be2caaad5620cd424707f,Non-Logged,1,b74a9281-7372-47ad-93da-9d264d4c7afb,1657159498886,28,80000,26.46,1,1657159498886
d079e0784da29dc212f68d6a6b6065c4356426f03ddd951d1bb81f1e6b6ca8de,Non-Logged,1,d7dece65-eed1-4b2c-8ff3-058572ebeca2,1660109246758,35,60000,17.51,1,1660109246758
062250d42e43b2afa04e19265c2a003d62f1682086f9f936729ba0bb6db3efde,Non-Logged,1,34884c8d-ba5f-4e8a-895d-747a4af9994c,1659470491859,5,40000,26.06,1,1659470491859
545eacd70254c4e720ccbd7fcad42623b577dbaedf79c4d4b09e516762248f59,Non-Logged,1,fa98b14a-337b-4b6c-880c-8599d4c91665,1660064574935,0,27046,23.23,1,1660064574935
b91a6d891c8158c21a1d219439911b5d36e4456f65fd27c73e229af162e11331,Non-Logged,1,7851e34f-50f6-42b1-bcd0-caa21d228ee4,1657535988833,0,20000,38.95,1,1657535988833
341b624854d273b77ae1687d2c866f9e282efd14329b26b5791712485a0f8a86,Non-Logged,1,049975f0-1b63-458d-a42c-4d6fecac0508,1658780199087,0,40000,39.97,1,1658780199087
b5c8e495f49747fb443ecd522f3302808a4446a7b7959247aacd200fe5d454aa,Non-Logged,1,8ce198c4-842c-4bb9-b750-4a7ffe0e7041,1660312859838,1,18648,10.12,1,1660312859838
fdb1930f0caa766838e7c6f131754ec993228cbe8a5735ccfc6447287e9f22cb,Logged,1,4b3b45d3-d5d1-41be-8f01-cdc445a499d2,1656976640932,130,511516,72.36,1,1656976640932
b25f0847af05a6df9bf72bb385d572a08648af8f2b06e1c0a9fb7e0f659d2b1d,Non-Logged,1,3be88ad0-52ba-4cc9-b061-5ecebb90fca2,1660429336279,2,149532,50.71,1,1660429336279
de1b154c1cc4cb02d1f342e24580bef6aed7b7652b6a46bea7d163d9eed1f365,Non-Logged,1,89a506c7-058a-4a9c-955a-d7cf89a07d70,1660146721011,25,10005,30.06,1,1660146721011
beaf79fdf5886d8032aa775e3576a24a49a383cdb9c9d1c8aba224853942fce2,Non-Logged,1,4f5c58a0-e22a-493c-ab68-247eea9b1de8,1657290596992,0,106833,75.35,1,1657290596992
