userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
e7631ff1afbc80034f2527e46f8eaa68f83fd940fb8df2e90f3d122289f5922c,Non-Logged,1,de260c77-856b-4ba6-9dfd-323c9ba84c4b,1658322848604,7,27668,27.81,2,1658322848604
cdb7dc3f64c43181840e4f6b3864f57bd9e2d99bb63bd52527736ecb8e08970b,Non-Logged,1,724a1c2d-029f-43ef-b748-83f23ea16594,1659626088896,0,172457,69.08,2,1659626088896
8bedcbf727228d4eba0483f42886c7e096eafbfe920d7d29353a3afeb4614e19,Non-Logged,1,9657ac44-0c6d-4467-91a0-0e32dcaa46bb,1658154728893,0,34914,46.25,2,1658154728893
0109d1c63296923762641d9500c54d0975a2cdd41d055a35f71ed5cd0cbf82db,Non-Logged,1,97ae81fc-e41c-4149-8b2e-1a57b268fd6d,1657549708517,24,63699,21.07,2,1657549708517
6a8dd89f1517b8f49a4fcf3bfef2c02eed825625e2d8e501e4c70b96ab36b89c,Non-Logged,1,d6b54ef7-447c-4821-b6a6-d940849f85f0,1657573471724,24,53856,44.19,2,1657573471724
58dbd88a3118530a8eea688e7e6157c6abb1565abc8eecc40ab16f7d6eb35962,Non-Logged,1,fa6804d8-54e3-47cc-9fab-f2a79d5b3a85,1658517890398,0,15701,7.11,2,1658517890398
50cdf837e39aaea80573f672c3c96e4f20b2e057edaec692201505eb4508e3f1,Non-Logged,1,f77834b3-73f7-4c6a-a772-d543d567ec80,1660332353455,65,140000,47.64,2,1660332353455
dc1a5f18c84ef6d6771ac1dc124114e2cc1f8185320628c9dcd68e65f3eea610,Non-Logged,1,cb3e46a2-0181-45c5-ac32-2c1db50aa100,1658967913341,93,145582,94.87,2,1658967913341
ec6451f5310da849f0a1031a2a816bd206152b052473e9fb15e043f3adb5a9d5,Non-Logged,1,b5333119-0e03-423a-817a-342041e9a706,1659502372631,12,53549,10.88,2,1659502372631
cc0b683cf0b848cca25ff270030675c10670918569a600aee9fb2d40dbbc7282,Non-Logged,1,1a0aedfb-d509-4538-9553-e43883f134ce,1659197327298,0,34118,65.71,2,1659197327298
3693d82e1c8f6de5da24a4ba4a476f2cbc4890cf33d441a6c3d1e4621d6723dd,Non-Logged,1,b3ea3c99-ec38-4db3-bb9c-40f53df879df,1656815495741,11,42913,19.3,2,1656815495741
a50a92d71af26c9dc4a26f1c226c1449860788da13c72d14d491977c13f345bd,Non-Logged,1,f7c4d3a8-64c6-4c25-8dcb-5d0851c20baf,1657030857645,1,28351,73.49,2,1657030857645
858200e9435cf7d01c5a0e5f2a11b21624ca9066f00129f0c1a74bb2dad8bc49,Non-Logged,1,211cbbd1-b7d2-41be-b201-d617e667e2e0,1658497622563,10,54351,16.93,2,1658497622563
4e8f39504acb15382e7d053031c2e3f236bd7a788abd6649ca2549f011dfc484,Logged,1,754751f0-7cdd-4a64-bd57-aeebfe770080,1658761146224,3,26521,26.19,2,1658761146224
69c284c409edc9417cae2b8ee2c1e674124393494e0f2fd629463f8a0592ff8f,Logged,1,d3b00794-56b6-4cb2-a036-8353585f97e5,1660525349728,31,98055,36.49,2,1660525349728
c6af68f760d9fef86eda6c7f27df9a26311c6042ccd3c7ac3e1ed3207f891a67,Non-Logged,1,5440cac7-1992-4fa5-9ec5-530e6cef99d3,1660073514800,2,152258,83.21,2,1660073514800
e8acc21dfe6ed1549a316d39eba69e4ea2264650a02dc305cc2dabcf49721c0a,Non-Logged,1,45a23540-7c1b-4d3f-89bc-74d897e2a489,1658694170479,8,28785,34.0,2,1658694170479
0cea8c5c3987f31b98168272f9ea8a0e0946764f45a957eca3cba8e8d3a58349,Non-Logged,1,cb0be68a-a99b-46ab-a46f-6fed87ab38aa,1659969756140,32,70000,19.34,2,1659969756140
b09582b2b0389b55038be9ddecf38605f2eb18ce466379904ab688d1c5f0e8ca,Non-Logged,1,7f57b17c-8786-43b4-baa0-2bbbcf68f3b1,1658423567261,30,155156,42.53,2,1658423567261
a3c4ff39fe35bf22df2fcf048c771b6604ef2bf99f56719c3c2b73806fd958c4,Logged,1,ad543dfb-2ddd-4878-9f6a-83fbefbdd826,1658508836838,34,20722,37.52,2,1658508836838
