userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
b0a73e5a60e733ca24ea0f4f8045f6d57b499dcb1f1cbb98a9817b7101eaf454,Non-Logged,3,"31052f31-c3ab-44cb-86c0-a280de426a46, 16c086db-8854-45dc-8d78-b18f28dc7240, afb03c4c-ea18-456c-9c2c-731ab4c4bf90","1659844718787, 1660366591791, 1660366741990","25, 40, 22","90000, 117473, 55393","52.06, 61.58, 48.66","1, 1, 1","1659844718787, 1660366591791, 1660366741990"
ff2828c33c79612cecbe0ecab68a4f8a5da74a5e097af2984918b4173b56f100,Non-Logged,3,"fd0c9f79-82af-4c92-ba9f-c4bd338a08cf, e80d19b9-015e-4896-8126-1ca8b075570d, 88100dcd-9475-4a13-a9d2-e04ac4a7b507","1658083266597, 1658204398607, 1658641136317","44, 9, 38","70000, 20000, 80000","78.7, 28.61, 30.55","1, 1, 1","1658083266597, 1658204398607, 1658641136317"
a8f6a588f087c36df62804eb4c66aef3f525854165c41dbf2567dd5af0b2c496,Non-Logged,3,"3850161f-3874-40bb-825d-aac57f313d9b, f83ae955-75e0-4ead-9734-6edf7c5b1fea, 2f7f2433-276e-4f7d-95b4-b625057ef7cd","1659398609784, 1659718927154, 1659970208383","2, 3, 3","114486, 120000, 100000","46.39, 52.82, 30.02","1, 1, 1","1659398609784, 1659718927154, 1659970208383"
666e3d31cb23799a070979df994108a4a55e3af5f8b3d9e705b211f0a948054a,Logged,3,"69cdf5cb-1f8c-44aa-a28e-030d8dddca89, d4e9b07a-db73-4dc0-9f5c-0f1c13b5dfa1, c5add9b6-892e-4a9f-9344-773daae74ae7","1658783780024, 1659901446745, 1659901505728","0, 0, 0","80000, 54096, 50000","49.48, 64.72, 17.85","1, 1, 1","1658783780024, 1659901446745, 1659901505728"
407b10e63f22206ea9f3cdf85f2a692142b0a845858f0371294487389f535ad3,Non-Logged,3,"56f61e30-7b5b-45d3-bee7-1712ef5e9697, 73ae816e-499d-491f-8e11-957dfba32532, 4b3b45d3-d5d1-41be-8f01-cdc445a499d2","1657993549847, 1658099253566, 1659621734233","24, 0, 24","140000, 10000, 94770","30.49, 6.99, 40.63","1, 1, 1","1657993549847, 1658099253566, 1659621734233"
ca60675980d77d24c9c1263c951fc2a24366b57889fee6fc5de801e24632cb87,Non-Logged,3,"ee448951-41b3-4d02-b4b7-a4fd0433207d, dcde53f5-d5dd-4bb8-8658-95b2d75eb754, d435d6df-d97d-4be9-9ecc-2ec98bf9e545","1657243640005, 1658403318374, 1658406591276","0, 3, 5","100000, 90000, 110000","64.29, 42.5, 62.85","1, 1, 1","1657243640005, 1658403318374, 1658406591276"
5b32efe2d7bfa3c96bfadf5f823f1e5d289e4a1089c03d4aef86e2e0f24698e1,Non-Logged,3,"930d4ab3-adcc-43c7-9392-020dd6c8590d, a7abd036-f228-482f-8a5a-5a646ea324c6, dc46adf0-ccbd-4617-8351-6022af4fbccf","1657736242278, 1660076269362, 1660149419406","3, 0, 6","480000, 160000, 420000","100.0, 65.94, 100.0","1, 1, 1","1657736242278, 1660076269362, 1660149419406"
6fea691c2529c5a0eb669dc10ef171d37a8ed2451281233c16448c62690a59ec,Non-Logged,3,"6be357e5-8bdd-492f-bdda-04bf3c04af4b, fd21ccd7-dc1e-4ab1-a8b3-dbcd4b8736e9, 64d97b4e-7b04-4252-a8fe-4697516b109c","1659018267959, 1659538643868, 1659541532124","0, 0, 0","7724, 42024, 10000","4.92, 30.8, 11.17","1, 1, 1","1659018267959, 1659538643868, 1659541532124"
7ba2be3dfd2a698a143bcc6c5ea404cb07d1c3d0af9d53cc48dcf34b63d87061,Non-Logged,3,"8b896d5c-cb50-41a0-ad5b-5cff5a58031a, 88ea07a6-7d55-4c8d-ac09-4eb78fd0894d, 74989606-cfbd-4992-84e2-0c6ae07eb2d2","1658748536019, 1659697254913, 1660306964295","0, 11, 0","130817, 85211, 28245","70.51, 41.38, 30.26","1, 1, 1","1658748536019, 1659697254913, 1660306964295"
2b7b693c9c08b5ea0f20816fa5cf5b85c4c5aae64350584452c7c7b351929c6f,Non-Logged,3,"4e7ab530-ce82-4d43-8f8f-b5842981b52a, 84f9b096-a140-4f45-a303-b4c4366bce53, 81b1b00a-95a3-4d6b-af7d-e808d0af51f9","1656858215133, 1656933975453, 1657833387405","43, 47, 12","147519, 202831, 30000","59.51, 36.27, 27.08","1, 1, 1","1656858215133, 1656933975453, 1657833387405"
479ba34d64accd54d5f4579ccf971caf9c30fa408be76bf01bbd886525a61ff6,Non-Logged,3,"2746a7cc-a1f9-4c0d-a1b7-006d5b7302f8, f94066ab-f48a-48a6-9625-72554ef5d7b3, ce591826-5848-4498-a583-7b06f8999c86","1658610655939, 1658610753537, 1659808755758","43, 88, 7","93289, 210000, 30873","50.55, 50.86, 41.95","1, 1, 1","1658610655939, 1658610753537, 1659808755758"
1313b3fec29d5fdffbe4d0cd9bc6519e0e68b2c61e18f0a8b223b17964a57756,Non-Logged,3,"91cb8050-16a3-493e-b1da-da3227770040, 1af4ea95-0248-4b31-9bf4-3d0e6883c263, 94bded65-5f7b-4acf-8866-3b8a10ab6634","1656952635297, 1657048623957, 1658325257978","1, 0, 1","75035, 226714, 68373","69.93, 75.58, 74.93","1, 1, 1","1656952635297, 1657048623957, 1658325257978"
7da4ed36fe0283d7ccf1317c304841db05c0a51aa1f67a1f4a28d5284d4f70ed,Non-Logged,3,"98e2ad32-20b8-48d1-aded-82f086305cbe, 2c8d0162-7a7c-420b-ac35-1f7f1e9f7ba4, 6a83890a-d9e9-4f6b-a6c6-90d031785bbf","1658943320691, 1659699417805, 1659982567268","1, 1, 0","90000, 50000, 20000","30.9, 60.33, 29.7","1, 1, 1","1658943320691, 1659699417805, 1659982567268"
de821c1f1d303f1d667a888ea072dbe6be945d64fa81572f18bfe420f94f854b,Non-Logged,3,"9e7267ff-3679-46f0-a5d0-c976bcf10ac2, 31f2e9aa-a9c8-4bce-bd37-5e8cb1f7821a, 85acd297-e8a3-4df0-8f35-d1289c634634","1657026076548, 1657641436146, 1659001433541","0, 1, 0","40000, 120000, 5541","44.31, 66.1, 26.33","1, 1, 1","1657026076548, 1657641436146, 1659001433541"
e8a97e10542a4840f23f191ee717b56e6905c32baa9d8055549f1e3beb3dda42,Non-Logged,3,"1c4faf15-dcb3-46c3-ae9f-b79380e1d1d4, 6564dc40-5038-4012-a940-c1c7c28cdb6f, 8b49fba1-f990-4980-804d-b1f401fdf842","1658543102847, 1658933403450, 1660138579351","0, 0, 0","40000, 7191, 40000","12.5, 12.5, 12.5","1, 1, 1","1658543102847, 1658933403450, 1660138579351"
