userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
ea95629c7fafd99f12d5fa55c403b8be1ebc576827e2dc1241fe41a9fd45c453,Non-Logged,1,f35d8d8f-4407-40ce-9577-e4183eea8f23,1660411308687,0,22142,25.91,2,1660411308687
882d26d88e149281e37539fc87eda52d0402673b0aac54096c7263899e493980,Non-Logged,1,270d9df8-9c03-4c3b-ba7b-0dda3c1b0406,1660206317049,6,60737,41.34,2,1660206317049
5317224ad5522d05b7c3b21c60569df67d4b1514966ee63d4f0902c4a1349d5d,Non-Logged,1,f270a7ca-a817-452a-af86-18535ff3a3ef,1658258146565,11,35873,18.43,2,1658258146565
5e77249428f73d512217c5594bdd5acb6393a68856360ae81297779f269f8540,Non-Logged,1,cb50ec7a-a5b7-4c74-8050-f97dd8510e57,1660074603020,1,76291,33.25,2,1660074603020
2a9c9f3938eccbb6ece022f762c3fa2ccad74ccdf19787026e7a0fd60f3d39b6,Logged,2,"5e8027a2-a523-4a83-9ec7-4696276959aa, ecd95df9-0d2f-4b14-86a3-2c3a8e9c8ceb","1657136205633, 1657136802031","2, 0","241692, 58429","50.77, 72.43","2, 1","1657136205633, 1657136802031"
00cd00b74f63a5176529d2727aee087fba34cfa9464f21ee5690a34e48e8ed74,Logged,2,"41ab4434-75a4-486d-8600-c16cd987c36c, ac404a30-56a2-453f-b766-754ea6493e91","1660409567877, 1660409608762","1, 0","48532, 10000","35.14, 6.08","2, 1","1660409567877, 1660409608762"
fcac39a8c579116f1e1742890f7314e9d8029d96f63355afe6e0ef73f8616a01,Non-Logged,2,"c608a50c-f2aa-4396-a774-f06a5d2ca387, c8be96b7-0579-4d68-a50e-eef9ac9d2e1c","1656945968581, 1657546361763","9, 12","31198, 44297","21.99, 31.71","2, 1","1656945968581, 1657546361763"
ae269305cd4dce22435b99124484141cbbe71eab6b5ec55eb60766437a172b2d,Non-Logged,2,"917ace23-1817-45b9-bc3d-1fb8633957ca, 2203cfb0-50cc-4fae-94ce-d619f46d03ce","1659525077383, 1659529176204","0, 1","40511, 10000","38.28, 32.74","2, 1","1659525077383, 1659529176204"
dfb656643cf81a6321a4cba59214de74c3fae8ef7c50ebc1a1d5a79bff0e1a0a,Non-Logged,2,"f925312b-64e7-463d-8901-a7b58b7f4138, c15971f3-3775-4241-b7ee-877357ecab17","1656953925241, 1656953987726","2, 3","67621, 50797","25.49, 35.31","2, 1","1656953925241, 1656953987726"
bd39a9c32f01e3d38429d2080a5de25750208163e151f166729bb13a56151a06,Non-Logged,2,"6603a071-2b9c-427e-a461-4114adf9bf46, c274ed4b-e679-41ce-9dfb-c53874916511","1657384965171, 1658875409488","48, 8","140954, 22332","45.69, 24.36","2, 1","1657384965171, 1658875409488"
339a356c7670b2a92ed26c4bc74bab78fa2aadb0a4e921dec7fbc5f0284d6522,Non-Logged,2,"359fc238-8c12-4f23-83c5-05cfdf6f5602, dc009ac8-363b-40ad-ba25-c11e4318ea8e","1657832412563, 1658356858364","53, 0","173021, 10000","46.52, 11.28","2, 1","1657832412563, 1658356858364"
