userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
14200c95ead119cdd18249623ad547ccff1099d91bbc3c8cd257aeca43be00fc,Non-Logged,1,d0f2d8a2-0556-4e7e-8347-482566b80e35,1658269715092,11,10000,97.81,1,1658269715092
0a6be901726a860fc2833383a13684aa6efe3e7beb9d0814242ce44006896818,Non-Logged,1,8d8cd578-ee45-4fae-aa60-4e1e71fe4073,1659466894999,3,10000,9.94,1,1659466894999
b4ba714c1aaed067552fc2dbb57e5a7505b1d22ecb3075936e9385446d8defd0,Non-Logged,1,91721cf8-c8cf-476f-8c16-73e7334b1231,1658793522328,19,98769,40.56,1,1658793522328
88b0a9b64e6386c09c78febdec8ccb9a90469b4611b6a1a1def4c19d81dc01da,Non-Logged,1,3ab3cdb4-1ff5-4e94-a475-4d1ec1f236e2,1659756415155,0,10000,10.15,1,1659756415155
1d1ad2310fd3e45b5bdca6ee4cf7f21a555985a52024c538de4419d0c22772be,Non-Logged,1,7b2fdf9b-3f32-4a7c-a6a7-34fbc047308c,1656689905251,12,23599,41.55,1,1656689905251
36c92e0c67234b870c93a0caabd879cec54e7ce0a1115e03574dcdc8cab45a26,Non-Logged,1,0764f26a-a932-468d-b70e-86a9df224c7d,1657973908051,50,272103,96.32,1,1657973908051
8eed339e8678b768221e603b3036739399fa0b49f1942d28596169662202e435,Non-Logged,1,0042a36e-a7eb-46a5-83b4-bff52fe717da,1660182806947,11,40000,19.18,1,1660182806947
bf4a29622de97036827a965df165535b206531a6839dfd3ffcaaa714570fd69d,Non-Logged,1,e7f5b305-0c50-4f14-ab24-d7abafd4e408,1659375412728,0,30634,33.95,1,1659375412728
5875b1f20a9565cf5abd3d834b360aca9b291100a7fb3806cea4117def1aa330,Non-Logged,1,0cf96ca8-db27-4c3f-a8a1-7b8e4c58fe7e,1656976646358,0,63631,72.46,1,1656976646358
a50cc3e557341d2ebfe41194c4e5689496d90b7b9eeb53ce953cfa7e980f5f2f,Logged,1,299a3da1-8085-4a7b-af79-ecfae3d7229c,1658335778443,59,160000,50.86,1,1658335778443
51e57baa45f445eea7c9e4dd632aed5126941f2cfcc4fcb904b34a8705f169f3,Non-Logged,1,3d6e48a4-dfa0-4ee0-abb5-03a74f755f32,1659735286599,10,11447,20.22,1,1659735286599
e4f35a872559c4f867cb1985df395a8efdba6800b96c9a8d45e3343c0dfe30b5,Non-Logged,1,a5ce3865-47e2-49eb-b033-3662d5b21238,1660079592244,0,10000,11.8,1,1660079592244
3505c76d0e766f7c92096c9ae7f97587ac9fb139dede7a31708092c4024555f8,Non-Logged,1,0afea733-ae1b-47ec-baa0-662e1e968df5,1658877782190,0,9969,12.5,1,1658877782190
351d6c0b945fb94618b3d869da839467fdbc855312f2705130d77748aaf4b2cb,Non-Logged,1,5e9f0a5c-56f6-430f-9ba2-bbe0c6572ca5,1659718109579,1,160000,61.52,1,1659718109579
40790df48ad4d1716692798494295ba2025b038de56911e0e30037e78e8beafd,Non-Logged,1,8706854b-5b4e-4b1f-a460-8513e46f64be,1658154460163,15,30000,76.25,1,1658154460163
4cdf0793d1a0e66b7b78adfb5e4ee37f4f7bff9bd835ef1aa56f0a0756b76324,Non-Logged,1,esid:conteudo_editorial_g1#materia#https://especiais.g1.globo.com/bemestar/coronavirus/estados-brasil-mortes-casos-media-movel/,1660262628925,7,30000,30.0,1,1660262628925
83e38ebace9f67ef22558c2ddd67e4decf9a24efe14967ac1e24a318d20e2a3d,Non-Logged,1,ff97788d-471d-4f80-bf21-3710638ff6bc,1657201963267,6,246368,48.71,1,1657201963267
12da3d698b8afbc5042572926cc23dfabdc6442eb718d15f3af03ac72c87ffe9,Non-Logged,1,49a0fcdc-f599-4d7d-836e-10da4fae7ad7,1659788019306,8,20000,34.68,1,1659788019306
d83e89884a68b205aee9091c282af3a034f29a03c8151585e66a8242f3d3f6b2,Non-Logged,1,7be04267-78f7-4a91-a006-6a852d8be246,1659760020826,0,10000,10.83,1,1659760020826
7321e5814e3fc5c22f316b0e8b333a0bfdc323759587257a377eef3c1a5109ae,Non-Logged,1,c18e6207-708e-46b4-b106-65e75297e5d3,1658796555359,81,180000,66.75,1,1658796555359
bcaf0ef6defd305b0a3b57da321895a3fa3016807ec5ee5a265c48e99cac9b64,Non-Logged,1,b5d75bca-a6a0-46f6-bd68-9cc7945413ea,1660419030640,1,12151,9.85,1,1660419030640
09e6f46ac1dda1f3606b60b4e1f0132b44137f59e5b19fb924aff144a02fe82d,Non-Logged,1,c212d77d-21a3-4d32-8f09-4667cb6055a5,1657071880364,0,9893,25.78,1,1657071880364
3ad1a1b88c3ba06843b0aa5e919cbca85f2a62d0dcbdb03490857beb5d03f3f4,Non-Logged,1,b93ce2c8-b552-466a-9289-5577f9af2273,1659312214009,0,10000,7.66,1,1659312214009
e80a624c995f0bb2afe469ffcd8e008545867b21c8020951fc33c328a57351ae,Non-Logged,1,3b59f02e-e8e1-46d8-bde5-02088e8919a8,1660319848505,20,76113,38.11,1,1660319848505
a31cfab4d15d6906d6b929e19406dc6e349283702c67f902c16a5b2c8b485536,Non-Logged,1,a00d30c1-0fbc-4153-9699-d48edbe2086e,1658759224834,6,140000,100.01,1,1658759224834
6d8ec8a651d7c2fc87174ec28e2832541af39aa1972c3e3a38469622c1b92b11,Non-Logged,1,346ee537-ac13-4ef5-be1b-08543e1839b0,1658526647005,13,320000,66.62,1,1658526647005
d3d9edb93d3299c708a3de515ceef97271c2b5f8ec2d6ba0c335e6f844ff45df,Non-Logged,1,dfe836fe-041b-4103-8401-aa2253676b31,1659089854357,0,13303,9.5,1,1659089854357
80377b9ef18048ccd2a2da20191f4f6f0c2fad84ee3f2491c6627029050d4960,Non-Logged,1,a4667be8-2e2a-46e4-a1ae-e464b37ad3f5,1657741681785,4,10000,13.6,1,1657741681785
54fcb3879245936a1f651c2d7c5b5bcf5355a19b29ad78d93b5fdedb6b0a2a54,Non-Logged,1,f4afa3fd-cd81-457a-965a-7e1f07b93f24,1657308102406,6,90000,23.84,1,1657308102406
c9492cac76b2d0577e431be9e247332b96a239479d68aad0928c44d20b0edcea,Non-Logged,1,356fadb9-3dcc-4f9d-a95d-2e9f58536fc1,1659733409891,0,23003,51.34,1,1659733409891
a3a2fc40d80ddf45b557dd9ae11d97d6effe9d838e2e44bfc6bb2a31322bceed,Non-Logged,1,8e2b6155-df1e-48bc-8106-c54bbfd6fab2,1659539378441,4,10000,5.31,1,1659539378441
3f3e644f069cfdc9775e598fc998e2c645f5be0fa2c063a46620639cc1f5a612,Logged,1,0a8e94d0-adcf-4dae-805f-7115e340bd0b,1657657450659,1,540000,99.61,1,1657657450659
c87f93d781f5283da17012a870fc188c903c02c3587194f65726858f311d144b,Non-Logged,1,247da528-476a-48db-b58d-b068199477bf,1657263681421,0,8580,17.59,1,1657263681421
5ae759c69bfe0e98d8b30814bff7662b71dae852f7a2b8df9c8e728a7fdf1f99,Non-Logged,1,02ebdaec-1798-4b90-80d6-c3c5cb1b9273,1657135829120,0,12658,10.57,1,1657135829120
ca42edee1d6437cf155c1d94b569975831688873823aee302d460dc8e42fb256,Non-Logged,1,1b0e0879-d553-46f5-8397-4dd7afd9b41e,1659018808361,15,40000,49.94,1,1659018808361
8161eb3ccc8d810106fb4d99f361be87549af07c2bab47d0373d5ca368b220e5,Non-Logged,1,b6fbbad1-f7f2-4990-8193-8a53ac8d2358,1659125455776,35,70000,31.65,1,1659125455776
f735b88b4bf3fdcc2ecd9dcebacdb0fafab1fb2482886f3e7f4de118fe33b7f6,Non-Logged,1,baf21d57-0d03-4a63-8642-5c61e42a263a,1656666822410,0,66808,40.16,1,1656666822410
e322ef19b71a81d7a1e4c6bad5c5c9f0086cfeb732dad34ed321ecdef02562fe,Non-Logged,1,c5ef9273-759f-4ced-a2bb-bc30b1427bb0,1657044873838,17,60000,47.51,1,1657044873838
dc1d4eb156a5f0d58c1608a084e2ce72aff8f12c3ee8b3caa3c4f4a22cdf1e57,Non-Logged,1,25757913-3f78-4521-8ec9-178bfad0e334,1659999519778,3,50000,39.06,1,1659999519778
1096166c0af0121ab3869fc14f4b948f32e59148212e5b6d43fd8838d53bb61d,Non-Logged,1,1bb27654-d23d-46cb-ab4a-efbb2f570180,1659129439499,14,10273,33.09,1,1659129439499
195ace61c0157cc236257f3f84d32d9e407b50f86c3109d660dafb9405b8e443,Non-Logged,1,9e2e4c03-856c-4c86-aba5-e0a77d095161,1660042940133,10,220000,50.45,1,1660042940133
4b62a38e30ac22aa62f792d2380c1f7252a6079ad4bf09761766849207de20de,Logged,1,7fe849c0-4a55-429d-b480-11ee216909dd,1659408016674,23,110000,40.82,1,1659408016674
ebfe763790099efee3252174106eabfc7770876eaf9f4fc1e426005d6a402210,Non-Logged,1,d4d1744d-e411-4bf3-933a-11d9abf7001e,1659114123098,44,99760,89.16,1,1659114123098
651f549edb8da0f69529f3ec62a016739ee0291925af04dc4b73c27ca07149fc,Logged,1,30ba7c7d-0b22-4655-a0e1-86fcfe4fd576,1658614195596,20,63598,42.41,1,1658614195596
a6d1bb812d5c50f0aaf429c20ab23c6e7751ae6779f3d2c089c69e44286db392,Non-Logged,1,47c5bc1c-8e34-4f17-a200-74719ccd7121,1657300811151,5,10019,21.19,1,1657300811151
b07ccb1bb5abe4d267ad7b5cba1790024660e041d1d3a0eb3f11868870a8ea70,Non-Logged,1,00e1146f-64f3-4c76-892b-bbfdf978e2cc,1658099090991,0,20000,33.03,1,1658099090991
ec1ab0d647b490e10bffc97bf5f6d51928190086a4f880828a0d79a933422b45,Non-Logged,1,05e9f41d-3a7b-44dc-bcae-f5e01f7cf0e3,1659047581758,6,119974,64.86,1,1659047581758
ce12d7a91cfc77f0b79ffe80f70596bd8a1e25a7a78f2877d32747c7f0130b2e,Logged,1,b7b90e18-7613-4ca0-a8fc-fd69addfcd85,1660532325906,24,64324,35.52,1,1660532325906
3a67e55f147e40f9ad9329b8e379583bc1454e842fd7330e663e701a8b9b9998,Non-Logged,1,4e2c23f7-80fd-471c-a63c-cb6b865fae7c,1657108090202,0,5814,24.58,1,1657108090202
bb0b6f571c587ec2b9be3bc4557a9f9cf17f3f6601fddf760d51512150132630,Non-Logged,1,0b364162-922e-48e4-8d9a-ca7630fe9ba9,1660423099765,9,10507,38.18,1,1660423099765
c4cf8d8b4fd5f06bdf7f934b1b3b56be4d6827a857b5e0909fd96569d8d5e6bb,Non-Logged,1,9c6646da-59ff-43d0-92d0-b32890501d08,1657128607045,1,7294,24.79,1,1657128607045
a3f604bf04555cb5d65f5b52d012e6dcacc3b6d8f5f73cd9e9fd7fe84fa9fa58,Non-Logged,1,1d8be58a-d9d2-47bf-a083-ec7fef82ef1a,1656950176661,1,62510,88.39,1,1656950176661
247a3565f069d2a5ff090f7151e60e5741dd3f780c154c64f86aaa72f52881af,Non-Logged,1,aac97320-7311-428e-8532-1e596e75fcf9,1656707551240,6,10027,10.63,1,1656707551240
b11314ac14826f6f8e98e47c4db25fc015131ea29764c815bb6de2db13570db2,Non-Logged,1,fbfc6d4c-f4c3-4abf-8013-cbf36c9a3a62,1657243053268,9,9120,16.32,1,1657243053268
4be3fb15bf57dc8b2939be86756e8e7efb630ba3c8c58bb31a9a02389a91a2c2,Non-Logged,1,5c8ed0d2-6487-40b3-9218-bf2802667ded,1659470081877,2,60000,47.21,1,1659470081877
58d8a93b94e06badc0fb4f25e271da7c03784d5914dd4a702ccf95fac1e5b252,Non-Logged,1,5e916bde-db8f-4cee-959c-e8a1472b7a6b,1659571073723,0,77816,40.04,1,1659571073723
54d7a049855a3d7aa753283a25b010b34aef4b619209831913b4ab0a4f366f37,Logged,1,01bbdf8c-def4-4496-814d-85f0c8d103d1,1658024701012,3,10000,15.48,1,1658024701012
51b7be4f05ae0c3ec2199121dad70b23621d02ab8442608405d2ed7e30cd5424,Non-Logged,1,c03fccf0-a1ac-4416-bc67-14be9b244207,1659462275957,3,12824,18.11,1,1659462275957
94150f96350c1c88c678c7750477592faafb782394b056f6a35722c2eefd9004,Non-Logged,1,8f8aec1e-599c-45c7-9686-302d89921570,1657646149623,1,22722,42.68,1,1657646149623
b98f4ea31836a3b45ebb19e97131ba10cde0e7ac27b7652e8ad0b72ae3c3504c,Non-Logged,1,81c1d03d-f763-4bd4-9415-59494bc79fca,1660163607282,3,56026,59.99,1,1660163607282
14237cebd2e779f859951c67431f268352f69dcc6cede78311fef5ae5c1df28e,Non-Logged,1,5d67c213-f4a4-4907-9499-cc5a33d9a4bf,1659560934743,0,30562,70.95,1,1659560934743
18e0d08d64c3e074b50131e69b2f7d7ae10e0b4fb0d1cbcb5818189730484072,Non-Logged,1,85e29c2c-f5be-45e0-8373-35a9c235db49,1658881337879,10,12740,24.53,1,1658881337879
46193e5e4637544e61e020e8bccec32cbf2496bc3990cb01bcdb25f151a71a67,Non-Logged,1,ed069cfe-149b-459c-9e1e-160497a2e99d,1658422939265,0,37129,36.55,1,1658422939265
93ca493654203c5a94ee16094e4c3a282f559a4e569cff0401ee80a2fd9ba614,Non-Logged,1,04522ac7-a915-4855-ae44-ce254ed507d9,1656961930655,4,10412,14.43,1,1656961930655
4c5b029183406833f8dc2450894fb7b6b77a96073aa6175a66916099dde1320b,Non-Logged,1,7e0b4a25-5ee3-475a-8928-2441f3fb64ee,1658241374147,2,90000,14.76,1,1658241374147
ca4dad2b59a3f58d08e472d25e1c995ef0ddb5c153135b2e78671ab600e64726,Non-Logged,1,b551c0e7-42c6-4237-a99f-ded7a7c7a084,1657219174555,0,67417,49.41,1,1657219174555
c91ea35f3bda335708a7542525f6a06cc51399468346788366a3e31459174d53,Non-Logged,1,446c6870-2f80-41fb-87e0-99ec27ba7f85,1657225128284,0,190000,66.96,1,1657225128284
c40fa2a784d6fa48e930965a887a4c83f683157d406bc379a5ffee50fa889628,Non-Logged,1,d34c6825-7cd3-4658-aeb7-96e4f6a22787,1660135315927,0,9634,10.86,1,1660135315927
faa0cb806fc74f2b2a03b18aa9aae7b282c823be762fb54a8c5931169ddc6ddf,Non-Logged,1,7bf6bf13-64cb-4018-8f42-75af4f6267d2,1656686545701,0,11837,64.35,1,1656686545701
0980471c6808ef56432ee883f44e5ce1bfbc020578bccade72b45025e7add441,Logged,1,33fe38bb-f5bc-4e00-88ca-3f1e118db551,1657467593282,1,10000,74.34,1,1657467593282
e66acea59694f1cb754425feffe13cfa32b8ecb61fe193d10101190cd73a5efa,Non-Logged,1,7e6b547d-aa49-4190-8a15-cb09679b8542,1658326969493,0,130000,58.62,1,1658326969493
e6de6846f099a6377023c91ba367f64139721476f2f931337da046e4ad1a6519,Non-Logged,1,487ce6d9-34ee-4045-aa28-0c1c89d3edf8,1660352091785,71,283782,53.64,1,1660352091785
abbac7742c874488c0ba43174b7080dd738838258da396b6cecd8c6893b8ec42,Non-Logged,1,12ddf183-9e27-432e-8c5a-b20e529bbe0b,1658018046642,0,10000,15.41,1,1658018046642
c527ff78b416f07598369b3658bcd5990c66fe511339e57ebf45fa19c4f3d237,Non-Logged,1,c47c3cc9-bb15-461e-915e-d94f64400fdf,1657541104100,0,10000,13.07,1,1657541104100
c10b077cc516c7cec6ada98a5108fee56794f4a024be8c996fcee1ebbee1ca3b,Non-Logged,1,0924d52d-2b87-46da-87e1-062e1772775c,1657844637400,1,27018,49.07,1,1657844637400
71c65901d0dcb44b807931ee3967852ecdc27d90441428b911621ac7bc618e35,Non-Logged,1,6703597e-6b8a-4b6c-8120-f6734d8b674e,1657298603263,4,190000,84.94,1,1657298603263
406d1bd19a8a795b2b08877d9dda733ac6d920f31d57e03cffbafa1ea832b138,Non-Logged,1,dd372dcb-eaae-45f2-881b-ec6bc249695e,1657893627225,0,24466,66.35,1,1657893627225
648397f1953fc8241cc069a872e5fdb314ef31d86a11171bd2e189ab32f1858e,Non-Logged,1,267d1930-4f70-4d6f-a27c-75f57cdec3f6,1656879504350,0,10000,27.48,1,1656879504350
e60af4c08cf2952966d79e7a8c506695b45538c97f8e03307010e0905395a292,Non-Logged,1,753e6600-99ad-4eb9-bcd9-0f39ad2eae3f,1659484364310,26,145902,36.28,1,1659484364310
8a131c0254ffc1357b4890df12325d35c1d98766d07e063b03bde5f9e238d304,Non-Logged,1,655383c6-f4b3-4a4f-886b-da610dfeab20,1658943968515,2,55625,13.26,1,1658943968515
6718da6fe7f9aec1d3b8504b7726386c9a95185c419fe1c71d1e0b844b3a47e6,Non-Logged,1,ce5d6ef6-515a-40a9-923d-ec185e60a0a3,1656857984469,2,60000,79.92,1,1656857984469
cb828f5e0a271c9042ecc620837eb0e86dc9d9595a1ae9f11d5c4dbd349d9419,Non-Logged,1,087d15f5-daea-4263-9358-fc534717d3bd,1659317387090,8,10048,16.8,1,1659317387090
472d29146c4507d8f68978e6cdcd63ce3152eee4f0de8c7c7e74584223613ca5,Non-Logged,1,35b691bc-8e96-4fb0-bc05-ceedae5cbb36,1658888558645,46,121213,41.09,1,1658888558645
951bd51d7078118052c5266b32fd9ae355265dfcf93d8f898594a0339e36214d,Non-Logged,1,c09e600b-516b-4ea7-920b-3023f9470577,1658317851242,0,10000,4.58,1,1658317851242
3a09bcd08721fae2d35fa705fc53cde1ede5e291350da1fb743bd6ebcba5002e,Non-Logged,1,9a4f6d3d-3750-4846-b603-96c1a6f8d245,1659543408147,0,117989,47.21,1,1659543408147
0c743ed2e0d466403cca67510ef2b0aee63083371a362d6e7081efcb92cf7c99,Non-Logged,1,1543d6de-31a7-4521-a4da-d724962a8104,1658179249794,0,7086,14.71,1,1658179249794
0bb4a5c2cef8de315c184b3b76e837c4640fb38149c7f571de4a8c7e3f50105a,Non-Logged,1,cae70e4e-362d-44f7-a1fc-44c437bc0c99,1659558628140,0,10139,14.59,1,1659558628140
e0f27f772e6f3d6db67d8dc8bd1dc58c9877800cf89ed3b268aab0af28b9fe6e,Logged,1,e9d06f4c-ad03-47ac-a01c-93a348b439bb,1658950702423,26,74727,39.03,1,1658950702423
57c3b1101117ac37cf889ded2e0735fa2d63f59c896f2349651d11367f95138a,Non-Logged,1,73460e9d-130d-4864-a21e-f197f25a000c,1660318997854,0,58017,56.45,1,1660318997854
fe38db130cf633268538f9aa34408ec12e3a9286bf765203d968ca541434db02,Non-Logged,1,8d291c7e-66fc-495c-86f3-a37425250876,1657641985161,0,8002,34.81,1,1657641985161
72968f15991b4016fcedb1e1f2e6116e681090991fecf8c269f3a6a295573d8a,Non-Logged,1,ff20ba30-dc6f-4129-a58b-6304f47a2a9f,1659969395115,0,8217,13.9,1,1659969395115
33c737c26422783429cb4cd13c2744eb320335c0e17145c619c3f68e343e38a6,Non-Logged,1,c52b8818-ff1f-486e-9b55-cdafb55cfb82,1660006471451,0,37108,47.08,1,1660006471451
f817cfd7df6fd5f9789fb2bc9f679f21660e016d729cee6a54f96c4cf54561e4,Non-Logged,1,aa64b059-897f-4f53-ba90-d8d84edb353c,1656821355011,16,43572,52.3,1,1656821355011
1ff400dc15fe3a0b19e2fbc36301b89ec344c85c9e503ea64cdc3ca0ae98aed5,Non-Logged,1,08303491-24e0-4c7d-ac08-353d08e8b13f,1657313253176,0,14122,8.27,1,1657313253176
1f161438f2107491e64be23ea2b4964f0df0483fb52839354bc44faca06c14cc,Non-Logged,1,2f4adb8c-48b1-43f2-b251-1c6066b2889f,1659626722547,21,43640,47.43,1,1659626722547
4a1cdfa2aab1c02e9d417fb2459197423e62509c962d904545d3761473304208,Non-Logged,1,93883605-139e-4ea9-bc8c-428ae7e8c064,1659169437831,0,10000,18.12,1,1659169437831
33c6374865d1fc0363817de7ec31be697addca78dda3a2877d5be33b2ab78246,Non-Logged,1,13773423-c0f8-4d1f-9540-bba6d4447634,1658761021439,0,17240,30.48,1,1658761021439
dd339f8975d9156945a9b534bd88ff61d589b33c345ee77f6d8cc8489371bf8f,Non-Logged,1,c3e2b9c5-9f56-441f-b1e3-19f9f4041726,1659342690198,13,43825,25.15,1,1659342690198
a807b2239b25eb46dea6887b486aa2c1b34afe6fead3c91cfcbc1e2b744c3765,Logged,1,72c7fda8-5485-4338-9ae2-69af42a39d87,1656952751891,1,31047,18.61,1,1656952751891
35b1d36e3e61ea1e6cc313cc6b015bf563d2c6eae06e79654dc5fd65f3387809,Logged,1,b1be4a1c-ed3f-4e4f-92fe-1432505fe337,1656645442761,1,34614,37.65,1,1656645442761
b8e6a8ee126185728b92fe10d095710e3e18439d2a71573b5f52e01342125d21,Non-Logged,1,4c5fd46e-bf42-40f0-8521-985de3ccb2f9,1660317352324,35,40680,57.27,1,1660317352324
2b4ae0a7e4b7bab8c44d1e274c120e1b99ec20bd4077a100ff897723c08482bd,Non-Logged,1,1ac9a179-3715-4681-ba32-65c4ad791281,1657033251518,1,48216,31.58,1,1657033251518
e952f6c6587c2990a8b80e49b5fa9cedd36da6ad587cb2dd34c52dbffb6b897d,Non-Logged,1,a2a3b20e-8e9a-446f-8932-66912d08f07a,1660312961135,4,30000,90.53,1,1660312961135
221a4689650d75426fb1d7f35571598f9aedf2987cd8ffb25a81878c8aa823cc,Logged,1,16cfe368-2599-4f03-8091-f10c4bef95af,1659966414371,1,20000,38.85,1,1659966414371
d0ca67e1f95ddd740efb690c8b8b9bba88efe45d374d8d3ff570a0c3ea293a10,Non-Logged,1,a4b081bb-dcc2-49cf-a975-583d59cca0d1,1660506065227,0,68030,44.7,1,1660506065227
26b7e9996374428705c1fbcc3b4e8de93d8400ab1f7743db746c7971a069a029,Logged,1,e80d6915-622c-41bf-9096-b7083fcd2aaf,1660419265691,8,41773,32.29,1,1660419265691
b84bb9ef7a9fed204360b940d549c3a115b4dcfc70dce64b990c8b9630cc1721,Non-Logged,1,39896599-2e16-4091-8559-7d5cad728166,1656864285261,0,62693,78.38,1,1656864285261
76d5959e2f8faa37f01e946ceadda750f1c525c08d191d90ddf414bf8279c163,Non-Logged,1,b9e9f6aa-a20a-4980-96e3-78e5e0c146bb,1658316131095,19,58004,38.69,1,1658316131095
1b47fa0ebcc42c8fd1644eda516d96c9c187fa9999cb2a764415bbc085f78758,Non-Logged,1,ea53c045-c7b0-4e43-b06e-97d45c1610b3,1656784983255,0,13684,18.27,1,1656784983255
8af8c89a11f44cc1fbfd234f0c14c4894401286f9e63ac229781f60eab6b172b,Non-Logged,1,fe2f7d4b-3125-4abe-bb59-0bdc84161aa7,1660088034049,1,50994,83.29,1,1660088034049
467fcf6a62641b30974195e451ca3204ad2c05d87a2e7353fd45f500dc76b1e2,Non-Logged,1,1f32787b-de2b-49be-8c20-ddaeae34cc22,1660139854561,39,185760,89.47,1,1660139854561
918f36933ed3dad342dfdb08c64943667ebaf7d6e60cbfe187178bf0b243b466,Logged,1,f4de33d3-0ea3-426f-82de-164e934afa3e,1660070552889,0,50000,6.2,1,1660070552889
58710c07f739e4caec54cb61bc5502156a7be2baf7f79075ea09963fc0ce2ef6,Non-Logged,1,3d3d347b-3424-4883-870c-482401fc3a58,1657044119787,0,10000,12.96,1,1657044119787
