userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
efe08a62cfda1c788e31badb76ed6121003924e6afa0585e11d47a07ec323b9f,Non-Logged,1,491b187d-d3bf-4b83-af6c-84753c8adbba,1659028991799,17,33481,32.27,1,1659028991799
7330948aba26dd2dbeb9b2c8461841cbddeac162f3be69b15a819c3d56e1baf6,Non-Logged,1,4441087f-3295-4d1d-a68a-f6b01cbee466,1656933937578,0,28936,19.45,1,1656933937578
d715b3a5abadbf456fa5560a9430137f64d8bf0f7ba0a49b2d9d1f9b273f677d,Non-Logged,1,b536f2e4-39c2-4870-8ffa-fb0655c75e9d,1657537908899,0,10000,12.39,1,1657537908899
4e2a375711b53f2f7b33dbdfc41c8cf72ad7e6b283ee1151a1cf53b632811386,Non-Logged,1,452690aa-6bf4-4ea3-bc66-06e72bc9f10b,1656968753906,0,10000,14.65,1,1656968753906
23f9d6ef5b375ab7566b4fc961c70f060f7124b9fd0156bc3c7817a9d05df591,Non-Logged,1,c6382638-8687-4b2d-b3f1-8e7cd0cf3438,1659468227353,1,44806,32.12,1,1659468227353
10ddf4440b8ad931391c63fe345ebd5a1da3f5a37c674b8339fefe80d6eeeb0c,Non-Logged,1,dd71d9b9-2219-47e6-a715-03b88bc70b6b,1658579462617,10,30000,19.5,1,1658579462617
14d7f62e7f16bbaacf615350a52b1961710d411d8b1203aeec2a9dcc64373474,Non-Logged,1,93496a5f-d641-4f22-a1c4-6d947351dcba,1659026764938,0,5211,13.3,1,1659026764938
e8cfabb9f74f07221e5bd81c9b9b3ca93e7b73983b571a7b3d152d8e45f5715d,Non-Logged,1,49ff1b8b-26d9-4c51-9700-cd7a6ea89be8,1658956802248,1,90000,62.38,1,1658956802248
e039e5c41a95756338422f6fedcbfa53dd3a7796a3d4f20d3201ffc787a50599,Non-Logged,1,a93a24d0-d3ab-4ada-ad18-64749f028dff,1660306802716,0,10884,13.0,1,1660306802716
a0e557fe169fa4d73db0be8ed4c9b1f95409b18d10509dd6edcae2ab85f17440,Non-Logged,1,b565d5ee-eb2d-4998-8e77-2f10fde62f69,1660430896398,0,8839,20.6,1,1660430896398
bb7d5a144ba8de9789f023b1a0e2e160edaa0f45d6c7ca28f619d640e25c51e6,Non-Logged,1,52b9111f-9da6-4777-8202-29477d501449,1659486318633,0,50000,55.41,1,1659486318633
3bf894269f2800f602c31536832cd11cbd121a6172cb98acad9cbb5cfe9864ab,Non-Logged,1,a1e70731-02be-4f55-8997-559d6f748463,1656776483220,0,10000,10.47,1,1656776483220
ef6d15f681a097f23d41655942cb2edaba48062e2958277b130fd1541bc75327,Non-Logged,1,c3b0f9c6-0da1-4120-ae32-2ec576788302,1658674817347,0,288655,68.11,1,1658674817347
bf6d7f9023e30136fd363b9c0c157903ae7faaf790af9a38f239adba34df287a,Logged,1,d9650195-52b9-4e99-958f-4ff7417ed027,1657628164692,0,20000,63.89,1,1657628164692
507146b7539a318fc3bdc25522f416633cb04209afb0a4a589072ddaf3271ac4,Non-Logged,1,d73e52ad-1fde-42ca-a1af-e7c283527c90,1656972684602,9,9068,41.5,1,1656972684602
17ceadfbb1dd7e284a8eeab38c644734011a6dae33f09aa35c61533c153a79a9,Non-Logged,1,9ac66005-92b6-47ec-a64c-a41db1235f4a,1657218971707,25,90000,26.02,1,1657218971707
7f3730d7fd9abc7443ab06419521697c62d2fa8e94970a864cf8a2ba29504772,Non-Logged,1,93f6149c-41cb-4cab-8f5b-a0bb407a5968,1656984601437,7,22993,20.37,1,1656984601437
0e282c0ff9f45ceb50611f08690f29b9674a585b9c2bbc89a8334e5e2bdee1d9,Non-Logged,1,11c15962-bc8a-47bd-9c0b-5d9ea8f88343,1656988323450,1,120000,61.2,1,1656988323450
c46a7fbb9aa8d431f2a7ab701999df865c105a7002d4c3a21215a42576718fa9,Non-Logged,1,6c4e5a5d-cfc6-4c61-8ad5-1e1c12a84315,1659766896697,19,29636,66.11,1,1659766896697
84b3cc9d09005b5989d74ce26d4904e05efb00e1553ca9c67dafdf63e48812a0,Non-Logged,1,465e8a77-8f02-4953-9b2b-f601b3098a92,1658342675637,1,160000,38.24,1,1658342675637
026e7d762a73df85466bcedaa0f25bff043470c9d8b3e6908b1b5eca0e337a0c,Non-Logged,1,fbd11b2b-289e-4e1e-91f8-539b1c732036,1656713082097,2,130000,81.2,1,1656713082097
7559575b6234be79b3473dbbb76007c50632612c23d97512dbac4f94db404701,Non-Logged,1,e133261b-b9a4-4263-9ccd-e396649a0de4,1659469678019,0,39557,72.21,1,1659469678019
cad011581938723c5dae0d34191194d9c8baf64542f46462b3a1a2ba10739223,Non-Logged,1,b02b8ef6-b369-4e03-8f4a-685c468a4a13,1658158715879,7,44086,27.9,1,1658158715879
9069c02c6f5a00fa01c044e724822e76f8ea44d5df8812c83e5a9e58f3c1b616,Non-Logged,1,828a53a2-6381-47b2-a715-b61804b7b2fe,1659105574641,0,87059,22.74,1,1659105574641
c91c2dd376716c4261fe00e3ac84a21350e953a3cd75ba25956851df1ce99bfc,Non-Logged,1,7d597d0e-c8f1-46fe-a07a-e92a519a6820,1657742381875,0,22719,21.98,1,1657742381875
2180ed2bb1f7fafcd176e35b1c31938bbef4b85210ad95715845458b9d9cbcfa,Non-Logged,1,d9e08499-7871-4e17-b13c-9f00a868ef01,1657218345945,0,10000,7.76,1,1657218345945
b350b34fc7ee98e02eeb11ba00a0ded1add695c00bf5912588e7a0dc7455cec1,Non-Logged,1,esid:conteudo_editorial_g1#materia#https://especiais.g1.globo.com/economia/educacao-financeira/calculadoras/2019/piramide-do-ir/,1657306381440,22,40000,10.89,1,1657306381440
009fd460a3885eb9a586cc0d0e3fff1ecae75495f16519fe7c5e1a5a238e48a1,Non-Logged,1,f56bae26-631a-46d0-bd19-f3734ccd4e79,1660452740091,3,10000,31.88,1,1660452740091
e1cd5349d63388f3773a74b06cfc66579c9eb5f31138f99676a22567c0d542fb,Non-Logged,1,35f4177b-9fc1-479f-9003-d66f4b11e9a0,1660077365365,0,10000,10.45,1,1660077365365
d05b5d776694f339e239112fd4d17c0b2f682ae3462915d085103ea4c93c18cd,Non-Logged,1,3ec3f25a-bb58-4413-b21d-e6afcae31e7e,1658520908436,6,20000,27.03,1,1658520908436
