userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
c68b55e2a1c30a820cee54f5d7630f8f26bfcee6c80e90b0a3562f8ef23146b1,Non-Logged,3,"5b90df37-0b8b-44d6-abdb-6fad31217c26, 04e696e9-7127-4cbd-a31d-b4868ab5a843, d046d177-d71a-4171-a26d-ebfa42c380d7","1656691165992, 1657596114539, 1657638497496","3, 2, 1","80000, 30000, 93210","36.15, 49.87, 41.73","1, 1, 1","1656691165992, 1657596114539, 1657638497496"
58079901776fd09892c74667feb9750726e23965df1d50fcdaa19f771c7d9809,Non-Logged,3,"21532265-cfd0-4301-a58d-dd615d0189d6, 3ca1a139-c835-4536-be84-a4f9befa1e92, 87675e21-08f5-4561-84ca-ec2a4178a1de","1657656343828, 1657822275472, 1659980285961","1, 2, 12","10027, 20000, 67669","27.46, 20.51, 26.47","1, 1, 1","1657656343828, 1657822275472, 1659980285961"
05ac765453bb487ed8d6d52053d08f5f03a8a72475df29e6ac6dfc0e70046403,Logged,3,"d9eb7924-8e0c-467b-b0ff-f0eda84fd2d2, 4d2f210a-a815-4d65-b045-c25d281d440e, ee4e3b80-caf5-4e83-a66a-01e38f2b8475","1657587440432, 1659756968878, 1659757085389","22, 37, 59","51020, 92731, 214897","84.79, 57.88, 49.42","1, 1, 1","1657587440432, 1659756968878, 1659757085389"
0965aacfe533b89561dcb8f93c5fa98566031d2c75072ff7abe5669d2210bccc,Non-Logged,3,"8a5803e6-cd30-471c-bfc6-62d84f59c059, 7be373a3-1bd8-414a-b4dd-097eb8b55256, c3d176e9-cac1-410f-abb3-43cd3fe747e1","1657463564736, 1657463714252, 1659658815838","3, 1, 0","67914, 53710, 24555","15.14, 15.43, 65.78","1, 1, 1","1657463564736, 1657463714252, 1659658815838"
7f18338ccc6f5e980f31768acc93c89861f78d22aafe012c98dfbabd8a64538f,Logged,4,"27112b95-15dc-4363-9d7a-0baf0d23b206, d5f5e1da-c3c8-49ab-b0a6-e027f3d4d724, 9c329235-c2cc-46fb-b20c-0f551c467a33, 1b1e79e9-19ef-45cc-8292-a1de100e4c76","1658009602868, 1659131287252, 1660262161905, 1660522158140","1, 2, 1, 0","46758, 40000, 16445, 76871","24.6, 65.01, 16.83, 55.96","1, 1, 1, 1","1658009602868, 1659131287252, 1660262161905, 1660522158140"
1ff8b1de6d2a900fac93dacaaf0371cc52d8576a9570077a295e1b808a104edb,Non-Logged,4,"72b5fb3f-61b4-420b-b61b-a3c38e5fff5b, 21532265-cfd0-4301-a58d-dd615d0189d6, 1b14acc5-ecc1-427a-bff4-7d76356a1bf0, 9e7267ff-3679-46f0-a5d0-c976bcf10ac2","1659964240841, 1659964265530, 1659985729352, 1660401298486","1, 0, 1, 4","13388, 11172, 49620, 70000","39.9, 61.07, 53.79, 63.73","1, 1, 1, 1","1659964240841, 1659964265530, 1659985729352, 1660401298486"
477ac0875f732ea0e940e209a938ced5eb1722aa7743d3996ee5c91bd33bab99,Non-Logged,4,"66e39ec6-62c6-428e-b8fe-a097204ff00d, 1c34c3fb-e767-4c15-b52c-8fb6c15ac4e1, 691cd357-40e4-4782-a6d3-828319c1c097, 074b796e-4a70-4604-9b50-3713505a1275","1657041849379, 1658031310466, 1658203221758, 1660364879258","0, 0, 0, 3","50000, 73083, 10000, 100000","47.96, 26.23, 69.26, 59.99","1, 1, 1, 1","1657041849379, 1658031310466, 1658203221758, 1660364879258"
9163469e1c8105175eda0d569773ded17171707a641eaa89c5daecab154d83ef,Logged,4,"01f72966-c8c0-4b2a-94ec-d17c03649a58, 70595e29-bf66-4ecf-85a2-46290b93cd18, d8600dbd-3f0c-486b-b8c7-200d62bf13d1, 9b8ecb3f-ce16-4745-8e8c-7ab8a588734c","1658690345019, 1659392487167, 1659580477285, 1659650916605","27, 1, 0, 1","50000, 40000, 24561, 10000","38.0, 37.27, 18.54, 4.22","1, 1, 1, 1","1658690345019, 1659392487167, 1659580477285, 1659650916605"
6a7172d854499663c763c32bbfaf8cce0acebb01d0c92f7aa458147b6cd33a0e,Non-Logged,4,"0ff8778c-30aa-4cd1-b7ea-e29573e6bcc3, b9da0897-e881-419f-a240-aeea0a879178, 5ecc4b24-ff5d-4f8c-8449-53de3b34d213, 139c9e4d-b7eb-43d0-b2fc-1cb230f0adc8","1659013871806, 1659014026742, 1659624218087, 1660046908860","0, 0, 1, 0","127194, 160000, 29563, 66539","74.69, 52.93, 42.74, 84.89","1, 1, 1, 1","1659013871806, 1659014026742, 1659624218087, 1660046908860"
195e9c8557ab4ba6a31f48950cf1a4373dd909f25958c5555146f68ee5b36dae,Logged,4,"1cd56903-4a99-4e4f-91f7-f403f170bb80, 115422ba-9d5d-4571-91e4-3b88879e76ca, 8d477e04-3bab-4ad9-8fe3-799059238a9c, d2593c3d-2347-40d9-948c-b6065e8459a9","1657550465109, 1657550490386, 1657565254798, 1659746838586","3, 0, 2, 4","150000, 10000, 61924, 80000","16.92, 4.81, 42.49, 54.2","1, 1, 1, 1","1657550465109, 1657550490386, 1657565254798, 1659746838586"
cd244148fc8af42e264287c3a75bbfce83cab991a36f0373be654092119d671f,Logged,4,"93560a14-8386-4e0d-bfa3-1335c93a1c6b, e0425f71-24b4-46e7-b800-408a4de2ca73, 0b5caeed-ff6f-4b9d-8375-9ad25827a4ae, 1db5507f-ba78-4c81-96f1-36a4874fca87","1657636431975, 1657636559424, 1658185223884, 1660239843119","21, 31, 8, 6","80000, 101940, 48361, 40000","53.91, 82.1, 36.49, 27.46","1, 1, 1, 1","1657636431975, 1657636559424, 1658185223884, 1660239843119"
06cced8ba72bde88af9dcf6265ee3dafa7101b19fab262cce24b643b4757d61b,Non-Logged,4,"50028008-aa11-4519-9d75-452c84dd27fb, 69a32a64-363d-4e57-8d35-c84ebc7048f7, 942f51a3-1990-4a8b-9761-e2a4e13d18dd, e165e30b-1eb8-466d-869d-b9e6127e80d7","1659968779474, 1659979494901, 1659980038409, 1659980131611","1, 2, 0, 0","40000, 70000, 47670, 162992","29.64, 41.09, 88.63, 44.42","1, 1, 1, 1","1659968779474, 1659979494901, 1659980038409, 1659980131611"
04226b043a2bf1eebc5369f1c53ee9c47b535459ce535ba770fde4dfcd19c53f,Non-Logged,4,"49f78219-4fd6-461b-9cd3-452f3651a9b6, a6ab18ec-e32f-474b-964b-987309c61581, 13f2cc37-f575-44d5-b33f-045d0b0a912b, d262c24d-1d6a-4c9a-97db-a721bd27f9db","1658436085643, 1658513155502, 1658513408118, 1659017361337","0, 0, 0, 0","6196, 247276, 61491, 63452","43.18, 92.7, 46.78, 68.2","1, 1, 1, 1","1658436085643, 1658513155502, 1658513408118, 1659017361337"
689ad6458b06e3ffc2446106265c0802c8bbead5a3a46e8a038895cff9bf5cd4,Non-Logged,4,"8dbab4f7-06d4-447b-996f-b253f35160b0, 10f33dfb-319d-4763-aad8-15ec6bcf1a3f, 1f2b9c2f-a2d2-4192-b009-09065da8ec23, 2c1a1f2a-40d4-4b99-aa33-d6c62e4eb49c","1660153339477, 1660315324088, 1660315512448, 1660315643703","0, 1, 1, 1","51159, 186784, 129944, 66246","26.57, 93.31, 83.09, 48.87","1, 1, 1, 1","1660153339477, 1660315324088, 1660315512448, 1660315643703"
15cfde2f9e3d78da0b8673645f3d4b59ee6ffd8724ca1c5aeabfb3c06d441640,Non-Logged,4,"5f802857-b717-4058-8070-a91b21d86331, a18b6faf-76fa-4e65-903c-48b103a1c396, cbb8ee87-1c71-4f8a-a7e1-52e5d5c9c72e, 8565d9ee-0aed-4271-93a8-078f436546e7","1656654030275, 1657570031740, 1657689942842, 1657690277256","0, 0, 1, 1","74611, 65446, 71056, 90749","64.12, 72.21, 47.6, 67.55","1, 1, 1, 1","1656654030275, 1657570031740, 1657689942842, 1657690277256"
2e9aadb0760be52a9c0aff6b3a3b6445a120ec5fbe4468a8a78867ddf69ac4fe,Non-Logged,4,"19b0d1a1-755c-4fae-931f-161833bd998d, 8460745c-722e-4701-a722-f36f57387efb, f3bf3fb2-1dac-44ba-94d6-3e80926f462d, a3546453-e741-493b-94d1-9043ba082039","1659559461793, 1659559465103, 1660078916019, 1660144426460","0, 0, 0, 0","29710, 40000, 220000, 70000","55.6, 44.32, 47.08, 66.21","1, 1, 1, 1","1659559461793, 1659559465103, 1660078916019, 1660144426460"
1f1e33fee45beba85be1bd06d33bf8d6680b063167f45b1ce562d6b290c52998,Non-Logged,4,"ecc51e96-77d8-4ef8-806e-491f32819b01, dedca2ca-c629-4431-b302-65904b983781, 2ff7fbc4-1f02-436d-9d08-52ed34a4e350, 5b1d5bc4-e234-4181-a10c-ed1197f52271","1657240333038, 1658588074478, 1659613667883, 1659719594644","1, 0, 1, 0","145245, 30000, 34634, 12151","64.64, 24.23, 16.51, 31.83","1, 1, 1, 1","1657240333038, 1658588074478, 1659613667883, 1659719594644"
0f07da9c4a24a102fbb112d347f383b7fc1b3613f95db858a85807e223ddbe20,Non-Logged,4,"aa0996b1-a841-4748-b11a-50b44595b6f6, 49b9ac51-9e22-4ca6-b1b2-7c75f5eec7b5, 16046177-c0b7-4867-9a0d-fa6c2e9dfa8b, cd51f083-7db6-4fb8-958e-ab8527a53931","1656695892927, 1656698176437, 1658844584199, 1658844743172","3, 0, 0, 0","10000, 9902, 31966, 18771","14.05, 10.6, 43.87, 42.21","1, 1, 1, 1","1656695892927, 1656698176437, 1658844584199, 1658844743172"
829d9bdde79b80a7a490b1d50c1b7c88d56f1eccaa2242d83a029020c84c8b43,Non-Logged,4,"6ced7f1f-a513-44a1-9558-da30bdd7ad62, 8b0f6b8d-a730-480c-8070-febe9cf2bc05, dc009ac8-363b-40ad-ba25-c11e4318ea8e, ff5b59af-d726-4884-abbc-b5fe849ab2c7","1660071181841, 1660071362525, 1660071638855, 1660071796212","9, 8, 20, 8","50000, 30000, 70000, 30000","25.86, 46.52, 61.45, 35.17","1, 1, 1, 1","1660071181841, 1660071362525, 1660071638855, 1660071796212"
2c7124244d8ed19ef14f3656cb7ae8a7a42b8fb44db1c3062d635537056ccd3c,Logged,4,"68bc8994-ebef-4e48-8478-e7fe1619ae58, 598ed114-fd5a-4d82-90d8-f1e893cb0892, d173164f-dcfc-4e32-8006-64ab44a57c66, 7fe849c0-4a55-429d-b480-11ee216909dd","1659314435606, 1660237160510, 1660237538156, 1660237733370","30, 182, 72, 49","80000, 374481, 190534, 132070","34.25, 83.07, 85.53, 59.23","1, 1, 1, 1","1659314435606, 1660237160510, 1660237538156, 1660237733370"
3440646fe16ecd610a0bd1a21c7f5805747c805691a07fabffec128e94247193,Non-Logged,4,"0650a691-26f6-4a08-85c8-4716ae0d5388, f066c0fb-bd70-4e6c-aa6b-b6c4d79d878d, 79e25848-caa1-41a9-a801-48fe3f0561df, c2ae69a6-07a4-42e0-9c00-e642cb97b2ff","1657283093179, 1658457386692, 1659698510781, 1660143286967","0, 0, 0, 1","20000, 26616, 26511, 225136","26.6, 52.36, 29.08, 76.37","1, 1, 1, 1","1657283093179, 1658457386692, 1659698510781, 1660143286967"
