userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
3547fa4eb24525c1a90dd0ca55285cb071348c37dd8048bb24dd0c988a792d20,Non-Logged,1,9400d8ec-fc72-4cca-b0af-15d8ef5b139f,1659360140727,0,32282,38.46,1,1659360140727
495f1354b8f084542570cdaa32caace16d549864f09fb9dc5377bcae65d241f4,Non-Logged,1,51547baa-2b2d-40f0-899b-cc596df65f2e,1659989221022,5,20000,26.55,1,1659989221022
af222fa13292aeb27d52c4eaf746f5a7caf015f991e31bce5fdc446e95f1413e,Non-Logged,1,67f5498a-8572-4d8d-80c9-fe326dfc1c41,1658492344789,0,24168,8.26,1,1658492344789
0a343e3ac68c437cb48ef69e5b68dc3e051600df30a68904497e20fda5637c0a,Non-Logged,1,f7fd57e8-4b2f-47bc-8152-559a256f0a7f,1656710337802,0,120000,35.95,1,1656710337802
b120007a7becf30a06dcdba8611b8b18d6654946868aa1735e7e54b2880fa1a9,Non-Logged,1,fdfb5119-8bad-4fb7-9846-8e1f7b15b30b,1659122213119,0,70000,47.02,1,1659122213119
daf789ed02a66aca919c78f5f7c44ec8c8ceb146e7b5a6fd35ef81b33042c9f1,Non-Logged,1,45a23540-7c1b-4d3f-89bc-74d897e2a489,1657131195558,4,50000,35.02,1,1657131195558
f83645a4dd39a7f2930deeb075d7ff9a29c46f3a3d13a5124d42bd8d1cd82ec7,Non-Logged,1,a2c620af-75ad-46ef-a6ee-0e68188ed833,1656707762958,0,78595,12.5,1,1656707762958
3964d85eb20757cf292396f4354c273ee816cf0bc553305f8977e0734c881dab,Non-Logged,1,86d97364-090b-43b9-9d01-bfef50c70e5c,1657218077427,1,47268,82.83,1,1657218077427
0147a196eae31bf5dbe71ca206bb3f96315b3bf9699e198e14f784e26ea6e032,Non-Logged,1,6211a6c6-c04d-4ec7-885b-8a8e84adeed1,1658422037893,2,283323,78.81,1,1658422037893
657fa72aa88928814ee1497658a91f260b2b337200aa0560c1606406d864a6d1,Non-Logged,1,68560f74-a298-4cb6-bd37-72a221e11877,1657575839819,5,10000,9.12,1,1657575839819
31366e61ba0d6f2541bc0c0c27367124654ada5741d65b54dec7bc255ed00f51,Non-Logged,1,0237069e-c0f6-4c37-8dfe-f2268bbc458b,1659297241480,15,20000,42.84,1,1659297241480
62b3f3f2badcbfd75347b8893e7c8f04531023acf2db2c0b526c0e5e50f4e189,Non-Logged,1,7955eaea-18d8-43be-add8-adb1338144ef,1657897781212,1,17546,35.4,1,1657897781212
607e719180027d87ae1a5737946fbaae27c1036acb20741052f1182d9c6e9a8a,Non-Logged,1,fe3cfe76-e6ab-439c-ae26-83026da8da75,1657805767601,1,13524,10.59,1,1657805767601
b8a3ff02ba1eee0888ad30f69b7ec3e6ef8d441263b7c66db0409fe8ffbe44fb,Logged,1,d6b5dc07-dfbb-4af5-8c57-a93876c1e395,1656800930812,0,90000,85.0,1,1656800930812
f5766d52d248cf51bfd9b68861c055018184db6bea688c115e1be8e20539f3a9,Non-Logged,1,50d29f67-67e2-4dcd-a8c5-5e857acfdc05,1660345269799,1,130000,84.18,1,1660345269799
6e6a5f425e44f704aa9de9e2dfe87753cb2837cc7d5e458ad7eda3b7741aca1c,Non-Logged,1,715e044d-476b-4de2-bff9-2a34888e0d4a,1660250418584,8,20432,35.67,1,1660250418584
65c9abea733147fe2b754c50c86fff43a7dac8cc29500220e9d932d8030021f0,Non-Logged,1,294093f1-4db0-484c-b5e3-925bfdb9a912,1660183021070,7,9785,80.21,1,1660183021070
91cf5d809681b7774ad9ca086b1409bc691c3a5ff999a54760626703f0d75c4c,Non-Logged,1,4e434d75-1ccd-4332-8ce3-7b1c7d0bde45,1658520601627,0,10000,10.28,1,1658520601627
bd57a46d6259664eaf16af0f93b9cebaa22c86bf85db22b390e515559cb3cb4d,Non-Logged,1,9a1a69f3-b68e-4068-a7f7-f7f2ffd3be0c,1658331217067,5,10429,17.31,1,1658331217067
861044a8f565a7ada426d2bc6bf326b7df692eb6d7166d9080b808f98fe4d77e,Non-Logged,1,87c8154a-4ccf-43df-977e-dfa675d4bde3,1658508332889,0,33061,27.56,1,1658508332889
888ab588e1e596d63208598334e83b3379c8887885319c94813f7c392c09beba,Non-Logged,1,2e4afcb5-ebdc-40b0-91e0-9a8e8f367946,1657298646350,0,14880,68.01,1,1657298646350
19e88ad00ae4f6bc304c4e21ed983c20e2acc2645a3034d92fb004f012490eb5,Logged,1,7c869c66-27bd-41e9-88eb-2a2f706ce74b,1657737864310,1,253300,84.14,1,1657737864310
0f742d4384df1e4f39d5d1e2ad1e7a354fed74a609e7eb4e3cc65f62e844e9c7,Non-Logged,1,90f01470-5aaf-484e-974d-217932ae5f32,1659729989167,15,50000,53.14,1,1659729989167
46e5592d3f20e3b537f237e86b27572cf2d404e9cda78936224d0b1a87f99d9f,Logged,1,37ff8263-8bb9-48d3-a064-09b0c5c878d4,1657535385583,34,170000,63.3,1,1657535385583
a51cf3ffc6852010d0e46d863543e59d319a9e14e48fc90991402a15e23c8a37,Non-Logged,1,1ef008a4-a8a7-4c84-8e8e-95c3c98abdd4,1656936804975,2,10000,41.51,1,1656936804975
96701fb61e1a46496f824d937fb222f821d9e4f7488cd2fe76046fc12547b4c7,Non-Logged,1,34b68628-7567-46cb-b770-e3e054f4ca63,1658925749466,0,10000,22.3,1,1658925749466
23e05f63eac3f715faed30d8eda728c026018eb4a19f155c6ba6418e1f8aeb57,Non-Logged,1,ad543dfb-2ddd-4878-9f6a-83fbefbdd826,1657854492242,17,23292,65.33,1,1657854492242
13344ab05b01896bf75236301362f24ea8565549b12d20e26b65ac0afd196d57,Non-Logged,1,7b9057fe-5f1b-4d46-8046-b6e32cd899a3,1658757436041,1,26953,43.86,1,1658757436041
1b7e826b1e74681c81f07e24beb60da3e5be4d593f647c214902a377765ce17d,Non-Logged,1,f5e6b28f-cb06-481c-b333-93a1e795ec2c,1658929253288,24,116857,30.79,1,1658929253288
8272c4e4d9e5664f450bf43a89a504ea45d15a2fcd21abb35aaac71a8b93db60,Non-Logged,1,d1f9827b-9cb0-45cd-9a10-13ce59fb7c86,1657061051713,26,34240,54.48,1,1657061051713
d62167fce4dd7c3a8f20a26de9e1960045d012049ce6f6c8e6ca435a0db978e9,Non-Logged,1,726202d1-ed9b-4578-bd7b-e6927a68f323,1660226290803,0,19876,28.03,1,1660226290803
bd54e94355d71ac42435c04e2c723bf199e9bc0cda13bbc65f0d039ce2f41652,Logged,1,2d0be928-6047-40cf-a786-ab2182d9fb40,1656719221203,47,130000,60.95,1,1656719221203
4821ab1477e693fbcf6c7b2cd856b2d64e2f928181909e765d5a786489e04101,Logged,2,"9a481658-e0d8-4c3e-a6fc-ef21a3ea9ffd, b61d9bf9-96a6-4b22-8417-ed5d79e042c5","1658154281824, 1659712765881","0, 2","8770, 383323","49.47, 88.77","1, 1","1658154281824, 1659712765881"
e107bc7e54247d15a8e5884207a7a58dadba867113f6b9479ae3f2ad0ed1d9f5,Logged,2,"314a944e-eff6-4229-9c94-76bead3e9095, ef7ce50f-2ea0-44c1-9909-34e6107a0077","1657119268940, 1657119328326","5, 0","20789, 10000","33.2, 27.92","1, 1","1657119268940, 1657119328326"
02b47645f849ca794202b05dec8b6f7f38dda787757e67bef63e4f0ca5339f9f,Non-Logged,2,"2c8d0162-7a7c-420b-ac35-1f7f1e9f7ba4, bc75f6b7-45d0-4bb4-b57e-d1b39bc29ad7","1658971267243, 1659647217368","0, 4","126625, 30461","25.87, 35.49","1, 1","1658971267243, 1659647217368"
1424228d3d472e449dd60fc98a217eb0e1baf4336cfaea007966cccd65e99ad8,Non-Logged,2,"9dcafac3-40f2-4817-b080-8fcd21ef1244, f2585536-999b-4def-9960-411849f92f84","1657138514047, 1658951415609","0, 0","70000, 80000","7.12, 15.75","1, 1","1657138514047, 1658951415609"
874f9827f409f3a8bbb4b2aab65c5d153c9c8c715b0c9ecc43cf63b1ef8eb5a2,Non-Logged,2,"b34b4bd2-0179-42e6-b3fe-0d4a67055e76, 31f2e9aa-a9c8-4bce-bd37-5e8cb1f7821a","1657668459398, 1658504507663","21, 3","260514, 23569","66.46, 49.78","1, 1","1657668459398, 1658504507663"
a3dd768a15c150673308d135da5f76f9b445f8905bd8652a8134dd5a6e5c1144,Non-Logged,2,"752a4768-e23d-434d-a599-fa0595f79c02, f2216f4a-7a43-4358-8547-cba5e0621135","1656971985717, 1656972178464","0, 0","20000, 30004","12.27, 15.91","1, 1","1656971985717, 1656972178464"
00c784418e957c01b9253404038c96cc2cb27021c1579621e67233a514fec327,Non-Logged,2,"54b08fe3-a770-4039-8112-eba00e0a692c, 63785b30-0364-4ac8-8937-0e5af08aba21","1656672883607, 1657892408207","1, 0","30000, 19705","68.55, 40.07","1, 1","1656672883607, 1657892408207"
a97e3e01b01a726f1fcf932af6e3e2291c7d44bfd7f2f3d388bcb345c8e57fee,Non-Logged,2,"64dc7247-19ab-480e-93b9-7884cf2da5bf, 2873d293-0411-49e3-92ea-c74b222f5bda","1657667244046, 1657671910884","0, 1","5835, 56729","10.4, 64.02","1, 1","1657667244046, 1657671910884"
