userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
074e6ecf0f02ab42eb038a5a22b9aeb711b5e66bbb6a5b122ee8b59a6208a44e,Non-Logged,1,8a079b36-1604-4455-9879-d18526f6d019,1660311905638,29,50963,42.47,1,1660311905638
872182138813e2785f8ad05428b338d72459b62249a9b6421cdb6e11cabc2534,Non-Logged,1,58113b17-a549-4b3f-a8a8-eae2e80b1496,1658884237931,0,7628,10.8,1,1658884237931
adb8b9f373f450ffcfbe62ad3444f7cc5038fbe1d74a88ebbda2c62c3f5cb53a,Non-Logged,1,51ea51d2-17e0-4a23-950e-c7ab11db100e,1659714185025,55,120000,31.76,1,1659714185025
6792b5e20809dcd24aeaeb7f346b0bc7b115794c914de8986821f1859d9df5ef,Non-Logged,1,6cc6a553-a292-4b60-884b-30acf420006b,1660237571465,0,10000,24.57,1,1660237571465
2296c732414b12411c3ae2d7bcd585bbd1bfe9ecff7d9f531a47fcddd46a770a,Non-Logged,1,35f4177b-9fc1-479f-9003-d66f4b11e9a0,1660372240817,23,82623,32.99,1,1660372240817
4598445824e5ba2ce7e853e7ed31edec65c1fafb5220fde8d9e462b3c3157b82,Non-Logged,1,e00b2398-2462-4b6f-b311-dd206d5bfbfc,1660158248816,13,190000,34.26,1,1660158248816
98c5d0ebee71b8cf1276776ff7b6216078f5571d4ad903c1a7255a167e2c23fb,Non-Logged,1,433bd2c7-728b-4cbe-a0e5-af451d3805ab,1660068122854,4,55871,42.79,1,1660068122854
3ca15a3dd43c4eaaf40c6e134539c5e42557642c24885eb491f1787e641878bb,Non-Logged,1,95db8a63-c335-4b22-bf7a-80abecfd915a,1656889611095,0,8489,20.09,1,1656889611095
ea4d2e0d422d0a0fff7ea6c0a79f978117329be4be19382e76f98f4080d70fca,Non-Logged,1,f2b37524-bb22-4118-b84b-f1ccc65e1211,1659361059833,0,24403,46.01,1,1659361059833
ff86d0bfaec3f0348843ed2bd6b407e4c2a1ce8eb2e7a669a0fcddd9040477f5,Non-Logged,1,8f88cd2c-b480-4767-9c56-f56fd6a8ab35,1657723551374,4,10000,23.18,1,1657723551374
3e0e0a1f745fa6280a9aef02ab79167dccd0286f421234e11b348b272f50066b,Non-Logged,1,a346f5d5-560d-42b6-a545-0d7779b25aa4,1660517617557,28,134428,62.88,1,1660517617557
e63fbc775aa7943b6d73621f2258d54dfa622fe741c4b2f690353aa527bd859f,Non-Logged,1,8460745c-722e-4701-a722-f36f57387efb,1660142175977,0,62629,12.5,1,1660142175977
f27a0e429009c7ce8770fb64507c2c538355e0bffa356eeaebd0b40e640d030a,Non-Logged,1,fc0e0499-410c-4712-87f4-43e0ca06d1cb,1660133008378,0,23356,74.07,1,1660133008378
4dee79ce194db0de1f109336d7e4de2fec0c50ef53a799e0914799edce906ede,Non-Logged,1,9d62e116-f9b6-4d22-b290-b73e00becd54,1657211262892,18,136004,75.08,1,1657211262892
90202e3d1755e361f48a70453432b54ce464e7c35f7f74b69c022a390b691036,Non-Logged,1,38b7581f-d9f8-4277-bee4-5d6573c85023,1658410581590,11,30000,16.05,1,1658410581590
e6cd37589789852526df00fcfeaae009f50d7905e2837ce4c4c560524c1bf087,Non-Logged,1,6bab20a5-5218-4161-a492-73c9923d5732,1660070745509,0,37733,36.36,1,1660070745509
e278b2fd51dac1d8b80ac3b7164426211cb6426c760ab90fb8b2ccb3922241e2,Non-Logged,1,d980a6b9-6e50-4f3b-8d25-457b74feeee5,1659602446354,1,31388,35.0,1,1659602446354
0db7032a7a0043022e8183381df6b176af1cdef83a26fdbdfdd6a88b0d38cb23,Non-Logged,1,604cf229-98ba-41ff-8429-943b480b55fe,1658145653251,2,10069,27.31,1,1658145653251
dc0610a1903cbdb9bd7a68f706f40521b6b2eb0190d4e6bb4f1a4e6513f68ade,Non-Logged,1,eea380b9-4575-4f20-a11c-0816698ec08a,1658625733517,3,20000,37.73,1,1658625733517
41894e7ca3d2d84e436ea14a5e972fd8e8230b73acf47ecb88457cc675ca6429,Non-Logged,1,d57cd3fc-5185-4b29-8a85-c2f04bf6921c,1658867660873,9,14101,17.47,1,1658867660873
76442f50cb58076cdeb8c8d41b8fe69f86f219759a6e90351a26afdae99d1821,Non-Logged,1,a45b6cf8-f537-427b-90f4-b4e38fe5eb30,1657750897398,1,38515,38.59,1,1657750897398
b3d9131b2970e5bf0319226ed36b875554d20e3e99f7f33618f230cb4c6badb6,Non-Logged,1,55ceae31-a1bd-43db-b7cd-48c857d93b31,1656897368730,0,90000,79.93,1,1656897368730
f671228549e99c2ae795ad121fcd106acf16cd184a5c11c88d349b7674310f8a,Non-Logged,1,0bde14ba-c0d9-41d9-aa66-c96c5bace8ad,1657153514323,25,192061,54.52,1,1657153514323
609352b3e3a2e95bd32403a4f44e43263ab693343c7edddfd2a8b9361e98e31e,Non-Logged,1,88e12d13-ca64-4a5a-b76d-4e199c3cda6a,1660424335787,0,120976,69.2,1,1660424335787
13e139d8dec106ea6991c094e7ef6405743cb65a5f0d2120a7d5a4546b5db318,Non-Logged,1,9e0ac65d-762e-4f6a-9187-9852f025bfeb,1656731701909,7,33973,44.56,1,1656731701909
de84eae7e228809550f2f431f03617fea85b2cbec5c7d9d0d22f12d0eff1b784,Non-Logged,1,86c20f2a-cf8d-4c07-b53c-b33dfa60d1ad,1656949228101,0,10000,17.34,1,1656949228101
9a91f268a913ea52c485f2c850660570bf121cf56644328b7af29cafa19e9185,Non-Logged,1,93496a5f-d641-4f22-a1c4-6d947351dcba,1658981406178,13,40000,29.9,1,1658981406178
2de4c32b79c7f87b119a64c2cb37d41d303d0a82f8db15b32c346d4645bc4685,Non-Logged,1,cd368871-cf2b-4771-9b32-46e5a142be78,1657246699439,0,101762,40.1,1,1657246699439
3d1a155342c48c8c69b7d1c346212d6cbf09e99d31f268d74d2577db433db515,Non-Logged,1,2fe65c6a-c812-4c81-8094-bc546f2135f1,1657740105773,0,12451,15.58,1,1657740105773
cd8812d0b4a880ebcdc471ec22d1c4b15c06c7e68298281be8935ce0903b3548,Non-Logged,1,b945644d-1b48-4409-8b4e-25c88a21a0ee,1656891440955,9,72856,28.91,1,1656891440955
b121933a7d9fbbe138773c386459e408603c4c61ad184c3cde4d5f3798cb640b,Non-Logged,1,ba6d2631-dc2c-4a30-800a-6bf82195ee5b,1658130621307,0,60000,16.92,1,1658130621307
931fae25f830942f2c0a0c58d8f7ffc7152463ddd6eca3e0197fdad7a0292c6a,Non-Logged,1,a28fb92d-e13d-4531-a30d-bf985c5c3a30,1657828460021,0,11354,31.22,1,1657828460021
656704fd786c6aa5348712f5c8730609cee8034dce9d290198b18ec5f8213e9f,Non-Logged,1,729f01d7-0cfc-42c6-aa2f-fcca9c2ff225,1659571830934,0,11234,64.57,1,1659571830934
4f37a720ccb890bf29689d884aa71301d08a0f7ca49671394e432aad11fd1043,Non-Logged,1,3835e086-1e7e-4f2a-ac65-52f224d323ca,1656676032551,2,28852,12.23,1,1656676032551
e91d5f95bbeeba7255b45907d8e5972a507f480d0b0c20a590aceb61526f1e1a,Non-Logged,1,a36c98b5-f159-48f8-9f5a-1fc6ea9956c8,1659908591944,18,73492,44.89,1,1659908591944
