userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
b55c57141c4b0ed9f83177e24fb430cfef16535d9d95f086a81f5021d9ce4a7f,Non-Logged,3,"788b88f5-d957-4152-8a8e-4c8656405b24, 15281e10-e6bc-48bc-9b1b-94402f83699b, 6566240b-9279-4582-8953-f4dab21f5a4c","1658169757292, 1658169821029, 1658169863001","5, 0, 0","22022, 10000, 5815","8.97, 16.37, 17.53","1, 1, 1","1658169757292, 1658169821029, 1658169863001"
98ec089ac84b7bf5f1811a05ebe715cea73956c5cfc63c7b42e5f9564977e33d,Non-Logged,4,"96d328b9-5da7-4389-a9ac-765e98971ab7, d7a4513d-9426-401c-8d29-ae1aefdee882, 962d439b-3466-474b-ac97-1210d6c461d2, 35441db3-2af3-4dce-9143-bf12d8e78b99","1656885084843, 1656885138845, 1659571571121, 1659571710769","11, 8, 26, 19","52113, 41794, 132977, 41430","73.4, 52.17, 51.5, 62.18","1, 1, 1, 1","1656885084843, 1656885138845, 1659571571121, 1659571710769"
604abb59c0eb64997e0f187d75b55a1f9d3b695ce6f3b5c3d7cedfbf08848e91,Non-Logged,4,"78ff8fd0-4ec6-4dd5-9ac6-d6b987509598, 9384eb37-98cb-4fb8-b72a-79b8fe300486, d2593c3d-2347-40d9-948c-b6065e8459a9, 0b675557-76eb-4ae2-afee-afe20ccd94e0","1657571465101, 1657571629712, 1657815512752, 1658320530494","13, 1, 0, 1","162614, 49081, 19166, 50000","75.77, 19.98, 61.22, 44.36","1, 1, 1, 1","1657571465101, 1657571629712, 1657815512752, 1658320530494"
ae9aade7d29018b51150b0a4919924b721a25bc5f8f875559479c961d39bac72,Non-Logged,4,"d27db1e4-e90b-40f3-8be9-5b1c6086c52a, 1769377d-1df0-4e15-ad83-246e5d10889b, 6c3c7aca-c01e-426e-a430-62725bbe1287, a88079f7-90bf-4b81-a3da-ef88eac85154","1657304659058, 1658507072690, 1658517580800, 1659060469011","0, 1, 0, 0","33875, 40000, 75092, 20000","56.87, 66.7, 44.61, 35.97","1, 1, 1, 1","1657304659058, 1658507072690, 1658517580800, 1659060469011"
ba22df31ad39732e70eb33517396c9d851c63b19628474c87dca34de12e0a07f,Non-Logged,4,"475c30dc-0ed0-49f1-b3d5-70c711e969fe, 713d8870-a9fc-4a11-9c7b-64ec2cd4eb8e, 32ae93d0-c878-4ef8-8dfc-44d286158211, 9546e199-6e38-4952-86d7-e9a2010a66b0","1657301238693, 1658855182625, 1659640574384, 1659722671411","0, 0, 0, 1","11012, 30366, 140000, 116197","29.8, 50.06, 37.37, 77.83","1, 1, 1, 1","1657301238693, 1658855182625, 1659640574384, 1659722671411"
1e049d1bbb9d0b99706878bd6e29da2b4cae2e7b3a3e082155177628a689e7b9,Non-Logged,4,"becd25cd-1ef2-415d-88eb-d76ac0d016d8, 2dd8d185-dc41-4ad0-abde-62f25228b2fb, 9aef35c6-f6a7-42b5-862e-816728c89521, 264c9fe9-1bce-43bd-abcf-3d3878ef479b","1657303308081, 1657647926672, 1657808307934, 1659015983730","0, 1, 0, 2","20000, 15398, 13925, 38617","20.08, 22.3, 56.67, 34.69","1, 1, 1, 1","1657303308081, 1657647926672, 1657808307934, 1659015983730"
fe4c88f0378a44a955e8fa56b720186edb2e9b4c22828ed1b885d2588208f202,Non-Logged,4,"dba70969-69fb-4e1d-a19a-b415a5e5596d, 48aee6c5-05d7-4110-92df-24c8f501566d, ea1fb0dc-a3b6-48b9-b80b-cce4370575f1, 27453ffd-5354-440a-a6b1-0b56eb6b6821","1659013805512, 1659013815175, 1659013832605, 1660137374330","0, 0, 0, 0","10000, 7580, 7662, 9888","9.7, 28.94, 36.3, 31.12","1, 1, 1, 1","1659013805512, 1659013815175, 1659013832605, 1660137374330"
f219feb7fd6e2c00718d2ae6b470fb06cecb19f79496639ab8cf78ae450154e4,Non-Logged,4,"a30dfbe4-47d5-45b3-93e3-24618014e1ad, 87b7c93a-809a-4709-8e59-c56b02fec7c2, 3cded628-d3f4-4111-852f-257822ea7002, 2e1a8cb1-ee39-479a-a86f-bd7ce8e5b9bf","1658875695720, 1658957244122, 1659835761717, 1659835796987","1, 0, 0, 0","163201, 9562, 69008, 10491","35.0, 39.44, 71.57, 41.75","1, 1, 1, 1","1658875695720, 1658957244122, 1659835761717, 1659835796987"
cda7b96e4718f22525c067554a1588c319508b20f1811bb0ee0c154c3466ccaf,Non-Logged,4,"1f363484-32a9-4fbb-87fa-f48830f20a2e, 9c213039-396d-4ec9-8e09-580a17e201e7, 1098d9f0-cf82-4e9a-87cc-64a241821d00, a9c80fd4-e06d-4867-985d-2be1991f3338","1656761343111, 1657041224518, 1657216006996, 1657216225553","0, 0, 2, 3","30000, 20000, 63231, 140000","35.29, 39.21, 25.11, 47.74","1, 1, 1, 1","1656761343111, 1657041224518, 1657216006996, 1657216225553"
6437b8cc0837cb5caaeb6de0c6760a2f320eb7378bad94538343c94d5da9bb49,Non-Logged,4,"1df25333-3cb3-47fc-bbee-7192159b4d8d, 1095d36b-ecf1-4e5b-83fd-f62c16c26f6c, 0e115839-bb61-46a4-905c-dd0d10c654e2, d4295bce-03fd-4bca-ba65-2ea401e09cd2","1659021123101, 1659093362231, 1659112363890, 1659112514274","4, 0, 0, 0","120000, 150000, 20000, 40000","81.4, 22.49, 11.18, 10.92","1, 1, 1, 1","1659021123101, 1659093362231, 1659112363890, 1659112514274"
d003dfc48cd64ef69d72e961e60b2fc7ecce7e6d3ab3d594e5c361c45733744a,Non-Logged,4,"239430d1-9a03-4b7e-a928-2362102ab641, 11cdab41-edc5-4af3-ba9a-bf53e5681263, 7e468248-8609-4272-a424-019b4570f87d, 15422f2a-e7e4-4f0d-9beb-59b1bbfacbad","1657143840755, 1659048960167, 1660160703990, 1660235843892","0, 0, 1, 0","253041, 76131, 10000, 291028","89.17, 71.29, 5.65, 78.01","1, 1, 1, 1","1657143840755, 1659048960167, 1660160703990, 1660235843892"
cafe4937f4cc5a4c2b9038f7f97828ac03ed5e9d257cbcc48d70157004e614bb,Non-Logged,4,"2dd3b8bb-631a-4781-909f-30d505438ba0, 2b8036c0-469b-4fa5-a0b4-60a0e4542171, 13377818-8cb9-4153-9eb0-5cfec66a72ac, 46b8dad0-b40c-40f8-803e-73b000f998b2","1658789751811, 1658789811071, 1658789871001, 1658790206302","12, 3, 15, 21","42194, 11922, 50796, 55244","47.7, 40.62, 34.57, 36.53","1, 1, 1, 1","1658789751811, 1658789811071, 1658789871001, 1658790206302"
bd665e4f67b03eb9f2d87c0947adcf25db0b5af9c5b3820a9c6521510cb86ca9,Non-Logged,4,"d37d1177-7efb-4a81-a0b6-f4ba7f01b8aa, 79eee982-5e40-45d5-956e-84abff5ff585, 1f8417da-1c46-4687-9fee-597b502c939e, 2e4afcb5-ebdc-40b0-91e0-9a8e8f367946","1658020402682, 1658032408739, 1659217563354, 1660177329738","3, 1, 1, 2","88651, 30000, 100778, 30000","57.42, 23.82, 43.68, 12.48","1, 1, 1, 1","1658020402682, 1658032408739, 1659217563354, 1660177329738"
d0bede9888aa89fbc5028ba3cd815d3a9af8e4d49ab57642d1f3f1c94e0c97a2,Logged,4,"b4a49678-5253-4918-9738-d5462fe44175, 9771b0d9-b14a-4908-8932-440b6fe33aeb, af617145-c750-4973-81eb-a1ff00e6ed1c, b1f464c5-90fb-4a89-8099-407bb1c627bd","1658707016999, 1659489140847, 1659489253244, 1660188025621","5, 35, 25, 14","15390, 97825, 90000, 35778","20.26, 46.38, 46.12, 53.8","1, 1, 1, 1","1658707016999, 1659489140847, 1659489253244, 1660188025621"
976f99326d24c17d9045fb63f90d8d7de640116b0e08798762511f402d4fb56b,Non-Logged,4,"53522f84-aab1-4275-ac85-96e872321ccb, f9dd3fc4-93b9-4d08-bdac-47bf3db92ab2, 7b056bf6-c232-46bd-8903-59145ff7ce46, 1a35fbfa-e6fe-4247-9731-e334af2ac58d","1657417863905, 1659310742914, 1659662331702, 1659839611846","1, 0, 0, 0","40000, 214199, 55500, 159394","32.83, 53.58, 46.01, 62.59","1, 1, 1, 1","1657417863905, 1659310742914, 1659662331702, 1659839611846"
96e4bee5d5f0988be18e34bd37d1ec9160926d37764378b2c1639034de054121,Non-Logged,4,"f4735d9f-8020-4bd5-b309-736c01e2088b, 61aeb1cd-4914-45eb-9a76-3bf475b9b1b0, ec8fb169-3622-432e-bef0-161c2ac152d1, 0796e1ff-5d76-4430-82dd-ffc8c861116c","1657557425805, 1657758031206, 1659054351346, 1659054474075","0, 1, 1, 0","110000, 440000, 80000, 39294","52.19, 46.97, 43.17, 35.82","1, 1, 1, 1","1657557425805, 1657758031206, 1659054351346, 1659054474075"
2ac0147ecd153aa382a5e85153811f371b6c542cdea5db38bf5154f909800807,Logged,4,"837df57e-bab7-4460-ba3f-902fff05b741, d173164f-dcfc-4e32-8006-64ab44a57c66, 99cee40b-98dd-49a0-b741-41296aaea59e, d6d7696e-9bd3-4cb4-9cbd-9e58b9656bd4","1659392316777, 1660065631242, 1660243932446, 1660316778452","0, 1, 0, 0","10000, 31607, 35466, 10000","63.13, 32.87, 66.86, 14.79","1, 1, 1, 1","1659392316777, 1660065631242, 1660243932446, 1660316778452"
