userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
959a863b7e0730a5b39276371c55038de060934ea89287ba5efdf985e04b78a1,Non-Logged,2,"e4e5c844-adc6-4fcb-918c-79a76535a98a, 4f431d51-81b2-478f-ad25-b62ee779630a","1659471775079, 1659809111164","9, 15","22811, 38165","28.46, 57.65","1, 1","1659471775079, 1659809111164"
990ea7ba7e259d22ac776baf39d694279896bfd185175612c2936952cb3182e2,Non-Logged,2,"0a449219-862a-4184-91c1-9af3bb6755c1, d98df164-1b93-4723-aceb-363a686ab9bc","1660075736464, 1660075775390","8, 2","11113, 20000","33.96, 18.14","1, 1","1660075736464, 1660075775390"
e3b562474deaaa08f74dcd82dee8b64bf1892c28aea3a06e5ab86b6e16313426,Non-Logged,2,"263bf90f-b1de-408a-b23c-d345d6415fb0, 7bfa9e8e-0f0b-4982-810c-d28d880a3bd3","1659094946256, 1660311453816","33, 48","105881, 90000","66.99, 38.1","1, 1","1659094946256, 1660311453816"
e291812d6b774e538584327dbfbaf85c4660a40b589700da3793c325a62d0a7b,Non-Logged,2,"90a94e37-1975-44b8-9813-c3714563b6a6, 83d2e24a-f47b-441f-a6f8-cc046fc69798","1657205404217, 1660484315015","0, 1","176973, 48866","80.92, 38.73","1, 1","1657205404217, 1660484315015"
34062cc9747207d1863134e3110eb798250c4c30a21b5564dc2f3e3e0a603d74,Non-Logged,2,"1b1106ce-233a-46e5-ac40-5f3a2091032c, 99906f29-1664-46a9-8a90-8e7717bbfa54","1657493950354, 1657494014670","43, 16","30000, 20422","71.8, 41.95","1, 1","1657493950354, 1657494014670"
dd3e1053e7d4091afde62ac2fded39bf03243aeff9fe766fb11bdc310711974a,Non-Logged,2,"c2b0a965-c781-421e-80f8-2e4ec7172b8c, d13ffbd2-eb53-4978-bf11-1945ccac055c","1657051707239, 1657498615499","18, 37","30252, 138347","33.99, 83.74","1, 1","1657051707239, 1657498615499"
c39fa780a49f65e34659df804eebadd9142cb1bcb790f4b8a8057519d8182661,Logged,2,"e9f9a84e-aa0a-48d2-a3c6-e789ff7af48b, 2b008501-5899-4c18-b065-939d30d7c7ed","1657817263472, 1659040279204","1, 1","110000, 108541","45.53, 55.7","1, 1","1657817263472, 1659040279204"
b901e2ec34b00d1625c15571974f1e8bc99bef80caf3ea8fe70d825511173d62,Non-Logged,2,"e899ee57-49c0-4bf3-a18b-4397a7c2dc2a, 86d50360-eb5e-48a2-9a94-5a5acbf88bf1","1658274807348, 1659005060016","11, 1","50000, 10207","34.91, 26.81","1, 1","1658274807348, 1659005060016"
84216058fb5b96f46e95f599dcba52fd06e61f2492ea66e94e95fc71e14fbac2,Non-Logged,2,"7f87c3a0-1a2a-40cc-98a2-fd43351289c9, 8d678c96-ebb2-4afe-9f4c-60924bc79a0c","1658020637675, 1658022096502","0, 0","10000, 10000","7.2, 29.17","1, 1","1658020637675, 1658022096502"
fe37d32d12b9a0ac9bf2aecf9dd3dd5d051752aea72bd7fc56dbb6a466464b7f,Non-Logged,2,"bb343699-82db-413b-b622-0cbe12f9224b, 03a679de-049a-4d09-bdd9-7c2f91306e7c","1659396822807, 1659998377487","0, 1","30000, 40000","9.97, 19.44","1, 1","1659396822807, 1659998377487"
