userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
5d6b9be76a44ee8ce361f1fdc470e1b7854d46b0eaec8b7499bbcb65beff2c55,Non-Logged,8,"d9d0ccb0-7ff8-4cfc-af6a-031099da97f1, 4a56e5b5-13ee-4d2e-866f-3ad9d5340635, ab87fc00-e151-4d90-ab6c-97df9f61534f, 8603d4af-a1ce-45da-bda3-586b7d987121, 23e75acf-8d91-4583-bc45-070b0a69b7b7, fb32674a-e2bc-4b91-9c42-8bf502aa505d, d9eb7924-8e0c-467b-b0ff-f0eda84fd2d2, 4d2f210a-a815-4d65-b045-c25d281d440e","1657922410796, 1657922518619, 1659758462164, 1659758531881, 1659758860619, 1659759161704, 1659759341492, 1660344869118","18, 16, 10, 12, 13, 24, 50, 9","93296, 50000, 20000, 40000, 30000, 30000, 110000, 40000","41.62, 32.08, 15.15, 15.17, 30.4, 24.79, 40.95, 14.05","1, 1, 1, 1, 1, 1, 1, 2","1657922410796, 1657922518619, 1659758462164, 1659758531881, 1659758860619, 1659759161704, 1659759341492, 1660344869118"
ef61840f9a52dccbd966ea7522564844b62ebcc4a8a51e711edd7579fdd1846d,Non-Logged,8,"7a7f72af-d763-48bf-9d7e-556b96023cb9, a45e2f14-583c-4bb3-bb75-275d7d8108e2, 37fb370e-c7c7-472e-8a09-5b1a7a59150a, 2c8d0162-7a7c-420b-ac35-1f7f1e9f7ba4, 3bec1a9e-84cf-4e70-b041-c3aabffbce88, a7698ac7-547a-408a-934d-a68b67d5ac2f, bfbfc4f2-0738-47d6-8999-b61acefc9c6e, 1fc86c44-af5c-4fef-bdbe-2b75cfa47527","1656722943337, 1656729131946, 1659405630735, 1659658726765, 1659659342919, 1659822545433, 1660349480007, 1660365194626","2, 0, 1, 5, 5, 1, 6, 0","20000, 10002, 71712, 100000, 60000, 20000, 80000, 20000","24.91, 11.65, 55.47, 65.43, 35.61, 16.11, 50.14, 14.4","1, 1, 1, 1, 1, 1, 1, 2","1656722943337, 1656729131946, 1659405630735, 1659658726765, 1659659342919, 1659822545433, 1660349480007, 1660365194626"
c54635824275df3ae34d1b490d9862255791e8d421ce19f1d82a4f5d7e0ed2ad,Logged,20,"c6af277b-d658-493c-9d7e-342e5d6759c4, 99cee40b-98dd-49a0-b741-41296aaea59e, 51219799-daab-48b2-b700-3a61833b3ea8, b2a21491-7576-4be0-a520-97ce9470efeb, dc9ee5ed-c266-4a52-9173-7194d792eb33, c20d9fa5-09a7-4050-b45a-5f50ee5daa16, a30dfbe4-47d5-45b3-93e3-24618014e1ad, 5dff8fb2-73e6-4c22-a34f-c367aa2677df, 880a7008-4936-40cb-933c-1956b88ef3b1, 16a54fd3-e41f-4d8c-ac41-efb624cac7a4, ec7dbae8-2ef3-4fa0-8b70-22b425f09f5f, bfd7eaa8-9116-4382-b00e-afc35498dbf1, 89fa73f0-4341-4de4-bb2a-e429ef96bd43, 458bf0ec-efb4-4bfd-9446-c80295e6aa87, c84fdc97-8ba2-47e6-a543-025176a19489, 80070d66-b21c-45fa-be7f-c692a0c82ccf, c4a64d0d-09b8-4f82-8e32-4d2ec6067226, 6dfc2f2f-fc3c-4594-9f67-ea22bc7d6310, ba274d9b-1bdc-47bc-b528-44aba43500ba, c041f6d7-df78-40ee-8832-6772a0db14bb","1656723402970, 1656796226248, 1656972196335, 1656974086534, 1657396663782, 1657396671760, 1657563238821, 1657563330902, 1658450545591, 1658868423660, 1659398355922, 1659480335469, 1659733956877, 1659822760131, 1659822900199, 1659823360211, 1659823468963, 1659993260451, 1660061263632, 1660066463772","41, 46, 20, 31, 0, 6, 43, 26, 44, 20, 0, 8, 39, 23, 49, 16, 54, 51, 5, 10","97798, 110000, 19004, 144124, 10000, 10000, 79367, 40000, 159655, 80062, 10000, 51478, 124413, 116041, 164270, 49543, 233666, 127313, 16208, 29144","68.26, 41.94, 55.48, 31.78, 16.3, 32.2, 41.45, 15.82, 44.49, 40.53, 9.13, 30.98, 57.17, 52.76, 44.37, 31.89, 67.07, 36.33, 35.81, 32.23","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1","1656723402970, 1656796226248, 1656972196335, 1656974086534, 1657396663782, 1657396671760, 1657563238821, 1657563330902, 1658450545591, 1658868423660, 1659398355922, 1659480335469, 1659733956877, 1659822760131, 1659822900199, 1659823360211, 1659823468963, 1659993260451, 1660061263632, 1660066463772"
1863df31e8b74d55e68eb6fe66eb623e9c87a8d14e6362038e9c40543358e89b,Non-Logged,11,"43881011-2473-4d3c-a836-534dddc420da, 76d05d9e-44ac-4843-8bbb-9fb4531ac9fc, 06294fd4-5d1e-498f-9a46-b0631ebcb60e, 979cc774-3738-45e4-b208-b5e1f13623f2, a4a90685-5ce6-4c6f-9fd3-0316c052bb0a, 564f0976-781b-44e7-96c8-7377097d0101, 5b90df37-0b8b-44d6-abdb-6fad31217c26, c6dddf70-4c22-4ff8-850e-a5823d008737, 2b29e6b8-c57a-42c5-bf67-a28523d5fa2b, 5c0d1919-4624-4fca-86b8-5fd52c5880f5, 074b796e-4a70-4604-9b50-3713505a1275","1657044745107, 1657044778924, 1657045100539, 1657045327859, 1657640888337, 1657641170382, 1657641313389, 1657815476024, 1658245705060, 1658245763313, 1658248942948","0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0","30233, 23709, 20000, 18986, 57604, 114394, 250566, 130245, 49529, 13827, 448034","21.91, 40.6, 16.35, 28.42, 22.41, 15.84, 26.08, 35.89, 27.39, 12.42, 75.59","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1657044745107, 1657044778924, 1657045100539, 1657045327859, 1657640888337, 1657641170382, 1657641313389, 1657815476024, 1658245705060, 1658245763313, 1658248942948"
0abb67c3205929457f0d8685b845044d2d86ff0add428a08c7ee84f2e2e9365c,Logged,43,"11c3a8f9-85c6-4a2a-a051-58828c0da447, fcdc961b-9239-4c94-a775-bff667a105a4, 8db3c393-6fe0-46c4-9c8b-0fd3eca8b046, 55ab912a-2bac-46d9-9fcf-8e9be376f1b3, 2008f497-c05f-49e0-88dd-86aa1e395f15, a289fde1-2ea9-4c18-a489-b8ad09c6a3dd, 17d0a275-8223-472c-8c9c-cafdbd6b5739, bf257382-74fb-4392-ad6a-143240e39f81, f4ac3eb5-e145-4685-b9e9-b61f3551aa58, 2db1a14c-afb7-435b-9cc7-3d85d5aecd09, 5a8c0d96-e126-4472-bc01-e581564c6575, 230d19cf-28f8-459a-ad3a-da60aa640639, f3bf3fb2-1dac-44ba-94d6-3e80926f462d, e6574d0d-a7c2-4830-a544-7497929d044b, 2ff74cfb-89d5-4741-8ee3-1e5d99464a18, 66abbc4b-a541-4802-8ef5-b169786e44ba, db037f57-5594-47e8-a523-076c8c83914c, 7e9f2b32-7dae-4c45-a7b5-d1bc2a1733dd, 696c06e7-a338-4cf5-b9c3-ea8b9e775a94, 6abc4506-9c6a-4801-b5a9-f356963ab62f, 3e54b313-2fde-4180-9948-74e889dd9430, 09a5a7c8-7687-4311-907c-d43fdb650b4c, 9a410816-8a7e-4860-a977-0899cc6d7c20, 0e69fd2a-7bf7-487b-8da0-6e41a7950fd4, f6b5d170-48b9-4f8e-88d4-c84b6668f3bd, 3b94c985-903b-45db-89a2-24d3d4459509, 64dd5b2a-0963-401c-bf69-ade920ce7e28, 15dd5a4b-04c2-43de-b31b-a09d3ebaea22, b3984824-9eea-4ad9-ae37-b07782ecc313, 5b90df37-0b8b-44d6-abdb-6fad31217c26, 564f0976-781b-44e7-96c8-7377097d0101, 9929eaae-7536-4dbb-a05d-8261c8df07e6, 3422afb1-dea7-4e62-a4c5-1fc3bd0c9a44, 5af99ef3-adff-464d-9976-5c5d6391b014, bf44b8ea-c737-4eec-a51b-01006202f303, c8ca0f97-6890-4901-831e-14364a32a865, feee3eb1-d625-4766-9da5-d855ac2f557c, 037155f4-4db8-4f07-8d0a-3e559605b8ad, 8e0884e2-50ba-44c0-87b9-d64d913288af, 1a3641be-fa6a-4d72-a5eb-9069686a88ee, fe069a57-fbd8-457b-bedb-6cd3f9365ccc, cee3cc71-129d-4b61-8715-0df0b13b3b40, 6adcf4db-14b6-4634-92f5-ed390b38e80f","1656657893141, 1656658508756, 1656820200319, 1656866516778, 1656898771451, 1656902568371, 1656970888087, 1656977389685, 1657281752063, 1657503681946, 1657534144628, 1657593149907, 1657629546147, 1657644376619, 1657804522620, 1658049710630, 1658109737032, 1658143500353, 1658319630558, 1658319695934, 1658496381478, 1658496446535, 1658673641255, 1658764612830, 1658844275167, 1659313103729, 1659313159868, 1659410309483, 1659410480608, 1659443622421, 1659489506910, 1659625095770, 1659650952288, 1659651019600, 1659651107766, 1659697562360, 1659835441128, 1659976315684, 1660134841364, 1660241684431, 1660248768299, 1660427907960, 1660515790831","8, 6, 14, 0, 2, 15, 9, 0, 3, 5, 4, 4, 3, 2, 1, 4, 1, 33, 8, 3, 4, 3, 20, 7, 1, 0, 0, 9, 8, 20, 4, 14, 11, 24, 7, 35, 5, 2, 5, 6, 1, 10, 1","64293, 40000, 89423, 24977, 20607, 61669, 130000, 12413, 10000, 30000, 20000, 180000, 32274, 160000, 10827, 38750, 28932, 125044, 36916, 21643, 30000, 21164, 77053, 40000, 76790, 46761, 30257, 41622, 22810, 70000, 10000, 50043, 66561, 72830, 10000, 60433, 20238, 156535, 35777, 20000, 27311, 22970, 19114","31.69, 32.88, 48.0, 31.7, 38.13, 36.22, 54.25, 5.86, 24.41, 28.7, 46.61, 59.65, 18.66, 32.77, 10.31, 31.73, 42.06, 48.38, 36.85, 21.65, 51.37, 30.21, 62.62, 31.17, 82.35, 52.72, 45.5, 29.85, 38.35, 38.55, 18.68, 32.81, 48.58, 38.92, 29.31, 31.07, 27.97, 44.71, 27.32, 33.32, 21.32, 36.13, 39.31","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1","1656657893141, 1656658508756, 1656820200319, 1656866516778, 1656898771451, 1656902568371, 1656970888087, 1656977389685, 1657281752063, 1657503681946, 1657534144628, 1657593149907, 1657629546147, 1657644376619, 1657804522620, 1658049710630, 1658109737032, 1658143500353, 1658319630558, 1658319695934, 1658496381478, 1658496446535, 1658673641255, 1658764612830, 1658844275167, 1659313103729, 1659313159868, 1659410309483, 1659410480608, 1659443622421, 1659489506910, 1659625095770, 1659650952288, 1659651019600, 1659651107766, 1659697562360, 1659835441128, 1659976315684, 1660134841364, 1660241684431, 1660248768299, 1660427907960, 1660515790831"
ca080afde36f543c2e98b5af249ea6b60525c95c1cfbe7555876645b9b4fc741,Non-Logged,24,"bbc1b096-fc04-424d-a8bb-000cdb45337c, 5db25cd8-32e2-4502-9208-b62d0e13b015, 3ebe5850-8e08-4306-a151-b7bf39ea5305, 4e9c2825-ff13-41ca-8e91-edd848060d19, 8f28e4d1-c4ab-4ce6-8acf-27726b061aa3, 7fe849c0-4a55-429d-b480-11ee216909dd, 776530b0-8434-4ee5-a18e-ac26e1c44fa7, 3936f6c7-3f6c-4205-8cda-3178160b6cd4, 2de36771-38b8-4e2c-a2b7-d00590dd9009, 756f1fd7-703f-4ba3-ac49-a7c9bff1b1ec, 1c27cf97-b20c-4e40-b1f1-288b721517b3, 6abc4506-9c6a-4801-b5a9-f356963ab62f, 7ccdee1e-c91a-4c93-8bca-d671cab1ee1c, 53a0d207-3575-438d-9f7e-0f391f50169a, a2942d41-870f-4324-a916-2d8a2755ac56, c1706c39-2a05-4e0d-81e6-c8f71535d635, 1a3641be-fa6a-4d72-a5eb-9069686a88ee, 8291ac46-f871-4422-afdd-68785e65fbff, 9bc6f6fa-94fc-4748-b4ff-40aaa6c4f525, 7312973d-5194-4df9-ab6e-93aaa7038f14, 855d20b7-53f2-4678-a10f-55402d085018, 674672ff-3bf9-42cf-ab90-659a146a8776, 8fc93670-d9db-4381-9053-3abe92e7795a, c1ee25ec-8981-48fd-8711-76f59870503d","1656697317974, 1656701279588, 1656937713662, 1656953810952, 1656953904887, 1656954113693, 1656954288713, 1656954300977, 1656954596935, 1656954733666, 1657300433265, 1658171777610, 1658772252149, 1658772404873, 1658920572894, 1658921660885, 1658921823996, 1659019002731, 1659354921811, 1659458126074, 1659458249319, 1659709189148, 1659709309064, 1660069846539","0, 0, 0, 2, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0","91155, 50000, 130000, 92730, 194493, 173726, 10540, 198950, 124921, 10000, 88215, 117710, 13301, 30000, 86831, 105346, 121258, 30000, 140000, 121810, 40000, 103163, 80000, 212546","69.98, 76.51, 61.25, 74.27, 71.88, 87.97, 16.43, 97.13, 59.29, 14.58, 50.07, 53.36, 29.1, 25.76, 45.23, 53.47, 63.24, 31.24, 33.71, 40.39, 14.19, 67.26, 43.03, 65.87","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1","1656697317974, 1656701279588, 1656937713662, 1656953810952, 1656953904887, 1656954113693, 1656954288713, 1656954300977, 1656954596935, 1656954733666, 1657300433265, 1658171777610, 1658772252149, 1658772404873, 1658920572894, 1658921660885, 1658921823996, 1659019002731, 1659354921811, 1659458126074, 1659458249319, 1659709189148, 1659709309064, 1660069846539"
0e321d8e90d888231d552885c4d75bdc275d1b12f8c5f3d7cf248506ad032027,Non-Logged,15,"3e0b9a1f-23cc-4b02-b639-cfe040db3b53, 7f47b3f3-80ba-42c5-a694-82bcc170e7f7, d57cd3fc-5185-4b29-8a85-c2f04bf6921c, 6abc4506-9c6a-4801-b5a9-f356963ab62f, 65328448-256c-4bf5-a868-732a98b1a3c7, 5d8388f3-736d-451b-a794-d826453e12e1, 199523ba-6df4-4ae9-8a7e-de346a8de5e9, b6b54b9c-12fe-4068-a818-850ef5ab2332, 9eb42e23-6f0c-489d-849a-694eda70ee23, cbbc09bb-d46e-4542-86bd-f6df649bf88a, 9f324535-ea1e-4045-a9b5-a2c57536f946, 562e2cff-cc6f-41e0-9bd9-b4349d555964, ca35decb-6955-44b5-b2fa-eb4529c3cb5c, bfec08b4-841c-4e6d-9b75-b4e81e3ff649, 485e9788-bcac-4ab3-bb22-e1238df37489","1657042243124, 1657745490140, 1657911942311, 1657912027669, 1658261852431, 1658435610682, 1658507498054, 1658507517269, 1658508807097, 1658756665825, 1658756810247, 1658757177988, 1658854507742, 1660249686027, 1660249825320","2, 1, 0, 2, 0, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0","60000, 40149, 83102, 118296, 20423, 210000, 40018, 178193, 70000, 28380, 148697, 57578, 210370, 49183, 130000","63.52, 29.44, 55.01, 71.12, 31.06, 79.84, 34.94, 75.01, 33.81, 36.69, 23.77, 35.91, 40.7, 63.73, 36.17","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1","1657042243124, 1657745490140, 1657911942311, 1657912027669, 1658261852431, 1658435610682, 1658507498054, 1658507517269, 1658508807097, 1658756665825, 1658756810247, 1658757177988, 1658854507742, 1660249686027, 1660249825320"
3daee75488c7e070036545b24b9505e5c8d50e37707fea0d570c885bed9aca70,Non-Logged,3,"6f67e8ac-e467-40ea-aa7c-776834dc61a5, 7f1ecf12-4922-4ed9-aeaa-56fa418f867c, 84370c66-c085-400b-9db1-316c14101ac9","1659820334752, 1659820387871, 1659820489522","0, 0, 0","7401, 73725, 67563","18.44, 36.81, 22.05","1, 1, 2","1659820334752, 1659820387871, 1659820489522"
004d24dce41def671495594b0826d5a889d0aadc9b5d1ed9f00deea8b1d9f0ab,Non-Logged,3,"3494faf6-e441-45e2-b482-b392e1bcf6f7, 4e163060-2488-4627-a8ba-bbfc54a4d57d, 9f11433c-1ae7-4577-9a73-9a30878c121f","1659442729322, 1659457795242, 1659457831921","16, 14, 23","60000, 24271, 60000","32.43, 15.58, 30.32","1, 1, 2","1659442729322, 1659457795242, 1659457831921"
7d19b2748d5a813e64baecbc67a9316305c731723d91514752920c54a86d26e0,Non-Logged,44,"68bcd037-cf0e-4a5f-899b-79d97ce2827a, 29b6b142-4173-4ec4-832f-7d0a32255c10, ae883cc3-2dce-41eb-9158-9e4b8aeeb20e, a36c98b5-f159-48f8-9f5a-1fc6ea9956c8, bf257382-74fb-4392-ad6a-143240e39f81, 691eadfb-b65d-4d86-afd7-6387cc75d94b, ecd63535-1875-4f84-b7c1-3aabcadd316f, 7b056bf6-c232-46bd-8903-59145ff7ce46, 47874b53-ac2e-4ccc-ad5b-6b2669d59340, 18214963-8542-4ce9-ae94-769332edd06a, 92ecb67e-11a0-4daf-95e2-70251ecfc5cb, 882e7c95-935a-4eab-9ece-f85f5f7d0f4e, 0305a46a-fe62-4666-9742-f5fe5db890ab, 4cc037f3-0d83-4086-9642-fcd4a5feea55, e93f13f3-466e-4a34-8cb3-09460b909d29, 6c04dc83-e523-4a23-9329-5499a899392c, 750ec729-cd61-4227-85fe-a1e0ebbf7d50, 09a5a7c8-7687-4311-907c-d43fdb650b4c, a6ab18ec-e32f-474b-964b-987309c61581, d57f0e9a-445b-465d-b757-be4f32e75fb9, 5af379e6-1bd1-4cf8-a23c-03266fb77b2c, 246b852e-d79e-4b75-8bce-1373a75aca9c, 21a88638-de8c-42f7-8a9c-64e30dc5e86c, bfb489b2-b686-4f2d-bb6e-08337dce539d, dccce65b-8982-46e1-afcb-01db956e2cd6, 8bc1cd83-03fb-4afe-81d7-b9e40c2a3888, 8d0a8515-4ec2-419e-b591-9615c96ea589, b3984824-9eea-4ad9-ae37-b07782ecc313, 9e49825f-6567-4ede-90d5-46a1af9a127f, 8279cb8e-2947-4222-a8cc-264f45853a95, 5a70ddfc-8a9b-4a7e-ab92-c64252008427, 5449c590-4f54-4155-942d-aa01fcdb595f, cb324527-6a66-491d-b53c-6a6d7ece566f, 564f0976-781b-44e7-96c8-7377097d0101, e8469190-b257-4f0a-b683-e8eee1c94d2a, 4df3873b-0e51-46ea-8dd7-e820fb7faf14, 83506762-b582-4b54-8899-edc979d27891, 4c63d7cd-4902-4ffb-9b94-578b1b2151f0, 61e07f64-cddf-46f2-b50c-ea0a39c22050, 9587115f-4178-47cf-9f77-e969e02a727d, a76dc579-5e75-4d29-84ec-0e8b7cf477e5, 463f3b3a-afb6-49c2-a704-60773f986882, a54d04c6-c302-4248-b3fc-653a598d7c0b, 5ef8124d-495e-4de3-af19-48c14b92dbd4","1657112214850, 1657216807396, 1657217235634, 1657230580491, 1657291923256, 1657291986126, 1657298039460, 1657298233578, 1657408701956, 1657408808901, 1657627788130, 1657657511666, 1657668768860, 1657750278505, 1657750658598, 1657750890949, 1657828311882, 1657972629898, 1657994975460, 1658071771001, 1658108285351, 1658150588515, 1658343487765, 1658374252037, 1658374448197, 1658514738479, 1658514801983, 1658514936050, 1658612784332, 1658612859818, 1658718815827, 1658719267475, 1659033139996, 1659212775693, 1659212889374, 1659212940478, 1659290470421, 1659552337289, 1659636042025, 1659697344006, 1659964869489, 1660056245568, 1660195086878, 1660333132295","13, 17, 0, 3, 2, 23, 31, 12, 8, 4, 4, 7, 7, 2, 1, 3, 3, 6, 16, 4, 1, 7, 15, 19, 9, 10, 9, 6, 0, 2, 7, 5, 6, 16, 0, 8, 3, 9, 1, 25, 9, 31, 9, 9","70899, 107353, 11144, 20076, 20759, 160000, 110000, 60000, 60629, 30000, 21629, 32272, 37153, 10000, 10010, 25410, 10234, 30966, 61657, 20000, 13885, 60000, 104086, 108122, 51566, 53842, 70000, 43751, 10115, 11584, 57646, 40000, 30300, 61050, 13260, 30096, 61385, 61324, 10000, 250939, 50337, 273110, 94753, 60000","34.87, 61.43, 23.26, 30.8, 34.68, 68.1, 51.44, 41.31, 35.78, 32.67, 12.54, 36.43, 35.6, 8.1, 15.42, 30.7, 11.71, 42.43, 42.87, 27.37, 20.72, 34.44, 57.17, 55.99, 40.59, 36.73, 82.35, 24.04, 23.63, 21.66, 33.15, 31.43, 32.06, 37.7, 7.73, 37.16, 35.63, 44.97, 24.08, 76.11, 36.39, 70.13, 56.83, 37.57","1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1657112214850, 1657216807396, 1657217235634, 1657230580491, 1657291923256, 1657291986126, 1657298039460, 1657298233578, 1657408701956, 1657408808901, 1657627788130, 1657657511666, 1657668768860, 1657750278505, 1657750658598, 1657750890949, 1657828311882, 1657972629898, 1657994975460, 1658071771001, 1658108285351, 1658150588515, 1658343487765, 1658374252037, 1658374448197, 1658514738479, 1658514801983, 1658514936050, 1658612784332, 1658612859818, 1658718815827, 1658719267475, 1659033139996, 1659212775693, 1659212889374, 1659212940478, 1659290470421, 1659552337289, 1659636042025, 1659697344006, 1659964869489, 1660056245568, 1660195086878, 1660333132295"
