userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
8b2691f88465a95df4e37c00582467040a4f26bfea55019fe136ed61e2499623,Non-Logged,6,"0c85f0c0-b1aa-4193-be87-e3820002ff00, d6d7696e-9bd3-4cb4-9cbd-9e58b9656bd4, 4d89c4b6-6827-4935-9ba1-0502025af270, 21de16a9-3de8-4619-85c9-7c7f78f8e0fd, 7e6b547d-aa49-4190-8a15-cb09679b8542, 89fa73f0-4341-4de4-bb2a-e429ef96bd43","1657566315125, 1658254103362, 1658254506968, 1659446348004, 1659446425826, 1660327444777","4, 1, 0, 3, 1, 1","400355, 150000, 80944, 75564, 96800, 171526","87.88, 80.01, 38.06, 85.98, 52.71, 64.64","1, 1, 1, 1, 1, 1","1657566315125, 1658254103362, 1658254506968, 1659446348004, 1659446425826, 1660327444777"
978dbb12435795a41d435558ab62e1d9a3e15c8a9bd17bc136ee00ffdce44ebe,Non-Logged,6,"44e28e7b-08db-4a81-9ca3-a4140ca332ed, 9a481658-e0d8-4c3e-a6fc-ef21a3ea9ffd, b41c3034-bc21-4998-ad49-0343ed490fc2, 61e07f64-cddf-46f2-b50c-ea0a39c22050, e5007de4-6da4-4e0c-a3ec-07c9393c321c, 037155f4-4db8-4f07-8d0a-3e559605b8ad","1656953969282, 1657134501607, 1657280063267, 1657546417851, 1659697902663, 1660242024633","1, 0, 0, 0, 0, 0","40000, 70000, 10000, 10000, 20000, 10000","6.05, 62.62, 4.12, 13.61, 12.9, 7.02","1, 1, 1, 1, 1, 1","1656953969282, 1657134501607, 1657280063267, 1657546417851, 1659697902663, 1660242024633"
850a62d4fd48fdfb3751cd23c0669f6cccfb86acc2f8e4cdeefddaf1ea96cb50,Non-Logged,6,"2a9226ae-a3a7-40b5-b800-ebabe6229a29, 231f5613-cc76-4d2b-9b71-06ddaf1b7547, d262c24d-1d6a-4c9a-97db-a721bd27f9db, 193cfa69-23a7-4374-bb91-15c8c7fde07c, c309c7aa-b438-416a-b3a2-bd433614c6ab, cf84c695-4234-4f5b-a553-2b2cf67ba683","1656920447076, 1656920447435, 1658386984271, 1658386988247, 1658387058398, 1660116418303","0, 0, 0, 0, 0, 0","158927, 32702, 32295, 6227, 64006, 150000","55.56, 14.28, 46.09, 25.23, 61.31, 58.04","1, 1, 1, 1, 1, 1","1656920447076, 1656920447435, 1658386984271, 1658386988247, 1658387058398, 1660116418303"
5d6cce14a81a6315c2713b28f61678c4c0639233c991508eee4d3bae991b9cf5,Non-Logged,6,"c8076546-9d0c-4e15-9143-47bba45b22e9, 983e1a09-3e7b-40f8-a184-e14dc3f6caac, 89007cc0-3507-425c-9edc-c83bb73405ce, 8e328077-f6b7-4926-82e3-1fa40dbcbeb2, 5eefe7ab-503e-47cf-8a5c-11a605753d56, 44afad69-6dff-4068-9e10-3092b659e6d4","1659621649221, 1659621972969, 1659621991128, 1659623759074, 1660068476897, 1660075849246","45, 5, 15, 43, 35, 11","83239, 10000, 30813, 71245, 80000, 24808","73.9, 11.03, 24.39, 34.26, 41.76, 17.16","1, 1, 1, 1, 1, 1","1659621649221, 1659621972969, 1659621991128, 1659623759074, 1660068476897, 1660075849246"
7c18e3efea45e0561e3823d8ad0d88fa36ae26f035ab99089e78c950c614acb5,Logged,6,"1f0a6970-2aeb-4a19-a149-e6e93c5e0973, a26c923e-c158-4136-a669-57d9f21f638b, 5b069549-c811-4058-a9ce-94f3d2e7f5d4, b0803304-62b4-4428-a333-e9bf623c8a98, 72173a3b-8b0a-47dd-9d30-89ddba27d23a, d4e52725-17a8-4b58-a159-79bbdc0aa626","1657296734483, 1657550928359, 1657922439588, 1657980345618, 1658702157243, 1658877121418","11, 31, 41, 11, 10, 40","20477, 69215, 118958, 20909, 43894, 61490","44.3, 41.11, 38.81, 29.29, 32.0, 55.67","1, 1, 1, 1, 1, 1","1657296734483, 1657550928359, 1657922439588, 1657980345618, 1658702157243, 1658877121418"
50ffc2f60b38e50bf7bc261c11fe649aff7355f38b42efe10758c44c9a63c535,Non-Logged,6,"99fffa90-e66f-4c50-992e-95712293fcc0, 84d8daf3-5fed-4558-b0d9-0d9567734c9b, afb5dec9-14e6-4ed1-a597-d43208379308, 0fd24b4c-304b-46be-9ecb-0ac03a849450, 5d4dba27-fcee-432f-b9c7-6f95fe707549, 755b1e45-aa5c-451f-a13d-3c888cde313c","1658194293704, 1658336015511, 1658456926738, 1658457084323, 1658457142101, 1658457173012","0, 0, 0, 0, 0, 0","140000, 9293, 152124, 53148, 27164, 69312","77.65, 45.07, 66.08, 57.95, 56.73, 40.36","1, 1, 1, 1, 1, 1","1658194293704, 1658336015511, 1658456926738, 1658457084323, 1658457142101, 1658457173012"
5eb5c6beae20ce2cdf69727ea4887543adcad0f51122723a99524c05b9a20377,Logged,6,"e4dbb7c9-fd80-4da8-b4f4-6d144442a2af, b00a6a8a-8eab-4c50-ab95-117a0dededf2, c88cebc3-e150-4efc-993b-76cda07dc6ef, 4e9c2825-ff13-41ca-8e91-edd848060d19, 1aaa53f5-750c-4860-a79e-fe7ffac3d71f, 7016a719-c0ad-46e8-84f5-f759cc8611b4","1659470058767, 1659470395735, 1659470409584, 1659470756693, 1659470799158, 1659470868397","2, 0, 1, 0, 0, 0","150000, 90000, 187406, 22738, 30896, 70854","90.22, 77.69, 77.11, 19.37, 32.0, 64.69","1, 1, 1, 1, 1, 1","1659470058767, 1659470395735, 1659470409584, 1659470756693, 1659470799158, 1659470868397"
afa2bfcf677d6428b3d5a55a704ef66a69e26886a24fccaecff23fe5de0d9f75,Non-Logged,6,"4180ec66-bf20-478c-bbdc-6eefefd0a9d7, 13683630-0a57-40f9-9a01-db782b67e918, c989448d-e8eb-452e-96b6-7b596b43fd6e, 6500320f-9b9b-41b8-a191-06c6739c9710, 17b058c6-8ddd-4cbe-8d57-70be141d0ab8, f96f0973-7d2f-4c55-a751-bf56c316431a","1659204990253, 1659205114370, 1659205769869, 1659205909403, 1659205973826, 1659206407714","0, 0, 0, 0, 0, 0","60000, 44053, 58169, 49049, 90000, 96566","16.03, 41.58, 23.44, 38.44, 48.47, 44.04","1, 1, 1, 1, 1, 1","1659204990253, 1659205114370, 1659205769869, 1659205909403, 1659205973826, 1659206407714"
2a12b3aa3159527a3e0f5e508bbd8f3e22ef0780536f65ccfd92bb94b655c1cd,Non-Logged,6,"6c517284-c766-4c7e-a27f-09b4bc6ed8ab, 4138beac-129d-4974-8e31-1ecbdd96bcc9, 3a99ee2b-f9af-4505-9093-fc9654e9d5c9, 2bf74907-87dd-43a3-8936-d7177dd4cd55, 1b925ea5-4211-4667-9ec2-e5c0ac1f9590, e9ca0208-b600-443b-bd52-7c8bcfd406fb","1657145626705, 1657231704212, 1657231726453, 1657742717451, 1657755225110, 1659726383059","0, 0, 1, 1, 0, 1","10000, 10000, 35051, 315382, 10000, 35483","15.22, 16.03, 16.16, 82.06, 15.21, 5.91","1, 1, 1, 1, 1, 1","1657145626705, 1657231704212, 1657231726453, 1657742717451, 1657755225110, 1659726383059"
471cccf58bc9ac910094a04c139e8620cc622459ff0889e3cd142c7ac853c0ea,Non-Logged,6,"8956c97a-6d85-4d4b-a6f7-6d42c6be97cc, bbb0ece7-723a-41c0-b69b-6c0d18defbc0, b954a1b6-d613-4012-8bb5-d60ffb9e94e6, 78f42bd4-4281-49e2-abd2-2da58ed56dad, 6f344c45-e731-41b4-8c65-9967ebc03096, 66d6c3ba-75b2-4728-a883-a24bfff04fc3","1657408231142, 1657408485493, 1658499105006, 1658502768313, 1658933636167, 1659099326599","4, 0, 2, 6, 0, 0","175306, 80000, 26940, 129285, 22489, 86221","100.0, 69.24, 24.84, 64.07, 25.07, 82.11","1, 1, 1, 1, 1, 1","1657408231142, 1657408485493, 1658499105006, 1658502768313, 1658933636167, 1659099326599"
bb76dd18741e074cd37a00f4abb9f313263e846c8b61d99cb457fb0934291b70,Non-Logged,6,"b1874ab3-9563-4ebf-b94f-d56ffac06cd1, 1cf36dc2-e144-4481-9a67-5f290b77f225, 0f85c531-8e31-4488-ace3-83e9e3b44bc6, 42ef89ce-0e73-462b-b0de-0dee13cee2e9, 229628a2-f8e0-43ca-bac9-f14a161f9124, dc009ac8-363b-40ad-ba25-c11e4318ea8e","1657830978756, 1657831012628, 1658854008526, 1659178029688, 1659489529669, 1659692285792","0, 0, 0, 2, 0, 1","40000, 160000, 47315, 44514, 20000, 30000","53.44, 48.0, 40.57, 64.58, 19.4, 75.07","1, 1, 1, 1, 1, 1","1657830978756, 1657831012628, 1658854008526, 1659178029688, 1659489529669, 1659692285792"
931c7c844adfbdb89bdd6303f7b573d859eb3892407452205da637c8947b80cd,Logged,6,"8afc0d09-c7f0-484f-8733-d98253cba460, e3cdb277-ad80-4025-b5de-cd98cc67d23d, 4d7e86e3-c651-4f04-b20c-2e90004b7607, 5bd87b4b-967a-4f44-8d7d-8dd415925c60, 1077d332-99fa-4095-b457-dd889a4c5f66, 074b796e-4a70-4604-9b50-3713505a1275","1657067898718, 1657284955099, 1657834812627, 1658250451422, 1658667355714, 1660344887636","34, 10, 95, 2, 30, 33","78670, 50000, 167942, 21145, 58342, 84150","48.7, 15.09, 60.18, 15.53, 35.5, 45.9","1, 1, 1, 1, 1, 1","1657067898718, 1657284955099, 1657834812627, 1658250451422, 1658667355714, 1660344887636"
c50b1714b73e3b6b3f9445703e2df769db13026b60b8ddcd6875e778fad06680,Non-Logged,7,"1f32787b-de2b-49be-8c20-ddaeae34cc22, 2290b9a9-1d71-4571-860c-7c4863de614d, 729f24d3-ce64-42a8-8a9f-f92fa051e7fe, 64323b0f-d998-4f8d-a9ff-0e8c4f8859a0, 4e73dd4e-0e2b-4a11-8f5b-658619b08027, ef78cc04-8df4-4be6-8816-1c75de766f06, 54581ea1-1c7f-445c-a01d-e0efb0e3ad5b","1657238540747, 1657869293711, 1657869569439, 1658439752971, 1658796234804, 1658796340448, 1660151353031","12, 57, 19, 81, 27, 13, 29","50000, 268517, 32411, 501873, 100235, 51455, 100000","39.16, 88.05, 70.77, 94.28, 77.97, 30.93, 48.53","1, 1, 1, 1, 1, 1, 1","1657238540747, 1657869293711, 1657869569439, 1658439752971, 1658796234804, 1658796340448, 1660151353031"
fe9157313ee049959063967f35005aa533d8838c9e3cb3e006b1a750e9860e4c,Non-Logged,7,"65c0e8f0-446c-44a9-a8bb-e8d3df7696c7, 4e4be815-cd7b-48d1-8261-a4a9ab23f1de, 388e03d4-d5c6-43b9-9105-7936a63046c3, 761156f0-cd9c-4d2e-b685-2f486fce60a3, d7f8a775-3da7-4de2-a2b9-6dceff7957bb, 0273bfa4-6548-4094-bb1e-4ee844745e0d, 6c29e56f-0ba1-4de9-89c0-b6bfaa496da8","1657321890555, 1659393545346, 1659613170298, 1659998677577, 1660336756591, 1660336761070, 1660336769172","12, 4, 14, 29, 46, 28, 7","40671, 30000, 43652, 57583, 140000, 50000, 10737","42.59, 13.66, 37.51, 47.26, 51.24, 42.88, 28.06","1, 1, 1, 1, 1, 1, 1","1657321890555, 1659393545346, 1659613170298, 1659998677577, 1660336756591, 1660336761070, 1660336769172"
150c6c177003bc19608fa64a60ccf42b758ee422e1a51bb75eb1a38fda657533,Non-Logged,7,"ea1fb0dc-a3b6-48b9-b80b-cce4370575f1, 0c4db52f-fd08-4d80-ad1f-c482615a09d0, ce2c2244-5ce3-4fa6-b135-ad94e1304d69, 77cc1310-237a-4a7d-acf8-66d141006c0a, 63d8c729-fa2a-4ca7-baad-86331e751485, 0073e527-aa5e-43f8-99b4-c309275817c8, 244065e3-7aba-4963-8ae2-221fb235e99c","1656942375206, 1657633162822, 1658141958193, 1658242655905, 1658242768887, 1658518886687, 1658778979090","0, 0, 1, 0, 0, 0, 2","5136, 20572, 23900, 70000, 47159, 54686, 80000","16.7, 48.31, 54.75, 37.28, 59.2, 84.53, 13.11","1, 1, 1, 1, 1, 1, 1","1656942375206, 1657633162822, 1658141958193, 1658242655905, 1658242768887, 1658518886687, 1658778979090"
