userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
d71d169016aaef3cc02cab795d96adc8bf26b00152a1f32fe18f5fabcc69af19,Logged,1,32ca6626-b3c8-4f7a-9bb7-74b7703634be,1660319962034,0,61897,26.32,1,1660319962034
7b9c82268cd788a34e10d023643bcffefbac20f117e40e7c76b11948013855f4,Non-Logged,1,ce6b8024-7bf5-402d-a616-655af5de2ac4,1658616036754,0,10000,8.24,1,1658616036754
b894e232223f1a77fbb615a56d6a88ec70d29aafe2940e3d3a116f1271829ff2,Non-Logged,1,996c1d09-9229-45d6-8163-5002ab07b943,1659275670816,2,10000,16.39,1,1659275670816
3fa4e533a53abab61277ebbf373efabe058d7fd5aca4ded84ff690e067d3111f,Non-Logged,1,90f01470-5aaf-484e-974d-217932ae5f32,1659455770457,0,10000,15.95,1,1659455770457
ae1715be7f519e8cbd5ec25222002705988d81823dede29829b1cdc051f0f84a,Logged,1,57d4f6bd-da75-40a9-9ec0-38e4c6c39b47,1658845359012,2,12080,20.95,1,1658845359012
b996cea9ef4e5ba0b7c5f9854f751f4c90fc2a9d880af3cd3cd75f547e46ce40,Non-Logged,1,5d67c213-f4a4-4907-9499-cc5a33d9a4bf,1656765798615,16,40000,39.86,1,1656765798615
35f747f0e45fc4280a2d345513e44f27eef3d6d04b55d124532154bd2c40a927,Non-Logged,1,b83cff0d-1929-433b-b9ff-63d350257fe7,1658628917720,2,96047,57.28,1,1658628917720
568d0bdbee57eb68cb0115889c44ffb6e8b7075ced16e6242038dc9bbdd24658,Non-Logged,1,88c9c62f-3ae2-4e51-b6d1-da04c78ba716,1657223812060,0,10000,4.97,1,1657223812060
07fcf363efe835bb83417f19587d77ae215d88a0736d14f804d74f2047ba6d8b,Non-Logged,1,45a23540-7c1b-4d3f-89bc-74d897e2a489,1660057465827,0,73814,55.76,1,1660057465827
e058a7247fe6b8c114c1087742c2cc9a63e349eb8c2ca45e565175df0628f17a,Non-Logged,1,aba3898f-4949-498b-85b6-11163ea0ea9b,1657927018154,0,20000,2.82,1,1657927018154
0fd1d64ad21dfdbe0fd0c43488444c93af558eda12ae56cc45830184dae143e4,Non-Logged,1,3201c864-4ad7-4344-84d6-d9d03103c994,1659572729391,5,30000,28.43,1,1659572729391
5398efdf246a3f96f7231a0614f0ffa3c301d41960a68efb6c640f16ab140aa1,Non-Logged,1,b17bebf8-4cf1-471d-ae11-5ab5c492c75b,1660327505478,1,130000,36.22,1,1660327505478
6a70cb49102a457ffea99d2f2cabb435e892dbba73b0fe1d74f8371cf7d9551f,Non-Logged,1,9f22da44-6640-4468-bcf4-e034eb4e627a,1658954462868,12,96482,33.53,1,1658954462868
b58916774d0ecdb724203f86bcd1c3076831ff163f6ae99b18aad7a4b4c3ba3f,Logged,1,44dadcec-9e8e-4852-af67-949fad95af2f,1659449615374,0,10000,31.26,1,1659449615374
7f176f5a41c274dc92b4882af4f373e6d8667297e3bec688175870d5d3cf78ec,Non-Logged,1,6eff0a19-11d5-4182-9ceb-7b9167473432,1657319995315,0,35768,52.46,1,1657319995315
1d74da368ec6a65b97676732aa4424d2d6461e5c5d673753b95abc7ddcd4c822,Non-Logged,1,8d3559b8-e6aa-46fa-bc19-db69fd087e72,1658375526443,0,20002,12.5,1,1658375526443
382d1c5e5f08a9fa016e391b780af7f77006614538bd71e402b2516572d5a36c,Non-Logged,1,5d5b9ae5-4bd3-4813-bb73-18c4a517daff,1657827681259,0,10000,6.88,1,1657827681259
9d3001663ffddaf55127e77e8d5baa6644fff076deebd0225000ec63f937c961,Non-Logged,1,8e2b6155-df1e-48bc-8106-c54bbfd6fab2,1657991931267,0,10000,30.04,1,1657991931267
8645b822d5f2a023a1338c8d21310e01587db6a13bd1b95f06dbf9d3622a4425,Non-Logged,1,2f889a06-c545-4884-91d7-97a2b234e6f6,1659724411298,4,60000,25.63,1,1659724411298
014cedb057f358a00c69d940d26ef5ae492d50a54a9c78bffabc4bd2671e5394,Non-Logged,1,7b94e6b1-a6d1-4c6b-b26f-86a8d49c8e8b,1658527118336,0,14983,69.31,1,1658527118336
f6974a9d78e417a662060f4ece83794f28a6411aa3c8bb79a59ca26d3f955729,Non-Logged,1,d433f3f7-2ff1-41df-8ed8-7523f35ed4cc,1659990771704,0,30000,13.21,1,1659990771704
4df86882a7bc82b3558e3215ee62721e72f329bb4bf6fa69904b2ababf7eeca8,Non-Logged,1,bdfac080-82a6-4d3c-9f67-cb682202f54b,1659050441203,24,50000,59.76,1,1659050441203
067fc1cba4cb1f0ea66d1ea31f21fef29687217cf891dd64464183507b4415c5,Non-Logged,1,8ff29094-e93c-42d7-b4f4-b0fc55315055,1658962390044,17,40000,28.42,1,1658962390044
053690a86d8c84eaf6ba80698521503b6952a4af8308d14f680a498edbe40c60,Non-Logged,1,e66e8427-f699-4a1e-b586-2191a2b8ea58,1658776385732,113,294234,93.35,1,1658776385732
4302b819bd88fb83259c15fb0cd74838489d55c1916e3d023298b19a821d1b7b,Non-Logged,1,6b01a3e6-9015-4d15-9238-788a1cd29045,1660375176541,27,134531,29.69,1,1660375176541
18c6d96982d680e5f06699c50dd172a3a8cf16135518d7026bb9b3fe36793694,Non-Logged,1,34540c00-8906-4033-a403-a2e7d09a5ead,1659454411135,4,10001,31.43,1,1659454411135
7b3e84683239186fa21abd501f9b321e80565cef0b7083915f7d1d10c0478bda,Non-Logged,1,b8b4f1ae-52c2-489f-9260-c1f128ee0c6d,1658340410083,0,17300,28.26,1,1658340410083
db634e206b75bbf1eae10c98c81a780ece244b8ab2fd0591ca9e6d4bcc668b2a,Non-Logged,1,7988b7a9-cb83-4dd0-9b85-fde0fa23f88d,1660351077256,49,160000,79.36,1,1660351077256
ce0792b37ab343d8e64d0a3ccda5e2ad35975124632d532796fd4fbdc650d61d,Non-Logged,1,9dbd6022-b75a-429d-8372-b1131590b103,1660139114738,0,22922,14.31,1,1660139114738
e6d5ac43bf475ab8f81e605074d7d1c65a522615a604af6d96d12959550a34b1,Non-Logged,1,f31d542e-fa12-423e-86a5-04cdb9e9ff4f,1659702921346,0,10000,5.45,1,1659702921346
2dc747d262a8e5ca103ba6295a34c0a5710dc4f233031bd83c98141c8849f7f8,Non-Logged,1,022da959-3f19-41c7-85b9-2dcb3cf202da,1657641337876,18,40000,40.94,1,1657641337876
cae65d4250aebb504a84c0c04b9c04da83264db59168eb5eceb2a90e22866516,Non-Logged,1,9e2ba1ff-33f8-4068-ba07-9a9d1cec8c32,1660410709830,0,10000,5.59,1,1660410709830
d8915df07eea6ef5114eeda263ef9974d966dc9870b8377047ee2f57b34f676c,Non-Logged,1,fff63a76-5d73-43ff-8adf-3ce1511bc075,1657151457039,3,64641,28.43,1,1657151457039
a5f030ba5edf04bdc9e1d753544bfe9d1c864c6fb1e45a3028536e0b057e1182,Non-Logged,1,54cbcdc2-5756-48f8-a782-08fb71f584b7,1656958816819,1,24826,43.16,1,1656958816819
1658e2fed523f00b82a6c1ee9d4fe0986500c052881d4d40894acef97286b058,Non-Logged,1,93a65bbf-aac1-4eff-abcb-742be56bb25a,1656795788875,0,20000,79.38,1,1656795788875
81cc0acc00e69afead2c8fcc4f4b0d187f60a17c92ed4a92c66227e91bfcdac6,Non-Logged,1,194e3408-7a64-4864-a821-58dd62906982,1660173257229,0,30000,14.43,1,1660173257229
058dee9f2571258f6666e374104007d5eca63c43bbd9de12b6ffb554fed4ccb6,Non-Logged,1,f8bfec7b-5b1f-415f-8fbb-2239a02370ed,1659133011737,5,39151,18.5,1,1659133011737
a6defab66cf0c1757a924e859e1b646cc2c390cebcf2f4321944e9de8c520502,Non-Logged,1,1681c7e6-4529-450e-b80b-518528756dcd,1658259425569,10,30000,33.78,1,1658259425569
9a8707084d96513a5bb89d3bd1d94a11ec21e295d195d337b1bcfff92aa973ba,Logged,1,b0d6e9bb-00ad-4832-b94e-80fb02c00cd8,1657647080242,3,37304,64.69,1,1657647080242
13e695059cdffce1fdc38e30ae56c378f4f4e6aa5c05467bfc7321c61120c7df,Logged,1,2951e7a1-a27e-4b93-affc-30a61f092fd0,1658933622926,12,45936,29.68,1,1658933622926
dc7535e59dfd646c3d9eac23f6c06921ed79af52b302fa84b0efa974e74c32af,Non-Logged,1,8b483d1b-cd47-448f-95ad-180e69704829,1660069277813,1,10000,25.86,1,1660069277813
3e3e9156f561bba5985f21e5773e6c1c2f120fb299b41ecc7f7e0b12425ca0e7,Non-Logged,1,8c0cb27f-1862-43df-955b-4ed4af71fb7a,1659070887056,0,10000,6.63,1,1659070887056
5b9e8506d0256e425a148363801f29d22dfb386a5a9d0abf4f3852845fa56290,Non-Logged,1,c3dba88e-c49f-4118-b055-03776b5784b0,1658681285952,0,94623,82.81,1,1658681285952
5885bd6f043638ec6ac89c9435a8d99f321c01e8a10bd19ca5491b076f62f1b2,Non-Logged,1,fd398193-7cc1-4c57-9d54-c3682c4a5068,1657291222735,15,70000,29.5,1,1657291222735
