userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
d6609490b05d230d4ee060d2c508692fdf98780a9d113ae30b7c9890a3cbfef4,Non-Logged,2,"09d12b1e-2262-4ad4-a0a8-e8d86a7c1ca4, 2e4afcb5-ebdc-40b0-91e0-9a8e8f367946","1658448742755, 1659108664089","1, 0","10072, 10000","20.27, 9.32","1, 1","1658448742755, 1659108664089"
e8e1e703c3e27789f298f9c3d6c3c532b24c174538716e9c17fa071a0bd811ce,Logged,2,"d2593c3d-2347-40d9-948c-b6065e8459a9, 0cbdd9df-627a-4b85-a60f-99e60e596e68","1657591113065, 1657591239229","13, 33","50000, 120000","14.47, 58.85","1, 1","1657591113065, 1657591239229"
a4594665e494f65f308d5acc85e10a7cba1532d3541fb526a11366cc8044c6d6,Non-Logged,2,"6f81f339-dc75-4cb1-b12f-d20a344ae64d, 6c710d2f-e903-4681-900c-a2a630a5c1a4","1657550301309, 1659718976102","0, 0","6316, 37071","22.78, 74.14","1, 1","1657550301309, 1659718976102"
8fc6ef442c5d99bc0fcb6ae670bd14da153a62e8dd84a0c8ed3d7e4f83f3f476,Non-Logged,2,"da3f0f6b-63bc-45f2-b809-e184aa8942e9, 38da7fdf-6903-46f3-ab03-c3d6b06ab8ba","1660239715176, 1660240000861","2, 18","10002, 80000","25.15, 32.25","1, 1","1660239715176, 1660240000861"
85d78db3abeb5130984d9146876e8cfaa6614562ce3a2bd9e97ef6b61d002d05,Logged,2,"933f81c5-24a5-4201-acd1-fdaa88f86f8d, 2edcd5e9-5909-4bf3-be2b-84d7dc4e9d03","1658511485433, 1658770183096","1, 5","10820, 55607","51.4, 54.06","1, 1","1658511485433, 1658770183096"
a6b0cfbc8e32554a32100189ef3fd3fa42a8e0fbbb25adb80b8709fd85e00ed9,Non-Logged,2,"09c77143-7858-4d15-9dcd-b1c4b006024b, 42955f70-4cc0-48a1-8634-27481f100a41","1658869198536, 1658944690469","2, 0","10000, 10000","27.45, 43.99","1, 1","1658869198536, 1658944690469"
f7d5ddf86aba3de8c72a412d8aacc800c34887a9723e8d9dfa25e4dfa038221a,Non-Logged,2,"d4eb1968-919a-475d-b909-bbbe9f1ecb83, 0afe3011-fd35-47e1-93a1-1c97097a261b","1657137437878, 1657212603505","0, 2","40000, 40000","53.17, 8.25","1, 1","1657137437878, 1657212603505"
acfe15e627a903ae90b4e32314cf2ab03cea0d0cbb85feab277cce676745ef07,Non-Logged,2,"59842c3f-00ac-448d-94dd-f14b3b701477, 75905986-839b-4245-84a0-bf1cc3bf4932","1658860321497, 1660225760636","0, 6","53005, 49625","43.59, 62.98","1, 1","1658860321497, 1660225760636"
a94b856185725cad0c5490e054e7929d9a3b256592a3b8cedf36f214b23a5366,Non-Logged,2,"a7bf20c1-89f8-4404-8550-cdfc915a09cf, 12c15808-1e0a-475e-a1b3-faaa4ce2b4bf","1658316991884, 1659371294252","0, 1","30000, 27275","52.37, 33.3","1, 1","1658316991884, 1659371294252"
7ae50beed0ecbd1a95922109bcf7ad5336c806ad15408ffd7e0e1b8590f9f8ff,Logged,2,"3230374d-3227-480f-8aad-be40e7918a89, 22406eff-6720-4c47-8707-42e5454f04e9","1660072130142, 1660072423537","2, 0","170000, 106068","65.12, 34.74","1, 1","1660072130142, 1660072423537"
4df80e93fc46438a9e7f50a9ae09e37543407abad81976dd9f8a310875d8a1a2,Non-Logged,2,"d52f1214-9455-4b96-b3b0-e315ba3dcc80, 5961d91a-438c-4915-9f4c-9309c827d943","1658616229750, 1660054293377","0, 0","40378, 10948","25.53, 29.17","1, 1","1658616229750, 1660054293377"
b762ccc4b0a27ea376de03097513e036e733b3992f051fd3e6755f4798417ebd,Non-Logged,2,"aed49799-59f8-4f15-94be-566e753d9325, 4d89c4b6-6827-4935-9ba1-0502025af270","1659533824604, 1659534234604","2, 2","70000, 110000","34.68, 45.32","1, 1","1659533824604, 1659534234604"
0038901b854cf9710ea8ed7028a254f2281c0e865b9ce99902df9aaa2d3c1fb3,Non-Logged,2,"73151e02-dd2a-4509-968e-b9c16ec1c5db, 18119e32-4d0a-44b1-86b6-89c424108c8e","1658790892536, 1658791667392","22, 22","70000, 60000","58.69, 58.82","1, 1","1658790892536, 1658791667392"
cf5f2f12368e8851a73ca5a7752ec90d6ddb6d7af5d6d201a6c80bc15cb02d20,Logged,3,"16562c85-e73c-421e-aabf-2e47b5be1067, bd98555b-781f-4e31-862a-697e7608786c, 3e4c9460-475a-47d5-9ff8-c9ef47e25b3d","1657073602666, 1657073622772, 1660071704122","0, 0, 0","12902, 10000, 6496","21.3, 31.09, 57.15","1, 1, 1","1657073602666, 1657073622772, 1660071704122"
7835b3635fc189d41e0ab6ca2c35a9747fae70f2915e0be58edf3c0220997994,Non-Logged,3,"b6ff34a6-65f6-43d4-a434-c72e009e32dd, e0c9af82-4530-4610-ba73-a8218bd8771f, 739184cc-c450-4ba1-a5c7-00f6728c6b46","1656682801193, 1657032250811, 1657041242927","0, 0, 2","20077, 47613, 169489","69.28, 19.48, 52.88","1, 1, 1","1656682801193, 1657032250811, 1657041242927"
789d441a759f36a5dba7700138b5d4fb8e4666e31ad68108c009a948d72168fe,Non-Logged,3,"7442f564-9ecc-4c31-af26-9a35a4db5d1e, 6c517284-c766-4c7e-a27f-09b4bc6ed8ab, 25f36df5-87b8-4987-afc8-5c050817e7e6","1659743419864, 1659743545155, 1660021155470","39, 72, 26","100140, 283545, 40000","50.89, 73.69, 54.96","1, 1, 1","1659743419864, 1659743545155, 1660021155470"
6dbbc144f636aa3d9f720aef9f4074dead3d17ae59d237f963d11e7f1c651e85,Logged,3,"e3e1cde5-cd0a-4ad4-9b8b-43109f49f99d, 2ea5fff5-64b6-44ae-b16c-2526fc56f2b1, 14b4b6e6-739e-4311-8012-6395220a4547","1659898952898, 1659899011070, 1660097911831","0, 0, 0","64596, 6313, 10329","65.0, 16.71, 22.73","1, 1, 1","1659898952898, 1659899011070, 1660097911831"
15c5a353186d77c1cb74d2daa9497e2b2b0e2b631a6ec10fbf74ab485cd500d2,Non-Logged,3,"a9d44e59-4fba-44c5-9d52-c9733e81a3ec, 5f2f1833-d203-486a-ac56-665fc3767018, 14a9587b-f30a-411f-8381-d4976bbacd88","1657049551955, 1657918313267, 1658861785050","0, 0, 0","15588, 115633, 566281","31.76, 26.31, 77.23","1, 1, 1","1657049551955, 1657918313267, 1658861785050"
fca9a24f38e2f7904b54a2965f7ca363ed57c0f58c7ef9d5753624837a9d1829,Non-Logged,3,"82206221-05a0-4f89-aa10-e8c8dc0cc418, bf257382-74fb-4392-ad6a-143240e39f81, 60d611ba-5bdf-41f3-b1cf-0f712879397a","1659347260061, 1659692611413, 1659999473262","11, 37, 10","40000, 150000, 70000","31.86, 39.66, 34.99","1, 1, 1","1659347260061, 1659692611413, 1659999473262"
3e75738bcce7aeafc7caf4c201cd21bd94e0444483072195976daadae62bb36a,Non-Logged,3,"786a3447-4317-4c79-a947-08f0665519f1, 47847b22-f255-4df8-a319-3705d4accd85, 00a31551-a3c4-4586-a5be-4766486583ed","1657742949333, 1658797050542, 1658846159992","16, 40, 18","30000, 90000, 58386","32.81, 31.32, 32.65","1, 1, 1","1657742949333, 1658797050542, 1658846159992"
8cb2ba2dfff0bad8876030285c7bdd76cb5b37903c4d06e58a4a89e86783159e,Non-Logged,3,"8f3c2777-3fcb-4022-80ef-a823a6798f4b, f60ade54-c0aa-4650-88c7-2d26e31ced72, 31744a31-d5f5-4c28-a0ed-74c1e1ffea29","1657664798346, 1657749448990, 1657975674896","0, 2, 7","10000, 41014, 91869","5.95, 16.99, 46.75","1, 1, 1","1657664798346, 1657749448990, 1657975674896"
50e1018c4a1e3b42677a5fad2a31004b9d5afd3d171c65bde9b4ef910ae34942,Non-Logged,3,"5150459d-1b3a-409c-982e-54c8ed0900a3, 7f98f84e-4956-4eda-b7c9-7d69fbf6bcbd, e49fe4fd-5843-4aa0-8a79-45cd5785ef3d","1658971681914, 1658972536748, 1659837358457","0, 1, 0","70000, 210000, 10000","26.4, 8.0, 6.03","1, 1, 1","1658971681914, 1658972536748, 1659837358457"
