userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
4ffc182daa3efe4fddb0922ca12ffc36ec834d9140ded4776d30e7c62ce265ed,Non-Logged,1,2ea5fff5-64b6-44ae-b16c-2526fc56f2b1,1656906237528,10,51126,23.48,1,1656906237528
c6b85275bc565abd71e083b837d34e8281e4c638f3297b44fb0ce77d06f3a401,Logged,1,c8395ddf-bc1b-4064-b70e-c859fdd20be7,1659718384311,5,10000,30.19,1,1659718384311
2d22046baff49c0805644d294fce26acf50988e4f721bf5f3f79eff515fa4caf,Logged,1,c91450be-8733-4e96-9192-5db641abc66e,1659429322402,9,41852,30.52,1,1659429322402
815e11d802c2e339e861dbca8dfadb78e0016a0017efcf2c7ce46994b2c8e4fa,Non-Logged,1,2ea2ff86-cc82-49bb-85c2-63858ed7cbca,1658349868694,0,10003,100.0,1,1658349868694
a5f4dee61ddbbd99df7cbcce088c0d13afaf496b3aaf7f9e5e80f69af7848c16,Non-Logged,1,68f2add6-0ad2-46fc-bfbc-53f2537a60e3,1657723487543,2,10412,16.18,1,1657723487543
79c902ccaf46425af3809ad479e9dc3c90ad782810c4c35d7d67bb062f6f4599,Logged,1,aff98d69-a9e5-4ad7-99d7-f98a49af67eb,1657544111058,0,37015,32.31,1,1657544111058
ff2091551053ab1257e42167360826fcd72e443642b8941748e123cd8582cdd8,Non-Logged,1,4a983c7c-cd3d-4ef8-9584-eb83fd7fa90e,1658589786331,0,20000,22.91,1,1658589786331
f969ac581ec9133a045ad2274c2bb08bb1ca7979e2a5b07efc4695cbe5515524,Non-Logged,1,727294e1-c743-44e5-b4fc-2e1ad90e9b82,1658318397064,1,12442,34.02,1,1658318397064
5a8debe0b07e8d75df20af11ce4e2f0cd4572844af184013c929cd465b464106,Non-Logged,1,9400d8ec-fc72-4cca-b0af-15d8ef5b139f,1659701962498,0,104216,54.43,1,1659701962498
fc7318d635df154654342d0fd9eb4b1a5dad8d8c154a22f4bc48fa003987d673,Non-Logged,1,0237069e-c0f6-4c37-8dfe-f2268bbc458b,1656872780641,3,7039,27.48,1,1656872780641
2c837170ae21e70572d6e994ef64be806578bc932bbd792e43f660b2b92469c2,Non-Logged,1,b978ae78-4ec9-4f31-8e9e-86c5206c8949,1656782361520,10,30000,36.99,1,1656782361520
cf9ff23bbbf0c6d851213146a3b0beee65ff99bb4b9d8ff4f146979b8bff5e16,Logged,1,946bd685-232b-4480-848b-bdc8a8eb8a0f,1660508717944,1,70000,14.31,1,1660508717944
216955fe5bdd8d61052c140255a11543b7c19207e884d291d9b496d0a00f8120,Non-Logged,1,2fc0cd28-466e-420f-8447-be880e578629,1657917743644,2,85442,64.44,1,1657917743644
1c92e9aa4c3ca7266462ccc640094109d93c59edc223e2fed086646db6abbb6a,Non-Logged,1,bb5aa364-8e88-4ccf-aafd-685d70600042,1659956677595,0,282422,57.69,1,1659956677595
33d8bc323e443d6e2a22b73259c534135ae23be76f628caa2cc9ed4f4c44c575,Non-Logged,1,a5043521-9731-4f6b-b92f-22ffeecd3a94,1658396658507,0,10663,77.43,1,1658396658507
9ea640e4e4617765bc4861ea805ba9b4e371a6d81ca3769c8445d4d013af0b3f,Non-Logged,1,5e50eb00-4ae5-43d9-b413-3e36f2f7bdd7,1658433870349,0,12185,23.76,1,1658433870349
3d86b8f95bdabcacd60cf02c35c7bff5ed4aa27982768fba84a5bbe3495c95a5,Logged,1,6bfa9f59-121c-4f06-9499-bc747fa302e1,1659801320820,5,10000,14.51,1,1659801320820
fc960298500370a3f9d88273d866fee4886c5cdba2cdc269e9f2c6c461c28dc2,Non-Logged,1,e66fca0e-9126-48bd-a4d9-6c679ae62c75,1658940952470,0,70000,39.35,1,1658940952470
ee08cdb1adc59bc8a418ecda65ea65e98925d57a98211d46ddd2bdefd55a6ed5,Logged,1,55766532-6977-4882-914c-8dbd15559924,1660224932627,7,33830,31.12,1,1660224932627
de7068457d61ac21c8687227e85bd6af383751e77487f0f241c695a4d96cc79a,Non-Logged,1,ecc37a22-b730-4e3a-bc87-c3ba3403acbc,1659920955665,14,30000,32.42,1,1659920955665
3cda179bac35e5cfc280e2fd7ddb3e448a9a7b8da4df24ecb69b494ca311a5c6,Non-Logged,1,8f8d506d-e099-441d-ba6c-ebb4178f3707,1660166742168,3,10000,13.16,1,1660166742168
d8cae36bf3af42597209b08fb7ab2b6c0f2a4fd958f0e4f8f28402b74af9f57a,Non-Logged,1,05e9f41d-3a7b-44dc-bcae-f5e01f7cf0e3,1659124864270,2,20000,41.51,1,1659124864270
fb12051dff28fdfe8326bce537b493eef1219bdf2dcb8edef558f9fb6c065ccd,Non-Logged,1,0f7e20f2-b27b-4177-8106-1a6312efd962,1660414557493,12,60000,51.77,1,1660414557493
31ec425f11cfa04a893d8b7ac6fde1735820fcfa4b04342353d3a53c8c87c3df,Non-Logged,1,46663d94-a3cb-4414-a27c-4e2d3dc44360,1658422444548,1,18400,56.15,1,1658422444548
c5c5c3dbbc51c0ad200b264ec2f2233adcb2d47233a55485ef8d321ad4391f62,Non-Logged,1,8caf9c75-c85b-4f4e-a01d-1ad70bddc571,1656701271170,18,50000,28.77,1,1656701271170
98dc5c758d3bfc08f674302ba1ca0bbef9bfebb481a4aec4eacd703cb1456e88,Non-Logged,1,81676764-2e95-4411-b0be-86ecf9905303,1657750505899,1,10000,10.46,1,1657750505899
8aab6d80bf2e1a7fe0f55a23cb03c7d516f4a5d3192887db6c60c7a40b6f5616,Non-Logged,1,d6659774-eba9-4fec-9c19-1dd459843dca,1657054781864,3,460176,59.44,1,1657054781864
360dd1a678ca628fd112474fdb2a049864a2205bf62b84cc8e29c01989fd43c6,Non-Logged,1,ab28d560-7a34-4a85-9732-c2779265a75b,1659719508315,1,59214,68.89,1,1659719508315
8ff8829c015519ab2c0d51f0cd00c692deba4527b9e3b2cddc38541900a0803f,Non-Logged,1,ad602999-5e8c-428e-b3ae-4a0abda0db11,1657816604872,21,39210,16.76,1,1657816604872
d2f3636ea5bf3fa19acdc20ce6538a59910c408541d9fdef260d30ddbda52090,Non-Logged,1,78a6005e-39d9-4e9b-9294-46517d296796,1659553934828,4,10037,19.34,1,1659553934828
602cf9332747ec826e5cb9fa762b77d9225b45cff60a6f8c20cf8d949496e9bd,Non-Logged,1,45a4ed6e-4f6e-4fd4-8997-864b3a68c85c,1658533271405,25,60000,33.99,1,1658533271405
e58d4880f599b1ca2adba4bbf7e30a065a1c1c4b3f5c110b582544376ed602a6,Non-Logged,1,e65385d9-2fa1-47f3-9988-73189e30a1b5,1659659206604,3,40000,39.72,1,1659659206604
65ca43a540ff0b9f38098dde3f8f7ad27d699335c4e3ffb1339787882cffd90c,Non-Logged,1,2b7736ef-6acb-498b-869d-46cd52d03dd9,1659744624972,0,9986,12.5,1,1659744624972
0ac8dfec02388c74dd16c4eec7b8ced87cb38214cea51d427489e478787b5182,Logged,1,a7ef917b-efa4-4d98-9e0c-ec0d6b71c07f,1659668038821,0,10282,75.07,1,1659668038821
b98d305a026ef9efbd1fbb56e468e54248511480d4ccbd34bb794b1f81ff1095,Non-Logged,1,d07d62f4-7a65-44a2-9af3-ffabd2ed025f,1657747152520,35,120000,88.47,1,1657747152520
b06935448d54110c64c3e013a3722ef4ea2451a29e68858e57fbd895614e4cce,Non-Logged,1,0e74ba3e-e1cc-421f-af35-e5afbf577700,1659924458455,1,76685,30.7,1,1659924458455
ded5e14396ca8352d5096661783fd10061d5c6963ebef0c2b13d68348b3be438,Non-Logged,1,d40d333a-f002-4a87-8d82-666b4eb9086d,1659713625951,1,20000,37.96,1,1659713625951
928d6c44ef8982cafa581e1f37d13b2a06b94b129f62eba4c38eb1cd65de0de9,Logged,1,93c2b1fe-b0e2-4614-8006-874898701a54,1658504417351,1,35724,28.09,1,1658504417351
a7c989eaeadade292438768a29386814c6751c3ea62d622ca94a50a8f0f1f620,Non-Logged,1,759a6cf0-f15c-4191-a4a3-508df58b33ea,1656974167769,3,10000,30.7,1,1656974167769
168739ab07de7c7332f78738cd9967f556f186968d157ca1dd5ff289279afcbf,Non-Logged,1,6772a607-7b53-4d52-bb1d-43e73904638a,1659922272479,2,180000,56.31,1,1659922272479
53b5fcbaed2ea19d06e07092a3438d6c49520a750c527ad1a914c757358deb79,Non-Logged,1,f5deaf12-1b0e-4e1f-b9a7-ec38c14c54da,1658206887033,2,10000,34.4,1,1658206887033
987bec5b96357ba1a660b65068a145588715e426f12f22e0d2769f0b4cc7c2cb,Non-Logged,1,975e5ff2-8d73-44fb-96f7-554b836e464a,1658010870085,11,30000,17.58,1,1658010870085
c8025d712bb9f305c0eef6a360879d7ff24c11cb83ad03059b8f028ae8af7b87,Non-Logged,1,1ad6e3cc-6809-4da5-858e-8ca423750943,1659095172867,0,10000,30.12,1,1659095172867
0408ea899fb7f8429bb91f7cdba68f0b74772e3f8c6a462404b02d79d1314c8e,Non-Logged,1,f106e2be-8d00-41d2-8976-e327f53c4fd7,1658623980940,0,10000,10.25,1,1658623980940
3df202e4cf7576fda5763c738b0633362e189052df5c5f24e6c4d43ccc9bc20d,Non-Logged,1,7a68a2b2-864a-4ba9-b094-7b32b19389f2,1658179916287,0,710000,11.37,1,1658179916287
dda168e6eeaaeb5f3aac3b800b182be465681d6b6bc83266d3164944027d7754,Non-Logged,1,baba0fcf-80b5-4c39-90c1-bde6bd56b72f,1659488674252,2,123844,25.26,1,1659488674252
469c172f16166df5d129dbf897ac42aa1ecb61c64fb8c7b25dfeb4246d4450cf,Non-Logged,1,6767b1cc-fffc-4eb1-8d66-e0f616a8c9e8,1656807110128,9,20000,15.23,1,1656807110128
ca8625ea118f282439fecc03b745ff1cd6a85ed8c9f12f571944ca6b47fa56f1,Non-Logged,1,8126cbdc-d163-40fa-92fe-e4e539796b42,1657307940186,0,10000,12.37,1,1657307940186
4d79d2f7b35208dba968c0a4be0f05ce6fb6468b9fcd53d5b15aae4fda9cf776,Non-Logged,1,b91ec157-1a59-4d4a-86b4-88584fb48fc2,1656703188820,0,20083,31.05,1,1656703188820
20edcb29eb416f0fff040d930e95016830932342421548e8b177514633d168b9,Non-Logged,1,cf9a6c2d-a812-4e2c-87fd-fbfd35507ba1,1658945951019,0,99696,81.41,1,1658945951019
dd0064d269351ef70d3d291822f3f897ba9fbb4daab1c39632f81c5404e56cb3,Non-Logged,1,1b5c4e48-8089-41b3-be7d-b1e9a6dc29a5,1658696066944,0,5167,9.03,1,1658696066944
b262e8a7a871739159fa3cffa0e8391b51c84a027fd80dac7b26ac73fcbe6289,Non-Logged,1,db065b89-4373-47ca-9f5c-d91512396535,1656685712375,10,34347,20.27,1,1656685712375
0560f8f978dae0a97f4aa45f7a2cabd7d8828f68d5131278845e7e125f388c6c,Non-Logged,1,3d6e48a4-dfa0-4ee0-abb5-03a74f755f32,1660379453181,14,45628,34.11,1,1660379453181
ff307a025e9391a6ed1783c337bd45795ab516a9aca2114d8fcbd92df4032984,Non-Logged,1,753e6600-99ad-4eb9-bcd9-0f39ad2eae3f,1657220604062,0,30000,37.5,1,1657220604062
db9c0b795ae9172da1d3f5ac83e027509703a738728f057c5a8d3ac3ca32fdb4,Non-Logged,1,40e9b870-7b4a-4b97-907a-e0e35afb5b46,1658097045146,7,10332,23.5,1,1658097045146
0f0f39d9cf08697cf9d4c7e3afe711c27cba74d1d11c4af43c932e36aa35be9a,Non-Logged,1,a4ab66c5-fe7a-4c4c-9390-bac0f873bb75,1659260301422,15,38427,51.18,1,1659260301422
89c950e8ab0e78d804c77d4dd9d885bfc118474879261fba0a9dc596d95d67b0,Non-Logged,1,82e9453f-50fd-47ef-9685-6c8739b2247e,1656779515698,1,40000,16.73,1,1656779515698
c50f04f4ab7ba6a863928150fd69a3cc1222f628e9a43cb695951036e600ba08,Non-Logged,1,4881d26e-4907-4421-9f55-f53393ac645a,1657808409058,0,10000,9.29,1,1657808409058
d245ffd5ad274d939f7ecb9158420a8e4b65344cece2e1751686c040d1bcab9a,Non-Logged,1,c40ed6a4-d3d9-4fb4-a663-e1c47abef2af,1659094938760,0,48974,68.39,1,1659094938760
126c3ad42f71a85abd19e95d90af8983132401440b4700378070e91b7bc79e9e,Non-Logged,1,9a6c7cd2-d1f5-4687-ae81-c88172d9c3ce,1660150108181,2,59164,57.62,1,1660150108181
a8403383d67432dce60c86d3851775c5a50c626dcffaaf9347a94caebcd2047e,Non-Logged,1,b108d2ab-3f97-45a3-a58a-156e46bf263e,1658529144626,25,89924,72.94,1,1658529144626
255fd62b464d02507ef433ee10c508acdaa4baf1b69bcde0ef6ecbc68a1d82ef,Non-Logged,1,bc75f6b7-45d0-4bb4-b57e-d1b39bc29ad7,1658254749920,0,10000,6.48,1,1658254749920
82dec62654e23089088ddcdeb00f8d994feddf929a91fc32dcd7dfeae8aa1d39,Non-Logged,1,886afd8c-731c-4a82-8905-ea4cdc78363a,1660036107452,7,50000,62.54,1,1660036107452
9bcae6f44a79c9ac977b0e5256c0a249226cabf28311c7f37c7ad29fe6306fe6,Non-Logged,1,1db21691-869e-4391-afc9-9482f367b6bb,1658899405048,14,70000,33.4,1,1658899405048
7c1978e301e8f9ee9c429667458c1c50f5a4aa350a1d32a8bedaca4af769c636,Non-Logged,1,67e4678b-de11-48ad-8366-b6bfdf5d00c2,1657640428611,1,48789,50.83,1,1657640428611
267c674e25587e8a9eeb90b367468fcad1e2676e059a958bdab1d30dc017f45d,Non-Logged,1,071bc2ca-8f80-4c4c-a639-70ffdb674077,1659472562456,0,20000,37.04,1,1659472562456
15816c2995d6519c2832a40b7238e1ae020743558411f32008b95d124eda446e,Non-Logged,1,e01a6d4e-3f1e-4eb3-97ce-31d65abc9170,1659639429309,1,160000,60.91,1,1659639429309
49d231d36c83d9cdf8eb91c89c384d75366f903755786b9848426b45919b6424,Non-Logged,1,4b703dce-89db-4081-9722-bf8948f8a8eb,1656859049794,0,40000,54.01,1,1656859049794
f4e2d517dbe6302c26f27d47d445a7c183e29975ced7f041cf16028b6c7f063b,Non-Logged,1,9a310129-878d-4a02-a612-5d827fdcc843,1657842220470,6,40000,21.35,1,1657842220470
88230ee1bc407acc513cf810645837e3ef24cb96a49a9cce9864c1e34438e797,Non-Logged,1,8ac94542-3d82-4bff-a12f-d50001f8b73f,1658166215180,0,8824,27.24,1,1658166215180
55619c840e90474c088230818f58d4950592d7ff97882415af6b9dd7e34015e0,Non-Logged,1,ce5d6ef6-515a-40a9-923d-ec185e60a0a3,1660168525119,0,8841,40.71,1,1660168525119
8abc1e41f48bb31119b9fc2118f4fe7f3c3c60e2342f240a09cd2d31d60f0954,Non-Logged,1,3544fcdf-e1f0-42c0-a8c9-83a5ab02daf6,1659910217114,28,45977,37.58,1,1659910217114
96c4f72239440508c6ab4cd82c86b471db31a736ee5cc17c336b60d015ca6869,Non-Logged,1,6e6a71d9-1a2f-4dff-8de4-1f2056c5c760,1660269586889,5,21230,33.54,1,1660269586889
b48dc393a5777e7abd2a8cd5d766bddc9b344196e3c33b693992de7472543a08,Non-Logged,1,c5b18f12-fe38-41e0-ad60-14533ebbd865,1658235712941,10,11675,40.04,1,1658235712941
988c9c2af1961ea76fae1ba76dc73a01ac52399481e0a58c6c94808b6ba6b0c7,Non-Logged,1,a5d78e24-709c-4296-920d-134ed2e7e072,1658450286699,12,21284,39.74,1,1658450286699
6f54624ccf4e0c8e273d567a14486f349bdea1ee2d8056aa3de11b4f7b9939f8,Non-Logged,1,f28ddac9-afe0-4af2-8d56-00b5f3981afc,1657217972753,6,20375,67.01,1,1657217972753
253477f94c8bc3ae327f8cc62acba11acd275b34b0dc59798ca5e84f65395b66,Non-Logged,1,afb5431a-be32-44f7-8a17-2baf59be0d0a,1660517620199,15,61075,48.55,1,1660517620199
bd4e035e964a5d59f6b5b0eb7a8a8a16483fefb740a9b828036098f46df43c3d,Non-Logged,1,754751f0-7cdd-4a64-bd57-aeebfe770080,1658852718672,0,22368,25.54,1,1658852718672
18d0830e8e003469a756d2d3c4f2812e238361e4f7525edba1102190d039ac83,Non-Logged,1,ccd324a6-acee-40f9-b895-42d93e4241a7,1659711263519,2,70000,81.53,1,1659711263519
5b8783e5b61d3b54ec09f79c0b4a30c8567b1641e81380192dc5c37332f13f43,Non-Logged,1,0f10088b-9c3e-4ea8-9b78-dcc2a3306cb9,1658145458732,32,61319,59.83,1,1658145458732
