userId,userType,historySize,history,timestampHistory,numberOfClicksHistory,timeOnPageHistory,scrollPercentageHistory,pageVisitsCountHistory,timestampHistory_new
522de42effa0c1e8712fa7b9af9e41439eba18e289b1b342e087f4a0916dd198,Non-Logged,1,e4a4f92d-7e24-4376-b3ea-0da649740285,1658266626130,1,20000,30.73,1,1658266626130
85a95a2247366a21c589934bb6faab8d400019525ab998246073357a693724e8,Non-Logged,1,4008b1f6-2217-4490-9cb8-81cd7d84e098,1657042050686,2,30000,14.48,1,1657042050686
d79e63fb4882705c8f4c0a2b90a405f7122ccd10ff640e06ee72c65e83b8579a,Logged,1,84fbe565-5b39-4950-8e2e-218b3ae6c59d,1658281258839,1,21100,38.69,1,1658281258839
41c0bf2c3fa2793d0daaa216a21ef666b12e151a2ba754136269fe4a8d6fc0e9,Non-Logged,1,4919db18-1061-40a0-a3c3-2c1614004e7f,1659471644146,0,140000,73.76,1,1659471644146
b23046a54cf2733478eb5dc44bbd0e6c74c33afa91fd0d0cd0c6b0cae01961b9,Non-Logged,1,4a027dbd-12d8-443b-9980-e289013ab2e8,1660133368734,2,93941,78.56,1,1660133368734
97e34936b6f7f50c38e9e354efd6a87fd3b8bbffad0e66ab65aaeb3eb49daef5,Non-Logged,1,62c75a44-c053-4f1f-8cd7-788df09ad65b,1659712202332,0,41182,34.52,1,1659712202332
95770648cfb0e88134c4584ecdd88b0c2eaa1d885492e7760b5ba7e98d90ca7b,Non-Logged,1,759a6cf0-f15c-4191-a4a3-508df58b33ea,1657212897860,0,60000,62.58,1,1657212897860
dd1fd01a42a15b466188d909b4eb853d0483041b7eda4208215c7f5edcfff0e2,Non-Logged,1,9d0e9f30-1c0d-4938-b792-1e3c46e79b4b,1660045987939,4,20000,6.4,1,1660045987939
e36f9a13904279185fe62fc8bf235cc4a5631ed64c4804c8b9260a12049643ab,Non-Logged,1,70f114fb-ede3-43ad-aae9-de4e9dfe91f7,1658175737383,31,153297,75.96,1,1658175737383
6b07baf7f6dd7f449c835ecc882670da72bcf804959abd2304de797a96967728,Non-Logged,1,106e046b-9d9d-4bbf-b39d-0db13d01558e,1659719248830,0,24065,36.95,1,1659719248830
590107314f2e04354825c765db4f3c234aa1dde91545f5f89acd4ead0f1d7be1,Non-Logged,1,c818878c-c100-4fff-8ae8-0117b34ce33b,1659449439795,14,70000,14.13,1,1659449439795
f4369fa09e8c522222fdc3211a1ff80a40bfb03e6f2846c0fa14921b6628223e,Non-Logged,1,6c4e5a5d-cfc6-4c61-8ad5-1e1c12a84315,1658331225649,0,10000,6.99,1,1658331225649
c5641122c57ddd3d73aaed0da2b7623343280fd2b2002e508da63d8a7ce07c71,Non-Logged,1,9400d8ec-fc72-4cca-b0af-15d8ef5b139f,1659122631075,8,32574,36.35,1,1659122631075
bba0a3a87e3f20160b71117f5a196372aa997233bf55d8c4cf8fe25523166d33,Non-Logged,1,246672e4-f629-448a-84cf-7142cf74ae98,1658359304955,19,30081,64.89,1,1658359304955
bb97a81a21d8c735d863d42708098581c89d74598b529c67cfddc4ca8938b6aa,Non-Logged,1,9fb94b98-d510-415e-baeb-31b14668f46e,1659903803710,0,149817,68.72,1,1659903803710
c6c6e02cc5e57d8a0cde6e887510afaf74c9b30b95100e28ec0428afc54abe3b,Non-Logged,1,6eff0a19-11d5-4182-9ceb-7b9167473432,1659687006987,0,16121,9.3,1,1659687006987
0d0589ce933a8e8b5efbdfe6af46f87f008d320277baef5ab4f406d45c1fa5ca,Non-Logged,1,ffe56be2-f822-44ac-b7c2-6bef6e8833a6,1660345090892,2,13226,12.41,1,1660345090892
d2a9379f2fb17cb50994698cd4698ba1c4a4c47fc627a717c4c166bfbf6b3104,Non-Logged,1,715e044d-476b-4de2-bff9-2a34888e0d4a,1659293782261,0,40000,12.5,1,1659293782261
2b28ce41669518c94318e6cdf70e5046915724c0bd284967e13e6c00fa6e0f95,Non-Logged,1,af54e7cb-ee7d-4dad-8368-4ef2af6a81e9,1659536918295,1,36785,39.43,1,1659536918295
9b578ab847543a358494acfc5192b45358d264e4ebf0e19385bc6c1eb345d4de,Non-Logged,1,fb7b33d5-13f1-4e25-8afa-e9dedee653f2,1659630737813,0,44925,36.43,1,1659630737813
edec742a66b2cd2484e624faed4cc52d50d532ba6dea2fb5b39edaa95a9f8901,Logged,1,731c1d19-b161-487a-9871-9dcbb80eee2b,1659355279106,8,80000,100.0,1,1659355279106
752be1160fdfd99ab5ca70a5cb75d2d033fb1a982a7946a41fc36431677a9418,Non-Logged,1,593c0a83-07db-47fb-8dc0-ef829caf876c,1656989459132,2,13457,26.43,1,1656989459132
c7f65cdb6817f657f6da55296e9328efbddd7558e981d56ac52f3cccf8e65ad1,Non-Logged,1,6c4e5a5d-cfc6-4c61-8ad5-1e1c12a84315,1658846729039,1,10000,13.44,1,1658846729039
